source,target,Char 1 Name,Char 2 Name,startPage,type,weight
40,362,"A ""girl they knew"" (in photo)","""official guide""",18,Undirected,1
64,29,tourists (generally),Olya/Olga,18,Undirected,1
33,5,Olya's mother,Sophia Golosovsky,18,Undirected,1
64,111,tourists (generally),"""tourist group from Tokyo""",18,Undirected,1
6,362,Alyona Golosovsky,"""official guide""",18,Undirected,1
34,6,history teacher,Alyona Golosovsky,18,Undirected,1
362,363,"""official guide""","""rich visitors""",18,Undirected,1
64,312,tourists (generally),Oksana's mother,18,Undirected,1
34,363,history teacher,"""rich visitors""",18,Undirected,1
5,363,Sophia Golosovsky,"""rich visitors""",18,Undirected,1
64,40,tourists (generally),"A ""girl they knew"" (in photo)",18,Undirected,1
64,33,tourists (generally),Olya's mother,18,Undirected,1
362,29,"""official guide""",Olya/Olga,18,Undirected,1
34,29,history teacher,Olya/Olga,18,Undirected,1
35,6,"""someone's girlfriend""",Alyona Golosovsky,18,Undirected,1
37,25,Classmate 1 (in photo),Diana,18,Undirected,1
35,363,"""someone's girlfriend""","""rich visitors""",18,Undirected,1
5,29,Sophia Golosovsky,Olya/Olga,18,Undirected,1
362,111,"""official guide""","""tourist group from Tokyo""",18,Undirected,1
34,111,history teacher,"""tourist group from Tokyo""",18,Undirected,1
64,362,tourists (generally),"""official guide""",18,Undirected,1
5,111,Sophia Golosovsky,"""tourist group from Tokyo""",18,Undirected,1
362,312,"""official guide""",Oksana's mother,18,Undirected,1
34,312,history teacher,Oksana's mother,18,Undirected,1
37,363,Classmate 1 (in photo),"""rich visitors""",18,Undirected,1
111,312,"""tourist group from Tokyo""",Oksana's mother,18,Undirected,1
5,312,Sophia Golosovsky,Oksana's mother,18,Undirected,1
64,35,tourists (generally),"""someone's girlfriend""",18,Undirected,1
34,40,history teacher,"A ""girl they knew"" (in photo)",18,Undirected,1
5,40,Sophia Golosovsky,"A ""girl they knew"" (in photo)",18,Undirected,1
6,5,Alyona Golosovsky,Sophia Golosovsky,18,Undirected,1
35,29,"""someone's girlfriend""",Olya/Olga,18,Undirected,1
40,25,"A ""girl they knew"" (in photo)",Diana,18,Undirected,1
35,111,"""someone's girlfriend""","""tourist group from Tokyo""",18,Undirected,1
64,37,tourists (generally),Classmate 1 (in photo),18,Undirected,1
37,29,Classmate 1 (in photo),Olya/Olga,18,Undirected,1
35,312,"""someone's girlfriend""",Oksana's mother,18,Undirected,1
363,25,"""rich visitors""",Diana,18,Undirected,1
37,111,Classmate 1 (in photo),"""tourist group from Tokyo""",18,Undirected,1
33,25,Olya's mother,Diana,18,Undirected,1
34,362,history teacher,"""official guide""",18,Undirected,1
33,34,Olya's mother,history teacher,18,Undirected,1
6,25,Alyona Golosovsky,Diana,18,Undirected,1
35,40,"""someone's girlfriend""","A ""girl they knew"" (in photo)",18,Undirected,1
5,362,Sophia Golosovsky,"""official guide""",18,Undirected,1
37,312,Classmate 1 (in photo),Oksana's mother,18,Undirected,1
33,363,Olya's mother,"""rich visitors""",18,Undirected,1
34,35,history teacher,"""someone's girlfriend""",18,Undirected,1
312,25,Oksana's mother,Diana,18,Undirected,1
37,40,Classmate 1 (in photo),"A ""girl they knew"" (in photo)",18,Undirected,1
25,29,Diana,Olya/Olga,19,Undirected,1
38,29,Classmate 2 (in photo),Olya/Olga,19,Undirected,1
40,29,"A ""girl they knew"" (in photo)",Olya/Olga,19,Undirected,1
38,108,Classmate 2 (in photo),"""[apartment] owners who had money now""",19,Undirected,1
40,108,"A ""girl they knew"" (in photo)","""[apartment] owners who had money now""",19,Undirected,1
108,29,"""[apartment] owners who had money now""",Olya/Olga,19,Undirected,1
33,29,Olya's mother,Olya/Olga,19,Undirected,1
33,38,Olya's mother,Classmate 2 (in photo),19,Undirected,1
40,25,"A ""girl they knew"" (in photo)",Diana,19,Undirected,1
33,108,Olya's mother,"""[apartment] owners who had money now""",19,Undirected,1
38,25,Classmate 2 (in photo),Diana,19,Undirected,1
38,40,Classmate 2 (in photo),"A ""girl they knew"" (in photo)",19,Undirected,1
38,107,Classmate 2 (in photo),"""[apartment] owners who once had money""",19,Undirected,1
40,107,"A ""girl they knew"" (in photo)","""[apartment] owners who once had money""",19,Undirected,1
108,25,"""[apartment] owners who had money now""",Diana,19,Undirected,1
107,29,"""[apartment] owners who once had money""",Olya/Olga,19,Undirected,1
33,25,Olya's mother,Diana,19,Undirected,1
33,40,Olya's mother,"A ""girl they knew"" (in photo)",19,Undirected,1
107,108,"""[apartment] owners who once had money""","""[apartment] owners who had money now""",19,Undirected,1
33,107,Olya's mother,"""[apartment] owners who once had money""",19,Undirected,1
107,25,"""[apartment] owners who once had money""",Diana,19,Undirected,1
25,29,Diana,Olya/Olga,20,Undirected,1
33,42,Olya's mother,"""the kid who sat behind [Olya]""",20,Undirected,1
56,25,the kidnappER,Diana,20,Undirected,1
42,29,"""the kid who sat behind [Olya]""",Olya/Olga,20,Undirected,1
33,29,Olya's mother,Olya/Olga,20,Undirected,1
44,29,"""the nurse giving [Olya] an injection""",Olya/Olga,20,Undirected,1
33,44,Olya's mother,"""the nurse giving [Olya] an injection""",20,Undirected,1
42,44,"""the kid who sat behind [Olya]""","""the nurse giving [Olya] an injection""",20,Undirected,1
42,56,"""the kid who sat behind [Olya]""",the kidnappER,20,Undirected,1
33,56,Olya's mother,the kidnappER,20,Undirected,1
44,56,"""the nurse giving [Olya] an injection""",the kidnappER,20,Undirected,1
42,367,"""the kid who sat behind [Olya]""",Olya's Classmates,20,Undirected,1
33,367,Olya's mother,Olya's Classmates,20,Undirected,1
44,367,"""the nurse giving [Olya] an injection""",Olya's Classmates,20,Undirected,1
367,29,Olya's Classmates,Olya/Olga,20,Undirected,1
44,25,"""the nurse giving [Olya] an injection""",Diana,20,Undirected,1
