source,target,Character 1,Character 2,type,weight,startPage,category
48,6,Valentina's Husband (name?),Alyona Golosovsky,Directed,1,17,Knows of
48,5,Valentina's Husband (name?),Sophia Golosovsky,Directed,1,17,Knows of
48,57,Valentina's Husband (name?),the kidnappING,Directed,1,17,Knows
362,33,"""official guide""",Olya's mother,Directed,1,18,Knows
363,312,"""rich visitors""",Oksana's mother,Directed,1,18,Knows
111,33,"""tourist group from Tokyo""",Olya's mother,Directed,1,18,Knows
40,25,"A ""girl they knew"" (in photo)",Diana,Directed,1,18,Knows
40,29,"A ""girl they knew"" (in photo)",Olya/Olga,Directed,1,18,Knows
37,25,Classmate 1 (in photo),Diana,Directed,1,18,Knows
37,29,Classmate 1 (in photo),Olya/Olga,Directed,1,18,Knows
25,40,Diana,"A ""girl they knew"" (in photo)",Directed,1,18,Knows
25,37,Diana,Classmate 1 (in photo),Directed,1,18,Knows
25,29,Diana,Olya/Olga,Directed,1,18,Knows
25,34,Diana,history teacher,Directed,1,18,Knows
312,363,Oksana's mother,"""rich visitors""",Directed,1,18,Knows
33,362,Olya's mother,"""official guide""",Directed,1,18,Knows
33,111,Olya's mother,"""tourist group from Tokyo""",Directed,1,18,Knows
33,6,Olya's mother,Alyona Golosovsky,Directed,1,18,Knows of
33,29,Olya's mother,Olya/Olga,Directed,1,18,Knows
33,5,Olya's mother,Sophia Golosovsky,Directed,1,18,Knows of
33,64,Olya's mother,tourists (generally),Directed,1,18,Knows of
29,362,Olya/Olga,"""official guide""",Directed,1,18,Knows of
29,363,Olya/Olga,"""rich visitors""",Directed,1,18,Knows of
29,35,Olya/Olga,"""someone's girlfriend""",Directed,1,18,Knows of
29,111,Olya/Olga,"""tourist group from Tokyo""",Directed,1,18,Knows of
29,40,Olya/Olga,"A ""girl they knew"" (in photo)",Directed,1,18,Knows
29,37,Olya/Olga,Classmate 1 (in photo),Directed,1,18,Knows
29,25,Olya/Olga,Diana,Directed,1,18,Knows
29,33,Olya/Olga,Olya's mother,Directed,1,18,Knows
29,34,Olya/Olga,history teacher,Directed,1,18,Knows
29,64,Olya/Olga,tourists (generally),Directed,1,18,Knows of
34,25,history teacher,Diana,Directed,1,18,Knows
34,29,history teacher,Olya/Olga,Directed,1,18,Knows
40,25,"A ""girl they knew"" (in photo)",Diana,Directed,1,19,Knows
40,29,"A ""girl they knew"" (in photo)",Olya/Olga,Directed,1,19,Knows
38,25,Classmate 2 (in photo),Diana,Directed,1,19,Knows
38,29,Classmate 2 (in photo),Olya/Olga,Directed,1,19,Knows
25,40,Diana,"A ""girl they knew"" (in photo)",Directed,1,19,Knows
25,38,Diana,Classmate 2 (in photo),Directed,1,19,Knows
33,29,Olya's mother,Olya/Olga,Directed,1,19,Knows
29,108,Olya/Olga,"""[apartment] owners who had money now""",Directed,1,19,Knows of
29,107,Olya/Olga,"""[apartment] owners who once had money""",Directed,1,19,Knows of
29,40,Olya/Olga,"A ""girl they knew"" (in photo)",Directed,1,19,Knows
29,38,Olya/Olga,Classmate 2 (in photo),Directed,1,19,Knows
29,25,Olya/Olga,Diana,Directed,1,19,Exchange
29,33,Olya/Olga,Olya's mother,Directed,1,19,Knows
42,29,"""the kid who sat behind [Olya]""",Olya/Olga,Directed,1,20,Knows
44,29,"""the nurse giving [Olya] an injection""",Olya/Olga,Directed,1,20,Exchange
367,29,Olya's Classmates,Olya/Olga,Directed,1,20,Knows
33,29,Olya's mother,Olya/Olga,Directed,1,20,Knows
33,56,Olya's mother,the kidnappER,Directed,1,20,Knows of
29,42,Olya/Olga,"""the kid who sat behind [Olya]""",Directed,1,20,Knows
29,44,Olya/Olga,"""the nurse giving [Olya] an injection""",Directed,1,20,Exchange
29,25,Olya/Olga,Diana,Directed,1,20,Exchange
29,367,Olya/Olga,Olya's Classmates,Directed,1,20,Knows
29,33,Olya/Olga,Olya's mother,Directed,1,20,Knows
29,43,Olya/Olga,grocery-store cashier,Directed,1,20,Exchange
29,56,Olya/Olga,the kidnappER,Directed,1,20,Knows of
43,29,grocery-store cashier,Olya/Olga,Directed,1,20,Exchange
110,29,"""old women""",Olya/Olga,Directed,1,21,Knows of
42,29,"""the kid who sat behind [Olya]""",Olya/Olga,Directed,1,21,Knows
25,29,Diana,Olya/Olga,Directed,1,21,Exchange
33,29,Olya's mother,Olya/Olga,Directed,1,21,Knows
29,109,Olya/Olga,"""Russian [bus] riders""",Directed,1,21,Knows of
29,110,Olya/Olga,"""old women""",Directed,1,21,Knows of
29,42,Olya/Olga,"""the kid who sat behind [Olya]""",Directed,1,21,Knows
29,25,Olya/Olga,Diana,Directed,1,21,Exchange
29,33,Olya/Olga,Olya's mother,Directed,1,21,Knows
45,25,"""a couple""",Diana,Directed,1,22,Knows of
25,45,Diana,"""a couple""",Directed,1,22,Knows of
25,29,Diana,Olya/Olga,Directed,1,22,Knows
25,30,Diana,Valentina Nikolaevna,Directed,1,22,Knows
29,25,Olya/Olga,Diana,Directed,1,22,Knows
29,30,Olya/Olga,Valentina Nikolaevna,Directed,1,22,Exchange
30,25,Valentina Nikolaevna,Diana,Directed,1,22,Knows
30,29,Valentina Nikolaevna,Olya/Olga,Directed,1,22,Exchange
37,25,Classmate 1 (in photo),Diana,Directed,1,23,Knows
25,37,Diana,Classmate 1 (in photo),Directed,1,23,Knows
25,29,Diana,Olya/Olga,Directed,1,23,Knows
25,30,Diana,Valentina Nikolaevna,Directed,1,23,Knows
33,30,Olya's mother,Valentina Nikolaevna,Directed,1,23,Knows of
29,25,Olya/Olga,Diana,Directed,1,23,Knows
29,30,Olya/Olga,Valentina Nikolaevna,Directed,1,23,Exchange
30,25,Valentina Nikolaevna,Diana,Directed,1,23,Knows
30,33,Valentina Nikolaevna,Olya's mother,Directed,1,23,Knows of
30,29,Valentina Nikolaevna,Olya/Olga,Directed,1,23,Exchange
68,6,"""news reporter""",Alyona Golosovsky,Directed,1,24,Knows of
68,5,"""news reporter""",Sophia Golosovsky,Directed,1,24,Knows of
68,57,"""news reporter""",the kidnappING,Directed,1,24,Knows of
25,68,Diana,"""news reporter""",Directed,1,24,Knows of
25,6,Diana,Alyona Golosovsky,Directed,1,24,Knows of
25,67,Diana,Kamchatka police,Directed,1,24,Knows of
25,32,Diana,Marina Alexandrovna,Directed,1,24,Knows of
25,46,Diana,Native peoples of Kamchatka,Directed,1,24,Knows of
25,29,Diana,Olya/Olga,Directed,1,24,Knows
25,5,Diana,Sophia Golosovsky,Directed,1,24,Knows of
25,30,Diana,Valentina Nikolaevna,Directed,1,24,Exchange
25,47,Diana,migrants (generally),Directed,1,24,Knows of
25,57,Diana,the kidnappING,Directed,1,24,Knows of
25,64,Diana,tourists (generally),Directed,1,24,Knows of
33,29,Olya's mother,Olya/Olga,Directed,1,24,Knows
29,68,Olya/Olga,"""news reporter""",Directed,1,24,Knows of
29,6,Olya/Olga,Alyona Golosovsky,Directed,1,24,Knows of
29,25,Olya/Olga,Diana,Directed,1,24,Knows
29,67,Olya/Olga,Kamchatka police,Directed,1,24,Knows of
29,32,Olya/Olga,Marina Alexandrovna,Directed,1,24,Knows of
29,46,Olya/Olga,Native peoples of Kamchatka,Directed,1,24,Knows of
29,33,Olya/Olga,Olya's mother,Directed,1,24,Knows
29,5,Olya/Olga,Sophia Golosovsky,Directed,1,24,Knows of
29,30,Olya/Olga,Valentina Nikolaevna,Directed,1,24,Exchange
29,112,Olya/Olga,civilian search party,Directed,1,24,Knows of
29,47,Olya/Olga,migrants (generally),Directed,1,24,Knows of
29,57,Olya/Olga,the kidnappING,Directed,1,24,Knows of
29,64,Olya/Olga,tourists (generally),Directed,1,24,Knows of
30,68,Valentina Nikolaevna,"""news reporter""",Directed,1,24,Knows of
30,6,Valentina Nikolaevna,Alyona Golosovsky,Directed,1,24,Knows of
30,25,Valentina Nikolaevna,Diana,Directed,1,24,Exchange
30,67,Valentina Nikolaevna,Kamchatka police,Directed,1,24,Knows of
30,32,Valentina Nikolaevna,Marina Alexandrovna,Directed,1,24,Knows of
30,46,Valentina Nikolaevna,Native peoples of Kamchatka,Directed,1,24,Knows of
30,29,Valentina Nikolaevna,Olya/Olga,Directed,1,24,Exchange
30,5,Valentina Nikolaevna,Sophia Golosovsky,Directed,1,24,Knows of
30,47,Valentina Nikolaevna,migrants (generally),Directed,1,24,Knows of
30,57,Valentina Nikolaevna,the kidnappING,Directed,1,24,Knows of
30,64,Valentina Nikolaevna,tourists (generally),Directed,1,24,Knows of
6,113,Alyona Golosovsky,the Golosovsky girls' teachers,Directed,1,25,Knows
25,32,Diana,Marina Alexandrovna,Directed,1,25,Knows of
25,33,Diana,Olya's mother,Directed,1,25,Exchange
25,29,Diana,Olya/Olga,Directed,1,25,Knows
25,113,Diana,the Golosovsky girls' teachers,Directed,1,25,Knows of
32,113,Marina Alexandrovna,the Golosovsky girls' teachers,Directed,1,25,Knows of
33,25,Olya's mother,Diana,Directed,1,25,Exchange
33,29,Olya's mother,Olya/Olga,Directed,1,25,Knows
29,25,Olya/Olga,Diana,Directed,1,25,Knows
29,32,Olya/Olga,Marina Alexandrovna,Directed,1,25,Knows of
29,33,Olya/Olga,Olya's mother,Directed,1,25,Knows
29,30,Olya/Olga,Valentina Nikolaevna,Directed,1,25,Exchange
29,48,Olya/Olga,Valentina's Husband (name?),Directed,1,25,Knows of
29,113,Olya/Olga,the Golosovsky girls' teachers,Directed,1,25,Knows of
29,57,Olya/Olga,the kidnappING,Directed,1,25,Knows of
5,113,Sophia Golosovsky,the Golosovsky girls' teachers,Directed,1,25,Knows
30,32,Valentina Nikolaevna,Marina Alexandrovna,Directed,1,25,Knows of
30,29,Valentina Nikolaevna,Olya/Olga,Directed,1,25,Exchange
30,113,Valentina Nikolaevna,the Golosovsky girls' teachers,Directed,1,25,Knows
48,29,Valentina's Husband (name?),Olya/Olga,Directed,1,25,Knows of
113,6,the Golosovsky girls' teachers,Alyona Golosovsky,Directed,1,25,Knows
113,32,the Golosovsky girls' teachers,Marina Alexandrovna,Directed,1,25,Knows of
113,5,the Golosovsky girls' teachers,Sophia Golosovsky,Directed,1,25,Knows
113,30,the Golosovsky girls' teachers,Valentina Nikolaevna,Directed,1,25,Knows
25,6,Diana,Alyona Golosovsky,Directed,1,26,Knows of
25,33,Diana,Olya's mother,Directed,1,26,Knows
25,29,Diana,Olya/Olga,Directed,1,26,Exchange
25,5,Diana,Sophia Golosovsky,Directed,1,26,Knows of
25,30,Diana,Valentina Nikolaevna,Directed,1,26,Exchange
25,57,Diana,the kidnappING,Directed,1,26,Knows of
367,371,Olya's Classmates,Olya's teachers,Directed,1,26,Knows
367,29,Olya's Classmates,Olya/Olga,Directed,1,26,Knows
33,25,Olya's mother,Diana,Directed,1,26,Knows
33,29,Olya's mother,Olya/Olga,Directed,1,26,Knows
33,30,Olya's mother,Valentina Nikolaevna,Directed,1,26,Knows of
371,367,Olya's teachers,Olya's Classmates,Directed,1,26,Knows
371,29,Olya's teachers,Olya/Olga,Directed,1,26,Knows
29,6,Olya/Olga,Alyona Golosovsky,Directed,1,26,Knows of
29,25,Olya/Olga,Diana,Directed,1,26,Exchange
29,367,Olya/Olga,Olya's Classmates,Directed,1,26,Knows
29,33,Olya/Olga,Olya's mother,Directed,1,26,Knows
29,371,Olya/Olga,Olya's teachers,Directed,1,26,Knows
29,5,Olya/Olga,Sophia Golosovsky,Directed,1,26,Knows of
29,30,Olya/Olga,Valentina Nikolaevna,Directed,1,26,Knows
29,57,Olya/Olga,the kidnappING,Directed,1,26,Knows of
30,25,Valentina Nikolaevna,Diana,Directed,1,26,Exchange
30,33,Valentina Nikolaevna,Olya's mother,Directed,1,26,Knows of
30,29,Valentina Nikolaevna,Olya/Olga,Directed,1,26,Knows
49,29,"""an old lady""",Olya/Olga,Directed,1,27,Knows of
