source,target,Character 1,Character 2,type,weight,startPage,category
211,210,"""a few people""","""a guy at the end of the table""",Directed,1,93,Exchange
303,28,"""a girl Lada didn't know""",Lada,Directed,1,99,Exchange
205,170,"""a girl"" (at dance practice)",Margarita Anatolyevna,Directed,1,90,Exchange
210,211,"""a guy at the end of the table""","""a few people""",Directed,1,93,Exchange
210,208,"""a guy at the end of the table""",Kristina,Directed,1,93,Exchange
338,11,"""narrow-eyed villagers""",Alla Innokentevna,Directed,1,218,Exchange
161,7,"""one [student]""",Ksyusha/Ksenia Adukanov,Directed,1,64,Exchange
300,209,"""one of the girls"" (at NYE party)",Masha/Mashenka Zakotnova,Directed,1,98,Exchange
162,7,"""someone else"" (a student)",Ksyusha/Ksenia Adukanov,Directed,1,64,Exchange
299,208,"""someone"" (also at NYE party)",Kristina,Directed,1,98,Exchange
299,209,"""someone"" (also at NYE party)",Masha/Mashenka Zakotnova,Directed,1,98,Exchange
121,30,"""the admitting  nurse""",Valentina Nikolaevna,Directed,1,50,Exchange
294,208,"""the group"" (friends at NYE party)",Kristina,Directed,1,97,Exchange
294,208,"""the group"" (friends at NYE party)",Kristina,Directed,1,98,Exchange
44,29,"""the nurse giving [Olya] an injection""",Olya/Olga,Directed,1,20,Exchange
245,16,"""the other nurse""",Revmira,Directed,1,139,Exchange
308,22,"""two elderly women""",Oksana,Directed,1,192,Exchange
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,61,Exchange
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,62,Exchange
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,63,Exchange
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,76,Exchange
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,78,Exchange
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,84,Exchange
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,87,Exchange
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,89,Exchange
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,91,Exchange
143,170,Alisa,Margarita Anatolyevna,Directed,1,69,Exchange
143,9,Alisa,Ruslan,Directed,1,62,Exchange
143,9,Alisa,Ruslan,Directed,1,63,Exchange
143,9,Alisa,Ruslan,Directed,1,89,Exchange
143,171,Alisa,The dance troupe,Directed,1,85,Exchange
143,178,Alisa,a boy from Achavayam,Directed,1,68,Exchange
11,338,Alla Innokentevna,"""narrow-eyed villagers""",Directed,1,218,Exchange
11,27,Alla Innokentevna,Anfisa,Directed,1,116,Exchange
11,13,Alla Innokentevna,Denis,Directed,1,125,Exchange
11,315,Alla Innokentevna,Eva,Directed,1,208,Exchange
11,315,Alla Innokentevna,Eva,Directed,1,209,Exchange
11,315,Alla Innokentevna,Eva,Directed,1,210,Exchange
11,315,Alla Innokentevna,Eva,Directed,1,213,Exchange
11,315,Alla Innokentevna,Eva,Directed,1,222,Exchange
11,19,Alla Innokentevna,Lev,Directed,1,108,Exchange
11,19,Alla Innokentevna,Lev,Directed,1,109,Exchange
11,19,Alla Innokentevna,Lev,Directed,1,120,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,208,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,209,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,210,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,212,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,213,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,222,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,223,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,224,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,235,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,236,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,237,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,238,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,249,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,250,Exchange
11,32,Alla Innokentevna,Marina Alexandrovna,Directed,1,251,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,108,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,109,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,110,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,111,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,114,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,115,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,116,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,120,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,125,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,126,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,236,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,237,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,238,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,249,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,250,Exchange
11,12,Alla Innokentevna,Natasha/Natalia,Directed,1,251,Exchange
11,357,Alla Innokentevna,Nurgenek Festival Attendees,Directed,1,218,Exchange
11,316,Alla Innokentevna,Petya,Directed,1,208,Exchange
11,16,Alla Innokentevna,Revmira,Directed,1,134,Exchange
11,16,Alla Innokentevna,Revmira,Directed,1,135,Exchange
11,16,Alla Innokentevna,Revmira,Directed,1,136,Exchange
11,128,Alla Innokentevna,Russians (generally??),Directed,1,218,Exchange
11,21,Alla Innokentevna,Yulka/Yulia,Directed,1,108,Exchange
11,21,Alla Innokentevna,Yulka/Yulia,Directed,1,109,Exchange
11,21,Alla Innokentevna,Yulka/Yulia,Directed,1,120,Exchange
11,339,Alla Innokentevna,teenagers (218),Directed,1,218,Exchange
11,358,Alla Innokentevna,tour guides,Directed,1,218,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,3,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,4,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,5,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,6,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,7,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,8,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,9,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,10,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,11,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,12,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,13,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,14,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,15,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,16,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,253,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,254,Exchange
6,5,Alyona Golosovsky,Sophia Golosovsky,Directed,1,255,Exchange
6,31,Alyona Golosovsky,Yegor Gusakov,Directed,1,9,Exchange
6,31,Alyona Golosovsky,Yegor Gusakov,Directed,1,10,Exchange
6,31,Alyona Golosovsky,Yegor Gusakov,Directed,1,11,Exchange
6,31,Alyona Golosovsky,Yegor Gusakov,Directed,1,12,Exchange
6,31,Alyona Golosovsky,Yegor Gusakov,Directed,1,13,Exchange
6,31,Alyona Golosovsky,Yegor Gusakov,Directed,1,14,Exchange
6,31,Alyona Golosovsky,Yegor Gusakov,Directed,1,15,Exchange
27,11,Anfisa,Alla Innokentevna,Directed,1,116,Exchange
27,13,Anfisa,Denis,Directed,1,116,Exchange
27,13,Anfisa,Denis,Directed,1,117,Exchange
27,285,Anfisa,Dima,Directed,1,181,Exchange
27,285,Anfisa,Dima,Directed,1,182,Exchange
27,285,Anfisa,Dima,Directed,1,183,Exchange
27,285,Anfisa,Dima,Directed,1,185,Exchange
27,285,Anfisa,Dima,Directed,1,186,Exchange
27,284,Anfisa,Fedya,Directed,1,181,Exchange
27,284,Anfisa,Fedya,Directed,1,182,Exchange
27,284,Anfisa,Fedya,Directed,1,183,Exchange
27,284,Anfisa,Fedya,Directed,1,185,Exchange
27,284,Anfisa,Fedya,Directed,1,186,Exchange
27,17,Anfisa,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Directed,1,181,Exchange
27,17,Anfisa,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Directed,1,182,Exchange
27,17,Anfisa,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Directed,1,183,Exchange
27,17,Anfisa,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Directed,1,185,Exchange
27,17,Anfisa,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Directed,1,186,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,116,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,117,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,118,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,119,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,120,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,121,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,122,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,123,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,124,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,126,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,127,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,128,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,129,Exchange
27,12,Anfisa,Natasha/Natalia,Directed,1,130,Exchange
27,21,Anfisa,Yulka/Yulia,Directed,1,117,Exchange
27,21,Anfisa,Yulka/Yulia,Directed,1,118,Exchange
27,18,Anfisa,Zoya,Directed,1,181,Exchange
27,18,Anfisa,Zoya,Directed,1,182,Exchange
27,18,Anfisa,Zoya,Directed,1,183,Exchange
306,23,Anton,Max/Maxim,Directed,1,192,Exchange
306,22,Anton,Oksana,Directed,1,198,Exchange
306,22,Anton,Oksana,Directed,1,199,Exchange
306,22,Anton,Oksana,Directed,1,200,Exchange
306,22,Anton,Oksana,Directed,1,201,Exchange
232,16,Artyom,Revmira,Directed,1,133,Exchange
232,16,Artyom,Revmira,Directed,1,134,Exchange
232,16,Artyom,Revmira,Directed,1,135,Exchange
232,16,Artyom,Revmira,Directed,1,136,Exchange
232,16,Artyom,Revmira,Directed,1,137,Exchange
232,16,Artyom,Revmira,Directed,1,138,Exchange
256,16,Artyom's Sister,Revmira,Directed,1,144,Exchange
261,14,Baba / Nadia's Mother,Mila/Ludmila,Directed,1,153,Exchange
261,10,Baba / Nadia's Mother,Nadia/Nadezhda,Directed,1,148,Exchange
261,10,Baba / Nadia's Mother,Nadia/Nadezhda,Directed,1,149,Exchange
261,10,Baba / Nadia's Mother,Nadia/Nadezhda,Directed,1,150,Exchange
261,10,Baba / Nadia's Mother,Nadia/Nadezhda,Directed,1,153,Exchange
261,10,Baba / Nadia's Mother,Nadia/Nadezhda,Directed,1,156,Exchange
261,10,Baba / Nadia's Mother,Nadia/Nadezhda,Directed,1,157,Exchange
261,10,Baba / Nadia's Mother,Nadia/Nadezhda,Directed,1,165,Exchange
261,10,Baba / Nadia's Mother,Nadia/Nadezhda,Directed,1,166,Exchange
261,10,Baba / Nadia's Mother,Nadia/Nadezhda,Directed,1,167,Exchange
261,10,Baba / Nadia's Mother,Nadia/Nadezhda,Directed,1,168,Exchange
261,10,Baba / Nadia's Mother,Nadia/Nadezhda,Directed,1,169,Exchange
261,10,Baba / Nadia's Mother,Nadia/Nadezhda,Directed,1,170,Exchange
