source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
151,65,Electa Hoag,Oric Hoag,Directed,1,298,Knows
151,65,Electa Hoag,Oric Hoag,Directed,1,307,Knows
151,49,Electa Hoag,The Lochren Murder,Directed,1,307,Knows of
151,152,Electa Hoag,Tobek Hess,Directed,1,298,Knows
151,8,Electa Hoag,Warren Wolde,Directed,1,307,Exchange
249,151,Electa and Tobek's Parents,Electa Hoag,Directed,1,298,Knows
249,152,Electa and Tobek's Parents,Tobek Hess,Directed,1,298,Knows
237,238,Frank Harp,"""Dakota...Town Site Company"" Members",Directed,1,296,Knows
237,238,Frank Harp,"""Dakota...Town Site Company"" Members",Directed,1,297,Exchange
237,27,Frank Harp,Neve Harp,Directed,1,296,Knows
237,245,Frank Harp,Pluto,Directed,1,297,Knows of
46,6,Holy Track,Doctor Cordelia Lochren,Directed,1,297,Knows
46,49,Holy Track,The Lochren Murder,Directed,1,307,Knows of
46,50,Holy Track,The Lynching,Directed,1,307,Knows
46,50,Holy Track,The Lynching,Directed,1,308,Knows
235,234,Husbands (of Young Mothers),Young Mothers,Directed,1,296,Knows
41,92,Jackie Kennedy,John F. Kennedy,Directed,1,302,Knows
92,41,John F. Kennedy,Jackie Kennedy,Directed,1,302,Knows
26,27,John Wildstrand,Neve Harp,Directed,1,299,Knows
4,6,Judge Antone Bazil Coutts,Doctor Cordelia Lochren,Directed,1,298,Knows
5,6,Marn Wolde,Doctor Cordelia Lochren,Directed,1,309,Exchange
53,6,Marn Wolde's Father,Doctor Cordelia Lochren,Directed,1,309,Exchange
52,6,Marn Wolde's Mother,Doctor Cordelia Lochren,Directed,1,309,Exchange
163,18,Murdo Harp,Edward Harp,Directed,1,303,Exchange
163,27,Murdo Harp,Neve Harp,Directed,1,299,Knows
163,27,Murdo Harp,Neve Harp,Directed,1,302,Knows
163,27,Murdo Harp,Neve Harp,Directed,1,303,Exchange
163,27,Murdo Harp,Neve Harp,Directed,1,304,Knows
