source,target,Character 1,Character 2,type,weight,startPage,category
114,241,Big Boy,Brother Jenkins,Directed,1,41,Exchange
236,241,Liza Morrison (Big Boy's Mother),Brother Jenkins,Directed,1,41,Exchange
114,237,Big Boy,Saul Morrison (Big Boy's Father),Directed,1,41,Exchange
10,236,God,Liza Morrison (Big Boy's Mother),Directed,1,41,Exchange
237,236,Saul Morrison (Big Boy's Father),Liza Morrison (Big Boy's Mother),Directed,1,41,Exchange
236,237,Liza Morrison (Big Boy's Mother),Saul Morrison (Big Boy's Father),Directed,1,41,Exchange
236,77,Liza Morrison (Big Boy's Mother),Saul,Directed,1,41,Exchange
237,114,Saul Morrison (Big Boy's Father),Big Boy,Directed,1,41,Exchange
240,114,Brother Sanders,Big Boy,Directed,1,41,Exchange
236,240,Liza Morrison (Big Boy's Mother),Brother Sanders,Directed,1,41,Exchange
114,236,Big Boy,Liza Morrison (Big Boy's Mother),Directed,1,41,Exchange
241,114,Brother Jenkins,Big Boy,Directed,1,41,Exchange
236,10,Liza Morrison (Big Boy's Mother),God,Directed,1,41,Exchange
237,240,Saul Morrison (Big Boy's Father),Brother Sanders,Directed,1,41,Exchange
77,236,Saul,Liza Morrison (Big Boy's Mother),Directed,1,41,Exchange
239,114,Elder Peters,Big Boy,Directed,1,42,Exchange
240,236,Brother Sanders,Liza Morrison (Big Boy's Mother),Directed,1,42,Exchange
240,241,Brother Sanders,Brother Jenkins,Directed,1,42,Exchange
236,237,Liza Morrison (Big Boy's Mother),Saul Morrison (Big Boy's Father),Directed,1,42,Exchange
239,240,Elder Peters,Brother Sanders,Directed,1,42,Exchange
237,240,Saul Morrison (Big Boy's Father),Brother Sanders,Directed,1,42,Exchange
240,239,Brother Sanders,Elder Peters,Directed,1,42,Exchange
239,241,Elder Peters,Brother Jenkins,Directed,1,42,Exchange
241,239,Brother Jenkins,Elder Peters,Directed,1,42,Exchange
241,240,Brother Jenkins,Brother Sanders,Directed,1,42,Exchange
238,237,Lucy,Saul Morrison (Big Boy's Father),Directed,1,42,Exchange
236,239,Liza Morrison (Big Boy's Mother),Elder Peters,Directed,1,42,Exchange
237,239,Saul Morrison (Big Boy's Father),Elder Peters,Directed,1,42,Exchange
77,236,Saul,Liza Morrison (Big Boy's Mother),Directed,1,42,Exchange
241,114,Brother Jenkins,Big Boy,Directed,1,42,Exchange
114,237,Big Boy,Saul Morrison (Big Boy's Father),Directed,1,42,Exchange
114,241,Big Boy,Brother Jenkins,Directed,1,42,Exchange
239,236,Elder Peters,Liza Morrison (Big Boy's Mother),Directed,1,42,Exchange
236,241,Liza Morrison (Big Boy's Mother),Brother Jenkins,Directed,1,42,Exchange
237,238,Saul Morrison (Big Boy's Father),Lucy,Directed,1,42,Exchange
236,240,Liza Morrison (Big Boy's Mother),Brother Sanders,Directed,1,42,Exchange
236,77,Liza Morrison (Big Boy's Mother),Saul,Directed,1,42,Exchange
236,10,Liza Morrison (Big Boy's Mother),God,Directed,1,42,Exchange
114,236,Big Boy,Liza Morrison (Big Boy's Mother),Directed,1,42,Exchange
240,237,Brother Sanders,Saul Morrison (Big Boy's Father),Directed,1,42,Exchange
114,240,Big Boy,Brother Sanders,Directed,1,42,Exchange
237,236,Saul Morrison (Big Boy's Father),Liza Morrison (Big Boy's Mother),Directed,1,42,Exchange
114,239,Big Boy,Elder Peters,Directed,1,42,Exchange
10,236,God,Liza Morrison (Big Boy's Mother),Directed,1,42,Exchange
236,114,Liza Morrison (Big Boy's Mother),Big Boy,Directed,1,42,Exchange
237,114,Saul Morrison (Big Boy's Father),Big Boy,Directed,1,42,Exchange
240,114,Brother Sanders,Big Boy,Directed,1,42,Exchange
239,237,Elder Peters,Saul Morrison (Big Boy's Father),Directed,1,42,Exchange
