source,target,Character 1,Character 2,type,weight,startPage,category
53,1,blank (missing null option here),Speaker Jordan Abel,Directed,1,17.3,Knows of
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",Directed,1,17.3,Knows
53,58,blank (missing null option here),"""Pole of Sagaween""",Directed,1,17.3,Knows of
58,1,"""Pole of Sagaween""",Speaker Jordan Abel,Directed,1,17.3,Knows
14,9,Real Marius Barbeau,crew of Indians,Directed,1,19.0,Knows
14,59,Real Marius Barbeau,"""Three Persons Along"", ""Shaking Pole of Kw’axsuu""",Directed,1,19.0,Knows
14,58,Real Marius Barbeau,"""Pole of Sagaween""",Directed,1,19.0,Knows
9,58,crew of Indians,"""Pole of Sagaween""",Directed,1,19.0,Knows
9,59,crew of Indians,"""Three Persons Along"", ""Shaking Pole of Kw’axsuu""",Directed,1,19.0,Knows
9,8,crew of Indians,railway engineer,Directed,1,19.0,Knows
58,14,"""Pole of Sagaween""",Real Marius Barbeau,Directed,1,19.0,Knows
14,8,Real Marius Barbeau,railway engineer,Directed,1,19.0,Knows
14,10,Real Marius Barbeau,"men walking on ""Pole of Sag̱aween""",Directed,1,19.0,Knows of
58,8,"""Pole of Sagaween""",railway engineer,Directed,1,19.0,Knows
59,58,"""Three Persons Along"", ""Shaking Pole of Kw’axsuu""","""Pole of Sagaween""",Directed,1,19.0,Knows
59,14,"""Three Persons Along"", ""Shaking Pole of Kw’axsuu""",Real Marius Barbeau,Directed,1,19.0,Knows
58,10,"""Pole of Sagaween""","men walking on ""Pole of Sag̱aween""",Directed,1,19.0,Knows
59,9,"""Three Persons Along"", ""Shaking Pole of Kw’axsuu""",crew of Indians,Directed,1,19.0,Knows
59,8,"""Three Persons Along"", ""Shaking Pole of Kw’axsuu""",railway engineer,Directed,1,19.0,Knows
9,14,crew of Indians,Real Marius Barbeau,Directed,1,19.0,Knows
58,9,"""Pole of Sagaween""",crew of Indians,Directed,1,19.0,Knows
58,59,"""Pole of Sagaween""","""Three Persons Along"", ""Shaking Pole of Kw’axsuu""",Directed,1,19.0,Knows
8,14,railway engineer,Real Marius Barbeau,Directed,1,19.0,Knows
8,9,railway engineer,crew of Indians,Directed,1,19.0,Knows
8,58,railway engineer,"""Pole of Sagaween""",Directed,1,19.0,Knows
8,59,railway engineer,"""Three Persons Along"", ""Shaking Pole of Kw’axsuu""",Directed,1,19.0,Knows
10,58,"men walking on ""Pole of Sag̱aween""","""Pole of Sagaween""",Directed,1,19.0,Knows
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",Directed,1,21.0,Knows
58,1,"""Pole of Sagaween""",Speaker Jordan Abel,Directed,1,21.0,Knows
14,58,Real Marius Barbeau,"""Pole of Sagaween""",Directed,1,23.0,Knows
58,14,"""Pole of Sagaween""",Real Marius Barbeau,Directed,1,23.0,Knows
14,11,Real Marius Barbeau,"""Indians"" (abstract)",Directed,1,23.0,Knows
1,11,Speaker Jordan Abel,"""Indians"" (abstract)",Directed,1,23.0,Knows
1,14,Speaker Jordan Abel,Real Marius Barbeau,Directed,1,23.0,Knows
11,14,"""Indians"" (abstract)",Real Marius Barbeau,Directed,1,23.0,Knows
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",Directed,1,23.0,Knows of
1,11,Speaker Jordan Abel,"""Indians"" (abstract)",Directed,1,25.0,Knows
1,60,Speaker Jordan Abel,collage photos,Directed,1,29.0,Knows
60,58,collage photos,"""Pole of Sagaween""",Directed,1,29.0,Knows
60,1,collage photos,Speaker Jordan Abel,Directed,1,29.0,Knows
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",Directed,1,29.3,Knows
58,1,"""Pole of Sagaween""",Speaker Jordan Abel,Directed,1,29.3,Knows
58,39,"""Pole of Sagaween""",the Thunderbird,Directed,1,31.0,Knows
14,12,Real Marius Barbeau,"residents of Git'iks/""Gitiks""",Directed,1,31.0,Knows
58,14,"""Pole of Sagaween""",Real Marius Barbeau,Directed,1,31.0,Knows
39,58,the Thunderbird,"""Pole of Sagaween""",Directed,1,31.0,Knows
14,11,Real Marius Barbeau,"""Indians"" (abstract)",Directed,1,31.0,Knows
14,58,Real Marius Barbeau,"""Pole of Sagaween""",Directed,1,31.0,Knows
11,14,"""Indians"" (abstract)",Real Marius Barbeau,Directed,1,31.0,Knows
14,39,Real Marius Barbeau,the Thunderbird,Directed,1,31.0,Knows
12,58,"residents of Git'iks/""Gitiks""","""Pole of Sagaween""",Directed,1,33.0,Knows
1,12,Speaker Jordan Abel,"residents of Git'iks/""Gitiks""",Directed,1,33.0,Knows
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",Directed,1,33.0,Knows
58,1,"""Pole of Sagaween""",Speaker Jordan Abel,Directed,1,33.0,Knows
58,12,"""Pole of Sagaween""","residents of Git'iks/""Gitiks""",Directed,1,33.0,Knows
15,58,Fictional Marius Barbeau,"""Pole of Sagaween""",Directed,1,43.0,Knows
13,15,Barton (Laxgibuu),Fictional Marius Barbeau,Directed,1,43.0,Knows
58,15,"""Pole of Sagaween""",Fictional Marius Barbeau,Directed,1,43.0,Knows
15,13,Fictional Marius Barbeau,Barton (Laxgibuu),Directed,1,43.0,Knows
1,60,Speaker Jordan Abel,collage photos,Directed,1,45.0,Knows
60,1,collage photos,Speaker Jordan Abel,Directed,1,45.0,Knows
60,58,collage photos,"""Pole of Sagaween""",Directed,1,45.0,Knows
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",Directed,1,45.5,Knows
58,1,"""Pole of Sagaween""",Speaker Jordan Abel,Directed,1,45.5,Knows
14,63,Real Marius Barbeau,"""Gyaibelk"" (carved)",Directed,1,47.0,Knows of
14,22,Real Marius Barbeau,"son of ""Paraet'Naerhl""",Directed,1,47.0,Knows of
14,18,Real Marius Barbeau,"second ""'Neesyoq"" (Laxgibuu)",Directed,1,47.0,Knows of
14,17,Real Marius Barbeau,"first ""'Neesyoq"" (Laxgibuu)",Directed,1,47.0,Knows of
17,18,"first ""'Neesyoq"" (Laxgibuu)","second ""'Neesyoq"" (Laxgibuu)",Directed,1,47.0,Knows
14,20,Real Marius Barbeau,"Laxgibuu (""Wolf clan"")",Directed,1,47.0,Knows
14,23,Real Marius Barbeau,Dennis Wood,Directed,1,47.0,Knows
20,14,"Laxgibuu (""Wolf clan"")",Real Marius Barbeau,Directed,1,47.0,Knows
14,61,Real Marius Barbeau,"""the Sperm Whale (hlpoon)"" (carved)",Directed,1,47.0,Knows of
14,62,Real Marius Barbeau,"""person with many-faced garment (gyet)"" (carved)",Directed,1,47.0,Knows of
14,21,Real Marius Barbeau,"""Paraet'Naerhl""",Directed,1,47.0,Knows of
14,19,Real Marius Barbeau,"""'Neeskyinwaet"" (Laxgibuu)",Directed,1,47.0,Knows of
18,21,"second ""'Neesyoq"" (Laxgibuu)","""Paraet'Naerhl""",Directed,1,47.0,Knows
14,24,Real Marius Barbeau,"""mythical man with sea cockle (kal'own)"" (carved)",Directed,1,47.0,Knows of
18,22,"second ""'Neesyoq"" (Laxgibuu)","son of ""Paraet'Naerhl""",Directed,1,47.0,Knows
62,21,"""person with many-faced garment (gyet)"" (carved)","""Paraet'Naerhl""",Directed,1,47.0,Knows
23,63,Dennis Wood,"""Gyaibelk"" (carved)",Directed,1,47.0,Knows of
18,17,"second ""'Neesyoq"" (Laxgibuu)","first ""'Neesyoq"" (Laxgibuu)",Directed,1,47.0,Knows
22,24,"son of ""Paraet'Naerhl""","""mythical man with sea cockle (kal'own)"" (carved)",Directed,1,47.0,Knows
22,18,"son of ""Paraet'Naerhl""","second ""'Neesyoq"" (Laxgibuu)",Directed,1,47.0,Knows
22,17,"son of ""Paraet'Naerhl""","first ""'Neesyoq"" (Laxgibuu)",Directed,1,47.0,Knows of
62,63,"""person with many-faced garment (gyet)"" (carved)","""Gyaibelk"" (carved)",Directed,1,47.0,Knows
22,61,"son of ""Paraet'Naerhl""","""the Sperm Whale (hlpoon)"" (carved)",Directed,1,47.0,Knows
21,63,"""Paraet'Naerhl""","""Gyaibelk"" (carved)",Directed,1,47.0,Knows
21,24,"""Paraet'Naerhl""","""mythical man with sea cockle (kal'own)"" (carved)",Directed,1,47.0,Knows
21,62,"""Paraet'Naerhl""","""person with many-faced garment (gyet)"" (carved)",Directed,1,47.0,Knows
21,61,"""Paraet'Naerhl""","""the Sperm Whale (hlpoon)"" (carved)",Directed,1,47.0,Knows
24,22,"""mythical man with sea cockle (kal'own)"" (carved)","son of ""Paraet'Naerhl""",Directed,1,47.0,Knows
21,17,"""Paraet'Naerhl""","first ""'Neesyoq"" (Laxgibuu)",Directed,1,47.0,Knows of
21,18,"""Paraet'Naerhl""","second ""'Neesyoq"" (Laxgibuu)",Directed,1,47.0,Knows
21,22,"""Paraet'Naerhl""","son of ""Paraet'Naerhl""",Directed,1,47.0,Knows
22,62,"son of ""Paraet'Naerhl""","""person with many-faced garment (gyet)"" (carved)",Directed,1,47.0,Knows
24,61,"""mythical man with sea cockle (kal'own)"" (carved)","""the Sperm Whale (hlpoon)"" (carved)",Directed,1,47.0,Knows
24,62,"""mythical man with sea cockle (kal'own)"" (carved)","""person with many-faced garment (gyet)"" (carved)",Directed,1,47.0,Knows
63,22,"""Gyaibelk"" (carved)","son of ""Paraet'Naerhl""",Directed,1,47.0,Knows
24,21,"""mythical man with sea cockle (kal'own)"" (carved)","""Paraet'Naerhl""",Directed,1,47.0,Knows
63,61,"""Gyaibelk"" (carved)","""the Sperm Whale (hlpoon)"" (carved)",Directed,1,47.0,Knows
63,62,"""Gyaibelk"" (carved)","""person with many-faced garment (gyet)"" (carved)",Directed,1,47.0,Knows
22,63,"son of ""Paraet'Naerhl""","""Gyaibelk"" (carved)",Directed,1,47.0,Knows
22,21,"son of ""Paraet'Naerhl""","""Paraet'Naerhl""",Directed,1,47.0,Knows
61,22,"""the Sperm Whale (hlpoon)"" (carved)","son of ""Paraet'Naerhl""",Directed,1,47.0,Knows
61,62,"""the Sperm Whale (hlpoon)"" (carved)","""person with many-faced garment (gyet)"" (carved)",Directed,1,47.0,Knows
23,22,Dennis Wood,"son of ""Paraet'Naerhl""",Directed,1,47.0,Knows of
61,24,"""the Sperm Whale (hlpoon)"" (carved)","""mythical man with sea cockle (kal'own)"" (carved)",Directed,1,47.0,Knows
61,21,"""the Sperm Whale (hlpoon)"" (carved)","""Paraet'Naerhl""",Directed,1,47.0,Knows
23,18,Dennis Wood,"second ""'Neesyoq"" (Laxgibuu)",Directed,1,47.0,Knows of
61,63,"""the Sperm Whale (hlpoon)"" (carved)","""Gyaibelk"" (carved)",Directed,1,47.0,Knows
23,17,Dennis Wood,"first ""'Neesyoq"" (Laxgibuu)",Directed,1,47.0,Knows of
23,14,Dennis Wood,Real Marius Barbeau,Directed,1,47.0,Knows
62,22,"""person with many-faced garment (gyet)"" (carved)","son of ""Paraet'Naerhl""",Directed,1,47.0,Knows
23,61,Dennis Wood,"""the Sperm Whale (hlpoon)"" (carved)",Directed,1,47.0,Knows of
62,61,"""person with many-faced garment (gyet)"" (carved)","""the Sperm Whale (hlpoon)"" (carved)",Directed,1,47.0,Knows
63,21,"""Gyaibelk"" (carved)","""Paraet'Naerhl""",Directed,1,47.0,Knows
23,62,Dennis Wood,"""person with many-faced garment (gyet)"" (carved)",Directed,1,47.0,Knows of
63,24,"""Gyaibelk"" (carved)","""mythical man with sea cockle (kal'own)"" (carved)",Directed,1,47.0,Knows
23,24,Dennis Wood,"""mythical man with sea cockle (kal'own)"" (carved)",Directed,1,47.0,Knows of
23,21,Dennis Wood,"""Paraet'Naerhl""",Directed,1,47.0,Knows of
62,24,"""person with many-faced garment (gyet)"" (carved)","""mythical man with sea cockle (kal'own)"" (carved)",Directed,1,47.0,Knows
24,63,"""mythical man with sea cockle (kal'own)"" (carved)","""Gyaibelk"" (carved)",Directed,1,47.0,Knows
1,63,Speaker Jordan Abel,"""Gyaibelk"" (carved)",Directed,1,49.0,Knows
1,24,Speaker Jordan Abel,"""mythical man with sea cockle (kal'own)"" (carved)",Directed,1,49.0,Knows
1,62,Speaker Jordan Abel,"""person with many-faced garment (gyet)"" (carved)",Directed,1,49.0,Knows
1,61,Speaker Jordan Abel,"""the Sperm Whale (hlpoon)"" (carved)",Directed,1,49.0,Knows
65,15,unknown Nass River pole,Fictional Marius Barbeau,Directed,1,55.0,Knows
15,23,Fictional Marius Barbeau,Dennis Wood,Directed,1,55.0,Exchange
23,65,Dennis Wood,unknown Nass River pole,Directed,1,55.0,Knows
65,23,unknown Nass River pole,Dennis Wood,Directed,1,55.0,Knows
15,64,Fictional Marius Barbeau,man on the top of unknown Nass River pole,Directed,1,55.0,Knows
15,65,Fictional Marius Barbeau,unknown Nass River pole,Directed,1,55.0,Knows
23,64,Dennis Wood,man on the top of unknown Nass River pole,Directed,1,55.0,Knows
23,15,Dennis Wood,Fictional Marius Barbeau,Directed,1,55.0,Exchange
60,1,collage photos,Speaker Jordan Abel,Directed,1,57.0,Knows
1,60,Speaker Jordan Abel,collage photos,Directed,1,57.0,Knows
58,14,"""Pole of Sagaween""",Real Marius Barbeau,Directed,1,59.0,Knows
16,25,Biographical Jordan Abel,Jordan Abel's mother,Directed,1,59.0,Knows
25,66,Jordan Abel's mother,Child Jordan Abel,Directed,1,59.0,Knows
66,25,Child Jordan Abel,Jordan Abel's mother,Directed,1,59.0,Knows
66,58,Child Jordan Abel,"""Pole of Sagaween""",Directed,1,59.0,Knows of
16,14,Biographical Jordan Abel,Real Marius Barbeau,Directed,1,59.0,Knows
16,2,Biographical Jordan Abel,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)",Directed,1,59.0,Knows
16,66,Biographical Jordan Abel,Child Jordan Abel,Directed,1,59.0,Knows
16,58,Biographical Jordan Abel,"""Pole of Sagaween""",Directed,1,59.0,Knows
58,16,"""Pole of Sagaween""",Biographical Jordan Abel,Directed,1,59.0,Knows
14,58,Real Marius Barbeau,"""Pole of Sagaween""",Directed,1,59.0,Knows
58,66,"""Pole of Sagaween""",Child Jordan Abel,Directed,1,59.0,Knows of
25,16,Jordan Abel's mother,Biographical Jordan Abel,Directed,1,59.0,Knows
58,25,"""Pole of Sagaween""",Jordan Abel's mother,Directed,1,63.0,Knows
25,16,Jordan Abel's mother,Biographical Jordan Abel,Directed,1,63.0,Exchange
16,26,Biographical Jordan Abel,Jordan Abel's family,Directed,1,63.0,Exchange
25,58,Jordan Abel's mother,"""Pole of Sagaween""",Directed,1,63.0,Knows
16,25,Biographical Jordan Abel,Jordan Abel's mother,Directed,1,63.0,Exchange
16,58,Biographical Jordan Abel,"""Pole of Sagaween""",Directed,1,63.0,Knows of
26,16,Jordan Abel's family,Biographical Jordan Abel,Directed,1,63.0,Exchange
1,60,Speaker Jordan Abel,collage photos,Directed,1,65.0,Knows
60,1,collage photos,Speaker Jordan Abel,Directed,1,65.0,Knows
31,30,"""Ksemkaigyet""/""female being""","brother of ""Yaw'l"" who killed ""Huge-Belly""",Directed,1,67.0,Exchange
31,48,"""Ksemkaigyet""/""female being""",Nisg̱a’a,Directed,1,67.0,Knows
14,27,Real Marius Barbeau,"""Yaw'l"" (Laxgibuu)",Directed,1,67.0,Knows of
48,31,Nisg̱a’a,"""Ksemkaigyet""/""female being""",Directed,1,67.0,Knows
48,14,Nisg̱a’a,Real Marius Barbeau,Directed,1,67.0,Knows
27,29,"""Yaw'l"" (Laxgibuu)","""Huge-Belly""",Directed,1,67.0,Exchange
27,31,"""Yaw'l"" (Laxgibuu)","""Ksemkaigyet""/""female being""",Directed,1,67.0,Exchange
27,48,"""Yaw'l"" (Laxgibuu)",Nisg̱a’a,Directed,1,67.0,Knows
27,30,"""Yaw'l"" (Laxgibuu)","brother of ""Yaw'l"" who killed ""Huge-Belly""",Directed,1,67.0,Exchange
27,28,"""Yaw'l"" (Laxgibuu)","brothers of ""Yaw'l"" (Laxgibuu)",Directed,1,67.0,Exchange
31,28,"""Ksemkaigyet""/""female being""","brothers of ""Yaw'l"" (Laxgibuu)",Directed,1,67.0,Exchange
31,27,"""Ksemkaigyet""/""female being""","""Yaw'l"" (Laxgibuu)",Directed,1,67.0,Exchange
29,27,"""Huge-Belly""","""Yaw'l"" (Laxgibuu)",Directed,1,67.0,Exchange
28,30,"brothers of ""Yaw'l"" (Laxgibuu)","brother of ""Yaw'l"" who killed ""Huge-Belly""",Directed,1,67.0,Exchange
29,30,"""Huge-Belly""","brother of ""Yaw'l"" who killed ""Huge-Belly""",Directed,1,67.0,Exchange
48,30,Nisg̱a’a,"brother of ""Yaw'l"" who killed ""Huge-Belly""",Directed,1,67.0,Knows
28,48,"brothers of ""Yaw'l"" (Laxgibuu)",Nisg̱a’a,Directed,1,67.0,Knows
28,27,"brothers of ""Yaw'l"" (Laxgibuu)","""Yaw'l"" (Laxgibuu)",Directed,1,67.0,Exchange
28,31,"brothers of ""Yaw'l"" (Laxgibuu)","""Ksemkaigyet""/""female being""",Directed,1,67.0,Exchange
28,29,"brothers of ""Yaw'l"" (Laxgibuu)","""Huge-Belly""",Directed,1,67.0,Exchange
30,28,"brother of ""Yaw'l"" who killed ""Huge-Belly""","brothers of ""Yaw'l"" (Laxgibuu)",Directed,1,67.0,Exchange
30,48,"brother of ""Yaw'l"" who killed ""Huge-Belly""",Nisg̱a’a,Directed,1,67.0,Knows
30,27,"brother of ""Yaw'l"" who killed ""Huge-Belly""","""Yaw'l"" (Laxgibuu)",Directed,1,67.0,Exchange
30,31,"brother of ""Yaw'l"" who killed ""Huge-Belly""","""Ksemkaigyet""/""female being""",Directed,1,67.0,Exchange
30,29,"brother of ""Yaw'l"" who killed ""Huge-Belly""","""Huge-Belly""",Directed,1,67.0,Exchange
29,28,"""Huge-Belly""","brothers of ""Yaw'l"" (Laxgibuu)",Directed,1,67.0,Exchange
48,28,Nisg̱a’a,"brothers of ""Yaw'l"" (Laxgibuu)",Directed,1,67.0,Knows
48,27,Nisg̱a’a,"""Yaw'l"" (Laxgibuu)",Directed,1,67.0,Knows
14,30,Real Marius Barbeau,"brother of ""Yaw'l"" who killed ""Huge-Belly""",Directed,1,67.0,Knows of
14,28,Real Marius Barbeau,"brothers of ""Yaw'l"" (Laxgibuu)",Directed,1,67.0,Knows of
14,29,Real Marius Barbeau,"""Huge-Belly""",Directed,1,67.0,Knows of
14,31,Real Marius Barbeau,"""Ksemkaigyet""/""female being""",Directed,1,67.0,Knows of
14,48,Real Marius Barbeau,Nisg̱a’a,Directed,1,67.0,Knows
20,1,"Laxgibuu (""Wolf clan"")",Speaker Jordan Abel,Directed,1,71.0,Knows
1,20,Speaker Jordan Abel,"Laxgibuu (""Wolf clan"")",Directed,1,71.0,Knows
20,1,"Laxgibuu (""Wolf clan"")",Speaker Jordan Abel,Directed,1,73.0,Knows
1,20,Speaker Jordan Abel,"Laxgibuu (""Wolf clan"")",Directed,1,73.0,Knows
1,20,Speaker Jordan Abel,"Laxgibuu (""Wolf clan"")",Directed,1,75.0,Knows
