source,target,Character 1,Character 2,type,weight,startPage,category
6,2,"""Hladerh"" (Laxgibuu)",Sagaween (Laxsgiik),Directed,1,52,Exchange
14,55,real Barbeau,"""ancestors of Wolves""",Directed,1,52,Knows of
55,54,"""ancestors of Wolves""","""ancestors of Eagles""",Directed,1,52,Knows
3,4,"""Eagle-Raven clan""","Gisk'aast (""Killer Whale Clan"")",Directed,1,52,Knows
4,14,"Gisk'aast (""Killer Whale Clan"")",real Barbeau,Directed,1,52,Knows
5,3,"""Sispagut"" (Gisk'aast)","""Eagle-Raven clan""",Directed,1,52,Knows
55,2,"""ancestors of Wolves""",Sagaween (Laxsgiik),Directed,1,52,Knows
54,55,"""ancestors of Eagles""","""ancestors of Wolves""",Directed,1,52,Knows
2,4,Sagaween (Laxsgiik),"Gisk'aast (""Killer Whale Clan"")",Directed,1,52,Knows
6,5,"""Hladerh"" (Laxgibuu)","""Sispagut"" (Gisk'aast)",Directed,1,52,Knows
6,7,"""Hladerh"" (Laxgibuu)","Oyee (""Oyai"")",Directed,1,52,Knows of
56,14,Caxton Printers,real Barbeau,Directed,1,52,Knows
54,20,"""ancestors of Eagles""","Laxgibuu (""Wolf clan"")",Directed,1,52,Knows of
14,5,real Barbeau,"""Sispagut"" (Gisk'aast)",Directed,1,52,Knows of
2,14,Sagaween (Laxsgiik),real Barbeau,Directed,1,52,Knows
6,4,"""Hladerh"" (Laxgibuu)","Gisk'aast (""Killer Whale Clan"")",Directed,1,52,Knows
2,55,Sagaween (Laxsgiik),"""ancestors of Wolves""",Directed,1,52,Knows
14,2,real Barbeau,Sagaween (Laxsgiik),Directed,1,52,Knows
5,6,"""Sispagut"" (Gisk'aast)","""Hladerh"" (Laxgibuu)",Directed,1,52,Knows
3,2,"""Eagle-Raven clan""",Sagaween (Laxsgiik),Directed,1,52,Knows
4,6,"Gisk'aast (""Killer Whale Clan"")","""Hladerh"" (Laxgibuu)",Directed,1,52,Knows
14,20,real Barbeau,"Laxgibuu (""Wolf clan"")",Directed,1,52,Knows of
3,54,"""Eagle-Raven clan""","""ancestors of Eagles""",Directed,1,52,Knows
7,5,"Oyee (""Oyai"")","""Sispagut"" (Gisk'aast)",Directed,1,52,Knows
14,56,real Barbeau,Caxton Printers,Directed,1,52,Knows
4,3,"Gisk'aast (""Killer Whale Clan"")","""Eagle-Raven clan""",Directed,1,52,Knows
20,55,"Laxgibuu (""Wolf clan"")","""ancestors of Wolves""",Directed,1,52,Knows
4,5,"Gisk'aast (""Killer Whale Clan"")","""Sispagut"" (Gisk'aast)",Directed,1,52,Knows
20,2,"Laxgibuu (""Wolf clan"")",Sagaween (Laxsgiik),Directed,1,52,Knows
7,4,"Oyee (""Oyai"")","Gisk'aast (""Killer Whale Clan"")",Directed,1,52,Knows
