source,target,Char 1 Name,Char 2 Name,startPage,type,weight
5,57,"""Sispagut"" (Gisk'aast)",Macmillan Company of Canada,5.0,Undirected,1
2,56,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)",Caxton Printers,5.0,Undirected,1
55,57,"""ancestors of Wolves""",Macmillan Company of Canada,5.0,Undirected,1
4,55,"Gisk'aast (""Gyispawaduwada""/Killer Whale Clan)","""ancestors of Wolves""",5.0,Undirected,1
5,56,"""Sispagut"" (Gisk'aast)",Caxton Printers,5.0,Undirected,1
3,4,"""Eagle-Raven clan""","Gisk'aast (""Gyispawaduwada""/Killer Whale Clan)",5.0,Undirected,1
7,20,"Oyee (""Oyai"")","Laxgibuu (""Wolf clan"")",5.0,Undirected,1
3,7,"""Eagle-Raven clan""","Oyee (""Oyai"")",5.0,Undirected,1
4,6,"Gisk'aast (""Gyispawaduwada""/Killer Whale Clan)","""Hladerh"" (Laxgibuu)",5.0,Undirected,1
5,7,"""Sispagut"" (Gisk'aast)","Oyee (""Oyai"")",5.0,Undirected,1
2,54,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)","""ancestors of Eagles""",5.0,Undirected,1
2,57,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)",Macmillan Company of Canada,5.0,Undirected,1
2,5,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)","""Sispagut"" (Gisk'aast)",5.0,Undirected,1
6,54,"""Hladerh"" (Laxgibuu)","""ancestors of Eagles""",5.0,Undirected,1
7,56,"Oyee (""Oyai"")",Caxton Printers,5.0,Undirected,1
2,14,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)",Real Marius Barbeau,5.0,Undirected,1
6,57,"""Hladerh"" (Laxgibuu)",Macmillan Company of Canada,5.0,Undirected,1
20,56,"Laxgibuu (""Wolf clan"")",Caxton Printers,5.0,Undirected,1
6,20,"""Hladerh"" (Laxgibuu)","Laxgibuu (""Wolf clan"")",5.0,Undirected,1
14,56,Real Marius Barbeau,Caxton Printers,5.0,Undirected,1
4,14,"Gisk'aast (""Gyispawaduwada""/Killer Whale Clan)",Real Marius Barbeau,5.0,Undirected,1
3,6,"""Eagle-Raven clan""","""Hladerh"" (Laxgibuu)",5.0,Undirected,1
5,6,"""Sispagut"" (Gisk'aast)","""Hladerh"" (Laxgibuu)",5.0,Undirected,1
5,55,"""Sispagut"" (Gisk'aast)","""ancestors of Wolves""",5.0,Undirected,1
4,5,"Gisk'aast (""Gyispawaduwada""/Killer Whale Clan)","""Sispagut"" (Gisk'aast)",5.0,Undirected,1
14,55,Real Marius Barbeau,"""ancestors of Wolves""",5.0,Undirected,1
4,20,"Gisk'aast (""Gyispawaduwada""/Killer Whale Clan)","Laxgibuu (""Wolf clan"")",5.0,Undirected,1
3,55,"""Eagle-Raven clan""","""ancestors of Wolves""",5.0,Undirected,1
4,57,"Gisk'aast (""Gyispawaduwada""/Killer Whale Clan)",Macmillan Company of Canada,5.0,Undirected,1
6,14,"""Hladerh"" (Laxgibuu)",Real Marius Barbeau,5.0,Undirected,1
4,54,"Gisk'aast (""Gyispawaduwada""/Killer Whale Clan)","""ancestors of Eagles""",5.0,Undirected,1
2,20,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)","Laxgibuu (""Wolf clan"")",5.0,Undirected,1
55,56,"""ancestors of Wolves""",Caxton Printers,5.0,Undirected,1
54,55,"""ancestors of Eagles""","""ancestors of Wolves""",5.0,Undirected,1
2,5,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)","""Sispagut"" (Gisk'aast)",7.0,Undirected,1
1,14,Speaker Jordan Abel,Real Marius Barbeau,7.0,Undirected,1
5,14,"""Sispagut"" (Gisk'aast)",Real Marius Barbeau,7.0,Undirected,1
1,2,Speaker Jordan Abel,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)",7.0,Undirected,1
2,14,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)",Real Marius Barbeau,7.0,Undirected,1
1,5,Speaker Jordan Abel,"""Sispagut"" (Gisk'aast)",7.0,Undirected,1
3,14,"""Eagle-Raven clan""",Real Marius Barbeau,9.0,Undirected,1
20,14,"Laxgibuu (""Wolf clan"")",Real Marius Barbeau,9.0,Undirected,1
3,20,"""Eagle-Raven clan""","Laxgibuu (""Wolf clan"")",9.0,Undirected,1
1,14,Speaker Jordan Abel,Real Marius Barbeau,9.0,Undirected,1
1,20,Speaker Jordan Abel,"Laxgibuu (""Wolf clan"")",9.0,Undirected,1
1,3,Speaker Jordan Abel,"""Eagle-Raven clan""",9.0,Undirected,1
1,14,Speaker Jordan Abel,Real Marius Barbeau,11.0,Undirected,1
1,14,Speaker Jordan Abel,Real Marius Barbeau,13.0,Undirected,1
1,14,Speaker Jordan Abel,Real Marius Barbeau,15.0,Undirected,1
58,60,"""Pole of Sagaween""",collage photos,17.0,Undirected,1
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",17.0,Undirected,1
1,60,Speaker Jordan Abel,collage photos,17.0,Undirected,1
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",17.3,Undirected,1
58,53,"""Pole of Sagaween""",blank (missing null option here),17.3,Undirected,1
1,53,Speaker Jordan Abel,blank (missing null option here),17.3,Undirected,1
10,58,"men walking on ""Pole of Sag̱aween""","""Pole of Sagaween""",19.0,Undirected,1
9,59,crew of Indians,"""Three Persons Along"", ""Shaking Pole of Kw’axsuu""",19.0,Undirected,1
9,14,crew of Indians,Real Marius Barbeau,19.0,Undirected,1
8,9,railway engineer,crew of Indians,19.0,Undirected,1
14,58,Real Marius Barbeau,"""Pole of Sagaween""",19.0,Undirected,1
8,58,railway engineer,"""Pole of Sagaween""",19.0,Undirected,1
8,10,railway engineer,"men walking on ""Pole of Sag̱aween""",19.0,Undirected,1
9,10,crew of Indians,"men walking on ""Pole of Sag̱aween""",19.0,Undirected,1
10,14,"men walking on ""Pole of Sag̱aween""",Real Marius Barbeau,19.0,Undirected,1
58,59,"""Pole of Sagaween""","""Three Persons Along"", ""Shaking Pole of Kw’axsuu""",19.0,Undirected,1
14,59,Real Marius Barbeau,"""Three Persons Along"", ""Shaking Pole of Kw’axsuu""",19.0,Undirected,1
9,58,crew of Indians,"""Pole of Sagaween""",19.0,Undirected,1
8,59,railway engineer,"""Three Persons Along"", ""Shaking Pole of Kw’axsuu""",19.0,Undirected,1
8,14,railway engineer,Real Marius Barbeau,19.0,Undirected,1
10,59,"men walking on ""Pole of Sag̱aween""","""Three Persons Along"", ""Shaking Pole of Kw’axsuu""",19.0,Undirected,1
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",21.0,Undirected,1
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",23.0,Undirected,1
11,14,"""Indians"" (abstract)",Real Marius Barbeau,23.0,Undirected,1
1,14,Speaker Jordan Abel,Real Marius Barbeau,23.0,Undirected,1
58,11,"""Pole of Sagaween""","""Indians"" (abstract)",23.0,Undirected,1
58,14,"""Pole of Sagaween""",Real Marius Barbeau,23.0,Undirected,1
1,11,Speaker Jordan Abel,"""Indians"" (abstract)",23.0,Undirected,1
1,11,Speaker Jordan Abel,"""Indians"" (abstract)",25.0,Undirected,1
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",29.0,Undirected,1
1,60,Speaker Jordan Abel,collage photos,29.0,Undirected,1
58,60,"""Pole of Sagaween""",collage photos,29.0,Undirected,1
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",29.3,Undirected,1
12,14,"residents of Git'iks/""Gitiks""",Real Marius Barbeau,31.0,Undirected,1
11,14,"""Indians"" (abstract)",Real Marius Barbeau,31.0,Undirected,1
39,58,the Thunderbird,"""Pole of Sagaween""",31.0,Undirected,1
14,58,Real Marius Barbeau,"""Pole of Sagaween""",31.0,Undirected,1
11,12,"""Indians"" (abstract)","residents of Git'iks/""Gitiks""",31.0,Undirected,1
39,14,the Thunderbird,Real Marius Barbeau,31.0,Undirected,1
11,58,"""Indians"" (abstract)","""Pole of Sagaween""",31.0,Undirected,1
39,11,the Thunderbird,"""Indians"" (abstract)",31.0,Undirected,1
39,12,the Thunderbird,"residents of Git'iks/""Gitiks""",31.0,Undirected,1
12,58,"residents of Git'iks/""Gitiks""","""Pole of Sagaween""",31.0,Undirected,1
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",33.0,Undirected,1
1,12,Speaker Jordan Abel,"residents of Git'iks/""Gitiks""",33.0,Undirected,1
58,12,"""Pole of Sagaween""","residents of Git'iks/""Gitiks""",33.0,Undirected,1
58,15,"""Pole of Sagaween""",Fictional Marius Barbeau,43.0,Undirected,1
13,15,Barton (Laxgibuu),Fictional Marius Barbeau,43.0,Undirected,1
58,13,"""Pole of Sagaween""",Barton (Laxgibuu),43.0,Undirected,1
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",45.0,Undirected,1
1,60,Speaker Jordan Abel,collage photos,45.0,Undirected,1
58,60,"""Pole of Sagaween""",collage photos,45.0,Undirected,1
1,58,Speaker Jordan Abel,"""Pole of Sagaween""",45.5,Undirected,1
21,23,"""Paraet'Naerhl""",Dennis Wood,47.0,Undirected,1
18,24,"second ""'Neesyoq"" (Laxgibuu)","""mythical man with sea cockle (kal'own)"" (carved)",47.0,Undirected,1
18,21,"second ""'Neesyoq"" (Laxgibuu)","""Paraet'Naerhl""",47.0,Undirected,1
14,63,Real Marius Barbeau,"""Gyaibelk"" (carved)",47.0,Undirected,1
21,63,"""Paraet'Naerhl""","""Gyaibelk"" (carved)",47.0,Undirected,1
22,61,"son of ""Paraet'Naerhl""","""the Sperm Whale (hlpoon)"" (carved)",47.0,Undirected,1
23,63,Dennis Wood,"""Gyaibelk"" (carved)",47.0,Undirected,1
17,23,"first ""'Neesyoq"" (Laxgibuu)",Dennis Wood,47.0,Undirected,1
19,20,"""'Neeskyinwaet"" (Laxgibuu)","Laxgibuu (""Wolf clan"")",47.0,Undirected,1
18,61,"second ""'Neesyoq"" (Laxgibuu)","""the Sperm Whale (hlpoon)"" (carved)",47.0,Undirected,1
19,23,"""'Neeskyinwaet"" (Laxgibuu)",Dennis Wood,47.0,Undirected,1
24,62,"""mythical man with sea cockle (kal'own)"" (carved)","""person with many-faced garment (gyet)"" (carved)",47.0,Undirected,1
17,20,"first ""'Neesyoq"" (Laxgibuu)","Laxgibuu (""Wolf clan"")",47.0,Undirected,1
20,61,"Laxgibuu (""Wolf clan"")","""the Sperm Whale (hlpoon)"" (carved)",47.0,Undirected,1
20,21,"Laxgibuu (""Wolf clan"")","""Paraet'Naerhl""",47.0,Undirected,1
19,22,"""'Neeskyinwaet"" (Laxgibuu)","son of ""Paraet'Naerhl""",47.0,Undirected,1
61,62,"""the Sperm Whale (hlpoon)"" (carved)","""person with many-faced garment (gyet)"" (carved)",47.0,Undirected,1
21,62,"""Paraet'Naerhl""","""person with many-faced garment (gyet)"" (carved)",47.0,Undirected,1
20,63,"Laxgibuu (""Wolf clan"")","""Gyaibelk"" (carved)",47.0,Undirected,1
62,63,"""person with many-faced garment (gyet)"" (carved)","""Gyaibelk"" (carved)",47.0,Undirected,1
14,24,Real Marius Barbeau,"""mythical man with sea cockle (kal'own)"" (carved)",47.0,Undirected,1
18,63,"second ""'Neesyoq"" (Laxgibuu)","""Gyaibelk"" (carved)",47.0,Undirected,1
17,22,"first ""'Neesyoq"" (Laxgibuu)","son of ""Paraet'Naerhl""",47.0,Undirected,1
17,62,"first ""'Neesyoq"" (Laxgibuu)","""person with many-faced garment (gyet)"" (carved)",47.0,Undirected,1
24,61,"""mythical man with sea cockle (kal'own)"" (carved)","""the Sperm Whale (hlpoon)"" (carved)",47.0,Undirected,1
14,20,Real Marius Barbeau,"Laxgibuu (""Wolf clan"")",47.0,Undirected,1
22,24,"son of ""Paraet'Naerhl""","""mythical man with sea cockle (kal'own)"" (carved)",47.0,Undirected,1
14,23,Real Marius Barbeau,Dennis Wood,47.0,Undirected,1
14,17,Real Marius Barbeau,"first ""'Neesyoq"" (Laxgibuu)",47.0,Undirected,1
19,62,"""'Neeskyinwaet"" (Laxgibuu)","""person with many-faced garment (gyet)"" (carved)",47.0,Undirected,1
20,24,"Laxgibuu (""Wolf clan"")","""mythical man with sea cockle (kal'own)"" (carved)",47.0,Undirected,1
17,19,"first ""'Neesyoq"" (Laxgibuu)","""'Neeskyinwaet"" (Laxgibuu)",47.0,Undirected,1
14,21,Real Marius Barbeau,"""Paraet'Naerhl""",47.0,Undirected,1
18,22,"second ""'Neesyoq"" (Laxgibuu)","son of ""Paraet'Naerhl""",47.0,Undirected,1
20,22,"Laxgibuu (""Wolf clan"")","son of ""Paraet'Naerhl""",47.0,Undirected,1
22,63,"son of ""Paraet'Naerhl""","""Gyaibelk"" (carved)",47.0,Undirected,1
23,62,Dennis Wood,"""person with many-faced garment (gyet)"" (carved)",47.0,Undirected,1
18,23,"second ""'Neesyoq"" (Laxgibuu)",Dennis Wood,47.0,Undirected,1
14,62,Real Marius Barbeau,"""person with many-faced garment (gyet)"" (carved)",47.0,Undirected,1
17,61,"first ""'Neesyoq"" (Laxgibuu)","""the Sperm Whale (hlpoon)"" (carved)",47.0,Undirected,1
18,20,"second ""'Neesyoq"" (Laxgibuu)","Laxgibuu (""Wolf clan"")",47.0,Undirected,1
20,23,"Laxgibuu (""Wolf clan"")",Dennis Wood,47.0,Undirected,1
21,22,"""Paraet'Naerhl""","son of ""Paraet'Naerhl""",47.0,Undirected,1
23,24,Dennis Wood,"""mythical man with sea cockle (kal'own)"" (carved)",47.0,Undirected,1
22,23,"son of ""Paraet'Naerhl""",Dennis Wood,47.0,Undirected,1
14,19,Real Marius Barbeau,"""'Neeskyinwaet"" (Laxgibuu)",47.0,Undirected,1
14,22,Real Marius Barbeau,"son of ""Paraet'Naerhl""",47.0,Undirected,1
17,21,"first ""'Neesyoq"" (Laxgibuu)","""Paraet'Naerhl""",47.0,Undirected,1
24,63,"""mythical man with sea cockle (kal'own)"" (carved)","""Gyaibelk"" (carved)",47.0,Undirected,1
17,18,"first ""'Neesyoq"" (Laxgibuu)","second ""'Neesyoq"" (Laxgibuu)",47.0,Undirected,1
19,61,"""'Neeskyinwaet"" (Laxgibuu)","""the Sperm Whale (hlpoon)"" (carved)",47.0,Undirected,1
19,21,"""'Neeskyinwaet"" (Laxgibuu)","""Paraet'Naerhl""",47.0,Undirected,1
17,24,"first ""'Neesyoq"" (Laxgibuu)","""mythical man with sea cockle (kal'own)"" (carved)",47.0,Undirected,1
14,18,Real Marius Barbeau,"second ""'Neesyoq"" (Laxgibuu)",47.0,Undirected,1
19,63,"""'Neeskyinwaet"" (Laxgibuu)","""Gyaibelk"" (carved)",47.0,Undirected,1
21,24,"""Paraet'Naerhl""","""mythical man with sea cockle (kal'own)"" (carved)",47.0,Undirected,1
61,63,"""the Sperm Whale (hlpoon)"" (carved)","""Gyaibelk"" (carved)",47.0,Undirected,1
22,62,"son of ""Paraet'Naerhl""","""person with many-faced garment (gyet)"" (carved)",47.0,Undirected,1
17,63,"first ""'Neesyoq"" (Laxgibuu)","""Gyaibelk"" (carved)",47.0,Undirected,1
14,61,Real Marius Barbeau,"""the Sperm Whale (hlpoon)"" (carved)",47.0,Undirected,1
23,61,Dennis Wood,"""the Sperm Whale (hlpoon)"" (carved)",47.0,Undirected,1
20,62,"Laxgibuu (""Wolf clan"")","""person with many-faced garment (gyet)"" (carved)",47.0,Undirected,1
21,61,"""Paraet'Naerhl""","""the Sperm Whale (hlpoon)"" (carved)",47.0,Undirected,1
18,62,"second ""'Neesyoq"" (Laxgibuu)","""person with many-faced garment (gyet)"" (carved)",47.0,Undirected,1
19,24,"""'Neeskyinwaet"" (Laxgibuu)","""mythical man with sea cockle (kal'own)"" (carved)",47.0,Undirected,1
18,19,"second ""'Neesyoq"" (Laxgibuu)","""'Neeskyinwaet"" (Laxgibuu)",47.0,Undirected,1
62,63,"""person with many-faced garment (gyet)"" (carved)","""Gyaibelk"" (carved)",49.0,Undirected,1
1,61,Speaker Jordan Abel,"""the Sperm Whale (hlpoon)"" (carved)",49.0,Undirected,1
61,63,"""the Sperm Whale (hlpoon)"" (carved)","""Gyaibelk"" (carved)",49.0,Undirected,1
1,62,Speaker Jordan Abel,"""person with many-faced garment (gyet)"" (carved)",49.0,Undirected,1
24,61,"""mythical man with sea cockle (kal'own)"" (carved)","""the Sperm Whale (hlpoon)"" (carved)",49.0,Undirected,1
61,62,"""the Sperm Whale (hlpoon)"" (carved)","""person with many-faced garment (gyet)"" (carved)",49.0,Undirected,1
24,62,"""mythical man with sea cockle (kal'own)"" (carved)","""person with many-faced garment (gyet)"" (carved)",49.0,Undirected,1
1,63,Speaker Jordan Abel,"""Gyaibelk"" (carved)",49.0,Undirected,1
24,63,"""mythical man with sea cockle (kal'own)"" (carved)","""Gyaibelk"" (carved)",49.0,Undirected,1
1,24,Speaker Jordan Abel,"""mythical man with sea cockle (kal'own)"" (carved)",49.0,Undirected,1
64,15,man on the top of unknown Nass River pole,Fictional Marius Barbeau,55.0,Undirected,1
65,15,unknown Nass River pole,Fictional Marius Barbeau,55.0,Undirected,1
23,15,Dennis Wood,Fictional Marius Barbeau,55.0,Undirected,1
65,23,unknown Nass River pole,Dennis Wood,55.0,Undirected,1
64,23,man on the top of unknown Nass River pole,Dennis Wood,55.0,Undirected,1
64,65,man on the top of unknown Nass River pole,unknown Nass River pole,55.0,Undirected,1
1,60,Speaker Jordan Abel,collage photos,57.0,Undirected,1
2,25,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)",Jordan Abel's mother,59.0,Undirected,1
66,2,Child Jordan Abel,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)",59.0,Undirected,1
14,25,Real Marius Barbeau,Jordan Abel's mother,59.0,Undirected,1
16,25,Biographical Jordan Abel,Jordan Abel's mother,59.0,Undirected,1
14,58,Real Marius Barbeau,"""Pole of Sagaween""",59.0,Undirected,1
14,16,Real Marius Barbeau,Biographical Jordan Abel,59.0,Undirected,1
2,58,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)","""Pole of Sagaween""",59.0,Undirected,1
66,14,Child Jordan Abel,Real Marius Barbeau,59.0,Undirected,1
2,16,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)",Biographical Jordan Abel,59.0,Undirected,1
16,58,Biographical Jordan Abel,"""Pole of Sagaween""",59.0,Undirected,1
66,16,Child Jordan Abel,Biographical Jordan Abel,59.0,Undirected,1
66,58,Child Jordan Abel,"""Pole of Sagaween""",59.0,Undirected,1
25,58,Jordan Abel's mother,"""Pole of Sagaween""",59.0,Undirected,1
2,14,"Sag̱aween/""Sakau'wan""/""Chief Mountain"" (Laxsgiik)",Real Marius Barbeau,59.0,Undirected,1
66,25,Child Jordan Abel,Jordan Abel's mother,59.0,Undirected,1
25,26,Jordan Abel's mother,Jordan Abel's family,63.0,Undirected,1
58,26,"""Pole of Sagaween""",Jordan Abel's family,63.0,Undirected,1
16,25,Biographical Jordan Abel,Jordan Abel's mother,63.0,Undirected,1
16,26,Biographical Jordan Abel,Jordan Abel's family,63.0,Undirected,1
25,58,Jordan Abel's mother,"""Pole of Sagaween""",63.0,Undirected,1
16,58,Biographical Jordan Abel,"""Pole of Sagaween""",63.0,Undirected,1
1,60,Speaker Jordan Abel,collage photos,65.0,Undirected,1
28,29,"brothers of ""Yaw'l"" (Laxgibuu)","""Huge-Belly""",67.0,Undirected,1
30,31,"brother of ""Yaw'l"" who killed ""Huge-Belly""","""Ksemkaigyet""/""female being""",67.0,Undirected,1
27,29,"""Yaw'l"" (Laxgibuu)","""Huge-Belly""",67.0,Undirected,1
28,31,"brothers of ""Yaw'l"" (Laxgibuu)","""Ksemkaigyet""/""female being""",67.0,Undirected,1
14,29,Real Marius Barbeau,"""Huge-Belly""",67.0,Undirected,1
48,31,Nisg̱a’a,"""Ksemkaigyet""/""female being""",67.0,Undirected,1
29,30,"""Huge-Belly""","brother of ""Yaw'l"" who killed ""Huge-Belly""",67.0,Undirected,1
48,28,Nisg̱a’a,"brothers of ""Yaw'l"" (Laxgibuu)",67.0,Undirected,1
14,48,Real Marius Barbeau,Nisg̱a’a,67.0,Undirected,1
27,30,"""Yaw'l"" (Laxgibuu)","brother of ""Yaw'l"" who killed ""Huge-Belly""",67.0,Undirected,1
48,30,Nisg̱a’a,"brother of ""Yaw'l"" who killed ""Huge-Belly""",67.0,Undirected,1
14,30,Real Marius Barbeau,"brother of ""Yaw'l"" who killed ""Huge-Belly""",67.0,Undirected,1
29,31,"""Huge-Belly""","""Ksemkaigyet""/""female being""",67.0,Undirected,1
48,29,Nisg̱a’a,"""Huge-Belly""",67.0,Undirected,1
27,31,"""Yaw'l"" (Laxgibuu)","""Ksemkaigyet""/""female being""",67.0,Undirected,1
27,28,"""Yaw'l"" (Laxgibuu)","brothers of ""Yaw'l"" (Laxgibuu)",67.0,Undirected,1
28,30,"brothers of ""Yaw'l"" (Laxgibuu)","brother of ""Yaw'l"" who killed ""Huge-Belly""",67.0,Undirected,1
14,31,Real Marius Barbeau,"""Ksemkaigyet""/""female being""",67.0,Undirected,1
14,28,Real Marius Barbeau,"brothers of ""Yaw'l"" (Laxgibuu)",67.0,Undirected,1
14,27,Real Marius Barbeau,"""Yaw'l"" (Laxgibuu)",67.0,Undirected,1
48,27,Nisg̱a’a,"""Yaw'l"" (Laxgibuu)",67.0,Undirected,1
1,20,Speaker Jordan Abel,"Laxgibuu (""Wolf clan"")",71.0,Undirected,1
1,20,Speaker Jordan Abel,"Laxgibuu (""Wolf clan"")",73.0,Undirected,1
48,20,Nisg̱a’a,"Laxgibuu (""Wolf clan"")",75.0,Undirected,1
1,20,Speaker Jordan Abel,"Laxgibuu (""Wolf clan"")",75.0,Undirected,1
48,1,Nisg̱a’a,Speaker Jordan Abel,75.0,Undirected,1
1,20,Speaker Jordan Abel,"Laxgibuu (""Wolf clan"")",77.0,Undirected,1
48,20,Nisg̱a’a,"Laxgibuu (""Wolf clan"")",77.0,Undirected,1
48,1,Nisg̱a’a,Speaker Jordan Abel,77.0,Undirected,1
48,1,Nisg̱a’a,Speaker Jordan Abel,79.0,Undirected,1
48,1,Nisg̱a’a,Speaker Jordan Abel,81.0,Undirected,1
48,1,Nisg̱a’a,Speaker Jordan Abel,83.0,Undirected,1
32,1,"""Ksemkaigyet""/old man",Speaker Jordan Abel,85.0,Undirected,1
48,32,Nisg̱a’a,"""Ksemkaigyet""/old man",87.0,Undirected,1
48,1,Nisg̱a’a,Speaker Jordan Abel,87.0,Undirected,1
1,32,Speaker Jordan Abel,"""Ksemkaigyet""/old man",87.0,Undirected,1
48,1,Nisg̱a’a,Speaker Jordan Abel,89.0,Undirected,1
32,49,"""Ksemkaigyet""/old man","""glass-nosed spirit""",93.0,Undirected,1
32,1,"""Ksemkaigyet""/old man",Speaker Jordan Abel,93.0,Undirected,1
1,49,Speaker Jordan Abel,"""glass-nosed spirit""",93.0,Undirected,1
1,60,Speaker Jordan Abel,collage photos,95.0,Undirected,1
33,34,Jordan Abel's father,friends of Abel's parents,97.0,Undirected,1
16,25,Biographical Jordan Abel,Jordan Abel's mother,97.0,Undirected,1
33,25,Jordan Abel's father,Jordan Abel's mother,97.0,Undirected,1
67,25,various totem poles in Vancouver,Jordan Abel's mother,97.0,Undirected,1
34,67,friends of Abel's parents,various totem poles in Vancouver,97.0,Undirected,1
33,67,Jordan Abel's father,various totem poles in Vancouver,97.0,Undirected,1
67,16,various totem poles in Vancouver,Biographical Jordan Abel,97.0,Undirected,1
34,16,friends of Abel's parents,Biographical Jordan Abel,97.0,Undirected,1
33,16,Jordan Abel's father,Biographical Jordan Abel,97.0,Undirected,1
34,25,friends of Abel's parents,Jordan Abel's mother,97.0,Undirected,1
16,68,Biographical Jordan Abel,totem pole in Vancouver mall,105.0,Undirected,1
1,68,Speaker Jordan Abel,totem pole in Vancouver mall,105.0,Undirected,1
16,1,Biographical Jordan Abel,Speaker Jordan Abel,105.0,Undirected,1
1,60,Speaker Jordan Abel,collage photos,107.0,Undirected,1
