id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
120,"Knows of","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","the kidnapping","0","September","29","30"
121,"Knows of","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","the kidnapper","0","September","29","30"
123,"Knows of","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","Olya's mother","0","September","30","30"
124,"Knows","Olya/Olga","Valentina Nikolaevna","1","September","31","31"
125,"Exchange","Katya/Ekaterina","Max/Maxim","1","October","32","33"
126,"Knows of","Katya/Ekaterina","the kidnapping","0","October","33","33"
127,"Knows of","Katya/Ekaterina","Alyona Golosovsky","0","October","33","33"
128,"Knows of","Katya/Ekaterina","Sophia Golosovsky","0","October","33","33"
129,"Knows","Katya/Ekaterina","Max/Maxim","1","October","34","34"
130,"Exchange","Oksana","Katya/Ekaterina","1","October","34","37"
132,"Exchange","Katya's ""girlfriends""","Katya/Ekaterina","1","October","34","34"
133,"Exchange","Katya/Ekaterina","Max/Maxim","1","October","35","36"
134,"Knows","Oksana","Max/Maxim","1","October","34","34"
135,"Knows of","Katya's ""girlfriends""","Max/Maxim","1","October","34","34"
136,"Knows","Oksana","Anton","1","October","35","35"
137,"Knows","Oksana","Malysh (Oksana's dog)","1","October","35","36"
138,"Knows of","Olya/Olga","Kamchatka police","0","September","24","24"
139,"Knows of","Valentina Nikolaevna","Kamchatka police","0","November","24","24"
140,"Knows of","Diana","Kamchatka police","0","September","24","24"
141,"Knows of","Valentina Nikolaevna","""news reporter""","0","September","24","24"
142,"Knows of","Diana","""news reporter""","0","September","24","24"
143,"Knows of","Olya/Olga","""news reporter""","0","September","24","24"
145,"Knows","Oksana","Kamchatka police","1","October","35","35"
146,"Knows of","Oksana","the kidnapping","0","October","35","38"
147,"Knows of","Oksana","Alyona Golosovsky","0","October","35","35"
148,"Knows of","Oksana","Sophia Golosovsky","0","October","35","35"
149,"Knows of","Oksana","the kidnapper","0","October","35","38"
150,"Knows of","Katya/Ekaterina","the kidnapping","0","October","35","38"
151,"Knows of","Kamchatka police","the kidnapper","0","October","35","35"
152,"Knows of","Kamchatka police","the kidnapping","0","October","35","35"
153,"Knows of","""news reporter""","Alyona Golosovsky","0","September","24","24"
154,"Knows of","""news reporter""","Sophia Golosovsky","0","September","24","24"
155,"Knows of","""news reporter""","the kidnapping","0","September","24","24"
156,"Knows","Katya/Ekaterina","Katya's ""girlfriends""","1","October","36","36"
157,"Knows","Katya/Ekaterina","customs officers","1","October","36","36"
158,"Knows of","Katya/Ekaterina","""tresspassers""","0","October","36","36"
159,"Knows of","Katya/Ekaterina","""poachers""","0","October","36","36"
160,"Knows of","Katya/Ekaterina","migrants (generally)","0","October","36","36"
161,"Knows","Katya/Ekaterina","Malysh (Oksana's dog)","0","October","35","36"
162,"Knows","Oksana","boring colleague/supervisor (36/37)","1","October","36","36"
163,"Knows","Oksana","pregnant colleague","1","October","36","36"
164,"Knows of","Katya/Ekaterina","boring colleague/supervisor (36/37)","0","October","36","36"
165,"Knows of","Katya/Ekaterina","pregnant colleague","0","October","36","36"
166,"Knows","Oksana","Max/Maxim","1","October","36","36"
167,"Exchange","Oksana","Max/Maxim","1","October","37","37"
168,"Knows of","Max/Maxim","the kidnapper","0","October","37","38"
169,"Knows of","Max/Maxim","the kidnapping","0","October","37","38"
170,"Knows of","Max/Maxim","Alyona Golosovsky","0","October","37","38"
171,"Knows of","Max/Maxim","Sophia Golosovsky","0","October","37","38"
172,"Knows of","boring colleague/supervisor (36/37)","the kidnapper","0","October","38","38"
173,"Knows of","boring colleague/supervisor (36/37)","the kidnapping","0","October","38","38"
174,"Knows of","boring colleague/supervisor (36/37)","Alyona Golosovsky","0","October","38","38"
175,"Knows of","boring colleague/supervisor (36/37)","Sophia Golosovsky","0","October","38","38"
176,"Knows of","boring colleague/supervisor (36/37)","Native peoples of Kamchatka","0","October","38","38"
177,"Knows of","boring colleague/supervisor (36/37)","Tajik ethnic group","0","October","38","38"
178,"Knows of","pregnant colleague","the kidnapper","0","October","38","38"
179,"Knows of","pregnant colleague","the kidnapping","0","October","38","38"
180,"Knows of","pregnant colleague","Alyona Golosovsky","0","October","38","38"
181,"Knows of","pregnant colleague","Sophia Golosovsky","0","October","38","38"
182,"Knows of","Oksana","Alyona Golosovsky","0","October","37","38"
183,"Knows of","Oksana","Sophia Golosovsky","0","October","37","38"
184,"Knows of","Katya/Ekaterina","the kidnapper","0","October","35","38"
185,"Knows of","Katya/Ekaterina","Alyona Golosovsky","0","October","36","38"
186,"Knows of","Katya/Ekaterina","Sophia Golosovsky","0","October","36","38"
187,"Knows","Katya/Ekaterina","boring colleague/supervisor (36/37)","1","October","38","38"
188,"Knows","Katya/Ekaterina","pregnant colleague","1","October","38","38"
189,"Exchange","Max/Maxim","Oksana","1","October","37","37"
190,"Exchange","boring colleague/supervisor (36/37)","Max/Maxim","1","October","38","38"
191,"Exchange","Oksana","boring colleague/supervisor (36/37)","1","October","38","38"
192,"Knows of","the Nalychevo group","the kidnapping","0","October","37","38"
193,"Knows of","the Nalychevo group","the kidnapper","0","October","37","38"
194,"Knows of","the Nalychevo group","Alyona Golosovsky","0","October","37","38"
195,"Knows of","the Nalychevo group","Sophia Golosovsky","0","October","37","38"
196,"Exchange","Max/Maxim","the Nalychevo group","1","October","37","38"
197,"Knows","the Nalychevo group","Oksana","1","October","37","38"
198,"Knows","Katya/Ekaterina","the Nalychevo group","1","October","37","38"
199,"Knows","Katya/Ekaterina","Katya's father","1","October","39","39"
200,"Knows","Katya/Ekaterina","Katya's mother","1","October","39","39"
201,"Knows","Katya/Ekaterina","Katya's brothers","1","October","39","39"
202,"Knows of","Max/Maxim","Kamchatka police","0","October","38","38"
203,"Knows of","Katya/Ekaterina","Kamchatka police","0","October","35","35"
204,"Knows of","Katya/Ekaterina","Kamchatka police","0","October","38","38"
205,"Knows","Katya/Ekaterina","""male coleagues""","1","October","37","37"
206,"Knows of","Katya/Ekaterina","""female colleagues""","1","October","37","37"
208,"Knows of","Olya/Olga","Kamchatka police","0","September","29","31"
210,"Knows of","Oksana","Koreans","0","October","38","38"
211,"Knows of","Oksana","Chukchi Indigenous peoples","0","October","38","38"
212,"Knows of","Katya/Ekaterina","Putin","0","October","39","39"
213,"Knows","Katya/Ekaterina","Native peoples of Kamchatka","0","October","39","39"
214,"Knows of","Katya/Ekaterina","Communists","0","October","39","39"
215,"Knows","Oksana","Anton","1","October","39","40"
216,"Knows","Katya/Ekaterina","Anton","1","October","39","40"
217,"Knows","Max/Maxim","Anton","1","October","39","40"
218,"Knows of","Katya/Ekaterina","""yet another woman"" (Oksana's husband's lover)","0","October","39","40"
219,"Knows of","Oksana","""yet another woman"" (Oksana's husband's lover)","0","October","39","40"
220,"Knows","Anton","""yet another woman"" (Oksana's husband's lover)","1","October","39","40"
221,"Knows","Anton","""yet another woman"" (Oksana's husband's lover)","1","October","39","40"
222,"Knows of","Katya/Ekaterina","""people at a neighbouring campsite""","0","October","40","40"
223,"Knows of","Max/Maxim","""people at a neighbouring campsite""","0","October","40","40"
224,"Knows","Max/Maxim","civilian search party","1","October","38","38"
225,"Knows of","Katya/Ekaterina","civilian search party","1","October","38","38"
226,"Knows of","Katya/Ekaterina","civilian search party","0","October","40","41"
227,"Knows","Max/Maxim","civilian search party","1","October","40","41"
228,"Knows","Max/Maxim","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","1","October","40","40"
229,"Knows of","Katya/Ekaterina","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","0","October","40","41"
230,"Knows","Katya/Ekaterina","""female colleagues""","1","October","40","40"
231,"Knows","Katya/Ekaterina","""male coleagues""","1","October","40","40"
232,"Knows","Katya/Ekaterina","Max/Maxim","1","October","37","38"
233,"Exchange","Katya/Ekaterina","Max/Maxim","1","October","39","45"
234,"Knows","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","civilian search party","1","October","40","40"
235,"Knows of","Katya/Ekaterina","Alyona Golosovsky","0","October","40","41"
236,"Knows of","Katya/Ekaterina","Sophia Golosovsky","0","October","40","41"
237,"Knows of","Max/Maxim","Alyona Golosovsky","0","October","40","41"
238,"Knows of","Max/Maxim","Sophia Golosovsky","0","October","40","41"
239,"Knows of","Max/Maxim","the kidnapping","0","October","40","41"
240,"Knows of","Max/Maxim","the kidnapper","0","October","40","41"
241,"Knows of","Katya/Ekaterina","the kidnapper","0","October","40","41"
242,"Knows of","Katya/Ekaterina","the kidnapping","0","October","40","41"
243,"Knows","Katya/Ekaterina","Kamchatka police","0","October","41","41"
244,"Knows","Max/Maxim","Kamchatka police","0","October","41","41"
245,"Knows","Katya/Ekaterina","Oksana","1","October","41","41"
246,"Knows","Max/Maxim","Oksana","1","October","41","41"
247,"Knows of","Oksana","the kidnapper","0","October","40","41"
248,"Knows of","Katya/Ekaterina","the kidnapper","0","October","44","44"
249,"Knows","Valentina Nikolaevna","Valentina's Husband (name?)","1","November","46","53"
250,"Knows","Valentina Nikolaevna","Diana","1","November","46","47"
251,"Knows of","Valentina Nikolaevna","Alyona Golosovsky","0","November","46","46"
252,"Knows of","Valentina Nikolaevna","Sophia Golosovsky","0","November","46","46"
253,"Knows of","Valentina Nikolaevna","the kidnapping","0","November","46","46"
254,"Knows","Valentina's Husband (name?)","Diana","1","November","46","47"
255,"Knows","Valentina Nikolaevna","""the women in the school office""","1","November","47","47"
256,"Exchange","Dr. Popkov","Valentina Nikolaevna","1","November","47","48"
257,"Exchange","Natasha/Natalia","Denis","1","January","107","113"
258,"Knows of","Natasha/Natalia","Travis Walton","0","January","107","107"
259,"Knows of","Denis","Travis Walton","0","January","107","107"
260,"Knows of","Natasha/Natalia","Aliens","0","January","107","110"
261,"Knows of","Denis","Aliens","0","January","107","110"
262,"Exchange","Natasha/Natalia","Alla Innokentevna","1","January","108","111"
263,"Knows","Alla Innokentevna","Denis","1","January","108","108"
264,"Knows of","Denis","Minister of Defense","0","January","108","108"
265,"Knows of","Minister of Defense","Aliens","0","January","108","108"
266,"Exchange","Alla Innokentevna","Lev","1","January","108","109"
267,"Exchange","Alla Innokentevna","Yulka/Yulia","1","January","108","109"
268,"Exchange","Lev","Yulka/Yulia","1","January","108","110"
269,"Knows","Natasha/Natalia","Lev","1","January","107","117"
270,"Knows","Natasha/Natalia","Yulka/Yulia","1","January","107","115"
271,"Knows of","Yulka/Yulia","Jack London","0","January","108","108"
272,"Knows of","Alla Innokentevna","Jack London","0","January","108","108"
273,"Knows of","Natasha/Natalia","Jack London","0","January","108","108"
274,"Knows of","Lev","Jack London","0","January","108","108"
275,"Knows of","Natasha/Natalia","Minister of Defense","0","January","108","108"
276,"Exchange","Lev","Denis","1","January","108","111"
277,"Knows","Denis","Yulka/Yulia","1","January","108","111"
278,"Knows","Denis","Lilia Solodikova","1","January","109","109"
279,"Knows","Natasha/Natalia","Lilia Solodikova","1","January","109","109"
281,"Knows of","Oksana","Native peoples of Kamchatka","0","October","41","41"
282,"Knows of","Max/Maxim","Native peoples of Kamchatka","0","October","41","41"
283,"Knows of","Katya/Ekaterina","""tabloid reporter""","0","October","41","41"
284,"Exchange","Katya/Ekaterina","a bear","1","October","44","45"
285,"Exchange","Max/Maxim","a bear","1","October","44","45"
286,"Knows of","Valentina Nikolaevna","""parents neglecting their duties""","0","November","46","46"
287,"Knows of","Valentina Nikolaevna","""children wandering""","0","November","46","46"
288,"Knows","Valentina Nikolaevna","""the girl at the desk""","1","November","48","48"
289,"Exchange","Valentina Nikolaevna","Valentina's ""colleague"" (48)","1","November","48","49"
290,"Knows","Valentina's ""colleague"" (48)","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","1","November","48","49"
291,"Knows","Valentina Nikolaevna","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","1","November","48","49"
292,"Knows of","Valentina's ""colleague"" (48)","Alyona Golosovsky","0","November","48","48"
293,"Knows of","Valentina's ""colleague"" (48)","Sophia Golosovsky","0","November","48","48"
294,"Knows of","Valentina Nikolaevna","Alyona Golosovsky","0","November","48","48"
295,"Knows of","Valentina Nikolaevna","Sophia Golosovsky","0","November","48","48"
296,"Knows of","Valentina Nikolaevna","Golosovskaya girls' father","0","November","48","48"
297,"Knows of","Valentina's ""colleague"" (48)","Golosovskaya girls' father","0","November","48","48"
299,"Knows","Valentina Nikolaevna","""the principal""","1","November","49","49"
300,"Knows","Valentina Nikolaevna","Diana","1","November","49","52"
301,"Knows","Valentina Nikolaevna","Dr. Popkov","1","November","49","51"
302,"Knows of","Alyona Golosovsky","""people ... in Hawaii""","0","August","7","7"
303,"Knows of","Alyona Golosovsky","""people ... in Australia""","0","August","7","7"
304,"Knows of","Sophia Golosovsky","""people ... in Hawaii""","0","August","7","7"
305,"Knows of","Sophia Golosovsky","""people ... in Australia""","0","August","7","7"
306,"Knows of","Alyona Golosovsky","""drivers""","0","August","13","13"
307,"Knows of","Olya/Olga","""[apartment] owners who once had money""","0","September","19","19"
308,"Knows of","Olya/Olga","""[apartment] owners who had money now""","0","September","19","19"
309,"Knows of","Olya/Olga","""Russian [bus] riders""","0","September","21","21"
310,"Knows of","Olya/Olga","""old women""","1","September","21","21"
311,"Knows of","Olya/Olga","Valentina's Husband (name?)","1","September","25","25"
312,"Knows of","Olya/Olga","""tourist group from Tokyo""","0","September","18","18"
313,"Knows","Olya's mother","""tourist group from Tokyo""","1","September","18","18"
314,"Knows of","Olya/Olga","Kamchatka police","0","September","24","24"
315,"Knows of","Olya/Olga","civilian search party","0","September","24","24"
316,"Knows","Valentina Nikolaevna","the Golosovsky girls' teachers","1","September","25","25"
317,"Knows of","Olya/Olga","the Golosovsky girls' teachers","0","September","25","25"
318,"Knows of","Diana","the Golosovsky girls' teachers","0","September","25","25"
319,"Knows","Diana","Olya's mother","1","September","26","26"
320,"Knows of","Olya/Olga","""late communters""","0","September","27","27"
321,"Knows of","Olya/Olga","the kidnapper","0","September","30","30"
322,"Knows of","Olya/Olga","Alyona Golosovsky","0","September","31","31"
323,"Knows of","Olya/Olga","Sophia Golosovsky","0","September","31","31"
324,"Knows","Valentina Nikolaevna","""the women in the school office""","1","November","49","49"
325,"Knows","Valentina Nikolaevna","Valentina's grandmother (49)","1","November","49","49"
326,"Knows","Valentina Nikolaevna","Valentina's mother (49)","1","November","49","49"
327,"Knows","Valentina Nikolaevna","""the whole family"" (Valentina's extended family)","1","November","49","49"
328,"Knows","Valentina's mother (49)","Valentina's grandmother (49)","1","November","49","49"
329,"Knows","""the whole family"" (Valentina's extended family)","Valentina's grandmother (49)","1","November","49","49"
331,"Knows","Valentina's Husband (name?)","Diana","1","November","50","50"
332,"Knows of","Valentina Nikolaevna","""old men""","1","November","50","50"
333,"Knows of","Valentina Nikolaevna","""a mother"" (at the hospital)","1","November","50","50"
334,"Knows of","Valentina Nikolaevna","""her daughter"" (in hospital)","1","November","50","50"
336,"Knows","Valentina Nikolaevna","Valentina's ""peers""","1","November","49","49"
337,"Exchange","Valentina Nikolaevna","""the admitting  nurse""","1","November","50","50"
338,"Knows of","""the admitting  nurse""","Dr. Popkov","0","November","50","50"
339,"Knows of","Valentina Nikolaevna","""the sick people""","1","November","50","50"
340,"Knows of","""the admitting  nurse""","""the sick people""","1","November","50","50"
341,"Knows of","Valentina Nikolaevna","Native peoples of Kamchatka","0","November","50","50"
342,"Knows","Valentina Nikolaevna","""the girl at the desk""","1","November","51","51"
343,"Knows of","Valentina Nikolaevna","the kidnapping","0","November","51","55"
344,"Knows of","Valentina Nikolaevna","Alyona Golosovsky","0","November","51","55"
345,"Knows of","Valentina Nikolaevna","Sophia Golosovsky","0","November","51","55"
346,"Knows of","Valentina's Husband (name?)","the kidnapping","0","November","51","52"
347,"Knows","Valentina's Husband (name?)","Oksana","1","November","52","52"
348,"Knows of","Valentina Nikolaevna","Oksana","0","November","52","53"
349,"Knows of","Kamchatka police","Oksana","1","November","52","52"
350,"Knows of","Valentina Nikolaevna","the kidnapper","0","November","52","52"
351,"Knows of","Oksana","the kidnapper","0","November","52","52"
352,"Knows of","Valentina Nikolaevna","Malysh (Oksana's dog)","0","November","52","52"
353,"Exchange","Valentina Nikolaevna","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","1","November","52","55"
354,"Knows","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","the Golosovsky girls' teachers","1","November","52","52"
355,"Knows","Alyona Golosovsky","the Golosovsky girls' teachers","1","September","25","25"
356,"Knows","Sophia Golosovsky","the Golosovsky girls' teachers","1","September","25","25"
357,"Knows of","Marina Alexandrovna","the Golosovsky girls' teachers","1","September","25","25"
358,"Knows of","Valentina Nikolaevna","civilian search party","0","November","52","52"
359,"Knows of","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","Alyona Golosovsky","0","November","52","55"
360,"Knows of","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","Sophia Golosovsky","0","November","52","55"
361,"Knows","Valentina Nikolaevna","Valentina's father (53)","1","November","52","52"
362,"Knows","Valentina Nikolaevna","Valentina's mother (49)","1","November","52","52"
363,"Knows","Valentina's mother (49)","Valentina's father (53)","1","November","52","52"
364,"Knows of","Valentina Nikolaevna","""a foreigner""","0","November","52","52"
365,"Knows of","Valentina Nikolaevna","""vagrants""","0","November","52","52"
366,"Knows of","Valentina Nikolaevna","""salmon poachers""","0","November","52","52"
367,"Knows of","Valentina Nikolaevna","Russians (generally??)","0","November","52","52"
368,"Knows of","Valentina Nikolaevna","""all the children"" (of Russia)","1","November","52","52"
369,"Knows of","Valentina Nikolaevna","""Soviet military""","0","November","52","52"
370,"Knows of","Valentina's Husband (name?)","""Uzbek"" ethnic group","0","November","52","52"
371,"Knows of","Valentina's Husband (name?)","Tajik ethnic group","0","November","52","52"
372,"Knows of","Valentina Nikolaevna","Tajik ethnic group","0","November","52","52"
373,"Knows of","Valentina Nikolaevna","""Uzbek"" ethnic group","0","November","52","52"
374,"Knows of","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","Tajik ethnic group","0","November","52","53"
375,"Knows of","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","""Uzbek"" ethnic group","0","November","52","52"
377,"Knows","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","Oksana","1","November","52","53"
378,"Knows","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","""a foreigner""","0","November","53","53"
379,"Knows","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","Lieutenant Ryakhovsky's supervisors","1","November","53","53"
380,"Knows of","Lieutenant Ryakhovsky's supervisors","the kidnapping","0","November","52","52"
381,"Knows of","Lieutenant Ryakhovsky's supervisors","Alyona Golosovsky","0","November","52","52"
382,"Knows of","Lieutenant Ryakhovsky's supervisors","Sophia Golosovsky","0","November","53","53"
383,"Knows of","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","the kidnapper","0","November","53","53"
384,"Knows of","Valentina Nikolaevna","migrants (generally)","0","November","53","53"
385,"Knows of","Valentina Nikolaevna","Marina Alexandrovna","0","November","53","53"
386,"Knows","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","Marina Alexandrovna","1","November","53","53"
388,"Knows of","Valentina Nikolaevna","""the public"" (53) ?","0","November","53","53"
392,"Knows of","Valentina Nikolaevna","Golosovskaya girls' father","0","November","53","55"
393,"Knows","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","Golosovskaya girls' father","1","November","54","54"
394,"Knows","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","Golosovskaya girls' father","1","November","55","55"
395,"Knows","Golosovskaya girls' father","Alyona Golosovsky","1","November","48","48"
396,"Knows of","Golosovskaya girls' father","Sophia Golosovsky","1","November","48","48"
397,"Knows of","Golosovskaya girls' father","the kidnapping","0","November","53","54"
398,"Knows","Golosovskaya girls' father","Alyona Golosovsky","1","November","53","54"
399,"Knows of","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","Golosovskaya girls' father","1","November","53","53"
400,"Knows","Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky","Yevgeny Pavlovich Kulik (the major general)","1","November","54","54"
