id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
370,"Knows","Bobby Mahon","Eileen Burke","1","Timmy","49","49"
371,"Knows","Bobby Mahon","Pokey Burke","1","Timmy","49","49"
372,"Exchange","Timmy Hanrahan","Robert Mahon","1","Timmy","49","50"
373,"Knows","Bobby Mahon","Robert Mahon","1","Timmy","49","49"
374,"Knows","Timmy Hanrahan","Padjoe Ryan","1","Timmy","50","50"
375,"Exchange","John Cotter","Timmy Hanrahan","1","Timmy","50","50"
376,"Knows","Timmy Hanrahan","Mary (""Our  Lady"" (50))","0","Timmy","50","50"
377,"Exchange","Timmy Hanrahan","Timmy's Nana","1","Timmy","50","51"
378,"Knows","Timmy's Nana","Doctors","0","Timmy","50","50"
379,"Knows of","Timmy's Nana","""auld black doctors"" (50)","0","Timmy","50","50"
380,"Knows of","Timmy's Nana","""starving babbies"" (50)","0","Timmy","50","50"
381,"Knows of","Timmy's Nana","People ""falling away dead of the Aids"" (50)","0","Timmy","50","50"
382,"Knows","""auld black doctors"" (50)","Irish people","1","Timmy","50","50"
383,"Knows","Timmy's Nana","Irish people","1","Timmy","50","50"
384,"Knows of","Timmy's Nana","People ""aren't happy"" living in their birth place","0","Timmy","50","50"
385,"Knows","Timmy Hanrahan","Bobby Mahon","1","Timmy","51","51"
386,"Exchange","Timmy Hanrahan","Pokey Burke","1","Timmy","51","51"
387,"Exchange","Timmy Hanrahan","Mickey Briars","1","Timmy","51","52"
388,"Exchange","Timmy Hanrahan","Man in Chadwicks","1","Timmy","51","51"
389,"Knows of","Mickey Briars","Man in Chadwicks","0","Timmy","51","51"
390,"Exchange","Seanie Shaper (Sean Shanahan)","Timmy Hanrahan","1","Timmy","51","51"
391,"Knows of","Seanie Shaper (Sean Shanahan)","""naked women"" in a magazine","0","Timmy","51","51"
392,"Exchange","Polish men","""the boys"" (who worked for Pokey) (12)","1","Timmy","51","51"
393,"Exchange","Polish men","Timmy Hanrahan","1","Timmy","51","52"
394,"Knows","Polish men","Lily","0","Timmy","51","51"
395,"Knows of","Timmy Hanrahan","Lily","0","Timmy","51","51"
396,"Exchange","Bobby Mahon","Seanie Shaper (Sean Shanahan)","1","Timmy","52","52"
397,"Exchange","Mickey Briars","""the boys"" (who worked for Pokey) (12)","1","Timmy","51","52"
398,"Exchange","Bobby Mahon","Mickey Briars","1","Timmy","52","52"
399,"Exchange","Bobby Mahon","Timmy Hanrahan","1","Timmy","52","52"
400,"Knows","Timmy Hanrahan","Timmy's sibilings","1","Timmy","52","52"
401,"Knows","Timmy Hanrahan","Timmy's mother","1","Timmy","52","52"
402,"Knows","Timmy's mother","Timmy's sibilings","1","Timmy","52","52"
403,"Knows","Timmy's mother","Timmy's father","1","Timmy","52","52"
404,"Knows","Timmy Hanrahan","Timmy's father","1","Timmy","52","52"
405,"Knows","Timmy's father","Timmy's sibilings","1","Timmy","52","52"
406,"Knows","Timmy's father","Ciss Brien","1","Timmy","52","52"
407,"Exchange","Timmy Hanrahan","Uncle Noely","1","Timmy","52","53"
408,"Knows","Uncle Noely","Timmy's Nana","1","Timmy","52","52"
409,"Exchange","Uncle Noely","Timmy's sibilings","1","Timmy","52","52"
410,"Knows","Uncle Noely","Auntie Mary","1","Timmy","52","52"
411,"Knows","Uncle Noely","Uncle JJ","1","Timmy","52","52"
412,"Knows","Uncle Noely","Noreen","1","Timmy","53","53"
413,"Exchange","Timmy Hanrahan","Timmy's Nana","1","Timmy","53","53"
414,"Exchange","Timmy Hanrahan","Peadar","1","Timmy","53","55"
415,"Exchange","Noreen","Noreen's baby","1","Timmy","53","54"
416,"Exchange","PJ","Timmy Hanrahan","1","Timmy","53","54"
417,"Exchange","Timmy Hanrahan","Noreen","1","Timmy","54","55"
418,"Knows","Timmy Hanrahan","Timmy's mother","1","Timmy","54","54"
419,"Knows","Timmy Hanrahan","Bobby Mahon","1","Timmy","54","55"
420,"Exchange","Noreen's husband","Timmy Hanrahan","1","Timmy","54","54"
421,"Knows","Noreen","Noreen's husband","1","Timmy","54","55"
422,"Knows","Peadar","Timmy's Nana","1","Timmy","54","54"
423,"Knows","Peadar","Peadar's children","1","Timmy","54","54"
424,"Knows","Peadar","Auctioneer","1","Timmy","54","54"
425,"Exchange","Auctioneer","Timmy Hanrahan","1","Timmy","55","55"
426,"Knows","Noreen","Noreen's baby","1","Timmy","55","55"
427,"Knows","Noreen's baby","Noreen's husband","1","Timmy","55","55"
428,"Exchange","Timmy Hanrahan","Man (from the new hotel)","1","Timmy","55","55"
429,"Knows","Timmy Hanrahan","Timmy's Nana","1","Timmy","55","55"
430,"Exchange","Timmy Hanrahan","""foreign fella"" (55)","1","Timmy","55","55"
431,"Knows of","Man (from the new hotel)","Bobby Mahon","0","Timmy","55","55"
432,"Exchange","Paddy (Brian's father)","Brian's mother","1","Brian","56","59"
433,"Knows of","Paddy (Brian's father)","Matty Cummins","0","Brian","56","56"
434,"Knows of","Paddy (Brian's father)","the two Walshes","0","Brian","56","56"
435,"Knows of","Paddy (Brian's father)","Anselm Grogan","0","Brian","56","56"
436,"Knows of","Brian's mother","Matty Cummins","0","Brian","56","56"
437,"Knows of","Brian's mother","the two Walshes","0","Brian","56","56"
438,"Knows of","Brian's mother","Anselm Grogan","0","Brian","56","56"
439,"Exchange","Brian","Pawsy Rogers","1","Brian","56","56"
440,"Exchange","Brian","Brian's mother","1","Brian","56","56"
441,"Exchange","Brian","Paddy (Brian's father)","0","Brian","56","56"
442,"Knows of","Paddy (Brian's father)","Marilyn Manson","0","Brian","56","56"
443,"Knows of","Paddy (Brian's father)","Donal Óg","0","Brian","56","56"
444,"Knows of","Brian","""poor tenant farmer"" (57)","0","Brian","57","57"
445,"Knows of","Brian","""Gombeen man"" (57)","0","Brian","57","57"
446,"Knows of","Brian","Matty Cummins","0","Brian","57","57"
447,"Knows of","Brian","the two Walshes","0","Brian","57","57"
448,"Knows of","Brian","Anselm Grogan","0","Brian","57","57"
449,"Exchange","Brian's mother","the ""ICA crowd"" (57)","1","Brian","57","57"
450,"Exchange","Brian","Paddy (Brian's father)","1","Brian","57","57"
451,"Knows of","Brian","The Taliban","0","Brian","57","57"
452,"Knows","Brian's mother","Kenny Farrell","1","Brian","57","57"
453,"Knows of","Brian's mother","""Aussies"" (58)","0","Brian","58","58"
454,"Knows","Brian's mother","Irish people","1","Brian","58","58"
455,"Exchange","""Aussies"" (58)","""crathur"" (58)","1","Brian","58","58"
456,"Exchange","Brian","Lorna","1","Brian","58","58"
457,"Exchange","Brian","Lorna's father","1","Brian","58","58"
458,"Knows of","Brian","Joseph Stalin","0","Brian","58","58"
459,"Knows","Lorna","Jesus","0","Brian","58","58"
460,"Exchange","Brian","Pawsy Rogers","1","Brian","59","59"
461,"Knows","Brian","Lorna","1","Brian","59","59"
462,"Knows of","Brian","""blondie wan"" (59)","0","Brian","59","59"
463,"Exchange","Kenny Farrell","Brian","1","Brian","59","60"
464,"Knows","Kenny Farrell","The Farrells (Kenny's parents)","1","Brian","59","59"
465,"Knows","Kenny Farrell","Brian's mother","1","Brian","59","59"
466,"Knows","Kenny Farrell","Paddy (Brian's father)","1","Brian","59","59"
467,"Exchange","Brian","Paddy (Brian's father)","1","Brian","60","60"
468,"Exchange","Kenny Farrell","""airhostess"" (60)","1","Brian","60","60"
469,"Knows","Brian","Jesus","0","Brian","60","60"
470,"Knows","Brian","Bobby Mahon","1","Brian","60","60"
471,"Exchange","Bobby Mahon","Réaltín","1","Brian","60","60"
472,"Knows","Réaltín","Seanie Shaper (Sean Shanahan)","1","Brian","60","60"
473,"Knows","Réaltín","Pokey Burke","1","Brian","60","60"
474,"Knows","Bobby Mahon","Triona Cahill/Mahon","1","Brian","60","60"
475,"Knows of","Kenny Farrell","Paul Newman","0","Brian","60","60"
476,"Knows","Kenny Farrell","Bobby Mahon","1","Brian","60","60"
478,"Exchange","Bobby Mahon","Jim Gildea","1","Brian","60","60"
479,"Exchange","Bobby Mahon","""twelve other bollockses"" (60)","1","Brian","60","60"
480,"Exchange","Bobby Mahon","McDonaghs' boys","1","Brian","60","61"
481,"Exchange","Trevor","Trevor's mother","1","Trevor","62","66"
482,"Knows","Trevor","Girls (in Eyre Square)","0","Trevor","62","62"
483,"Knows","Trevor","Réaltín","0","Trevor","63","63"
484,"Knows","Trevor","Dylan (Réaltín's son)","0","Trevor","63","63"
485,"Exchange","Réaltín","Dylan (Réaltín's son)","1","Trevor","63","63"
486,"Knows","Trevor's mother","Dorothy","1","Trevor","63","64"
487,"Exchange","Trevor","Dorothy","1","Trevor","63","64"
488,"Exchange","Réaltín","Trevor","1","Trevor","64","64"
490,"Knows","Dorothy","Dorothy's son","1","Trevor","64","64"
491,"Knows of","Trevor's mother","Dorothy's son","0","Trevor","64","64"
493,"Knows","Trevor","Dorothy","1","Trevor","65","65"
494,"Knows","Trevor","Lloyd","1","Trevor","65","65"
495,"Exchange","Trevor","Dylan (Réaltín's son)","1","Trevor","65","65"
496,"Knows","Trevor","Réaltín","0","Trevor","65","66"
497,"Exchange","Lloyd","Dylan (Réaltín's son)","1","Trevor","65","65"
498,"Knows of","Trevor","Judge Judy","0","Trevor","65","65"
499,"Knows","Trevor's mother","Trevor's father","1","Trevor","66","66"
500,"Exchange","Trevor","Dorothy","1","Trevor","66","67"
501,"Knows","Dorothy","Réaltín","1","Trevor","66","66"
502,"Exchange","Réaltín","Seanie Shaper (Sean Shanahan)","1","Trevor","66","66"
503,"Knows of","Dorothy","Seanie Shaper (Sean Shanahan)","0","Trevor","66","66"
504,"Knows","Réaltín","Dylan (Réaltín's son)","1","Trevor","65","66"
505,"Exchange","Seanie Shaper (Sean Shanahan)","Dylan (Réaltín's son)","1","Trevor","66","66"
506,"Exchange","Réaltín","Tom (Réaltín's father)","1","Trevor","66","66"
507,"Knows of","Dorothy","Tom (Réaltín's father)","0","Trevor","66","66"
508,"Exchange","Réaltín","Bobby Mahon","1","Trevor","66","67"
509,"Knows","Dorothy","The City Council","1","Trevor","66","66"
510,"Exchange","Trevor","Bobby Mahon","1","Trevor","67","67"
511,"Exchange","Trevor","Réaltín","1","Trevor","67","67"
512,"Exchange","Jim Gildea","Peter Connors","1","Bridie","68","68"
513,"Exchange","Peter Connors","Bridie's other children","1","Bridie","68","68"
514,"Knows","Bridie's other children","Jim Gildea","1","Bridie","68","68"
515,"Exchange","Bridie Connors","John English","1","Bridie","69","69"
516,"Exchange","Michael Connors","John English","1","Bridie","69","69"
517,"Exchange","Bridie Connors","Search party (for Peter)","1","Bridie","69","69"
518,"Exchange","Bridie Connors","Peter Connors","1","Bridie","69","70"
519,"Knows","Search party (for Peter)","Peter Connors","0","Bridie","69","69"
520,"Knows","Michael Connors","Peter Connors","1","Bridie","69","70"
521,"Exchange","Search party (for Bridie)","Bridie Connors","1","Bridie","69","69"
522,"Exchange","Bridie Connors","God","0","Bridie","69","69"
523,"Knows","God","Jesus","1","Bridie","69","69"
524,"Knows","Bridie Connors","Jesus","0","Bridie","69","69"
525,"Knows","Bridie Connors","Jim Gildea","1","Bridie","69","70"
526,"Exchange","Bridie Connors","Michael Connors","1","Bridie","70","70"
527,"Knows","Michael Connors","Jim Gildea","1","Bridie","70","70"
528,"Exchange","Bridie's other children","Michael Connors","1","Bridie","70","70"
529,"Exchange","Bridie Connors","Mary Wills","1","Bridie","70","70"
530,"Knows","Bridie Connors","Girl (who got Bridie's job)","0","Bridie","70","70"
531,"Exchange","Mary Wills","Girl (who got Bridie's job)","1","Bridie","70","70"
532,"Exchange","Bridie Connors","""little madam in a short skirt"" (70)","1","Bridie","70","71"
533,"Exchange","Bridie Connors","Eugene Connors","1","Bridie","71","72"
534,"Exchange","Eugene Connors","Eugene's girlfriend","1","Bridie","71","71"
535,"Exchange","Eugene's girlfriend","Bridie Connors","1","Bridie","71","71"
536,"Knows","Doctor (Eugene's girlfriend's father)","Eugene's girlfriend","1","Bridie","71","71"
537,"Knows","Bridie Connors","God","0","Bridie","71","73"
538,"Knows","Bridie Connors","Peter Connors","1","Bridie","71","71"
539,"Exchange","Bridie's other children","Bridie's other children","1","Bridie","72","72"
540,"Exchange","Bridie's other children","Eugene Connors","1","Bridie","72","72"
541,"Exchange","Bridie Connors","Bridie's other children","1","Bridie","72","72"
542,"Knows","Bridie Connors","Jim Gildea","1","Bridie","72","72"
543,"Exchange","John Cotter","Bridie Connors","1","Bridie","72","72"
544,"Knows","Réaltín","Bobby Mahon","1","Hillary","83","87"
545,"Knows","Bridie Connors","Satan","0","Bridie","72","72"
546,"Exchange","Michael Connors","John Cotter","1","Bridie","72","72"
547,"Exchange","Bridie Connors","Michael Connors","1","Bridie","72","75"
548,"Knows","Triona Cahill/Mahon","Robert Mahon","1","Bridie","73","73"
549,"Knows","Bobby Mahon","Robert Mahon","1","Bridie","73","73"
550,"Knows","Triona Cahill/Mahon","Bobby Mahon","1","Bridie","73","73"
551,"Knows of","Hillary","Sergeant Dick O'Toole","0","Hillary","84","84"
552,"Exchange","Réaltín","""mad looking cop""","1","Hillary","84","84"
553,"Exchange","Réaltín","""detective from town""","1","Hillary","84","84"
554,"Knows","Teapot Taliban","Triona Cahill/Mahon","0","Bridie","73","73"
555,"Exchange","Teapot Taliban","Teapot Taliban","1","Bridie","73","73"
556,"Knows","""mad looking cop""","""detective from town""","1","Hillary","84","84"
557,"Exchange","Bobby Mahon","Réaltín","1","Bridie","73","73"
558,"Knows of","""mad looking cop""","Bobby Mahon","0","Hillary","84","85"
559,"Knows of","""detective from town""","Bobby Mahon","0","Hillary","84","85"
560,"Knows","Bobby Mahon","Bobby's Mother","1","Bridie","73","73"
561,"Knows","Dylan (Réaltín's son)","""mad looking cop""","1","Hillary","85","85"
562,"Knows","Dylan (Réaltín's son)","""detective from town""","1","Hillary","85","85"
563,"Knows","Réaltín","George McSweeney","1","Hillary","85","85"
564,"Exchange","Frank Mahon","Bobby Mahon","1","Bridie","74","75"
565,"Knows","Bobby Mahon","Other boy (working the lorry with Bobby)","1","Bridie","74","74"
566,"Knows","Réaltín","Braveheart","0","Hillary","85","85"
567,"Knows","Bobby Mahon","Seanie Shaper (Sean Shanahan)","1","Hillary","85","85"
568,"Knows","Michael Connors","Bobby Mahon","1","Bridie","74","75"
569,"Knows","Réaltín","Seanie Shaper (Sean Shanahan)","1","Hillary","85","85"
570,"Knows","Michael Connors","Frank Mahon","1","Bridie","74","74"
571,"Knows","Bobby Mahon","Frank Mahon","1","Hillary","86","86"
572,"Exchange","Seanie Shaper (Sean Shanahan)","Réaltín","1","Hillary","86","86"
573,"Exchange","Frank Mahon","Michael Connors","1","Bridie","75","75"
574,"Exchange","Michael Connors","God","0","Bridie","75","75"
575,"Knows","Seanie Shaper (Sean Shanahan)","Seanie's friend","1","Hillary","86","86"
576,"Knows","Réaltín","Seanie's friend","1","Hillary","86","86"
577,"Exchange","Bridie Connors","Bobby's Mother","1","Bridie","75","75"
578,"Knows","Bobby's Mother","Frank Mahon","1","Bridie","75","75"
579,"Knows","Réaltín","Frank Mahon","1","Hillary","86","86"
580,"Knows","Hillary","God","0","Hillary","86","86"
581,"Knows","Bridie Connors","Peter Connors","1","Bridie","75","75"
582,"Knows","Réaltín","God","0","Hillary","86","86"
583,"Knows","Réaltín","Hillary's father","1","Hillary","86","86"
584,"Knows","Réaltín","Hillary's mother","1","Hillary","86","87"
585,"Knows","Hillary's mother","Hillary's father","1","Hillary","86","86"
586,"Knows","Réaltín","Darren (Hillary's bf)","1","Hillary","86","87"
587,"Knows","Réaltín","Dylan (Réaltín's son)","1","Hillary","87","88"
588,"Knows","Réaltín","Réaltín's mother","1","Hillary","87","87"
589,"Knows","Réaltín","George McSweeney","1","Hillary","87","87"
590,"Exchange","Réaltín","Hillary","1","Hillary","85","88"
591,"Exchange","George McSweeney","Réaltín","1","Hillary","88","88"
592,"Exchange","George McSweeney","Hillary","1","Hillary","88","89"
593,"Exchange","George McSweeney","""the cleaner""","1","Hillary","88","88"
594,"Knows","Hillary","Hillary's mother","1","Hillary","89","89"
595,"Knows","Hillary","George McSweeney's Secretaries","1","Hillary","89","89"
596,"Knows","George McSweeney","George McSweeney's Secretaries","1","Hillary","89","89"
597,"Knows","George McSweeney","""junior solicitors"" (89)","1","Hillary","89","89"
598,"Knows","George McSweeney","George McSweeney's apprentices","1","Hillary","89","89"
599,"Knows","Seanie Shaper (Sean Shanahan)","Seanie's friends","1","Seanie","90","90"
600,"Knows","Seanie Shaper (Sean Shanahan)","Vomity Donnell","1","Seanie","90","90"
601,"Knows","Johnny Incest","Johnny Incest's parents","1","Seanie","90","90"
602,"Knows","Kiddyfiddler","First Year girl (90)","1","Seanie","90","90"
603,"Knows","Seanie Shaper (Sean Shanahan)","Wankyballs","1","Seanie","90","90"
604,"Knows","Fishfingers","""wans from the convent"" (90)","1","Seanie","90","90"
605,"Knows","Seanie Shaper (Sean Shanahan)","Mongo (15 lads)","1","Seanie","90","90"
606,"Knows","Seanie's friends","Townie Boys (91)","1","Seanie","91","91"
607,"Exchange","Seanie Shaper (Sean Shanahan)","""girls around the estate"" (91)","1","Seanie","91","91"
608,"Exchange","Seanie Shaper (Sean Shanahan)","Girl from Dublin (91)","1","Seanie","91","91"
609,"Knows","Girl from Dublin (91)","Girl from Dublin's cousins","1","Seanie","91","91"
610,"Exchange","Girl from Dublin's cousins","Seanie Shaper (Sean Shanahan)","1","Seanie","91","91"
611,"Exchange","Seanie Shaper (Sean Shanahan)","""hunchbacks"" (91)","1","Seanie","91","91"
612,"Exchange","Seanie Shaper (Sean Shanahan)","""lispers"" (91)","1","Seanie","91","91"
613,"Exchange","Seanie Shaper (Sean Shanahan)","""smelly wans"" (91)","1","Seanie","91","91"
614,"Exchange","Seanie Shaper (Sean Shanahan)","""lesbians"" (91)","1","Seanie","91","91"
615,"Exchange","Seanie Shaper (Sean Shanahan)","Girl with hearing aid (92)","1","Seanie","92","92"
616,"Exchange","Seanie's friends","Seanie Shaper (Sean Shanahan)","1","Seanie","92","92"
617,"Knows","Seanie Shaper (Sean Shanahan)","God","1","Seanie","92","92"
618,"Exchange","Seanie Shaper (Sean Shanahan)","Réaltín","1","Seanie","92","92"
619,"Exchange","Réaltín","Hillary","1","Seanie","92","92"
620,"Exchange","Réaltín","""right-looking wanker"" (93)","1","Seanie","93","93"
621,"Exchange","""right-looking wanker"" (93)","Seanie Shaper (Sean Shanahan)","1","Seanie","93","93"
622,"Knows","Seanie Shaper (Sean Shanahan)","Pokey Burke","1","Seanie","93","94"
623,"Knows","Réaltín","Pokey Burke","1","Seanie","93","93"
624,"Knows","Réaltín","Dylan (Réaltín's son)","1","Seanie","93","94"
625,"Knows","Seanie Shaper (Sean Shanahan)","Seanie's brothers","1","Seanie","93","95"
626,"Knows","Seanie Shaper (Sean Shanahan)","Seanie's Father","1","Seanie","93","95"
627,"Knows","Seanie Shaper (Sean Shanahan)","Seanie's Mother","1","Seanie","93","95"
628,"Knows","Seanie Shaper (Sean Shanahan)","Seanie's sister","1","Seanie","93","95"
629,"Knows","Réaltín","Bobby Mahon","1","Seanie","93","94"
630,"Exchange","Bobby Mahon","Seanie Shaper (Sean Shanahan)","1","Seanie","93","93"
631,"Knows","Bobby Mahon","""C2 boys"" (47)","1","Seanie","93","93"
632,"Knows","Bobby Mahon","Pokey Burke","1","Seanie","93","93"
633,"Knows","Bobby Mahon","""NAMA crowd"" (93)","0","Seanie","93","93"
634,"Exchange","""NAMA crowd"" (93)","Josie Burke","1","Seanie","93","93"
635,"Knows","Pokey Burke","Josie Burke","1","Seanie","93","94"
636,"Knows","Seanie Shaper (Sean Shanahan)","God","1","Seanie","94","94"
637,"Knows","Bobby Mahon","Frank Mahon","1","Seanie","94","94"
638,"Exchange","Seanie Shaper (Sean Shanahan)","Tom (Réaltín's father)","1","Seanie","94","94"
639,"Knows","Réaltín","Tom (Réaltín's father)","1","Seanie","94","94"
640,"Knows","Tom (Réaltín's father)","Dylan (Réaltín's son)","1","Seanie","94","94"
641,"Exchange","Pokey Burke","Polish subcontractors","1","Seanie","94","94"
642,"Knows","""the boys"" (who worked for Pokey) (12)","Polish subcontractors","1","Seanie","94","94"
643,"Knows","Pokey Burke","""the boys"" (who worked for Pokey) (12)","1","Seanie","94","94"
644,"Knows","Seanie's Father","Seanie's Mother","1","Seanie","93","95"
645,"Knows","Seanie's Father","Seanie's brothers","1","Seanie","93","94"
646,"Knows","Seanie's Father","Seanie's sister","1","Seanie","93","94"
647,"Knows","Seanie's Mother","Seanie's brothers","1","Seanie","93","94"
648,"Knows","Seanie's Mother","Seanie's sister","1","Seanie","93","94"
649,"Knows","Seanie's Father","Réaltín","1","Seanie","95","95"
650,"Knows","Seanie's Father","Dylan (Réaltín's son)","0","Seanie","95","95"
651,"Knows","Seanie's Mother","Réaltín","1","Seanie","95","95"
652,"Knows","Seanie's Mother","Dylan (Réaltín's son)","0","Seanie","95","95"
653,"Exchange","Seanie Shaper (Sean Shanahan)","Réaltín","1","Seanie","96","96"
654,"Knows","Bobby Mahon","Réaltín","1","Seanie","96","96"
655,"Knows","Bobby Mahon","Frank Mahon","1","Seanie","96","96"
656,"Exchange","Seanie Shaper (Sean Shanahan)","Dylan (Réaltín's son)","1","Seanie","96","96"
657,"Exchange","Tom (Réaltín's father)","Seanie Shaper (Sean Shanahan)","1","Seanie","96","96"
658,"Knows","""group of women"" (96)","Group of women's children","1","Seanie","96","96"
659,"Knows","""group of women"" (96)","Group of women's husbands","1","Seanie","96","96"
660,"Knows","Group of women's children","Group of women's husbands","1","Seanie","96","96"
661,"Exchange","Seanie Shaper (Sean Shanahan)","""group of women"" (96)","1","Seanie","96","96"
662,"Exchange","Kate","Kate's father","1","Kate","97","98"
663,"Knows","Kate","Parents at Kate's crèche","1","Kate","98","98"
664,"Exchange","Kate","Kate's workers","1","Kate","98","98"
665,"Exchange","Kate","Nuala","1","Kate","98","98"
666,"Knows","Nuala","Kate's workers","1","Kate","98","98"
667,"Knows","Kate's mother","Kate's sister","1","Kate","98","98"
668,"Knows of","Nuala","Kate's mother","0","Kate","98","98"
669,"Knows of","Nuala","Kate's sister","0","Kate","98","98"
670,"Knows","Kate","God","0","Kate","98","98"
671,"Exchange","Kate","Trevor","1","Kate","98","99"
672,"Knows","Réaltín","Dylan (Réaltín's son)","1","Kate","99","99"
673,"Exchange","Réaltín","Kate","1","Kate","99","99"
674,"Knows of","Denis","Trevor","0","Kate","99","99"
675,"Exchange","Denis","Kate","1","Kate","99","101"
676,"Knows","Denis","Trevor's father","1","Kate","99","99"
677,"Knows","Kate","God","0","Kate","100","100"
678,"Exchange","Nuala","a child (100)","1","Kate","100","100"
679,"Knows","Kate","Jesus","0","Kate","100","101"
680,"Exchange","Kate","Nuala","1","Kate","100","101"
681,"Knows","Liz (Kate's Friend)","Nuala","1","Kate","100","100"
682,"Knows","Kate","Kate's workers","1","Kate","100","101"
683,"Knows","Kate","Nuala","1","Kate","101","101"
684,"Knows","Nuala","Kate's workers","1","Kate","100","101"
685,"Knows","Denis","Denis's father","1","Kate","101","101"
686,"Knows","Denis","Nuala","1","Kate","101","102"
687,"Knows","Kate","Parents at Kate's crèche","1","Kate","101","101"
688,"Exchange","Kate","Denis","1","Kate","102","102"
689,"Knows of","Denis","Tony Soprano","0","Kate","102","102"
690,"Knows","Kate","Jesus","0","Kate","102","102"
691,"Knows","Trevor","Dylan (Réaltín's son)","1","Lloyd","103","103"
692,"Exchange","Trevor","Lloyd","1","Lloyd","103","103"
693,"Knows","Lloyd","God","0","Lloyd","103","103"
694,"Knows","Trevor","The Dryffids","1","Lloyd","103","103"
695,"Knows","The Dryffids","Dryffid's girls","1","Lloyd","103","103"
696,"Knows","Trevor","Dryffid's girls","1","Lloyd","103","103"
697,"Knows","Ming","Ming's boys","1","Lloyd","103","103"
698,"Knows","Trevor","Ming","1","Lloyd","103","103"
699,"Knows","Trevor","Ming's boys","1","Lloyd","103","103"
700,"Exchange","Lloyd","Lloyd's mother","1","Lloyd","104","104"
701,"Exchange","Lloyd's mother","Lloyd's father","1","Lloyd","104","104"
702,"Exchange","Lloyd's father","Lloyd","1","Lloyd","104","104"
703,"Exchange","Lloyd's mother","""mental-case friend"" (105","1","Lloyd","105","105"
704,"Knows","""mental-case friend"" (105","Lloyd's father","0","Lloyd","105","105"
705,"Knows","Lloyd's father","Lloyd's half-brother","1","Lloyd","105","105"
706,"Knows","Lloyd's father","Lloyd's father's mistress","1","Lloyd","105","105"
707,"Knows","Lloyd's father's mistress","Lloyd's half-brother","1","Lloyd","105","105"
708,"Knows","Lloyd's mother","Lloyd's father's mistress","0","Lloyd","105","105"
709,"Knows of","Lloyd's mother","Lloyd's half-brother","0","Lloyd","105","105"
710,"Knows of","""mental-case friend"" (105","Lloyd's father's mistress","0","Lloyd","105","105"
711,"Knows of","""mental-case friend"" (105","Lloyd's half-brother","0","Lloyd","105","105"
712,"Exchange","Lloyd","Dylan (Réaltín's son)","1","Lloyd","105","105"
713,"Knows","Lloyd","Dylan (Réaltín's son)","1","Lloyd","106","106"
714,"Exchange","Lloyd","Trevor","1","Lloyd","106","106"
715,"Knows","Trevor","Dylan (Réaltín's son)","1","Lloyd","106","106"
716,"Knows","Lloyd","Lloyd's mother","1","Lloyd","106","106"
717,"Exchange","Lloyd","Dylan (Réaltín's son)","1","Lloyd","107","107"
718,"Exchange","Rory Slattery","Bobby Mahon","1","Rory","108","108"
719,"Exchange","Rory Slattery","Rory's Mother","1","Rory","108","110"
720,"Exchange","Rory Slattery","Rory's Father","1","Rory","108","110"
721,"Exchange","Rory's Father","Rory's Mother","1","Rory","108","109"
722,"Knows","Rory's Father","Bobby Mahon","1","Rory","108","109"
723,"Knows","Rory's Mother","Bobby Mahon","1","Rory","108","109"
724,"Knows","Rory's Mother","God","1","Rory","108","109"
725,"Knows","Rory's Father","God","0","Rory","108","109"
726,"Knows","Rory Slattery","God","0","Rory","108","109"
727,"Knows","Bobby Mahon","Triona Cahill/Mahon","1","Rory","109","109"
728,"Knows","Bobby Mahon","Seanie Shaper (Sean Shanahan)","1","Rory","109","109"
729,"Knows","Bobby Mahon","Réaltín","1","Rory","109","109"
730,"Knows of","Triona Cahill/Mahon","Réaltín","1","Rory","109","109"
731,"Knows","Rory Slattery","Dorothy","1","Rory","109","109"
732,"Knows","Dorothy","Réaltín","1","Rory","109","109"
733,"Knows","Dorothy","Seanie Shaper (Sean Shanahan)","1","Rory","109","109"
734,"Knows","Dorothy","Bobby Mahon","1","Rory","109","109"
735,"Knows","Dorothy","Triona Cahill/Mahon","1","Rory","109","109"
736,"Knows of","Rory Slattery","Angelina Jolie","0","Rory","109","109"
737,"Knows","Bobby Mahon","Frank Mahon","1","Rory","109","109"
738,"Exchange","Jim Gildea","Bobby Mahon","1","Rory","109","109"
739,"Knows","Jim Gildea","Frank Mahon","1","Rory","109","109"
740,"Knows","Rory Slattery","Jesus","0","Rory","110","110"
741,"Exchange","Bobby Mahon","""the boys"" (who worked for Pokey) (12)","1","Rory","110","110"
742,"Knows","Pokey Burke","Bobby Mahon","1","Rory","110","111"
743,"Knows","Pokey Burke","Josie Burke","1","Rory","111","111"
744,"Knows","Bobby Mahon","Frank Mahon","1","Rory","111","111"
745,"Knows","Rory Slattery","God","0","Rory","111","111"
746,"Exchange","Rory Slattery","Holly","1","Rory","111","112"
747,"Knows","Holly","The Pixies","0","Rory","111","111"
748,"Knows","Holly","Black Francis","0","Rory","111","111"
749,"Knows","Holly","Jesus","0","Rory","111","111"
750,"Knows","Rory Slattery","Rory's friends","1","Rory","112","112"
751,"Knows of","Rory Slattery","Holly's hypothetical friends","0","Rory","112","112"
752,"Knows","Holly","Holly's hypothetical friends","1","Rory","112","112"
753,"Exchange","Rory Slattery","John Cotter","1","Rory","112","112"
