source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
482,484,Cordelia's Patients,Doctor Cordelia Lochren,Directed,1,281,Knows
483,484,Cordelia's Receptionist,Doctor Cordelia Lochren,Directed,1,281,Knows
484,482,Doctor Cordelia Lochren,Cordelia's Patients,Directed,1,281,Knows
484,483,Doctor Cordelia Lochren,Cordelia's Receptionist,Directed,1,281,Knows
484,481,Doctor Cordelia Lochren,Judge Antone Bazil Coutts,Directed,1,281,Exchange
484,339,Doctor Cordelia Lochren,Ted Bursap,Directed,1,281,Knows
481,482,Judge Antone Bazil Coutts,Cordelia's Patients,Directed,1,281,Knows of
481,483,Judge Antone Bazil Coutts,Cordelia's Receptionist,Directed,1,281,Knows of
481,484,Judge Antone Bazil Coutts,Doctor Cordelia Lochren,Directed,1,281,Exchange
,,,,,,,
,,,,,,,
481,176,Judge Antone Bazil Coutts,Marcus Aurelius,Directed,1,281,Knows
,,,,,,,
481,339,Judge Antone Bazil Coutts,Ted Bursap,Directed,1,281,Knows
481,340,Judge Antone Bazil Coutts,Ted Bursap's Dead Wife,Directed,1,281,Knows of
339,484,Ted Bursap,Doctor Cordelia Lochren,Directed,1,281,Knows
339,481,Ted Bursap,Judge Antone Bazil Coutts,Directed,1,281,Knows
339,340,Ted Bursap,Ted Bursap's Dead Wife,Directed,1,281,Knows
340,339,Ted Bursap's Dead Wife,Ted Bursap,Directed,1,281,Knows
484,481,Doctor Cordelia Lochren,Judge Antone Bazil Coutts,Directed,1,282,Exchange
484,339,Doctor Cordelia Lochren,Ted Bursap,Directed,1,282,Knows
481,484,Judge Antone Bazil Coutts,Doctor Cordelia Lochren,Directed,1,282,Exchange
481,339,Judge Antone Bazil Coutts,Ted Bursap,Directed,1,282,Knows
339,484,Ted Bursap,Doctor Cordelia Lochren,Directed,1,282,Knows
339,481,Ted Bursap,Judge Antone Bazil Coutts,Directed,1,282,Knows
484,481,Doctor Cordelia Lochren,Judge Antone Bazil Coutts,Directed,1,283,Exchange
484,339,Doctor Cordelia Lochren,Ted Bursap,Directed,1,283,Knows
481,484,Judge Antone Bazil Coutts,Doctor Cordelia Lochren,Directed,1,283,Exchange
481,339,Judge Antone Bazil Coutts,Ted Bursap,Directed,1,283,Knows
339,484,Ted Bursap,Doctor Cordelia Lochren,Directed,1,283,Knows
339,481,Ted Bursap,Judge Antone Bazil Coutts,Directed,1,283,Knows
484,481,Doctor Cordelia Lochren,Judge Antone Bazil Coutts,Directed,1,284,Knows
481,484,Judge Antone Bazil Coutts,Doctor Cordelia Lochren,Directed,1,284,Knows
,,,,,,,
481,486,Judge Antone Bazil Coutts,Judge Coutts' Mother,Directed,1,284,Exchange
481,344,Judge Antone Bazil Coutts,Real Estate Agent,Directed,1,284,Exchange
,,,,,,,
,,,,,,,
486,481,Judge Coutts' Mother,Judge Antone Bazil Coutts,Directed,1,284,Exchange
,,,,,,,
344,481,Real Estate Agent,Judge Antone Bazil Coutts,Directed,1,284,Exchange
345,486,"""roommate"" (of Judge Coutts' Mother)",Judge Coutts' Mother,Directed,1,285,Knows
481,345,Judge Antone Bazil Coutts,"""roommate"" (of Judge Coutts' Mother)",Directed,1,285,Knows of
481,486,Judge Antone Bazil Coutts,Judge Coutts' Mother,Directed,1,285,Exchange
481,346,Judge Antone Bazil Coutts,Old Folks,Directed,1,285,Knows of
481,344,Judge Antone Bazil Coutts,Real Estate Agent,Directed,1,285,Exchange
481,339,Judge Antone Bazil Coutts,Ted Bursap,Directed,1,285,Knows of
481,347,Judge Antone Bazil Coutts,William Jennings Bryan,Directed,1,285,Knows of
486,345,Judge Coutts' Mother,"""roommate"" (of Judge Coutts' Mother)",Directed,1,285,Knows
486,481,Judge Coutts' Mother,Judge Antone Bazil Coutts,Directed,1,285,Exchange
486,346,Judge Coutts' Mother,Old Folks,Directed,1,285,Knows
346,486,Old Folks,Judge Coutts' Mother,Directed,1,285,Knows
344,481,Real Estate Agent,Judge Antone Bazil Coutts,Directed,1,285,Exchange
344,339,Real Estate Agent,Ted Bursap,Directed,1,285,Knows
339,344,Ted Bursap,Real Estate Agent,Directed,1,285,Knows
484,481,Doctor Cordelia Lochren,Judge Antone Bazil Coutts,Directed,1,286,Knows
481,484,Judge Antone Bazil Coutts,Doctor Cordelia Lochren,Directed,1,286,Knows
481,485,Judge Antone Bazil Coutts,Judge Coutts' Father,Directed,1,286,Knows of
481,486,Judge Antone Bazil Coutts,Judge Coutts' Mother,Directed,1,286,Knows of
481,344,Judge Antone Bazil Coutts,Real Estate Agent,Directed,1,286,Exchange
481,339,Judge Antone Bazil Coutts,Ted Bursap,Directed,1,286,Knows
481,348,Judge Antone Bazil Coutts,Ted Bursap's Crew,Directed,1,286,Knows of
485,486,Judge Coutts' Father,Judge Coutts' Mother,Directed,1,286,Knows
486,485,Judge Coutts' Mother,Judge Coutts' Father,Directed,1,286,Knows
344,481,Real Estate Agent,Judge Antone Bazil Coutts,Directed,1,286,Exchange
339,481,Ted Bursap,Judge Antone Bazil Coutts,Directed,1,286,Knows
339,348,Ted Bursap,Ted Bursap's Crew,Directed,1,286,Knows
348,339,Ted Bursap's Crew,Ted Bursap,Directed,1,286,Knows
483,484,Cordelia's Receptionist,Doctor Cordelia Lochren,Directed,1,287,Knows
483,481,Cordelia's Receptionist,Judge Antone Bazil Coutts,Directed,1,287,Exchange
484,483,Doctor Cordelia Lochren,Cordelia's Receptionist,Directed,1,287,Knows
484,481,Doctor Cordelia Lochren,Judge Antone Bazil Coutts,Directed,1,287,Exchange
484,339,Doctor Cordelia Lochren,Ted Bursap,Directed,1,287,Knows
481,483,Judge Antone Bazil Coutts,Cordelia's Receptionist,Directed,1,287,Exchange
481,484,Judge Antone Bazil Coutts,Doctor Cordelia Lochren,Directed,1,287,Exchange
481,339,Judge Antone Bazil Coutts,Ted Bursap,Directed,1,287,Knows of
