source,target,Char 1 Name,Char 2 Name,startPage,type,weight
1,21,Bobby Mahon,Triona Cahill/Mahon,14,Undirected,1
64,59,Cordelia,"""a lad from the village""",14,Undirected,1
21,61,Triona Cahill/Mahon,King Lear,14,Undirected,1
64,1,Cordelia,Bobby Mahon,14,Undirected,1
21,55,Triona Cahill/Mahon,the Cunliffes' son,14,Undirected,1
22,53,Pokey Burke,"""smart boys""",14,Undirected,1
21,53,Triona Cahill/Mahon,"""smart boys""",14,Undirected,1
64,53,Cordelia,"""smart boys""",14,Undirected,1
2,63,Josie Burke,Regan,14,Undirected,1
2,60,Josie Burke,Pawsy Rogers,14,Undirected,1
1,61,Bobby Mahon,King Lear,14,Undirected,1
1,55,Bobby Mahon,the Cunliffes' son,14,Undirected,1
60,62,Pawsy Rogers,Goneril,14,Undirected,1
1,2,Bobby Mahon,Josie Burke,14,Undirected,1
1,63,Bobby Mahon,Regan,14,Undirected,1
2,59,Josie Burke,"""a lad from the village""",14,Undirected,1
2,53,Josie Burke,"""smart boys""",14,Undirected,1
55,60,the Cunliffes' son,Pawsy Rogers,14,Undirected,1
64,22,Cordelia,Pokey Burke,14,Undirected,1
60,61,Pawsy Rogers,King Lear,14,Undirected,1
61,63,King Lear,Regan,14,Undirected,1
59,60,"""a lad from the village""",Pawsy Rogers,14,Undirected,1
59,63,"""a lad from the village""",Regan,14,Undirected,1
53,62,"""smart boys""",Goneril,14,Undirected,1
55,62,the Cunliffes' son,Goneril,14,Undirected,1
22,62,Pokey Burke,Goneril,14,Undirected,1
53,60,"""smart boys""",Pawsy Rogers,14,Undirected,1
55,59,the Cunliffes' son,"""a lad from the village""",14,Undirected,1
22,59,Pokey Burke,"""a lad from the village""",14,Undirected,1
64,60,Cordelia,Pawsy Rogers,14,Undirected,1
62,63,Goneril,Regan,14,Undirected,1
1,62,Bobby Mahon,Goneril,14,Undirected,1
61,62,King Lear,Goneril,14,Undirected,1
2,61,Josie Burke,King Lear,14,Undirected,1
