id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
152,"Knows","Mrs. Philips","Mr. Philips","1","Chapter II (V2)","140","140"
153,"Knows","Lady Lucas","Sir William Lucas","1","Chapter II (V2)","140","140"
154,"Knows","Lady Lucas","Charlotte Lucas","1","Chapter II (V2)","140","140"
155,"Knows","Lady Lucas","Lucas brothers","1","Chapter II (V2)","140","140"
156,"Knows","Lady Lucas","Young Lucas","1","Chapter II (V2)","140","140"
157,"Knows","Sir William Lucas","Charlotte Lucas","1","Chapter II (V2)","140","140"
158,"Knows","Sir William Lucas","Lucas brothers","1","Chapter II (V2)","140","140"
159,"Knows","Sir William Lucas","Young Lucas","1","Chapter II (V2)","140","140"
160,"Knows","Charlotte Lucas","Lucas brothers","1","Chapter II (V2)","140","140"
161,"Knows","Charlotte Lucas","Young Lucas","1","Chapter II (V2)","140","140"
162,"Knows","Lucas brothers","Young Lucas","1","Chapter II (V2)","140","140"
163,"Knows","Mrs. Bennet","Mr. Gardiner","1","Chapter II (V2)","140","140"
164,"Knows","Mrs. Bennet","Mrs. Philips","1","Chapter II (V2)","140","140"
165,"Knows","Mrs. Bennet","Officers (at Meryton)","1","Chapter II (V2)","140","140"
166,"Knows","Elizabeth Bennet","Mr. Wickham","1","Chapter II (V2)","140","140"
167,"Exchange","Mrs. Gardiner","Mr. Wickham","1","Chapter II (V2)","140","140"
168,"Knows","Mrs. Gardiner","Mr. Darcy","0","Chapter II (V2)","140","141"
169,"Knows","Mrs. Gardiner","Mr. Darcy's father","1","Chapter II (V2)","140","140"
170,"Knows","Mr. Wickham","Mr. Darcy","1","Chapter II (V2)","140","140"
171,"Exchange","Mrs. Gardiner","Elizabeth Bennet","1","Chapter III (V2)","142","143"
172,"Knows","Elizabeth Bennet","Mr. Wickham","1","Chapter III (V2)","142","143"
173,"Knows","Mrs. Gardiner","Mr. Wickham","1","Chapter III (V2)","142","143"
174,"Knows","Elizabeth Bennet","Mr. Bennet","1","Chapter III (V2)","142","143"
175,"Knows","Mrs. Gardiner","Mr. Bennet","1","Chapter III (V2)","142","142"
176,"Knows","Elizabeth Bennet","Mr. Darcy","1","Chapter III (V2)","142","142"
177,"Knows","Mrs. Gardiner","Mr. Darcy","0","Chapter III (V2)","142","142"
178,"Knows","Mr. Bennet","Mr. Wickham","1","Chapter III (V2)","143","143"
179,"Knows","Elizabeth Bennet","Mrs. Bennet","1","Chapter III (V2)","143","143"
180,"Knows","Mrs. Gardiner","Mrs. Bennet","1","Chapter III (V2)","143","143"
181,"Knows","Mr. Collins","Charlotte Lucas","1","Chapter III (V2)","143","144"
182,"Knows","Mr. Collins","Sir William Lucas","1","Chapter III (V2)","143","143"
183,"Knows","Mr. Collins","Lady Lucas","1","Chapter III (V2)","143","143"
184,"Knows","Mr. Collins","Maria Lucas","1","Chapter III (V2)","143","143"
185,"Knows","Mr. Collins","Lucas brothers","1","Chapter III (V2)","143","143"
186,"Knows","Mr. Collins","Young Lucas","1","Chapter III (V2)","143","143"
187,"Knows","Jane Bennet","Mrs. Gardiner","1","Chapter III (V2)","143","143"
188,"Knows","Jane Bennet","Mr. Bennet","1","Chapter III (V2)","143","143"
189,"Exchange","Mrs. Bennet","Mr. Collins","1","Chapter III (V2)","143","143"
190,"Exchange","Mrs. Bennet","Charlotte Lucas","1","Chapter III (V2)","143","143"
191,"Exchange","Elizabeth Bennet","Charlotte Lucas","1","Chapter III (V2)","143","144"
192,"Knows","Charlotte Lucas","Sir William Lucas","1","Chapter III (V2)","143","144"
193,"Knows","Charlotte Lucas","Maria Lucas","1","Chapter III (V2)","143","144"
194,"Knows","Charlotte Lucas","Lady Lucas","1","Chapter III (V2)","143","143"
195,"Knows","Charlotte Lucas","Lucas brothers","1","Chapter III (V2)","143","143"
196,"Knows","Charlotte Lucas","Young Lucas","1","Chapter III (V2)","143","143"
197,"Knows","Lady Lucas","Sir William Lucas","1","Chapter III (V2)","143","143"
198,"Knows","Lady Lucas","Maria Lucas","1","Chapter III (V2)","143","143"
199,"Knows","Lady Lucas","Lucas brothers","1","Chapter III (V2)","143","143"
200,"Knows","Lady Lucas","Young Lucas","1","Chapter III (V2)","143","143"
201,"Knows","Sir William Lucas","Maria Lucas","1","Chapter III (V2)","143","143"
202,"Knows","Sir William Lucas","Lucas brothers","1","Chapter III (V2)","143","143"
203,"Knows","Sir William Lucas","Young Lucas","1","Chapter III (V2)","143","143"
204,"Knows","Lucas brothers","Young Lucas","1","Chapter III (V2)","143","143"
205,"Knows","Maria Lucas","Lucas brothers","1","Chapter III (V2)","143","143"
206,"Knows","Maria Lucas","Young Lucas","1","Chapter III (V2)","143","143"
207,"Knows","Elizabeth Bennet","Lady Catherine de Bourgh","0","Chapter III (V2)","144","144"
208,"Knows","Charlotte Lucas","Lady Catherine de Bourgh","1","Chapter III (V2)","144","144"
209,"Knows","Elizabeth Bennet","Mr. Collins","1","Chapter III (V2)","144","144"
210,"Exchange","Jane Bennet","Elizabeth Bennet","1","Chapter III (V2)","144","146"
211,"Knows","Elizabeth Bennet","Mr. Bingley","1","Chapter III (V2)","144","147"
212,"Knows","Elizabeth Bennet","Miss Bingley","1","Chapter III (V2)","144","146"
213,"Exchange","Jane Bennet","Miss Bingley","1","Chapter III (V2)","145","146"
214,"Knows","Jane Bennet","Mr. Bingley","1","Chapter III (V2)","145","147"
215,"Knows","Jane Bennet","Mr. Darcy","1","Chapter III (V2)","145","145"
216,"Knows","Jane Bennet","Mrs. Hurst","1","Chapter III (V2)","145","145"
217,"Knows","Miss Bingley","Mrs. Hurst","1","Chapter III (V2)","145","145"
218,"Knows","Mr. Bingley","Mr. Darcy","1","Chapter III (V2)","145","145"
219,"Knows","Mr. Bingley","Miss Bingley","1","Chapter III (V2)","145","145"
220,"Knows","Jane Bennet","Miss Darcy","0","Chapter III (V2)","145","146"
221,"Knows","Miss Bingley","Miss Darcy","1","Chapter III (V2)","145","146"
222,"Knows","Elizabeth Bennet","Mrs. Hurst","1","Chapter III (V2)","145","145"
223,"Knows","Elizabeth Bennet","Mr. Darcy","1","Chapter III (V2)","145","145"
224,"Knows","Elizabeth Bennet","Miss Darcy","0","Chapter III (V2)","145","147"
225,"Knows","Jane Bennet","Mrs. Gardiner","1","Chapter III (V2)","145","146"
226,"Knows","Elizabeth Bennet","Mrs. Gardiner","1","Chapter III (V2)","145","146"
227,"Knows","Mr. Bingley","Miss Darcy","1","Chapter III (V2)","146","147"
228,"Knows","Jane Bennet","Mr. Gardiner","1","Chapter III (V2)","146","146"
229,"Knows","Elizabeth Bennet","Mr. Gardiner","1","Chapter III (V2)","146","146"
230,"Knows","Jane Bennet","Mr. Collins","1","Chapter III (V2)","146","146"
231,"Knows","Jane Bennet","Charlotte Lucas","1","Chapter III (V2)","146","146"
232,"Knows","Elizabeth Bennet","Mr. Collins","1","Chapter III (V2)","146","146"
233,"Knows","Elizabeth Bennet","Charlotte Lucas","1","Chapter III (V2)","146","147"
234,"Knows","Jane Bennet","Sir William Lucas","1","Chapter III (V2)","146","146"
235,"Knows","Jane Bennet","Maria Lucas","1","Chapter III (V2)","146","146"
236,"Knows","Elizabeth Bennet","Sir William Lucas","1","Chapter III (V2)","146","146"
237,"Knows","Elizabeth Bennet","Maria Lucas","1","Chapter III (V2)","146","146"
238,"Knows","Elizabeth Bennet","Jane Bennet","1","Chapter III (V2)","147","147"
239,"Exchange","Elizabeth Bennet","Mr. Wickham","1","Chapter III (V2)","147","147"
240,"Knows","Mr. Wickham","Miss Darcy","1","Chapter III (V2)","147","147"
241,"Knows","Mr. Wickham","Mr. Bingley","1","Chapter III (V2)","147","147"
242,"Exchange","Elizabeth Bennet","Mrs. Gardiner","1","Chapter III (V2)","147","148"
243,"Knows","Mrs. Gardiner","Mr. Wickham","1","Chapter III (V2)","147","147"
244,"Knows","Elizabeth Bennet","Miss King","0","Chapter III (V2)","147","147"
245,"Knows","Mr. Wickham","Miss King","1","Chapter III (V2)","147","147"
246,"Knows","Elizabeth Bennet","Kitty Bennet","1","Chapter III (V2)","147","147"
247,"Knows","Elizabeth Bennet","Lydia Bennet","1","Chapter III (V2)","147","147"
248,"Knows","Kitty Bennet","Mr. Wickham","1","Chapter III (V2)","147","147"
249,"Knows","Lydia Bennet","Mr. Wickham","1","Chapter III (V2)","147","147"
250,"Knows","Mrs. Gardiner","Miss King","0","Chapter III (V2)","147","147"
251,"Knows","Mrs. Gardiner","Kitty Bennet","1","Chapter III (V2)","147","147"
252,"Knows","Mrs. Gardiner","Lydia Bennet","1","Chapter III (V2)","147","147"
253,"Knows","Mr. Bennet","Mrs. Bennet","1","Chapter IV (V2)","149","149"
254,"Knows","Mr. Bennet","Jane Bennet","1","Chapter IV (V2)","149","149"
255,"Exchange","Mr. Bennet","Elizabeth Bennet","1","Chapter IV (V2)","149","149"
256,"Knows","Mr. Bennet","Mary Bennet","1","Chapter IV (V2)","149","149"
257,"Knows","Mr. Bennet","Lydia Bennet","1","Chapter IV (V2)","149","149"
258,"Knows","Mr. Bennet","Kitty Bennet","1","Chapter IV (V2)","149","149"
259,"Knows","Mrs. Bennet","Jane Bennet","1","Chapter IV (V2)","149","149"
260,"Knows","Mrs. Bennet","Elizabeth Bennet","1","Chapter IV (V2)","149","149"
261,"Knows","Mrs. Bennet","Mary Bennet","1","Chapter IV (V2)","149","149"
262,"Knows","Mrs. Bennet","Lydia Bennet","1","Chapter IV (V2)","149","149"
263,"Knows","Mrs. Bennet","Kitty Bennet","1","Chapter IV (V2)","149","149"
264,"Knows","Jane Bennet","Elizabeth Bennet","1","Chapter IV (V2)","149","149"
265,"Knows","Jane Bennet","Mary Bennet","1","Chapter IV (V2)","149","149"
266,"Knows","Jane Bennet","Lydia Bennet","1","Chapter IV (V2)","149","149"
267,"Knows","Jane Bennet","Kitty Bennet","1","Chapter IV (V2)","149","149"
