source,target,Character 1,Character 2,type,weight,startPage,category
45,47,Mrs. Radley,Mr. Radley,Directed,1,11,Knows
45,10,Mrs. Radley,Boo Radley,Directed,1,11,Knows
45,67,Mrs. Radley,"""A N***o"" (11)",Directed,1,11,Knows of
47,5,Mr. Radley,Scout Finch,Directed,1,11,Knows
47,45,Mr. Radley,Mrs. Radley,Directed,1,11,Knows
47,47,Mr. Radley,Mr. Radley,Directed,1,11,Knows
5,10,Scout Finch,Boo Radley,Directed,1,11,Knows of
5,8,Scout Finch,Jem Finch,Directed,1,11,Knows
47,8,Mr. Radley,Jem Finch,Directed,1,11,Knows
47,67,Mr. Radley,"""A N***o"" (11)",Directed,1,11,Knows of
5,44,Scout Finch,Crazy Addie,Directed,1,11,Knows of
10,67,Boo Radley,"""A N***o"" (11)",Directed,1,11,Knows of
10,47,Boo Radley,Mr. Radley,Directed,1,11,Knows
10,45,Boo Radley,Mrs. Radley,Directed,1,11,Knows
10,5,Boo Radley,Scout Finch,Directed,1,11,Knows of
8,5,Jem Finch,Scout Finch,Directed,1,11,Knows
5,67,Scout Finch,"""A N***o"" (11)",Directed,1,11,Knows of
47,10,Mr. Radley,Boo Radley,Directed,1,11,Knows
5,68,Scout Finch,The Radleys' neighbours,Directed,1,11,Knows of
67,10,"""A N***o"" (11)",Boo Radley,Directed,1,11,Knows of
67,47,"""A N***o"" (11)",Mr. Radley,Directed,1,11,Knows of
67,45,"""A N***o"" (11)",Mrs. Radley,Directed,1,11,Knows of
68,45,The Radleys' neighbours,Mrs. Radley,Directed,1,11,Knows
48,49,The Cunninghams,Mr. Conner,Directed,1,12,Exchange
10,47,Boo Radley,Mr. Radley,Directed,1,12,Knows
49,10,Mr. Conner,Boo Radley,Directed,1,12,Exchange
45,5,Mrs. Radley,Scout Finch,Directed,1,12,Knows
10,45,Boo Radley,Mrs. Radley,Directed,1,12,Knows
47,47,Mr. Radley,Mr. Radley,Directed,1,12,Knows
48,10,The Cunninghams,Boo Radley,Directed,1,12,Exchange
5,48,Scout Finch,The Cunninghams,Directed,1,12,Knows of
48,125,The Cunninghams,Judge Taylor,Directed,1,12,Exchange
5,9,Scout Finch,Atticus Finch,Directed,1,12,Knows
48,47,The Cunninghams,Mr. Radley,Directed,1,12,Knows
5,49,Scout Finch,Mr. Conner,Directed,1,12,Knows of
8,5,Jem Finch,Scout Finch,Directed,1,12,Knows
45,47,Mrs. Radley,Mr. Radley,Directed,1,12,Knows
5,47,Scout Finch,Mr. Radley,Directed,1,12,Knows
10,5,Boo Radley,Scout Finch,Directed,1,12,Knows of
125,48,Judge Taylor,The Cunninghams,Directed,1,12,Exchange
125,49,Judge Taylor,Mr. Conner,Directed,1,12,Exchange
5,45,Scout Finch,Mrs. Radley,Directed,1,12,Knows
