source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
85,84,Alice,Scotty Hausmann,Directed,1,39,Exchange
85,84,Alice,Scotty Hausmann,Directed,1,42,Knows
85,84,Alice,Scotty Hausmann,Directed,1,51,Knows
85,84,Alice,Scotty Hausmann,Directed,1,52,Knows
85,84,Alice,Scotty Hausmann,Directed,1,53,Knows
85,84,Alice,Scotty Hausmann,Directed,1,55,Knows
85,84,Alice,Scotty Hausmann,Directed,1,57,Knows
85,84,Alice,Scotty Hausmann,Directed,1,58,Knows
85,84,Alice,Scotty Hausmann,Directed,1,92,Knows
85,84,Alice,Scotty Hausmann,Directed,1,101,Knows
85,84,Alice,Scotty Hausmann,Directed,1,102,Knows
