source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
10,12,Sylvie Beaudoin,Johnny Beaudoin,Directed,1,22,Knows,Sylvie Beaudoin
16,11,The doctor at the walk-in clinic,Marie Beaudoin,Directed,1,22,Exchange,Sylvie Beaudoin
16,12,The doctor at the walk-in clinic,Johnny Beaudoin,Directed,1,22,Knows,Sylvie Beaudoin
11,15,Marie Beaudoin,"""a shirtless man"" (20)",Directed,1,22,Knows,Sylvie Beaudoin
10,16,Sylvie Beaudoin,The doctor at the walk-in clinic,Directed,1,22,Knows of,Sylvie Beaudoin
11,12,Marie Beaudoin,Johnny Beaudoin,Directed,1,22,Knows,Sylvie Beaudoin
10,15,Sylvie Beaudoin,"""a shirtless man"" (20)",Directed,1,22,Knows,Sylvie Beaudoin
12,16,Johnny Beaudoin,The doctor at the walk-in clinic,Directed,1,22,Knows,Sylvie Beaudoin
12,11,Johnny Beaudoin,Marie Beaudoin,Directed,1,22,Knows,Sylvie Beaudoin
12,10,Johnny Beaudoin,Sylvie Beaudoin,Directed,1,22,Knows,Sylvie Beaudoin
10,14,Sylvie Beaudoin,Walk-in clinic receptionist (19),Directed,1,22,Knows,Sylvie Beaudoin
10,11,Sylvie Beaudoin,Marie Beaudoin,Directed,1,22,Knows of,Sylvie Beaudoin
16,15,The doctor at the walk-in clinic,"""a shirtless man"" (20)",Directed,1,22,Knows,Sylvie Beaudoin
15,16,"""a shirtless man"" (20)",The doctor at the walk-in clinic,Directed,1,22,Knows,Sylvie Beaudoin
14,11,Walk-in clinic receptionist (19),Marie Beaudoin,Directed,1,22,Knows,Sylvie Beaudoin
14,10,Walk-in clinic receptionist (19),Sylvie Beaudoin,Directed,1,22,Knows,Sylvie Beaudoin
16,14,The doctor at the walk-in clinic,Walk-in clinic receptionist (19),Directed,1,22,Exchange,Sylvie Beaudoin
11,16,Marie Beaudoin,The doctor at the walk-in clinic,Directed,1,22,Exchange,Sylvie Beaudoin
14,16,Walk-in clinic receptionist (19),The doctor at the walk-in clinic,Directed,1,22,Exchange,Sylvie Beaudoin
11,14,Marie Beaudoin,Walk-in clinic receptionist (19),Directed,1,22,Knows,Sylvie Beaudoin
12,10,Johnny Beaudoin,Sylvie Beaudoin,Directed,1,23,Knows,Sylvie Beaudoin
11,16,Marie Beaudoin,The doctor at the walk-in clinic,Directed,1,23,Exchange,Sylvie Beaudoin
12,11,Johnny Beaudoin,Marie Beaudoin,Directed,1,23,Knows,Sylvie Beaudoin
11,12,Marie Beaudoin,Johnny Beaudoin,Directed,1,23,Knows,Sylvie Beaudoin
10,15,Sylvie Beaudoin,"""a shirtless man"" (20)",Directed,1,23,Knows,Sylvie Beaudoin
16,14,The doctor at the walk-in clinic,Walk-in clinic receptionist (19),Directed,1,23,Exchange,Sylvie Beaudoin
10,14,Sylvie Beaudoin,Walk-in clinic receptionist (19),Directed,1,23,Knows,Sylvie Beaudoin
11,15,Marie Beaudoin,"""a shirtless man"" (20)",Directed,1,23,Knows,Sylvie Beaudoin
10,11,Sylvie Beaudoin,Marie Beaudoin,Directed,1,23,Knows of,Sylvie Beaudoin
14,10,Walk-in clinic receptionist (19),Sylvie Beaudoin,Directed,1,23,Knows,Sylvie Beaudoin
10,12,Sylvie Beaudoin,Johnny Beaudoin,Directed,1,23,Knows,Sylvie Beaudoin
16,15,The doctor at the walk-in clinic,"""a shirtless man"" (20)",Directed,1,23,Knows,Sylvie Beaudoin
11,14,Marie Beaudoin,Walk-in clinic receptionist (19),Directed,1,23,Knows,Sylvie Beaudoin
16,11,The doctor at the walk-in clinic,Marie Beaudoin,Directed,1,23,Exchange,Sylvie Beaudoin
16,12,The doctor at the walk-in clinic,Johnny Beaudoin,Directed,1,23,Knows,Sylvie Beaudoin
12,16,Johnny Beaudoin,The doctor at the walk-in clinic,Directed,1,23,Knows,Sylvie Beaudoin
14,11,Walk-in clinic receptionist (19),Marie Beaudoin,Directed,1,23,Knows,Sylvie Beaudoin
14,16,Walk-in clinic receptionist (19),The doctor at the walk-in clinic,Directed,1,23,Exchange,Sylvie Beaudoin
15,16,"""a shirtless man"" (20)",The doctor at the walk-in clinic,Directed,1,23,Knows,Sylvie Beaudoin
10,16,Sylvie Beaudoin,The doctor at the walk-in clinic,Directed,1,23,Knows of,Sylvie Beaudoin
10,16,Sylvie Beaudoin,The doctor at the walk-in clinic,Directed,1,24,Knows of,Sylvie Beaudoin
10,11,Sylvie Beaudoin,Marie Beaudoin,Directed,1,24,Knows of,Sylvie Beaudoin
20,10,Mrs. Falls,Sylvie Beaudoin,Directed,1,24,Knows,Sylvie Beaudoin
10,20,Sylvie Beaudoin,Mrs. Falls,Directed,1,24,Knows,Sylvie Beaudoin
11,16,Marie Beaudoin,The doctor at the walk-in clinic,Directed,1,24,Exchange,Sylvie Beaudoin
11,12,Marie Beaudoin,Johnny Beaudoin,Directed,1,24,Knows,Sylvie Beaudoin
12,11,Johnny Beaudoin,Marie Beaudoin,Directed,1,24,Knows,Sylvie Beaudoin
12,16,Johnny Beaudoin,The doctor at the walk-in clinic,Directed,1,24,Knows,Sylvie Beaudoin
19,10,"""grade three classmates"" (24)",Sylvie Beaudoin,Directed,1,24,Knows,Sylvie Beaudoin
10,19,Sylvie Beaudoin,"""grade three classmates"" (24)",Directed,1,24,Knows,Sylvie Beaudoin
10,12,Sylvie Beaudoin,Johnny Beaudoin,Directed,1,24,Knows,Sylvie Beaudoin
16,11,The doctor at the walk-in clinic,Marie Beaudoin,Directed,1,24,Exchange,Sylvie Beaudoin
16,12,The doctor at the walk-in clinic,Johnny Beaudoin,Directed,1,24,Knows,Sylvie Beaudoin
12,10,Johnny Beaudoin,Sylvie Beaudoin,Directed,1,24,Knows,Sylvie Beaudoin
10,22,Sylvie Beaudoin,"""Indian kids"" (26)",Directed,1,25,Knows,Sylvie Beaudoin
11,10,Marie Beaudoin,Sylvie Beaudoin,Directed,1,25,Exchange,Sylvie Beaudoin
10,23,Sylvie Beaudoin,Children's Aid (25),Directed,1,25,Knows,Sylvie Beaudoin
10,11,Sylvie Beaudoin,Marie Beaudoin,Directed,1,25,Exchange,Sylvie Beaudoin
21,10,Mrs. Rhodes,Sylvie Beaudoin,Directed,1,25,Knows,Sylvie Beaudoin
13,11,Mrs Abdul,Marie Beaudoin,Directed,1,25,Knows,Sylvie Beaudoin
10,21,Sylvie Beaudoin,Mrs. Rhodes,Directed,1,25,Knows,Sylvie Beaudoin
10,13,Sylvie Beaudoin,Mrs Abdul,Directed,1,25,Knows,Sylvie Beaudoin
13,10,Mrs Abdul,Sylvie Beaudoin,Directed,1,25,Knows,Sylvie Beaudoin
22,10,"""Indian kids"" (26)",Sylvie Beaudoin,Directed,1,25,Knows,Sylvie Beaudoin
11,13,Marie Beaudoin,Mrs Abdul,Directed,1,25,Knows,Sylvie Beaudoin
12,10,Johnny Beaudoin,Sylvie Beaudoin,Directed,1,26,Knows,Sylvie Beaudoin
11,10,Marie Beaudoin,Sylvie Beaudoin,Directed,1,26,Knows,Sylvie Beaudoin
11,24,Marie Beaudoin,Mr. George,Directed,1,26,Knows,Sylvie Beaudoin
10,13,Sylvie Beaudoin,Mrs Abdul,Directed,1,26,Knows,Sylvie Beaudoin
13,10,Mrs Abdul,Sylvie Beaudoin,Directed,1,26,Knows,Sylvie Beaudoin
10,11,Sylvie Beaudoin,Marie Beaudoin,Directed,1,26,Knows,Sylvie Beaudoin
10,21,Sylvie Beaudoin,Mrs. Rhodes,Directed,1,26,Knows,Sylvie Beaudoin
24,11,Mr. George,Marie Beaudoin,Directed,1,26,Knows,Sylvie Beaudoin
10,12,Sylvie Beaudoin,Johnny Beaudoin,Directed,1,26,Knows,Sylvie Beaudoin
10,24,Sylvie Beaudoin,Mr. George,Directed,1,26,Knows,Sylvie Beaudoin
19,10,"""grade three classmates"" (24)",Sylvie Beaudoin,Directed,1,26,Knows,Sylvie Beaudoin
21,10,Mrs. Rhodes,Sylvie Beaudoin,Directed,1,26,Knows,Sylvie Beaudoin
10,19,Sylvie Beaudoin,"""grade three classmates"" (24)",Directed,1,26,Knows,Sylvie Beaudoin
24,10,Mr. George,Sylvie Beaudoin,Directed,1,26,Knows,Sylvie Beaudoin
12,10,Johnny Beaudoin,Sylvie Beaudoin,Directed,1,27,Knows,Sylvie Beaudoin
10,26,Sylvie Beaudoin,Michelle,Directed,1,27,Knows,Sylvie Beaudoin
26,10,Michelle,Sylvie Beaudoin,Directed,1,27,Knows,Sylvie Beaudoin
24,10,Mr. George,Sylvie Beaudoin,Directed,1,27,Knows,Sylvie Beaudoin
27,26,Jonathon Beaudoin,Michelle,Directed,1,27,Exchange,Sylvie Beaudoin
11,26,Marie Beaudoin,Michelle,Directed,1,27,Exchange,Sylvie Beaudoin
10,24,Sylvie Beaudoin,Mr. George,Directed,1,27,Knows,Sylvie Beaudoin
10,27,Sylvie Beaudoin,Jonathon Beaudoin,Directed,1,27,Knows,Sylvie Beaudoin
10,11,Sylvie Beaudoin,Marie Beaudoin,Directed,1,27,Knows,Sylvie Beaudoin
26,27,Michelle,Jonathon Beaudoin,Directed,1,27,Exchange,Sylvie Beaudoin
