,id_cont,Title <br />(100 chars),Level <br />(choose),Start Page_cont,End Page_cont,Narrator <br />(choose),Protagonist <br />(choose),Embed. Type <br />(choose),id_rel,Type of Relationship <br />(choose),Character 1 <br />(choose),Character 2 <br />(choose),Is Reciprocal? <br />(choose),Narrative Container <br />(choose),Start Page_rel,End Page_rel,index
335,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],467,Exchange,Opal Viola Victoria Bear Shield,Jacquie Red Feather,1,Opal Viola Victoria Bear Shield (I),54,54,
336,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],469,Knows,Opal Viola Victoria Bear Shield,"""group of teenagers""",1,Opal Viola Victoria Bear Shield (I),54,55,
337,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],470,Knows of,Opal Viola Victoria Bear Shield,Police,0,Opal Viola Victoria Bear Shield (I),54,54,
338,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],472,Exchange,Opal Viola Victoria Bear Shield,"""Older men"" (at Alcatraz)",1,Opal Viola Victoria Bear Shield (I),54,55,
339,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],474,Exchange,Opal Viola Victoria Bear Shield,Rocky,1,Opal Viola Victoria Bear Shield (I),55,55,
340,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],477,Knows,Opal Viola Victoria Bear Shield,Harvey,1,Opal Viola Victoria Bear Shield (I),56,56,
341,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],478,Knows,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),56,56,
342,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],480,Exchange,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),57,58,
343,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],482,Knows of,Opal Viola Victoria Bear Shield,U.S Government,0,Opal Viola Victoria Bear Shield (I),57,58,
344,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],484,Knows,Opal Viola Victoria Bear Shield,Two Shoes,1,Opal Viola Victoria Bear Shield (I),58,58,
345,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],492,Knows of,Opal Viola Victoria Bear Shield,Alcatraz,0,Opal Viola Victoria Bear Shield (I),59,59,
346,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],493,Exchange,Opal Viola Victoria Bear Shield,Jacquie Red Feather,1,Opal Viola Victoria Bear Shield (I),59,60,
347,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],494,Knows,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),59,59,
348,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,497,Knows of,Opal Viola Victoria Bear Shield,Trickster Spider (Veho),0,Jacquie Red Feather (I),106,106,
349,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,509,Knows,Opal Viola Victoria Bear Shield,Orvil Red Feather,1,Jacquie Red Feather (I),106,107,
350,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,510,Knows,Opal Viola Victoria Bear Shield,Lony Red Feather,1,Jacquie Red Feather (I),106,107,
351,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,511,Knows,Opal Viola Victoria Bear Shield,Loother Red Feather,1,Jacquie Red Feather (I),106,107,
352,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,514,Knows,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Jacquie Red Feather (I),107,107,
353,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,521,Knows,Opal Viola Victoria Bear Shield,Alcatraz,0,Jacquie Red Feather (I),108,108,
354,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,523,Knows,Opal Viola Victoria Bear Shield,Orvil Red Feather,1,Jacquie Red Feather (I),109,109,
355,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,524,Knows,Opal Viola Victoria Bear Shield,Lony Red Feather,1,Jacquie Red Feather (I),109,109,
356,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,525,Knows,Opal Viola Victoria Bear Shield,Loother Red Feather,1,Jacquie Red Feather (I),109,109,
357,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,526,Knows,Opal Viola Victoria Bear Shield,Harvey,1,Jacquie Red Feather (I),108,109,
358,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],533,Knows,Opal Viola Victoria Bear Shield,Harvey,1,Opal Viola Victoria Bear Shield (I),60,60,
359,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],536,Knows of,Opal Viola Victoria Bear Shield,Adriana (60),1,Opal Viola Victoria Bear Shield (I),60,60,
360,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],537,Knows of,Opal Viola Victoria Bear Shield,Adriana's brother (60),0,Opal Viola Victoria Bear Shield (I),60,60,
361,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],541,Knows of,Opal Viola Victoria Bear Shield,"""someone in west Oakland"" (abortion resource)",0,Opal Viola Victoria Bear Shield (I),60,60,
362,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],544,Knows,Opal Viola Victoria Bear Shield,Ronald,1,Opal Viola Victoria Bear Shield (I),60,60,
363,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],545,Knows,Opal Viola Victoria Bear Shield,Victoria (Vicky),0,Opal Viola Victoria Bear Shield (I),60,60,
364,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,575,Knows,Opal Viola Victoria Bear Shield,Ronald,1,Jacquie Red Feather (I),110,110,
365,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,646,Knows,Opal Viola Victoria Bear Shield,Loother Red Feather,1,Jacquie Red Feather (I),117,117,
366,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,647,Knows,Opal Viola Victoria Bear Shield,Lony Red Feather,1,Jacquie Red Feather (I),117,117,
367,86,Jacquie Red Feather (I),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,648,Knows,Opal Viola Victoria Bear Shield,Orvil Red Feather,1,Jacquie Red Feather (I),117,117,
368,87,Orvil Red Feather (I),level 2 (sub-section),118,133,[NULL],Orvil Red Feather,[NULL],653,Knows,Opal Viola Victoria Bear Shield,Jacquie Red Feather,1,Orvil Red Feather (I),120,120,
369,87,Orvil Red Feather (I),level 2 (sub-section),118,133,[NULL],Orvil Red Feather,[NULL],661,Knows,Opal Viola Victoria Bear Shield,Jamie Red Feather,1,Orvil Red Feather (I),120,120,
370,87,Orvil Red Feather (I),level 2 (sub-section),118,133,[NULL],Orvil Red Feather,[NULL],663,Knows of,Opal Viola Victoria Bear Shield,kids (at school),0,Orvil Red Feather (I),120,120,
371,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],685,Knows,Opal Viola Victoria Bear Shield,Orvil Red Feather,1,Opal Viola Victoria Bear Shield (III),159,159,
372,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],686,Knows,Opal Viola Victoria Bear Shield,Loother Red Feather,1,Opal Viola Victoria Bear Shield (III),159,160,
373,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],687,Knows,Opal Viola Victoria Bear Shield,Lony Red Feather,1,Opal Viola Victoria Bear Shield (III),159,160,
374,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],688,Exchange,Opal Viola Victoria Bear Shield,Orvil Red Feather,1,Opal Viola Victoria Bear Shield (III),160,160,
375,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],689,Knows,Opal Viola Victoria Bear Shield,The neighbors,1,Opal Viola Victoria Bear Shield (III),161,161,
376,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],690,Exchange,Opal Viola Victoria Bear Shield,Woman in the car,1,Opal Viola Victoria Bear Shield (III),161,161,
377,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],691,Knows,Opal Viola Victoria Bear Shield,Ronald,1,Opal Viola Victoria Bear Shield (III),161,161,
378,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],692,Knows,Opal Viola Victoria Bear Shield,Victoria (Vicky),0,Opal Viola Victoria Bear Shield (III),161,161,
379,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],693,Knows of,Opal Viola Victoria Bear Shield,people from foster care,0,Opal Viola Victoria Bear Shield (III),161,161,
380,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],694,Knows of,Opal Viola Victoria Bear Shield,people from group homes,0,Opal Viola Victoria Bear Shield (III),161,161,
381,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],695,Knows of,Opal Viola Victoria Bear Shield,Otis Redding,0,Opal Viola Victoria Bear Shield (III),162,162,
382,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],696,Knows of,Opal Viola Victoria Bear Shield,Smokey Robinson,0,Opal Viola Victoria Bear Shield (III),162,162,
383,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],697,Exchange,Opal Viola Victoria Bear Shield,Orvil Red Feather,1,Opal Viola Victoria Bear Shield (III),162,163,
384,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],698,Knows,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (III),163,163,
385,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],699,Exchange,Opal Viola Victoria Bear Shield,Lucas,1,Opal Viola Victoria Bear Shield (III),163,164,
386,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],701,Knows of,Opal Viola Victoria Bear Shield,Lucus's sister,1,Opal Viola Victoria Bear Shield (III),164,164,
387,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],702,Exchange,Opal Viola Victoria Bear Shield,Lony Red Feather,1,Opal Viola Victoria Bear Shield (III),164,165,
388,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],703,Exchange,Opal Viola Victoria Bear Shield,Orvil Red Feather,1,Opal Viola Victoria Bear Shield (III),164,165,
389,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],704,Exchange,Opal Viola Victoria Bear Shield,Loother Red Feather,1,Opal Viola Victoria Bear Shield (III),164,165,
390,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],708,Knows of,Opal Viola Victoria Bear Shield,Victoria (Vicky),0,Opal Viola Victoria Bear Shield (III),165,165,
391,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],709,Exchange,Opal Viola Victoria Bear Shield,Jacquie Red Feather,1,Opal Viola Victoria Bear Shield (III),165,166,
392,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],710,Knows,Opal Viola Victoria Bear Shield,Ronald,1,Opal Viola Victoria Bear Shield (III),165,165,
393,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],712,Exchange,Opal Viola Victoria Bear Shield,Ronald,1,Opal Viola Victoria Bear Shield (III),166,167,
394,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],714,Exchange,Opal Viola Victoria Bear Shield,Jacquie Red Feather,1,Opal Viola Victoria Bear Shield (III),166,167,
395,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],715,Knows of,Opal Viola Victoria Bear Shield,Victoria (Vicky),0,Opal Viola Victoria Bear Shield (III),166,166,
396,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],717,Knows,Opal Viola Victoria Bear Shield,Two Shoes,0,Opal Viola Victoria Bear Shield (III),166,166,
397,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],720,Knows of,Opal Viola Victoria Bear Shield,Victoria (Vicky),0,Opal Viola Victoria Bear Shield (III),167,167,
398,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],724,Exchange,Opal Viola Victoria Bear Shield,Lucas,1,Opal Viola Victoria Bear Shield (III),167,170,
399,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],726,Knows of,Opal Viola Victoria Bear Shield,Ronald McDonald,0,Opal Viola Victoria Bear Shield (III),168,168,
400,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],728,Knows,Opal Viola Victoria Bear Shield,Ronald,0,Opal Viola Victoria Bear Shield (III),160,170,
401,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],729,Exchange,Opal Viola Victoria Bear Shield,tiger-striped pitbull,1,Opal Viola Victoria Bear Shield (III),170,170,
402,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],731,Knows of,Opal Viola Victoria Bear Shield,A yelling man,0,Opal Viola Victoria Bear Shield (III),170,170,
403,84,Bill Davis (I),level 2 (sub-section),81,87,[NULL],Bill Davis,[NULL],499,Exchange,Edwin Black,"""vet on the bus""",1,Bill Davis (I),84,84,
404,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],547,Knows,Edwin Black,Edwin Black's Fake Self (63),0,Edwin Black (I),63,63,
405,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],548,Knows,Edwin Black,Edwin Black's Fake Self's girlfriend,0,Edwin Black (I),63,63,
406,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],549,Knows,Edwin Black,Edwin Black's Fake Self's mom,0,Edwin Black (I),63,63,
407,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],550,Knows,Edwin Black,Edwin Black's Fake Self's dad,0,Edwin Black (I),63,63,
408,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],554,Knows,Edwin Black,Karen,1,Edwin Black (I),64,64,
409,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],555,Knows,Edwin Black,Bill Davis,1,Edwin Black (I),64,64,
410,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],557,Knows of,Edwin Black,Johnny Depp,0,Edwin Black (I),64,64,
411,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],558,Knows,Edwin Black,Homer Simpson,0,Edwin Black (I),65,65,
412,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],559,Knows,Edwin Black,Jesus,0,Edwin Black (I),65,65,
413,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],560,Knows,Edwin Black,Bill Davis,1,Edwin Black (I),66,66,
414,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],561,Knows,Edwin Black,Karen,1,Edwin Black (I),66,66,
415,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],562,Knows,Edwin Black,Karen,1,Edwin Black (I),66,66,
416,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],563,Knows of,Edwin Black,DefeKate Moss,0,Edwin Black (I),66,66,
417,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],565,Knows,Edwin Black,Karen,1,Edwin Black (I),68,68,
418,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],566,Knows of,Edwin Black,Harvey,0,Edwin Black (I),69,69,
419,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],567,Knows,Edwin Black,Karen,1,Edwin Black (I),69,69,
420,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],568,Exchange,Edwin Black,Harvey,1,Edwin Black (I),69,71,
421,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],570,Knows of,Edwin Black,Obama,0,Edwin Black (I),72,72,
422,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],677,Exchange,Edwin Black,Karen,1,Edwin Black (I),72,77,
423,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],679,Knows,Edwin Black,Bill Davis,1,Edwin Black (I),72,73,
424,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],681,Knows,Edwin Black,Bill Davis,1,Edwin Black (I),75,75,
425,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],683,Knows of,Edwin Black,Big Oakland Powwow,0,Edwin Black (I),76,76,
426,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],684,Knows of,Edwin Black,A Tribe Called Red,0,Edwin Black (I),77,77,
427,96,Calvin Johnson (II),level 2 (sub-section),144,146,[NULL],Calvin Johnson,[NULL],856,Knows of,Edwin Black,Big Oakland Powwow,0,Calvin Johnson (II),144,146,
428,96,Calvin Johnson (II),level 2 (sub-section),144,146,[NULL],Calvin Johnson,[NULL],861,Exchange,Edwin Black,Blue,1,Calvin Johnson (II),144,146,
429,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],766,Knows,Daniel Gonzales,Manny & Daniel's Dad,1,Octavio Gomez (III),175,175,
430,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],770,Knows,Daniel Gonzales,Sylvia,1,Octavio Gomez (III),176,176,
431,96,Calvin Johnson (II),level 2 (sub-section),144,146,[NULL],Calvin Johnson,[NULL],857,Knows of,Blue,Big Oakland Powwow,0,Calvin Johnson (II),144,146,
432,96,Calvin Johnson (II),level 2 (sub-section),144,146,[NULL],Calvin Johnson,[NULL],862,Knows,Blue,Maggie,1,Calvin Johnson (II),145,145,
433,96,Calvin Johnson (II),level 2 (sub-section),144,146,[NULL],Calvin Johnson,[NULL],858,Knows of,Thomas Frank,Big Oakland Powwow,0,Calvin Johnson (II),145,145,
434,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],221,Knows of,Lucas,Stanley Kubrick,0,Dene Oxendene (I),31,31,
435,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],222,Knows,Lucas,Opal Viola Victoria Bear Shield,1,Dene Oxendene (I),32,32,
436,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],224,Knows,Lucas,Norma,1,Dene Oxendene (I),32,32,
437,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],319,Knows,Lucas,Norma,1,Dene Oxendene (I),37,37,
438,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],700,Knows,Lucas,Lucus's sister,1,Opal Viola Victoria Bear Shield (III),164,164,
439,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],725,Knows of,Lucas,Ronald McDonald,0,Opal Viola Victoria Bear Shield (III),168,168,
440,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],727,Knows of,Lucas,Ronald,0,Opal Viola Victoria Bear Shield (III),169,170,
441,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],219,Exchange,Norma,Lucas,1,Dene Oxendene (I),30,31,
442,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],244,Knows,Norma,Lucas,1,Dene Oxendene (I),43,44,
443,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],676,Knows,Norma,Lucas,1,Dene Oxendene (I),34,37,
444,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],229,Knows of,Rob,Gertrude Stein,0,Dene Oxendene (I),38,38,
445,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],241,Exchange,"""Old white lady"" (grant judge)",Dene Oxendene,1,Dene Oxendene (I),42,42,
446,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],326,Knows of,"""Old white lady"" (grant judge)",Lucas,0,Dene Oxendene (I),40,40,
447,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],240,Exchange,"""black guy...with a white beard"" (grant judge)",Dene Oxendene,1,Dene Oxendene (I),41,42,
448,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],322,Knows of,"""black guy...with a white beard"" (grant judge)",Lucas,0,Dene Oxendene (I),40,40,
449,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],323,Knows of,"""middle-aged black guy"" (2) (grant judge)",Lucas,0,Dene Oxendene (I),40,40,
450,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],324,Knows of,"""middle-aged white lady"" (1) (grant judge)",Lucas,0,Dene Oxendene (I),40,40,
451,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],325,Knows of,"""middle-aged white lady"" (2) (grant judge)",Lucas,0,Dene Oxendene (I),40,40,
452,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],327,Knows of,"""youngish Hispanic guy"" (grant judge)",Lucas,0,Dene Oxendene (I),40,40,
453,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],320,Knows of,"""An Indian...woman"" (grant judge)",Lucas,0,Dene Oxendene (I),40,40,
454,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],239,Exchange,"""An older guy who's...Native"" (grant judge)",Dene Oxendene,1,Dene Oxendene (I),40,40,
455,83,Dene Oxendene (I),level 2 (sub-section),27,44,[NULL],Dene Oxendene,[NULL],321,Knows of,"""An older guy who's...Native"" (grant judge)",Lucas,0,Dene Oxendene (I),40,40,
456,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],246,Exchange,Victoria (Vicky),Opal Viola Victoria Bear Shield,1,Opal Viola Victoria Bear Shield (I),45,46,
457,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],247,Exchange,Victoria (Vicky),Jacquie Red Feather,1,Opal Viola Victoria Bear Shield (I),45,46,
458,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],265,Knows of,Victoria (Vicky),Alcatraz,0,Opal Viola Victoria Bear Shield (I),48,48,
