source,target,type,weight,startPage,category
10,59,Directed,1,214,Knows
10,22,Directed,1,214,Knows
10,74,Directed,1,214,Knows
10,9,Directed,1,215,Knows
10,15,Directed,1,215,Knows
10,1,Directed,1,215,Exchange
10,7,Directed,1,215,Knows
10,13,Directed,1,215,Knows
10,14,Directed,1,215,Knows
10,11,Directed,1,216,Knows
10,7,Directed,1,216,Knows
10,26,Directed,1,217,Knows
10,17,Directed,1,217,Knows
10,75,Directed,1,221,Exchange
10,15,Directed,1,221,Exchange
10,9,Directed,1,221,Exchange
10,1,Directed,1,221,Exchange
10,20,Directed,1,221,Exchange
10,75,Directed,1,222,Exchange
11,62,Directed,1,15,Exchange
11,1,Directed,1,211,Knows
11,7,Directed,1,212,Exchange
11,1,Directed,1,212,Exchange
11,1,Directed,1,213,Exchange
11,7,Directed,1,213,Knows
11,26,Directed,1,213,Knows
11,25,Directed,1,213,Knows
11,7,Directed,1,213,Exchange
11,1,Directed,1,214,Exchange
15,11,Directed,1,191,Knows of
15,11,Directed,1,191,Knows of
15,1,Directed,1,192,Exchange
15,16,Directed,1,192,Knows
15,1,Directed,1,193,Exchange
15,16,Directed,1,193,Exchange
15,9,Directed,1,196,Exchange
15,31,Directed,1,196,Knows
15,1,Directed,1,197,Exchange
15,1,Directed,1,197,Exchange
15,1,Directed,1,200,Exchange
15,8,Directed,1,200,Knows
15,9,Directed,1,200,Exchange
15,1,Directed,1,200,Exchange
15,54,Directed,1,201,Knows
15,9,Directed,1,201,Exchange
15,54,Directed,1,201,Knows
15,9,Directed,1,202,Exchange
15,1,Directed,1,202,Exchange
15,1,Directed,1,203,Exchange
15,9,Directed,1,203,Exchange
15,9,Directed,1,204,Exchange
15,9,Directed,1,205,Exchange
15,8,Directed,1,205,Knows
15,42,Directed,1,197,Knows
15,20,Directed,1,199,Exchange
15,52,Directed,1,199,Knows
15,30,Directed,1,200,Knows
15,1,Directed,1,218,Exchange
15,13,Directed,1,218,Knows
15,1,Directed,1,219,Exchange
15,10,Directed,1,219,Knows
15,59,Directed,1,219,Knows
15,20,Directed,1,221,Knows
15,17,Directed,1,222,Knows
15,1,Directed,1,223,Exchange
16,10,Directed,1,192,Knows
16,43,Directed,1,193,Exchange
16,30,Directed,1,193,Knows
16,15,Directed,1,194,Exchange
16,9,Directed,1,194,Exchange
16,4,Directed,1,39,Exchange
16,5,Directed,1,47,Exchange
16,30,Directed,1,219,Knows
16,1,Directed,1,220,Knows
18,75,Directed,1,221,Exchange
18,19,Directed,1,221,Knows
19,43,Directed,1,194,Exchange
19,10,Directed,1,194,Knows
19,43,Directed,1,196,Exchange
19,11,Directed,1,13,Knows of
19,16,Directed,1,17,Exchange
20,43,Directed,1,197,Exchange
20,50,Directed,1,198,Knows
22,1,Directed,1,222,Exchange
23,24,Directed,1,223,Exchange
24,1,Directed,1,223,Exchange
25,5,Directed,1,7,Knows
25,26,Directed,1,7,Knows
29,29,Directed,1,8,Exchange
29,25,Directed,1,9,Knows of
29,26,Directed,1,9,Knows of
29,1,Directed,1,9,Knows of
34,11,Directed,1,10,Knows of
35,36,Directed,1,10,Knows of
37,38,Directed,1,11,Exchange
39,40,Directed,1,192,Exchange
46,1,Directed,1,196,Exchange
46,31,Directed,1,196,Knows
46,8,Directed,1,196,Knows
51,43,Directed,1,199,Exchange
51,49,Directed,1,199,Knows
51,53,Directed,1,199,Knows
57,10,Directed,1,13,Knows of
59,10,Directed,1,218,Knows
59,1,Directed,1,219,Exchange
59,9,Directed,1,219,Exchange
59,15,Directed,1,219,Exchange
59,10,Directed,1,219,Knows
60,11,Directed,1,14,Knows of
60,61,Directed,1,14,Knows of
60,16,Directed,1,52,Knows of
64,1,Directed,1,219,Exchange
64,11,Directed,1,219,Knows of
66,1,Directed,1,27,Exchange
67,47,Directed,1,24,Knows of
68,1,Directed,1,27,Exchange
69,1,Directed,1,27,Exchange
70,1,Directed,1,27,Exchange
25,1,Directed,1,7,Knows
26,1,Directed,1,7,Knows
11,1,Directed,1,191,Knows of
30,1,Directed,1,191,Knows
31,1,Directed,1,191,Knows
19,1,Directed,1,191,Knows
20,1,Directed,1,191,Knows
9,1,Directed,1,191,Knows
15,1,Directed,1,191,Knows
8,1,Directed,1,191,Knows
42,1,Directed,1,192,Knows
41,1,Directed,1,192,Knows
12,1,Directed,1,192,Knows
16,1,Directed,1,192,Knows
10,1,Directed,1,192,Knows
9,1,Directed,1,193,Exchange
16,1,Directed,1,193,Exchange
16,1,Directed,1,194,Exchange
10,1,Directed,1,194,Knows
11,1,Directed,1,194,Knows of
30,1,Directed,1,194,Knows
8,1,Directed,1,194,Knows
44,1,Directed,1,194,Knows
45,1,Directed,1,194,Knows
19,1,Directed,1,195,Exchange
10,1,Directed,1,195,Knows
9,1,Directed,1,195,Exchange
9,1,Directed,1,196,Exchange
19,1,Directed,1,196,Knows
15,1,Directed,1,196,Exchange
9,1,Directed,1,196,Exchange
11,1,Directed,1,196,Knows of
11,1,Directed,1,197,Knows of
47,1,Directed,1,197,Knows
48,1,Directed,1,197,Knows
42,1,Directed,1,197,Knows
16,1,Directed,1,197,Knows
30,1,Directed,1,197,Knows
49,1,Directed,1,197,Knows
20,1,Directed,1,198,Exchange
8,1,Directed,1,198,Knows
30,1,Directed,1,198,Knows
9,1,Directed,1,199,Exchange
20,1,Directed,1,199,Exchange
51,1,Directed,1,199,Knows
49,1,Directed,1,199,Knows
52,1,Directed,1,199,Knows
53,1,Directed,1,199,Knows
8,1,Directed,1,200,Knows
30,1,Directed,1,200,Knows
16,1,Directed,1,200,Knows
30,1,Directed,1,200,Knows
9,1,Directed,1,201,Knows
15,1,Directed,1,201,Exchange
54,1,Directed,1,201,Knows
9,1,Directed,1,201,Exchange
10,1,Directed,1,201,Knows
9,1,Directed,1,202,Exchange
55,1,Directed,1,202,Knows
9,1,Directed,1,203,Exchange
15,1,Directed,1,204,Exchange
9,1,Directed,1,204,Exchange
15,1,Directed,1,205,Exchange
15,1,Directed,1,206,Knows
8,1,Directed,1,206,Knows
15,1,Directed,1,207,Knows
30,1,Directed,1,208,Knows
54,1,Directed,1,208,Knows
10,1,Directed,1,208,Knows
8,1,Directed,1,208,Knows
11,1,Directed,1,208,Knows
11,1,Directed,1,15,Exchange
5,1,Directed,1,20,Exchange
7,1,Directed,1,209,Exchange
8,1,Directed,1,209,Knows
7,1,Directed,1,211,Exchange
10,1,Directed,1,212,Knows
7,1,Directed,1,214,Knows
11,1,Directed,1,214,Knows
13,1,Directed,1,215,Knows of
14,1,Directed,1,215,Knows of
10,1,Directed,1,216,Exchange
11,1,Directed,1,216,Knows
10,1,Directed,1,217,Exchange
7,1,Directed,1,217,Knows
8,1,Directed,1,217,Knows
