source,target,Char 1 Name,Char 2 Name,startPage,type,weight
161,49,seniors (at the Fulcrum),Syenite,254,Undirected,1
161,7,seniors (at the Fulcrum),Alabaster,254,Undirected,1
4,159,The Fulcrum,Alabaster's children,254,Undirected,1
4,7,The Fulcrum,Alabaster,254,Undirected,1
161,159,seniors (at the Fulcrum),Alabaster's children,254,Undirected,1
49,159,Syenite,Alabaster's children,254,Undirected,1
7,74,Alabaster,Node maintainer,254,Undirected,1
7,159,Alabaster,Alabaster's children,254,Undirected,1
4,49,The Fulcrum,Syenite,254,Undirected,1
74,159,Node maintainer,Alabaster's children,254,Undirected,1
161,74,seniors (at the Fulcrum),Node maintainer,254,Undirected,1
161,4,seniors (at the Fulcrum),The Fulcrum,254,Undirected,1
74,49,Node maintainer,Syenite,254,Undirected,1
7,49,Alabaster,Syenite,254,Undirected,1
4,74,The Fulcrum,Node maintainer,254,Undirected,1
66,155,Misalem,Adolescents/Children (in Allia),255,Undirected,1
163,54,Edki,Guardians (at the Fulcrum),255,Undirected,1
65,162,Shemshena,gaggle of old women (255),255,Undirected,1
4,49,The Fulcrum,Syenite,255,Undirected,1
54,155,Guardians (at the Fulcrum),Adolescents/Children (in Allia),255,Undirected,1
66,7,Misalem,Alabaster,255,Undirected,1
163,162,Edki,gaggle of old women (255),255,Undirected,1
163,49,Edki,Syenite,255,Undirected,1
65,163,Shemshena,Edki,255,Undirected,1
66,162,Misalem,gaggle of old women (255),255,Undirected,1
65,66,Shemshena,Misalem,255,Undirected,1
4,54,The Fulcrum,Guardians (at the Fulcrum),255,Undirected,1
66,54,Misalem,Guardians (at the Fulcrum),255,Undirected,1
4,155,The Fulcrum,Adolescents/Children (in Allia),255,Undirected,1
162,49,gaggle of old women (255),Syenite,255,Undirected,1
65,49,Shemshena,Syenite,255,Undirected,1
4,162,The Fulcrum,gaggle of old women (255),255,Undirected,1
163,155,Edki,Adolescents/Children (in Allia),255,Undirected,1
65,155,Shemshena,Adolescents/Children (in Allia),255,Undirected,1
66,163,Misalem,Edki,255,Undirected,1
162,54,gaggle of old women (255),Guardians (at the Fulcrum),255,Undirected,1
65,54,Shemshena,Guardians (at the Fulcrum),255,Undirected,1
163,4,Edki,The Fulcrum,255,Undirected,1
162,155,gaggle of old women (255),Adolescents/Children (in Allia),255,Undirected,1
49,155,Syenite,Adolescents/Children (in Allia),255,Undirected,1
7,54,Alabaster,Guardians (at the Fulcrum),255,Undirected,1
4,7,The Fulcrum,Alabaster,255,Undirected,1
66,49,Misalem,Syenite,255,Undirected,1
7,49,Alabaster,Syenite,255,Undirected,1
65,7,Shemshena,Alabaster,255,Undirected,1
49,54,Syenite,Guardians (at the Fulcrum),255,Undirected,1
65,4,Shemshena,The Fulcrum,255,Undirected,1
162,7,gaggle of old women (255),Alabaster,255,Undirected,1
7,155,Alabaster,Adolescents/Children (in Allia),255,Undirected,1
66,4,Misalem,The Fulcrum,255,Undirected,1
163,7,Edki,Alabaster,255,Undirected,1
163,155,Edki,Adolescents/Children (in Allia),256,Undirected,1
155,7,Adolescents/Children (in Allia),Alabaster,256,Undirected,1
49,7,Syenite,Alabaster,256,Undirected,1
163,7,Edki,Alabaster,256,Undirected,1
49,155,Syenite,Adolescents/Children (in Allia),256,Undirected,1
49,163,Syenite,Edki,256,Undirected,1
163,4,Edki,The Fulcrum,257,Undirected,1
163,7,Edki,Alabaster,257,Undirected,1
4,49,The Fulcrum,Syenite,257,Undirected,1
7,78,Alabaster,Allia's citizens,257,Undirected,1
49,54,Syenite,Guardians (at the Fulcrum),257,Undirected,1
4,54,The Fulcrum,Guardians (at the Fulcrum),257,Undirected,1
78,49,Allia's citizens,Syenite,257,Undirected,1
163,54,Edki,Guardians (at the Fulcrum),257,Undirected,1
7,54,Alabaster,Guardians (at the Fulcrum),257,Undirected,1
163,78,Edki,Allia's citizens,257,Undirected,1
163,49,Edki,Syenite,257,Undirected,1
4,78,The Fulcrum,Allia's citizens,257,Undirected,1
4,7,The Fulcrum,Alabaster,257,Undirected,1
78,54,Allia's citizens,Guardians (at the Fulcrum),257,Undirected,1
7,49,Alabaster,Syenite,257,Undirected,1
162,155,gaggle of old women (255),Adolescents/Children (in Allia),258,Undirected,1
163,123,Edki,Father Earth,258,Undirected,1
162,164,gaggle of old women (255),Guardian Leshet,258,Undirected,1
7,123,Alabaster,Father Earth,258,Undirected,1
49,123,Syenite,Father Earth,258,Undirected,1
164,49,Guardian Leshet,Syenite,258,Undirected,1
162,49,gaggle of old women (255),Syenite,258,Undirected,1
155,123,Adolescents/Children (in Allia),Father Earth,258,Undirected,1
163,164,Edki,Guardian Leshet,258,Undirected,1
155,49,Adolescents/Children (in Allia),Syenite,258,Undirected,1
162,123,gaggle of old women (255),Father Earth,258,Undirected,1
164,7,Guardian Leshet,Alabaster,258,Undirected,1
164,123,Guardian Leshet,Father Earth,258,Undirected,1
163,155,Edki,Adolescents/Children (in Allia),258,Undirected,1
162,7,gaggle of old women (255),Alabaster,258,Undirected,1
164,155,Guardian Leshet,Adolescents/Children (in Allia),258,Undirected,1
7,155,Alabaster,Adolescents/Children (in Allia),258,Undirected,1
163,49,Edki,Syenite,258,Undirected,1
162,163,gaggle of old women (255),Edki,258,Undirected,1
7,49,Alabaster,Syenite,258,Undirected,1
163,7,Edki,Alabaster,258,Undirected,1
162,163,gaggle of old women (255),Edki,259,Undirected,1
163,7,Edki,Alabaster,259,Undirected,1
162,7,gaggle of old women (255),Alabaster,259,Undirected,1
49,155,Syenite,Adolescents/Children (in Allia),259,Undirected,1
7,155,Alabaster,Adolescents/Children (in Allia),259,Undirected,1
162,155,gaggle of old women (255),Adolescents/Children (in Allia),259,Undirected,1
162,49,gaggle of old women (255),Syenite,259,Undirected,1
163,155,Edki,Adolescents/Children (in Allia),259,Undirected,1
7,49,Alabaster,Syenite,259,Undirected,1
163,49,Edki,Syenite,259,Undirected,1
163,92,Edki,Grits (in the Fulcrum),260,Undirected,1
163,7,Edki,Alabaster,260,Undirected,1
7,49,Alabaster,Syenite,260,Undirected,1
165,7,Stills,Alabaster,260,Undirected,1
165,49,Stills,Syenite,260,Undirected,1
49,54,Syenite,Guardians (at the Fulcrum),260,Undirected,1
54,92,Guardians (at the Fulcrum),Grits (in the Fulcrum),260,Undirected,1
7,54,Alabaster,Guardians (at the Fulcrum),260,Undirected,1
165,54,Stills,Guardians (at the Fulcrum),260,Undirected,1
