source,target,Char 1 Name,Char 2 Name,startPage,type,weight
38,4,Viewers,Dudley Dursley,10,Undirected,1
35,78,Bird Watchers,Mrs Next Door's Daughter,10,Undirected,1
5,80,Petunia Dursley,Bird Experts,10,Undirected,1
5,38,Petunia Dursley,Viewers,11,Undirected,1
37,25,Jim McGuffin,Lily Potter,11,Undirected,1
35,6,Bird Watchers,Vernon Dursley,11,Undirected,1
1,4,Harry Potter,Dudley Dursley,11,Undirected,1
36,26,Owls,James Potter,11,Undirected,1
4,19,Dudley Dursley,Minerva McGonagall,11,Undirected,1
5,29,Petunia Dursley,People in cloaks,11,Undirected,1
4,26,Dudley Dursley,James Potter,11,Undirected,1
6,19,Vernon Dursley,Minerva McGonagall,11,Undirected,1
38,79,Viewers,Ted (News Reader),11,Undirected,1
5,36,Petunia Dursley,Owls,11,Undirected,1
19,26,Minerva McGonagall,James Potter,11,Undirected,1
35,4,Bird Watchers,Dudley Dursley,11,Undirected,1
36,79,Owls,Ted (News Reader),11,Undirected,1
38,26,Viewers,James Potter,11,Undirected,1
5,6,Petunia Dursley,Vernon Dursley,11,Undirected,1
6,37,Vernon Dursley,Jim McGuffin,11,Undirected,1
35,36,Bird Watchers,Owls,11,Undirected,1
5,79,Petunia Dursley,Ted (News Reader),11,Undirected,1
1,6,Harry Potter,Vernon Dursley,11,Undirected,1
6,26,Vernon Dursley,James Potter,11,Undirected,1
35,79,Bird Watchers,Ted (News Reader),11,Undirected,1
4,37,Dudley Dursley,Jim McGuffin,11,Undirected,1
19,25,Minerva McGonagall,Lily Potter,11,Undirected,1
5,26,Petunia Dursley,James Potter,11,Undirected,1
1,38,Harry Potter,Viewers,11,Undirected,1
6,25,Vernon Dursley,Lily Potter,11,Undirected,1
1,29,Harry Potter,People in cloaks,11,Undirected,1
37,38,Jim McGuffin,Viewers,11,Undirected,1
37,29,Jim McGuffin,People in cloaks,11,Undirected,1
35,38,Bird Watchers,Viewers,11,Undirected,1
1,36,Harry Potter,Owls,11,Undirected,1
4,5,Dudley Dursley,Petunia Dursley,11,Undirected,1
79,29,Ted (News Reader),People in cloaks,11,Undirected,1
