leader_label,assigned_color,community_size,other_large_nodes,leader_id,leader_strength,leader_size,modularity_class,notes
"Syenite",orange,110,"Alabaster (68.2); Innon (30.5); The Fulcrum (25.8); Corundum (22.5); Father Earth (20.0)",49,1268.0000,100.00,2,
"Essun",red,84,"Hoa (63.6); Tonkee (34.4); Ykka (24.6); Jija (23.5); Uche (22.8)",2,1008.0000,81.53,1,
"Damaya",yellow,64,"Schaffa (28.5); Binof (17.6); Damaya's mother (17.2); Grits (in the Fulcrum) (16.5); Damaya's father (15.9)",23,629.0000,54.61,0,
"The Emperor",,3,"The Emperor's daughter (10.4); ""leaders of the empire"" (10.2)",5,10.0000,10.64,3,
