source,target,Char 1 Name,Char 2 Name,startPage,type,weight
261,77,"""white boys""",Octavio Gomez,22,Undirected,1
66,69,Tony Loneman,Maxine,22,Undirected,1
69,77,Maxine,Octavio Gomez,23,Undirected,1
66,69,Tony Loneman,Maxine,23,Undirected,1
66,77,Tony Loneman,Octavio Gomez,23,Undirected,1
66,84,Tony Loneman,Big Oakland Powwow,24,Undirected,1
130,77,Oakland Athletics,Octavio Gomez,24,Undirected,1
66,77,Tony Loneman,Octavio Gomez,24,Undirected,1
69,139,Maxine,Texas Rangers,24,Undirected,1
69,84,Maxine,Big Oakland Powwow,24,Undirected,1
139,84,Texas Rangers,Big Oakland Powwow,24,Undirected,1
139,77,Texas Rangers,Octavio Gomez,24,Undirected,1
69,77,Maxine,Octavio Gomez,24,Undirected,1
77,84,Octavio Gomez,Big Oakland Powwow,24,Undirected,1
130,69,Oakland Athletics,Maxine,24,Undirected,1
66,130,Tony Loneman,Oakland Athletics,24,Undirected,1
66,69,Tony Loneman,Maxine,24,Undirected,1
130,139,Oakland Athletics,Texas Rangers,24,Undirected,1
130,84,Oakland Athletics,Big Oakland Powwow,24,Undirected,1
66,139,Tony Loneman,Texas Rangers,24,Undirected,1
66,84,Tony Loneman,Big Oakland Powwow,25,Undirected,1
84,77,Big Oakland Powwow,Octavio Gomez,25,Undirected,1
66,77,Tony Loneman,Octavio Gomez,25,Undirected,1
66,84,Tony Loneman,Big Oakland Powwow,26,Undirected,1
84,77,Big Oakland Powwow,Octavio Gomez,26,Undirected,1
66,77,Tony Loneman,Octavio Gomez,26,Undirected,1
99,103,"""middle-aged black guy"" (2) (grant judge)","""An Indian...woman"" (grant judge)",28,Undirected,1
98,101,"""black guy...with a white beard"" (grant judge)","""middle-aged white lady"" (2) (grant judge)",28,Undirected,1
99,100,"""middle-aged black guy"" (2) (grant judge)","""middle-aged white lady"" (1) (grant judge)",28,Undirected,1
98,104,"""black guy...with a white beard"" (grant judge)","""An older guy who's...Native"" (grant judge)",28,Undirected,1
101,103,"""middle-aged white lady"" (2) (grant judge)","""An Indian...woman"" (grant judge)",28,Undirected,1
101,100,"""middle-aged white lady"" (2) (grant judge)","""middle-aged white lady"" (1) (grant judge)",28,Undirected,1
104,102,"""An older guy who's...Native"" (grant judge)","""youngish Hispanic guy"" (grant judge)",28,Undirected,1
98,67,"""black guy...with a white beard"" (grant judge)",Dene Oxendene,28,Undirected,1
97,99,"""Old white lady"" (grant judge)","""middle-aged black guy"" (2) (grant judge)",28,Undirected,1
67,101,Dene Oxendene,"""middle-aged white lady"" (2) (grant judge)",28,Undirected,1
97,102,"""Old white lady"" (grant judge)","""youngish Hispanic guy"" (grant judge)",28,Undirected,1
98,79,"""black guy...with a white beard"" (grant judge)",Kid on the bus,28,Undirected,1
67,104,Dene Oxendene,"""An older guy who's...Native"" (grant judge)",28,Undirected,1
100,104,"""middle-aged white lady"" (1) (grant judge)","""An older guy who's...Native"" (grant judge)",28,Undirected,1
98,100,"""black guy...with a white beard"" (grant judge)","""middle-aged white lady"" (1) (grant judge)",28,Undirected,1
98,103,"""black guy...with a white beard"" (grant judge)","""An Indian...woman"" (grant judge)",28,Undirected,1
99,102,"""middle-aged black guy"" (2) (grant judge)","""youngish Hispanic guy"" (grant judge)",28,Undirected,1
100,79,"""middle-aged white lady"" (1) (grant judge)",Kid on the bus,28,Undirected,1
101,102,"""middle-aged white lady"" (2) (grant judge)","""youngish Hispanic guy"" (grant judge)",28,Undirected,1
102,79,"""youngish Hispanic guy"" (grant judge)",Kid on the bus,28,Undirected,1
67,79,Dene Oxendene,Kid on the bus,28,Undirected,1
103,102,"""An Indian...woman"" (grant judge)","""youngish Hispanic guy"" (grant judge)",28,Undirected,1
97,98,"""Old white lady"" (grant judge)","""black guy...with a white beard"" (grant judge)",28,Undirected,1
97,101,"""Old white lady"" (grant judge)","""middle-aged white lady"" (2) (grant judge)",28,Undirected,1
97,104,"""Old white lady"" (grant judge)","""An older guy who's...Native"" (grant judge)",28,Undirected,1
67,103,Dene Oxendene,"""An Indian...woman"" (grant judge)",28,Undirected,1
100,103,"""middle-aged white lady"" (1) (grant judge)","""An Indian...woman"" (grant judge)",28,Undirected,1
67,100,Dene Oxendene,"""middle-aged white lady"" (1) (grant judge)",28,Undirected,1
104,79,"""An older guy who's...Native"" (grant judge)",Kid on the bus,28,Undirected,1
97,67,"""Old white lady"" (grant judge)",Dene Oxendene,28,Undirected,1
99,101,"""middle-aged black guy"" (2) (grant judge)","""middle-aged white lady"" (2) (grant judge)",28,Undirected,1
98,99,"""black guy...with a white beard"" (grant judge)","""middle-aged black guy"" (2) (grant judge)",28,Undirected,1
97,79,"""Old white lady"" (grant judge)",Kid on the bus,28,Undirected,1
99,104,"""middle-aged black guy"" (2) (grant judge)","""An older guy who's...Native"" (grant judge)",28,Undirected,1
98,102,"""black guy...with a white beard"" (grant judge)","""youngish Hispanic guy"" (grant judge)",28,Undirected,1
101,104,"""middle-aged white lady"" (2) (grant judge)","""An older guy who's...Native"" (grant judge)",28,Undirected,1
103,104,"""An Indian...woman"" (grant judge)","""An older guy who's...Native"" (grant judge)",28,Undirected,1
97,100,"""Old white lady"" (grant judge)","""middle-aged white lady"" (1) (grant judge)",28,Undirected,1
97,103,"""Old white lady"" (grant judge)","""An Indian...woman"" (grant judge)",28,Undirected,1
67,99,Dene Oxendene,"""middle-aged black guy"" (2) (grant judge)",28,Undirected,1
99,79,"""middle-aged black guy"" (2) (grant judge)",Kid on the bus,28,Undirected,1
67,102,Dene Oxendene,"""youngish Hispanic guy"" (grant judge)",28,Undirected,1
100,102,"""middle-aged white lady"" (1) (grant judge)","""youngish Hispanic guy"" (grant judge)",28,Undirected,1
101,79,"""middle-aged white lady"" (2) (grant judge)",Kid on the bus,28,Undirected,1
103,79,"""An Indian...woman"" (grant judge)",Kid on the bus,28,Undirected,1
141,92,Old guy on the bus,Lucas,29,Undirected,1
90,91,Kevin Farley,Radiohead,29,Undirected,1
141,91,Old guy on the bus,Radiohead,29,Undirected,1
67,90,Dene Oxendene,Kevin Farley,29,Undirected,1
67,141,Dene Oxendene,Old guy on the bus,29,Undirected,1
141,90,Old guy on the bus,Kevin Farley,29,Undirected,1
67,92,Dene Oxendene,Lucas,29,Undirected,1
