id,Name <br />(100 chars)_l,source,Name <br />(100 chars)_r,id_cont,Title <br />(100 chars),Level <br />(choose),Start Page_cont,End Page_cont,Narrator <br />(choose),Protagonist <br />(choose),Embed. Type <br />(choose),id_rel,Type of Relationship <br />(choose),Character 1 <br />(choose),Character 2 <br />(choose),Is Reciprocal? <br />(choose),Narrative Container <br />(choose),Start Page_rel,End Page_rel,index
84,Big Oakland Powwow,81,Calvin Johnson,130,Tony Loneman (IV) (2),level 2 (sub-section),286,290,[NULL],Tony Loneman,[NULL],1668,Knows,Calvin Johnson,Big Oakland Powwow,0,Tony Loneman (IV) (2),286,287,
105,Victoria (Vicky),82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],263,Exchange,Jacquie Red Feather,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),47,47,
152,Florencia,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,361,Exchange,Jacquie Red Feather,Florencia,1,Jacquie Red Feather (II) (1),98,99,
85,Opal Viola Victoria Bear Shield,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,363,Knows,Jacquie Red Feather,Opal Viola Victoria Bear Shield,1,Jacquie Red Feather (II) (1),99,100,
112,Opal Viola Victoria Bear Shield's Father,82,Jacquie Red Feather,93,Apparent Death,level 3 (sub-sub-section),140,141,[NULL],[NULL],[NULL],364,Knows,Jacquie Red Feather,Opal Viola Victoria Bear Shield's Father,1,Apparent Death,99,99,
113,Jacquie Red Feather's Father,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,365,Knows,Jacquie Red Feather,Jacquie Red Feather's Father,1,Jacquie Red Feather (II) (1),99,99,
85,Opal Viola Victoria Bear Shield,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,369,Exchange,Jacquie Red Feather,Opal Viola Victoria Bear Shield,1,Jacquie Red Feather (II) (1),100,101,
83,Orvil Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,370,Knows of,Jacquie Red Feather,Orvil Red Feather,0,Jacquie Red Feather (II) (1),100,101,
155,Lony Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,371,Knows of,Jacquie Red Feather,Lony Red Feather,0,Jacquie Red Feather (II) (1),100,100,
105,Victoria (Vicky),82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,372,Knows,Jacquie Red Feather,Victoria (Vicky),1,Jacquie Red Feather (II) (1),99,101,
154,Loother Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,374,Knows of,Jacquie Red Feather,Loother Red Feather,0,Jacquie Red Feather (II) (1),100,100,
161,Group of teenagers,82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],386,Exchange,Jacquie Red Feather,Group of teenagers,1,Opal Viola Victoria Bear Shield (I),50,50,
169,"""two hundred or so people""",82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,410,Knows of,Jacquie Red Feather,"""two hundred or so people""",1,Jacquie Red Feather (II) (1),103,105,
171,A few youth,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,413,Knows of,Jacquie Red Feather,A few youth,0,Jacquie Red Feather (II) (1),103,104,
172,Harold,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,418,Knows of,Jacquie Red Feather,Harold,0,Jacquie Red Feather (II) (1),104,104,
173,"""Sea of white faces""",82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,421,Knows of,Jacquie Red Feather,"""Sea of white faces""",0,Jacquie Red Feather (II) (1),103,103,
174,Doctors,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,423,Knows,Jacquie Red Feather,Doctors,1,Jacquie Red Feather (II) (1),105,105,
175,The coroner,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,424,Knows,Jacquie Red Feather,The coroner,1,Jacquie Red Feather (II) (1),105,105,
83,Orvil Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,427,Knows of,Jacquie Red Feather,Orvil Red Feather,0,Jacquie Red Feather (II) (1),106,107,
155,Lony Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,428,Knows of,Jacquie Red Feather,Lony Red Feather,0,Jacquie Red Feather (II) (1),106,107,
154,Loother Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,429,Knows of,Jacquie Red Feather,Loother Red Feather,0,Jacquie Red Feather (II) (1),106,107,
85,Opal Viola Victoria Bear Shield,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,438,Exchange,Jacquie Red Feather,Opal Viola Victoria Bear Shield,1,Jacquie Red Feather (II) (1),106,107,
178,Harvey,82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],452,Exchange,Jacquie Red Feather,Harvey,1,Opal Viola Victoria Bear Shield (I),52,52,
178,Harvey,82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],473,Exchange,Jacquie Red Feather,Harvey,1,Opal Viola Victoria Bear Shield (I),55,55,
85,Opal Viola Victoria Bear Shield,82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],475,Exchange,Jacquie Red Feather,Opal Viola Victoria Bear Shield,1,Opal Viola Victoria Bear Shield (I),56,56,
178,Harvey,82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],476,Exchange,Jacquie Red Feather,Harvey,1,Opal Viola Victoria Bear Shield (I),56,56,
105,Victoria (Vicky),82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],479,Knows,Jacquie Red Feather,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),56,56,
174,Doctors,82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],491,Knows of,Jacquie Red Feather,Doctors,0,Opal Viola Victoria Bear Shield (I),59,59,
186,Trickster Spider (Veho),82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,496,Knows of,Jacquie Red Feather,Trickster Spider (Veho),0,Jacquie Red Feather (II) (1),106,106,
189,Jamie Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,512,Knows,Jacquie Red Feather,Jamie Red Feather,1,Jacquie Red Feather (II) (1),105,107,
105,Victoria (Vicky),82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,513,Knows,Jacquie Red Feather,Victoria (Vicky),1,Jacquie Red Feather (II) (1),107,107,
178,Harvey,82,Jacquie Red Feather,93,Apparent Death,level 3 (sub-sub-section),140,141,[NULL],[NULL],[NULL],516,Exchange,Jacquie Red Feather,Harvey,1,Apparent Death,108,115,
85,Opal Viola Victoria Bear Shield,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,517,Exchange,Jacquie Red Feather,Opal Viola Victoria Bear Shield,1,Jacquie Red Feather (II) (1),108,109,
192,"""two [wearing] baseball caps""",82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,518,Exchange,Jacquie Red Feather,"""two [wearing] baseball caps""",1,Jacquie Red Feather (II) (1),108,113,
116,Alcatraz,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,520,Knows,Jacquie Red Feather,Alcatraz,0,Jacquie Red Feather (II) (1),108,110,
83,Orvil Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,527,Knows of,Jacquie Red Feather,Orvil Red Feather,0,Jacquie Red Feather (II) (1),109,109,
155,Lony Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,528,Knows of,Jacquie Red Feather,Lony Red Feather,0,Jacquie Red Feather (II) (1),109,109,
154,Loother Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,529,Knows of,Jacquie Red Feather,Loother Red Feather,0,Jacquie Red Feather (II) (1),109,109,
105,Victoria (Vicky),82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],531,Knows,Jacquie Red Feather,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),59,59,
178,Harvey,82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],532,Knows,Jacquie Red Feather,Harvey,1,Opal Viola Victoria Bear Shield (I),60,60,
193,Adriana,82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],534,Knows,Jacquie Red Feather,Adriana,1,Opal Viola Victoria Bear Shield (I),60,60,
194,Adriana's brother,82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],535,Knows,Jacquie Red Feather,Adriana's brother,1,Opal Viola Victoria Bear Shield (I),60,60,
195,Abortion resource,82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],540,Knows of,Jacquie Red Feather,Abortion resource,0,Opal Viola Victoria Bear Shield (I),60,60,
185,Ronald,82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],543,Knows,Jacquie Red Feather,Ronald,1,Opal Viola Victoria Bear Shield (I),60,60,
105,Victoria (Vicky),82,Jacquie Red Feather,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],546,Knows,Jacquie Red Feather,Victoria (Vicky),0,Opal Viola Victoria Bear Shield (I),60,60,
105,Victoria (Vicky),82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,571,Knows,Jacquie Red Feather,Victoria (Vicky),1,Jacquie Red Feather (II) (1),110,110,
185,Ronald,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,574,Knows,Jacquie Red Feather,Ronald,1,Jacquie Red Feather (II) (1),110,110,
88,Blue,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,578,Knows of,Jacquie Red Feather,Blue,0,Jacquie Red Feather (II) (1),110,110,
189,Jamie Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,581,Knows,Jacquie Red Feather,Jamie Red Feather,1,Jacquie Red Feather (II) (1),110,110,
155,Lony Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,584,Knows of,Jacquie Red Feather,Lony Red Feather,0,Jacquie Red Feather (II) (1),110,110,
154,Loother Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,585,Knows of,Jacquie Red Feather,Loother Red Feather,0,Jacquie Red Feather (II) (1),110,110,
83,Orvil Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,586,Knows of,Jacquie Red Feather,Orvil Red Feather,0,Jacquie Red Feather (II) (1),110,110,
207,Old guy,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,595,Exchange,Jacquie Red Feather,Old guy,1,Jacquie Red Feather (II) (1),108,113,
208,Families,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,600,Knows of,Jacquie Red Feather,Families,0,Jacquie Red Feather (II) (1),111,111,
209,Old guy's brother,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,608,Knows of,Jacquie Red Feather,Old guy's brother,0,Jacquie Red Feather (II) (1),111,111,
116,Alcatraz,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,609,Knows,Jacquie Red Feather,Alcatraz,0,Jacquie Red Feather (II) (1),111,112,
179,Rocky,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,611,Knows,Jacquie Red Feather,Rocky,1,Jacquie Red Feather (II) (1),111,112,
180,Rocky's Dad,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,618,Knows,Jacquie Red Feather,Rocky's Dad,1,Jacquie Red Feather (II) (1),112,112,
84,Big Oakland Powwow,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,628,Knows of,Jacquie Red Feather,Big Oakland Powwow,0,Jacquie Red Feather (II) (1),113,114,
116,Alcatraz,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,629,Knows of,Jacquie Red Feather,Alcatraz,0,Jacquie Red Feather (II) (1),113,113,
86,Edwin Black,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,632,Knows of,Jacquie Red Feather,Edwin Black,0,Jacquie Red Feather (II) (1),113,113,
88,Blue,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,636,Knows of,Jacquie Red Feather,Blue,0,Jacquie Red Feather (II) (1),113,114,
155,Lony Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,640,Knows of,Jacquie Red Feather,Lony Red Feather,0,Jacquie Red Feather (II) (1),114,114,
154,Loother Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,641,Knows of,Jacquie Red Feather,Loother Red Feather,0,Jacquie Red Feather (II) (1),114,114,
83,Orvil Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,642,Knows of,Jacquie Red Feather,Orvil Red Feather,0,Jacquie Red Feather (II) (1),114,114,
155,Lony Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,643,Knows of,Jacquie Red Feather,Lony Red Feather,0,Jacquie Red Feather (II) (1),117,117,
154,Loother Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,644,Knows of,Jacquie Red Feather,Loother Red Feather,0,Jacquie Red Feather (II) (1),117,117,
83,Orvil Red Feather,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,645,Knows of,Jacquie Red Feather,Orvil Red Feather,0,Jacquie Red Feather (II) (1),117,117,
85,Opal Viola Victoria Bear Shield,82,Jacquie Red Feather,86,Jacquie Red Feather (II) (1),level 2 (sub-section),98,117,[NULL],Jacquie Red Feather,Letter,649,Exchange,Jacquie Red Feather,Opal Viola Victoria Bear Shield,1,Jacquie Red Feather (II) (1),117,117,
189,Jamie Red Feather,82,Jacquie Red Feather,87,Orvil Red Feather (II),level 2 (sub-section),118,133,[NULL],Orvil Red Feather,[NULL],657,Knows,Jacquie Red Feather,Jamie Red Feather,1,Orvil Red Feather (II),120,120,
185,Ronald,82,Jacquie Red Feather,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,[NULL],Opal Viola Victoria Bear Shield,[NULL],711,Knows,Jacquie Red Feather,Ronald,1,Opal Viola Victoria Bear Shield (III),165,165,
185,Ronald,82,Jacquie Red Feather,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,[NULL],Opal Viola Victoria Bear Shield,[NULL],713,Exchange,Jacquie Red Feather,Ronald,1,Opal Viola Victoria Bear Shield (III),166,167,
105,Victoria (Vicky),82,Jacquie Red Feather,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,[NULL],Opal Viola Victoria Bear Shield,[NULL],716,Knows of,Jacquie Red Feather,Victoria (Vicky),0,Opal Viola Victoria Bear Shield (III),166,166,
105,Victoria (Vicky),82,Jacquie Red Feather,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,[NULL],Opal Viola Victoria Bear Shield,[NULL],721,Knows of,Jacquie Red Feather,Victoria (Vicky),0,Opal Viola Victoria Bear Shield (III),167,167,
178,Harvey,82,Jacquie Red Feather,99,Jacquie Red Feather (II) (2),level 2 (sub-section),151,155,[NULL],Jacquie Red Feather,Letter,997,Exchange,Jacquie Red Feather,Harvey,1,Jacquie Red Feather (II) (2),151,155,
264,Twin brothers,82,Jacquie Red Feather,99,Jacquie Red Feather (II) (2),level 2 (sub-section),151,155,[NULL],Jacquie Red Feather,Letter,999,Knows of,Jacquie Red Feather,Twin brothers,0,Jacquie Red Feather (II) (2),151,153,
265,Girlfriend of one of the twins,82,Jacquie Red Feather,97,Dene Oxendene (II),level 2 (sub-section),147,150,[NULL],Dene Oxendene,Oral Story,1002,Knows of,Jacquie Red Feather,Girlfriend of one of the twins,0,Dene Oxendene (II),152,152,
267,Tall Whites,82,Jacquie Red Feather,99,Jacquie Red Feather (II) (2),level 2 (sub-section),151,155,[NULL],Jacquie Red Feather,Letter,1005,Knows of,Jacquie Red Feather,Tall Whites,0,Jacquie Red Feather (II) (2),153,154,
185,Ronald,82,Jacquie Red Feather,99,Jacquie Red Feather (II) (2),level 2 (sub-section),151,155,[NULL],Jacquie Red Feather,Letter,1008,Knows,Jacquie Red Feather,Ronald,1,Jacquie Red Feather (II) (2),154,154,
83,Orvil Red Feather,82,Jacquie Red Feather,99,Jacquie Red Feather (II) (2),level 2 (sub-section),151,155,[NULL],Jacquie Red Feather,Letter,1010,Knows of,Jacquie Red Feather,Orvil Red Feather,0,Jacquie Red Feather (II) (2),154,154,
186,Trickster Spider (Veho),82,Jacquie Red Feather,99,Jacquie Red Feather (II) (2),level 2 (sub-section),151,155,[NULL],Jacquie Red Feather,Letter,1013,Knows of,Jacquie Red Feather,Trickster Spider (Veho),0,Jacquie Red Feather (II) (2),154,154,
105,Victoria (Vicky),82,Jacquie Red Feather,99,Jacquie Red Feather (II) (2),level 2 (sub-section),151,155,[NULL],Jacquie Red Feather,Letter,1016,Knows,Jacquie Red Feather,Victoria (Vicky),1,Jacquie Red Feather (II) (2),154,155,
88,Blue,82,Jacquie Red Feather,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,[NULL],Opal Viola Victoria Bear Shield,[NULL],1319,Knows of,Jacquie Red Feather,Blue,1,Opal Viola Victoria Bear Shield (III),166,166,
355,Storey (Baseball Bat),82,Jacquie Red Feather,102,Opal Viola Victoria Bear Shield (III),level 2 (sub-section),159,170,[NULL],Opal Viola Victoria Bear Shield,[NULL],1321,Knows,Jacquie Red Feather,Storey (Baseball Bat),1,Opal Viola Victoria Bear Shield (III),166,167,
178,Harvey,82,Jacquie Red Feather,114,Jacquie Red Feather (IV) (1),level 2 (sub-section),253,255,[NULL],Jacquie Red Feather,[NULL],1379,Exchange,Jacquie Red Feather,Harvey,1,Jacquie Red Feather (IV) (1),253,255,
84,Big Oakland Powwow,82,Jacquie Red Feather,114,Jacquie Red Feather (IV) (1),level 2 (sub-section),253,255,[NULL],Jacquie Red Feather,[NULL],1380,Knows of,Jacquie Red Feather,Big Oakland Powwow,0,Jacquie Red Feather (IV) (1),253,253,
88,Blue,82,Jacquie Red Feather,114,Jacquie Red Feather (IV) (1),level 2 (sub-section),253,255,[NULL],Jacquie Red Feather,[NULL],1382,Knows of,Jacquie Red Feather,Blue,0,Jacquie Red Feather (IV) (1),253,253,
358,Sports Announcers,82,Jacquie Red Feather,114,Jacquie Red Feather (IV) (1),level 2 (sub-section),253,255,[NULL],Jacquie Red Feather,[NULL],1384,Knows of,Jacquie Red Feather,Sports Announcers,0,Jacquie Red Feather (IV) (1),254,254,
270,Powwow Dancers,82,Jacquie Red Feather,114,Jacquie Red Feather (IV) (1),level 2 (sub-section),253,255,[NULL],Jacquie Red Feather,[NULL],1386,Knows of,Jacquie Red Feather,Powwow Dancers,0,Jacquie Red Feather (IV) (1),254,254,
244,People at the Powwow,82,Jacquie Red Feather,114,Jacquie Red Feather (IV) (1),level 2 (sub-section),253,255,[NULL],Jacquie Red Feather,[NULL],1388,Knows of,Jacquie Red Feather,People at the Powwow,0,Jacquie Red Feather (IV) (1),254,254,
88,Blue,82,Jacquie Red Feather,114,Jacquie Red Feather (IV) (1),level 2 (sub-section),253,255,[NULL],Jacquie Red Feather,[NULL],1389,Knows of,Jacquie Red Feather,Blue,0,Jacquie Red Feather (IV) (1),255,255,
84,Big Oakland Powwow,82,Jacquie Red Feather,114,Jacquie Red Feather (IV) (1),level 2 (sub-section),253,255,[NULL],Jacquie Red Feather,[NULL],1391,Knows,Jacquie Red Feather,Big Oakland Powwow,0,Jacquie Red Feather (IV) (1),254,255,
83,Orvil Red Feather,82,Jacquie Red Feather,114,Jacquie Red Feather (IV) (1),level 2 (sub-section),253,255,[NULL],Jacquie Red Feather,[NULL],1393,Knows of,Jacquie Red Feather,Orvil Red Feather,0,Jacquie Red Feather (IV) (1),255,255,
84,Big Oakland Powwow,82,Jacquie Red Feather,116,Edwin Black (IV) (2),level 2 (sub-section),257,260,[NULL],Edwin Black,[NULL],1424,Knows,Jacquie Red Feather,Big Oakland Powwow,0,Edwin Black (IV) (2),259,260,
84,Big Oakland Powwow,82,Jacquie Red Feather,120,Blue (IV) (2),level 2 (sub-section),267,268,[NULL],Blue,[NULL],1462,Knows,Jacquie Red Feather,Big Oakland Powwow,0,Blue (IV) (2),267,268,
178,Harvey,82,Jacquie Red Feather,127,Jacquie Red Feather (IV) (2),level 2 (sub-section),279,280,[NULL],Jacquie Red Feather,[NULL],1567,Exchange,Jacquie Red Feather,Harvey,1,Jacquie Red Feather (IV) (2),279,280,
83,Orvil Red Feather,82,Jacquie Red Feather,127,Jacquie Red Feather (IV) (2),level 2 (sub-section),279,280,[NULL],Jacquie Red Feather,[NULL],1568,Knows,Jacquie Red Feather,Orvil Red Feather,1,Jacquie Red Feather (IV) (2),279,279,
116,Alcatraz,82,Jacquie Red Feather,127,Jacquie Red Feather (IV) (2),level 2 (sub-section),279,280,[NULL],Jacquie Red Feather,[NULL],1569,Knows of,Jacquie Red Feather,Alcatraz,0,Jacquie Red Feather (IV) (2),279,279,
105,Victoria (Vicky),82,Jacquie Red Feather,127,Jacquie Red Feather (IV) (2),level 2 (sub-section),279,280,[NULL],Jacquie Red Feather,[NULL],1571,Knows,Jacquie Red Feather,Victoria (Vicky),1,Jacquie Red Feather (IV) (2),279,279,
85,Opal Viola Victoria Bear Shield,82,Jacquie Red Feather,127,Jacquie Red Feather (IV) (2),level 2 (sub-section),279,280,[NULL],Jacquie Red Feather,[NULL],1573,Knows,Jacquie Red Feather,Opal Viola Victoria Bear Shield,1,Jacquie Red Feather (IV) (2),279,279,
363,"""five or six Indians""",82,Jacquie Red Feather,127,Jacquie Red Feather (IV) (2),level 2 (sub-section),279,280,[NULL],Jacquie Red Feather,[NULL],1577,Knows of,Jacquie Red Feather,"""five or six Indians""",0,Jacquie Red Feather (IV) (2),279,279,
81,Calvin Johnson,82,Jacquie Red Feather,127,Jacquie Red Feather (IV) (2),level 2 (sub-section),279,280,[NULL],Jacquie Red Feather,[NULL],1579,Exchange,Jacquie Red Feather,Calvin Johnson,1,Jacquie Red Feather (IV) (2),280,280,
66,Tony Loneman,82,Jacquie Red Feather,127,Jacquie Red Feather (IV) (2),level 2 (sub-section),279,280,[NULL],Jacquie Red Feather,[NULL],1580,Exchange,Jacquie Red Feather,Tony Loneman,1,Jacquie Red Feather (IV) (2),280,280,
76,Carlos,82,Jacquie Red Feather,127,Jacquie Red Feather (IV) (2),level 2 (sub-section),279,280,[NULL],Jacquie Red Feather,[NULL],1581,Exchange,Jacquie Red Feather,Carlos,1,Jacquie Red Feather (IV) (2),280,280,
147,Charles,82,Jacquie Red Feather,127,Jacquie Red Feather (IV) (2),level 2 (sub-section),279,280,[NULL],Jacquie Red Feather,[NULL],1582,Exchange,Jacquie Red Feather,Charles,1,Jacquie Red Feather (IV) (2),280,280,
77,Octavio Gomez,82,Jacquie Red Feather,127,Jacquie Red Feather (IV) (2),level 2 (sub-section),279,280,[NULL],Jacquie Red Feather,[NULL],1583,Exchange,Jacquie Red Feather,Octavio Gomez,1,Jacquie Red Feather (IV) (2),280,280,
