source,target,Character 1,Character 2,type,weight,startPage,category
4,3,Cory Mitkowski,Laura Mitkowski,Directed,1,120,Exchange
4,3,Cory Mitkowski,Laura Mitkowski,Directed,1,121,Exchange
3,4,Laura Mitkowski,Cory Mitkowski,Directed,1,121,Exchange
92,3,Ivana,Laura Mitkowski,Directed,1,123,Exchange
3,92,Laura Mitkowski,Ivana,Directed,1,123,Exchange
92,3,Ivana,Laura Mitkowski,Directed,1,124,Exchange
3,92,Laura Mitkowski,Ivana,Directed,1,124,Exchange
6,3,Jessica (Laura's Mom),Laura Mitkowski,Directed,1,126,Exchange
3,6,Laura Mitkowski,Jessica (Laura's Mom),Directed,1,126,Exchange
3,5,Laura Mitkowski,Hina Hassani,Directed,1,127,Exchange
5,3,Hina Hassani,Laura Mitkowski,Directed,1,127,Exchange
5,64,Hina Hassani,Fern Donahue,Directed,1,129,Exchange
5,208,Hina Hassani,"""the literary centre's regulars"" (132)",Directed,1,129,Exchange
28,5,Bing/Bernard Espiritu,Hina Hassani,Directed,1,129,Exchange
5,28,Hina Hassani,Bing/Bernard Espiritu,Directed,1,129,Exchange
208,5,"""the literary centre's regulars"" (132)",Hina Hassani,Directed,1,129,Exchange
64,5,Fern Donahue,Hina Hassani,Directed,1,129,Exchange
5,10,Hina Hassani,Sylvie Beaudoin,Directed,1,130,Exchange
208,5,"""the literary centre's regulars"" (132)",Hina Hassani,Directed,1,130,Exchange
5,208,Hina Hassani,"""the literary centre's regulars"" (132)",Directed,1,130,Exchange
3,5,Laura Mitkowski,Hina Hassani,Directed,1,130,Exchange
10,5,Sylvie Beaudoin,Hina Hassani,Directed,1,130,Exchange
5,3,Hina Hassani,Laura Mitkowski,Directed,1,130,Exchange
5,200,Hina Hassani,"""a toddler"" (131)",Directed,1,131,Exchange
200,5,"""a toddler"" (131)",Hina Hassani,Directed,1,131,Exchange
208,5,"""the literary centre's regulars"" (132)",Hina Hassani,Directed,1,131,Exchange
5,208,Hina Hassani,"""the literary centre's regulars"" (132)",Directed,1,131,Exchange
208,5,"""the literary centre's regulars"" (132)",Hina Hassani,Directed,1,132,Exchange
5,208,Hina Hassani,"""the literary centre's regulars"" (132)",Directed,1,132,Exchange
5,3,Hina Hassani,Laura Mitkowski,Directed,1,133,Exchange
3,5,Laura Mitkowski,Hina Hassani,Directed,1,133,Exchange
5,4,Hina Hassani,Cory Mitkowski,Directed,1,134,Exchange
4,5,Cory Mitkowski,Hina Hassani,Directed,1,134,Exchange
5,3,Hina Hassani,Laura Mitkowski,Directed,1,134,Exchange
3,4,Laura Mitkowski,Cory Mitkowski,Directed,1,134,Exchange
3,5,Laura Mitkowski,Hina Hassani,Directed,1,134,Exchange
4,3,Cory Mitkowski,Laura Mitkowski,Directed,1,134,Exchange
10,11,Sylvie Beaudoin,Marie Beaudoin,Directed,1,137,Exchange
12,10,Johnny Beaudoin,Sylvie Beaudoin,Directed,1,137,Exchange
10,12,Sylvie Beaudoin,Johnny Beaudoin,Directed,1,137,Exchange
11,10,Marie Beaudoin,Sylvie Beaudoin,Directed,1,137,Exchange
