id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
1320,"Knows of","Gabriel Balboa","character in a Kurosawa film","0","17: The Interview - Manzanar","111","111"
1321,"Knows","Gabriel Balboa","Manzanar Murakami","1","17: The Interview - Manzanar","110","111"
1322,"Exchange","Gabriel Balboa","Buzzworm","1","17: The Interview - Manzanar","111","111"
1323,"Exchange","Gabriel Balboa","Emi","1","17: The Interview - Manzanar","111","113"
1324,"Knows of","Emi","Manzanar Murakami","1","17: The Interview - Manzanar","111","112"
1325,"Knows","Emi","Unnamed members of L.A. Underclass","0","17: The Interview - Manzanar","111","111"
1326,"Knows","Emi","Emi's Mother","1","17: The Interview - Manzanar","112","112"
1327,"Knows of","Emi","Unnamed members of L.A. Underclass","0","17: The Interview - Manzanar","113","113"
1328,"Exchange","Gabriel Balboa","Buzzworm","1","17: The Interview - Manzanar","113","114"
1329,"Knows","Buzzworm","Unnamed members of L.A. Underclass","1","17: The Interview - Manzanar","113","113"
1330,"Knows","Buzzworm","People in Traffic","0","17: The Interview - Manzanar","113","113"
1331,"Knows","Buzzworm","Howard Stern","0","17: The Interview - Manzanar","113","113"
1332,"Knows","Buzzworm","Rush Limbaugh","0","17: The Interview - Manzanar","113","113"
1333,"Knows","Buzzworm","Corazon Juarez","0","17: The Interview - Manzanar","113","113"
1334,"Knows","Buzzworm","Organ Traffickers","1","17: The Interview - Manzanar","113","113"
1335,"Exchange","Buzzworm","Organ Traffickers","1","17: The Interview - Manzanar","114","114"
1336,"Knows","Buzzworm","Manzanar Murakami","1","17: The Interview - Manzanar","114","114"
1337,"Knows","Gabriel Balboa","Emi","1","17: The Interview - Manzanar","114","114"
1338,"Knows","Bobby Ngu","Americans (abstract)","0","34: Visa Card - Final Destination","201","201"
1339,"Knows","Bobby Ngu","Pepe Cortés","1","34: Visa Card - Final Destination","201","201"
1340,"Knows","Bobby Ngu","Xiayue","1","34: Visa Card - Final Destination","201","201"
1341,"Knows","Bobby Ngu","Rafaela Cortés","1","34: Visa Card - Final Destination","201","201"
1342,"Knows","Manzanar Murakami","People in Traffic","0","19: Hour of the Trucks - The Freeway Canyon","120","120"
1343,"Knows of","Pepe Cortés","Border Rats","0","34: Visa Card - Final Destination","201","201"
1344,"Knows","Manzanar Murakami","Unnamed members of L.A. Underclass","1","19: Hour of the Trucks - The Freeway Canyon","120","123"
1345,"Knows of","Pepe Cortés","""Poor Indian types""","0","34: Visa Card - Final Destination","201","201"
1346,"Knows of","Bobby Ngu","""Poor Indian types""","0","34: Visa Card - Final Destination","201","201"
1347,"Knows of","Bobby Ngu","Border Rats","0","34: Visa Card - Final Destination","201","201"
1348,"Knows of","Bobby Ngu","Emiliano Zapata","0","34: Visa Card - Final Destination","202","202"
1349,"Knows of","Pepe Cortés","Emiliano Zapata","0","34: Visa Card - Final Destination","202","202"
1350,"Knows of","Bobby Ngu","migrants","0","34: Visa Card - Final Destination","201","201"
