leader_label,assigned_color,community_size,other_large_nodes,leader_id,leader_strength,leader_size,modularity_class,notes
"Syenite",orange,102,"Alabaster (90.7); The Fulcrum (52.0); Father Earth (48.8); Innon (40.4); Corundum (35.2)",49,741.0000,100.00,3,
"Hoa",red,81,"Essun (84.3); Tonkee (45.4); Jija (36.7); Uche (36.4); Lerna (29.4)",1,613.0000,84.41,2,
"Damaya",yellow,63,"Schaffa (37.4); Grits (in the Fulcrum) (25.1); ""instructors"" (in the Fulcrum) (24.1); Binof (22.8); Damaya's mother (21.8)",23,361.0000,53.72,1,
"Geomests",,12,"Lorists (14.0); stone eater (in the obelisk) (13.5); Metallorists (12.9); ""archeomests"" (11.7); astronomests (11.5)",140,49.0000,15.72,0,
"The Emperor",,3,"""leaders of the empire"" (10.1); The Emperor's daughter (10.1)",5,11.0000,11.10,4,
