id_cont,Title,Level,Start Page_cont,End Page_cont,Narrator,Protagonist,Embed. Type,id_rel,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page_rel,End Page_rel,index
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],187,Knows of,Sasha,"""the woman"" (wallet victim)",0,1 Found Objects,3,3,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],188,Exchange,Sasha,Coz,1,1 Found Objects,4,9,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],189,Exchange,Sasha,Alex,1,1 Found Objects,5,6,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],190,Exchange,Sasha,"""the plumber""",1,1 Found Objects,7,8,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],191,Exchange,"""the woman"" (wallet victim)",Sasha,1,1 Found Objects,9,10,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],192,Exchange,"""the woman"" (wallet victim)",Alex,1,1 Found Objects,9,10,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],193,Exchange,"""the woman"" (wallet victim)",Lassimo Hotel Concierge,1,1 Found Objects,9,9,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],194,Exchange,Alex,Lassimo Hotel Concierge,1,1 Found Objects,10,10,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],195,Exchange,Alex,Sasha,1,1 Found Objects,10,18,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],196,Knows,Lassimo Hotel Concierge,"""two security guys"" (Lassimo Hotel)",1,1 Found Objects,10,11,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],197,Exchange,Sasha,"""the woman"" (wallet victim)",1,1 Found Objects,11,13,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],198,Knows of,Alex,Robert Freeman Jr.,1,1 Found Objects,14,14,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],199,Knows of,Sasha,"""little girl"" (scarf victim)",1,1 Found Objects,14,14,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],200,Knows of,Sasha,"""little girl's"" mother",1,1 Found Objects,14,14,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],201,Exchange,Sasha,Coz,1,1 Found Objects,15,16,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],202,Knows of,Coz,Alex,0,1 Found Objects,15,18,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],203,Knows of,Coz,"""the woman"" (wallet victim)",0,1 Found Objects,4,4,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],204,Knows of,Coz,"""the plumber""",0,1 Found Objects,7,8,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],205,Knows of,Coz,Andy Grady (Sasha's father),0,1 Found Objects,8,8,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],206,Knows of,Alex,"""the plumber""",0,1 Found Objects,16,16,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],207,Knows,Sasha,Lizzie,1,1 Found Objects,16,18,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],208,Knows of,Sasha,girl in braces,0,1 Found Objects,17,17,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],209,Knows of,Sasha,boy one in picture,0,1 Found Objects,17,17,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],210,Knows of,Sasha,boy two in picture,0,1 Found Objects,17,17,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],211,Knows,Alex,girl in braces,1,1 Found Objects,17,17,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],212,Knows,Alex,boy one in picture,1,1 Found Objects,17,17,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],213,Knows,Alex,boy two in picture,1,1 Found Objects,17,17,
78,1 Found Objects,level 2 (sub-section),3,18,[NULL],Sasha,[NULL],214,Exchange,Coz,Sasha,1,1 Found Objects,18,18,
79,2 The Gold Cure,level 2 (sub-section),19,38,[NULL],Bennie Salazar,[NULL],215,Exchange,Bennie's senior executive,Bennie Salazar,1,2 The Gold Cure,19,19,
79,2 The Gold Cure,level 2 (sub-section),19,38,[NULL],Bennie Salazar,[NULL],216,Knows,Bennie's senior executive,Stop/Go sisters,1,2 The Gold Cure,19,19,
79,2 The Gold Cure,level 2 (sub-section),19,38,[NULL],Bennie Salazar,[NULL],217,Knows,Bennie Salazar,Stop/Go sisters,1,2 The Gold Cure,19,21,
