id_cont,Title,Level,Start Page_cont,End Page_cont,Narrator,Protagonist,Embed. Type,id_rel,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page_rel,End Page_rel,index
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],201,Knows,Gabriel Balboa's mother,Gabriel Balboa's mother's priest,1,6: Coffee Break - Downtown,40,40,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],202,Knows,Gabriel Balboa,Beth,1,6: Coffee Break - Downtown,41,41,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],203,Exchange,Gabriel Balboa,Buzzworm,1,6: Coffee Break - Downtown,41,44,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],204,Knows,Buzzworm,Folks in the bridge rafters,0,6: Coffee Break - Downtown,41,41,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],205,Knows,Buzzworm,Cross-dresser,1,6: Coffee Break - Downtown,41,42,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],206,Knows,Buzzworm,God,0,6: Coffee Break - Downtown,42,42,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],207,Knows,Cross-dresser,God,1,6: Coffee Break - Downtown,42,42,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],208,Knows,Buzzworm,Manzanar Murakami,1,6: Coffee Break - Downtown,42,42,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],209,Knows of,Buzzworm,Leonard Bernstein,0,6: Coffee Break - Downtown,42,42,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],210,Knows of,Buzzworm,Esa-Pekka Solanen,0,6: Coffee Break - Downtown,42,42,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],211,Knows of,Buzzworm,Seji Ozawa,0,6: Coffee Break - Downtown,42,42,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],212,Exchange,Buzzworm,Manzanar Murakami,1,6: Coffee Break - Downtown,43,43,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],213,Knows,Buzzworm,East L.A. boy,1,6: Coffee Break - Downtown,44,44,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],214,Knows,Buzzworm,Webb reporter in San Jose,0,6: Coffee Break - Downtown,44,44,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],215,Knows,Buzzworm,Manzanar Murakami,1,6: Coffee Break - Downtown,44,44,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],216,Knows of,Buzzworm,Corazon Juarez,0,6: Coffee Break - Downtown,44,44,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],217,Knows,Gabriel Balboa,Rafaela Cortés,1,6: Coffee Break - Downtown,44,44,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],218,Exchange,Gabriel Balboa,Rafaela Cortés,1,6: Coffee Break - Downtown,45,45,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],219,Knows,Rafaela Cortés,workers at Gabriel's house,1,6: Coffee Break - Downtown,45,45,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],220,Knows,Gabriel Balboa,Gabriel Balboa's friends,1,6: Coffee Break - Downtown,45,45,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],221,Exchange,Gabriel Balboa,Emi,1,6: Coffee Break - Downtown,45,45,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],222,Knows,Rafaela Cortés,Bobby Ngu,1,6: Coffee Break - Downtown,45,45,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],223,Knows,Gabriel Balboa,Buzzworm,1,6: Coffee Break - Downtown,46,46,
90,6: Coffee Break - Downtown,level 2 (sub-section),37,46,Gabriel Balboa,[NULL],[NULL],224,Knows of,Gabriel Balboa,Manzanar Murakami,0,6: Coffee Break - Downtown,46,46,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],225,Knows,Arcangel/El Gran Mojado,Carmen Miranda,1,7: To Wake - The Marketplace,47,47,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],226,Knows,Arcangel/El Gran Mojado,Cantiflas,1,7: To Wake - The Marketplace,47,47,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],227,Exchange,Arcangel/El Gran Mojado,"""the masses""",1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],228,Exchange,Arcangel/El Gran Mojado,Che Guevara,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],229,Exchange,Arcangel/El Gran Mojado,Eva Péron,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],230,Exchange,Arcangel/El Gran Mojado,Pelé,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],231,Exchange,Arcangel/El Gran Mojado,Pinochet,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],232,Exchange,Arcangel/El Gran Mojado,Allende,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],233,Exchange,Arcangel/El Gran Mojado,El General Stroessner,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],234,Exchange,Arcangel/El Gran Mojado,Pablo Escobar,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],235,Exchange,Arcangel/El Gran Mojado,The DEA,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],236,Exchange,Arcangel/El Gran Mojado,Noriega,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],237,Exchange,Arcangel/El Gran Mojado,Vargas Llosa,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],238,Exchange,Arcangel/El Gran Mojado,Fujimori,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],239,Exchange,Arcangel/El Gran Mojado,Sandino,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],240,Exchange,Arcangel/El Gran Mojado,Tachito Somoza,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],241,Exchange,Arcangel/El Gran Mojado,Borges,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],242,Exchange,Arcangel/El Gran Mojado,Neruda,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],243,Exchange,Arcangel/El Gran Mojado,Archbishop Romero,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],244,Exchange,Arcangel/El Gran Mojado,Porfirio Díaz,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],245,Exchange,Arcangel/El Gran Mojado,Fidel Castro,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],246,Exchange,Arcangel/El Gran Mojado,Arcangel's torturers,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],247,Exchange,Arcangel/El Gran Mojado,Arcangel's inmates,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],248,Exchange,Arcangel/El Gran Mojado,Gabriel Garcia Márquez,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],249,Exchange,performance goer,Gabriel Garcia Márquez,0,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],250,Knows of,performance goer,Arcangel/El Gran Mojado,1,7: To Wake - The Marketplace,48,48,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],251,Knows of,Arcangel/El Gran Mojado,Christopher Columbus,0,7: To Wake - The Marketplace,49,49,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],252,Knows of,Arcangel/El Gran Mojado,John Cabot,0,7: To Wake - The Marketplace,49,49,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],253,Knows of,Arcangel/El Gran Mojado,Pedro Alvares Cabral,0,7: To Wake - The Marketplace,50,50,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],254,Knows of,Arcangel/El Gran Mojado,Ferdinand Magellan,0,7: To Wake - The Marketplace,50,50,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],255,Knows of,Arcangel/El Gran Mojado,Hernán Cortés,0,7: To Wake - The Marketplace,50,50,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],256,Exchange,Arcangel/El Gran Mojado,"""young man""",1,7: To Wake - The Marketplace,50,50,
91,7: To Wake - The Marketplace,level 2 (sub-section),46,51,[NULL],Arcangel/El Gran Mojado,[NULL],257,Exchange,Arcangel/El Gran Mojado,"""children and passerby""",1,7: To Wake - The Marketplace,51,51,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],259,Knows,Rafaela Cortés,Bobby Ngu,1,1: Midday - Not Too Far from Mazatlán,4,5,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],260,Exchange,Rafaela Cortés,Gabriel Balboa,1,1: Midday - Not Too Far from Mazatlán,4,7,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],261,Exchange,Rafaela Cortés,Doña Maria,1,1: Midday - Not Too Far from Mazatlán,7,9,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],263,Knows,Doña Maria,Sol,1,1: Midday - Not Too Far from Mazatlán,8,10,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],264,Knows,Rafaela Cortés,Doña Maria,1,1: Midday - Not Too Far from Mazatlán,7,7,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],265,Knows,Rafaela Cortés,Pepe Cortés,1,1: Midday - Not Too Far from Mazatlán,7,7,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],266,Knows,Gabriel Balboa,Sol,1,1: Midday - Not Too Far from Mazatlán,7,7,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],267,Knows,Gabriel Balboa,Bobby Ngu,1,1: Midday - Not Too Far from Mazatlán,4,7,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],268,Knows of,Gabriel Balboa,Pepe Cortés,0,1: Midday - Not Too Far from Mazatlán,7,7,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],269,Knows,Rafaela Cortés,Sol,1,1: Midday - Not Too Far from Mazatlán,6,10,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],270,Knows,Gabriel Balboa,Rodriguez,1,1: Midday - Not Too Far from Mazatlán,4,5,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],271,Knows,Rafaela Cortés,Rodriguez,1,1: Midday - Not Too Far from Mazatlán,4,5,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],272,Knows of,workers at Gabriel's house,Pancho Villa,1,1: Midday - Not Too Far from Mazatlán,5,5,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],273,Knows of,Gabriel Balboa,Pancho Villa,1,1: Midday - Not Too Far from Mazatlán,5,5,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],274,Knows of,Gabriel Balboa,Gabriel's Grandmother,0,1: Midday - Not Too Far from Mazatlán,5,6,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],275,Knows of,Gabriel Balboa,Gabriel's Grandfather,1,1: Midday - Not Too Far from Mazatlán,5,6,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],276,Knows,Gabriel's Grandmother,Gabriel's Grandfather,1,1: Midday - Not Too Far from Mazatlán,6,6,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],277,Knows,Gabriel's Grandfather,Pancho Villa,1,1: Midday - Not Too Far from Mazatlán,5,5,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],278,Knows,Rafaela Cortés,Rafaela's Mother,1,1: Midday - Not Too Far from Mazatlán,7,8,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],279,Knows,Gabriel Balboa,Rafaela's Mother,1,1: Midday - Not Too Far from Mazatlán,7,7,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],280,Knows of,Doña Maria,Rafaela's Mother,0,1: Midday - Not Too Far from Mazatlán,8,8,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],281,Knows of,Doña Maria,Rafaela's Father,0,1: Midday - Not Too Far from Mazatlán,8,8,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],282,Knows of,Doña Maria,Rafaela's Great-Great-Grandfather,0,1: Midday - Not Too Far from Mazatlán,8,8,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],284,Knows,Rafaela Cortés,Rafaela's Father,1,1: Midday - Not Too Far from Mazatlán,8,8,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],285,Knows of,Rafaela Cortés,Rafaela's Great-Great-Grandfather,0,1: Midday - Not Too Far from Mazatlán,8,8,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],286,Exchange,Doña Maria,Lupe,1,1: Midday - Not Too Far from Mazatlán,8,8,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],287,Knows,Rafaela Cortés,Lupe,1,1: Midday - Not Too Far from Mazatlán,8,8,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],288,Knows,Doña Maria,Benito,1,1: Midday - Not Too Far from Mazatlán,9,9,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],289,Knows of,Rafaela Cortés,Benito,1,1: Midday - Not Too Far from Mazatlán,9,9,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],290,Knows of,Rafaela Cortés,Hernando (Dona Maria's son),0,1: Midday - Not Too Far from Mazatlán,8,9,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],291,Knows,Doña Maria,Hernando (Dona Maria's son),1,1: Midday - Not Too Far from Mazatlán,8,9,
85,1: Midday - Not Too Far from Mazatlán,level 2 (sub-section),3,13,[NULL],Rafaela Cortés,[NULL],292,Knows of,Rafaela Cortés,L.C. Tibbets,0,1: Midday - Not Too Far from Mazatlán,11,11,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],293,Exchange,Bobby Ngu,Car Jacker,1,2: Benefits - Koreatown,14,14,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],295,Knows of,Bobby Ngu,Bruce Lee,1,2: Benefits - Koreatown,14,14,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],296,Knows,Bobby Ngu,Bobby's Brother,1,2: Benefits - Koreatown,15,15,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],297,Knows,Bobby Ngu,Bobby's Father,1,2: Benefits - Koreatown,15,15,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],298,Knows,Bobby Ngu,Bobby's Mother,1,2: Benefits - Koreatown,15,15,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],300,Knows,Bobby Ngu,Refugees,1,2: Benefits - Koreatown,15,16,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],301,Knows of,Bobby Ngu,Americans (abstract),1,2: Benefits - Koreatown,15,15,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],302,Knows,Bobby Ngu,Refugee Camp Guards,1,2: Benefits - Koreatown,15,15,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],303,Exchange,Bobby Ngu,Refugee Camp Guards,1,2: Benefits - Koreatown,16,16,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],304,Exchange,Bobby's Brother,Refugee Camp Guards,1,2: Benefits - Koreatown,16,16,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],305,Exchange,Bobby Ngu,Bobby's Father,1,2: Benefits - Koreatown,16,18,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],306,Exchange,Bobby Ngu,Bobby's Brother,1,2: Benefits - Koreatown,16,16,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],307,Knows,Bobby Ngu,Bobby's Sister 1,1,2: Benefits - Koreatown,16,16,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],308,Knows,Bobby's Brother,Bobby's Sister 1,1,2: Benefits - Koreatown,16,16,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],309,Knows,Bobby Ngu,Rafaela Cortés,1,2: Benefits - Koreatown,16,16,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],310,Exchange,Bobby Ngu,Rafaela Cortés,1,2: Benefits - Koreatown,17,17,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],311,Knows,Bobby Ngu,Sol,1,2: Benefits - Koreatown,17,18,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],312,Knows,Bobby's Brother,Bobby's Mother,1,2: Benefits - Koreatown,17,17,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],313,Knows of,Bobby Ngu,Bicycle Factory Workers,0,2: Benefits - Koreatown,17,17,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],314,Knows of,Bobby Ngu,Bicycle Factory Workers,0,2: Benefits - Koreatown,17,18,
86,2: Benefits - Koreatown,level 2 (sub-section),14,18,[NULL],Bobby Ngu,[NULL],315,Knows,Bobby Ngu,Bobby's Nephews and Nieces,1,2: Benefits - Koreatown,18,18,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],317,Exchange,Emi,Gabriel Balboa,1,3: Weather Report - Westside,18,25,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],318,Knows of,Emi,Waiters,0,3: Weather Report - Westside,18,18,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],319,Knows of,Emi,Cocktail Hostess,1,3: Weather Report - Westside,18,18,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],321,Knows of,Emi,Raymond Chandler,0,3: Weather Report - Westside,18,18,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],322,Knows of,Emi,Alfred Hitchcock,0,3: Weather Report - Westside,18,18,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],323,Knows of,Emi,Roman Polanski,0,3: Weather Report - Westside,19,19,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],324,Knows of,Emi,Robert Altman,1,3: Weather Report - Westside,19,19,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],325,Knows of,Emi,Robert Zemeckis,0,3: Weather Report - Westside,19,19,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],326,Knows of,Emi,Roger Rabbit,0,3: Weather Report - Westside,19,19,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],327,Knows of,Gabriel Balboa,Alfred Hitchcock,0,3: Weather Report - Westside,18,18,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],328,Knows of,Gabriel Balboa,Roman Polanski,0,3: Weather Report - Westside,19,19,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],329,Knows of,Gabriel Balboa,Robert Altman,0,3: Weather Report - Westside,19,19,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],332,Knows of,Gabriel Balboa,Cocktail Hostess,1,3: Weather Report - Westside,18,18,
87,3: Weather Report - Westside,level 2 (sub-section),18,25,[NULL],Emi,[NULL],333,Knows of,Gabriel Balboa,Waiters,0,3: Weather Report - Westside,18,18,
