id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
91,"Knows","Damaya's mother","Damaya's father","1","2: Damaya, in winters past","32","33"
92,"Knows","Damaya's mother","Chaga","1","2: Damaya, in winters past","32","32"
93,"Knows","Damaya's father","Chaga","1","2: Damaya, in winters past","32","32"
94,"Knows","Damaya","Chaga","1","2: Damaya, in winters past","32","32"
95,"Knows","Damaya's mother","Neighbours (in Palela)","1","2: Damaya, in winters past","32","32"
96,"Knows","Damaya","Damaya's mother","1","2: Damaya, in winters past","33","33"
97,"Knows","Damaya","Damaya's father","1","2: Damaya, in winters past","33","33"
98,"Knows","Damaya","Muh Dear","1","2: Damaya, in winters past","33","33"
99,"Knows","Schaffa","The Fulcrum","1","2: Damaya, in winters past","34","34"
100,"Knows","Schaffa","Schaffa's other orogenes","1","2: Damaya, in winters past","34","35"
101,"Knows of","Damaya","Schaffa's other orogenes","1","2: Damaya, in winters past","35","35"
102,"Knows","Schaffa","Damaya's mother","1","2: Damaya, in winters past","35","35"
103,"Knows","Schaffa","Damaya's father","1","2: Damaya, in winters past","35","35"
104,"Knows","Damaya's mother","Damaya's father","1","2: Damaya, in winters past","35","36"
105,"Knows","Damaya's mother","Palela's headman","1","2: Damaya, in winters past","35","35"
106,"Knows","Damaya's father","Palela's headman","1","2: Damaya, in winters past","35","35"
107,"Knows","Schaffa","Palela's headman","1","2: Damaya, in winters past","25","25"
108,"Knows","Damaya","Damaya's mother","1","2: Damaya, in winters past","36","35"
109,"Knows","Damaya","Damaya's father","1","2: Damaya, in winters past","35","36"
110,"Knows","Damaya","Chaga","1","2: Damaya, in winters past","35","35"
111,"Knows","Damaya's father","Chaga","1","2: Damaya, in winters past","35","36"
112,"Knows","Damaya's mother","Chaga","1","2: Damaya, in winters past","36","36"
113,"Knows","Schaffa","Chaga","1","2: Damaya, in winters past","36","36"
114,"Knows","Damaya","Limi","1","2: Damaya, in winters past","37","37"
115,"Exchange","Damaya","Shantare","1","2: Damaya, in winters past","37","37"
116,"Knows","Limi","Shantare","1","2: Damaya, in winters past","37","37"
117,"Knows","Damaya","Children (in Damaya's creche)","1","2: Damaya, in winters past","37","37"
118,"Knows","Children (in Damaya's creche)","Children (in Damaya's creche)","1","2: Damaya, in winters past","37","37"
119,"Exchange","Zab","Damaya","1","2: Damaya, in winters past","37","37"
120,"Knows","Zab","Limi","1","2: Damaya, in winters past","37","37"
121,"Knows","Zab","Shantare","1","2: Damaya, in winters past","37","37"
122,"Knows","Damaya","Damaya's mother","1","2: Damaya, in winters past","38","40"
123,"Knows","Damaya","Zab","1","2: Damaya, in winters past","38","38"
124,"Knows","Damaya","Damaya's father","1","2: Damaya, in winters past","38","40"
125,"Knows","Damaya","Chaga","1","2: Damaya, in winters past","38","38"
126,"Knows","Damaya's mother","Damaya's father","1","2: Damaya, in winters past","38","40"
127,"Knows","Damaya's mother","Chaga","1","2: Damaya, in winters past","38","38"
128,"Knows","Damaya's father","Chaga","1","2: Damaya, in winters past","38","38"
129,"Knows","Schaffa","Damaya's mother","1","2: Damaya, in winters past","39","39"
130,"Exchange","Damaya's father","Schaffa","1","2: Damaya, in winters past","39","40"
131,"Knows","Damaya","Teachers (from Damaya's creche)","1","2: Damaya, in winters past","40","40"
132,"Knows","Damaya","Children (in Damaya's creche)","1","2: Damaya, in winters past","40","40"
133,"Knows","Damaya","Muh Dear","1","2: Damaya, in winters past","40","40"
134,"Knows","Damaya","Muh Dear's friends","1","2: Damaya, in winters past","40","40"
135,"Knows","Muh Dear","Muh Dear's friends","1","2: Damaya, in winters past","40","40"
136,"Knows","Damaya","Chaga","1","2: Damaya, in winters past","40","40"
137,"Knows","Essun","Uche","1","3: you're on your way","42","44"
138,"Knows","Essun","Nassun","1","3: you're on your way","42","43"
139,"Knows","Essun","Jija","1","3: you're on your way","42","45"
140,"Knows","Nassun","Jija","1","3: you're on your way","42","43"
141,"Knows","Essun","Tirimo's citizens","1","3: you're on your way","42","43"
142,"Knows","Essun","Rask","1","3: you're on your way","43","45"
143,"Knows","Jija","Uche","1","3: you're on your way","43","43"
144,"Knows","Nassun","Uche","1","3: you're on your way","43","43"
145,"Knows","Essun","Lerna","1","3: you're on your way","43","44"
146,"Knows","Essun","Tirimo's guards","1","3: you're on your way","46","46"
147,"Knows","Essun","Tirimo's citizens","1","3: you're on your way","46","47"
148,"Knows","Essun","Jija","1","3: you're on your way","47","51"
149,"Knows","Essun","Uche","1","3: you're on your way","47","48"
150,"Knows","Tirimo's citizens","Uche","1","3: you're on your way","47","47"
151,"Knows","Tirimo's citizens","Jija","1","3: you're on your way","47","47"
152,"Knows","Jija","Uche","1","3: you're on your way","47","48"
153,"Knows","Essun","Rask","1","3: you're on your way","47","48"
154,"Knows","Essun","Oyamar","1","3: you're on your way","47","48"
155,"Knows","Rask","Oyamar","1","3: you're on your way","47","48"
156,"Exchange","Essun","Lerna","1","3: you're on your way","48","50"
157,"Knows","Lerna","Rask","1","3: you're on your way","48","48"
158,"Knows","Rask","Jija","1","3: you're on your way","48","51"
159,"Knows","Rask","Uche","1","3: you're on your way","48","49"
160,"Exchange","Essun","Rask","1","3: you're on your way","49","57"
161,"Exchange","Rask","Lerna","1","3: you're on your way","49","50"
162,"Knows","Rask","Nassun","1","3: you're on your way","50","50"
163,"Knows","Jija","Nassun","1","3: you're on your way","50","50"
164,"Knows","Essun","Nassun","1","3: you're on your way","50","50"
165,"Knows","Lerna","Uche","1","3: you're on your way","50","50"
166,"Knows","Essun","Lerna","1","3: you're on your way","51","51"
167,"Knows","Rask","Rask's sister","1","3: you're on your way","51","52"
168,"Knows of","Essun","Rask's sister","1","3: you're on your way","51","52"
169,"Knows","Rask","Sume's citizens","1","3: you're on your way","51","52"
170,"Knows","Sume's citizens","Rask's sister","1","3: you're on your way","51","52"
171,"Knows","Rask","Rask's father","1","3: you're on your way","51","51"
172,"Knows","Rask","Rask's mother","1","3: you're on your way","51","51"
173,"Knows","Rask's father","Rask's mother","1","3: you're on your way","51","51"
174,"Knows","Rask's father","Rask's sister","1","3: you're on your way","51","51"
175,"Knows","Rask's mother","Rask's sister","1","3: you're on your way","51","51"
176,"Knows","Essun","Sume's citizens","1","3: you're on your way","52","52"
177,"Knows","Essun","Tirimo's citizens","1","3: you're on your way","52","52"
178,"Knows","Rask","Tirimo's citizens","1","3: you're on your way","52","52"
179,"Exchange","Tirimo's citizens","Tirimo's citizens","1","3: you're on your way","52","52"
180,"Exchange","Rask","Tirimo's guards","1","3: you're on your way","52","53"
181,"Knows","Essun","Tirimo's guards","1","3: you're on your way","52","56"
182,"Knows","Essun","Karra","1","3: you're on your way","53","55"
183,"Knows","Essun","Karra's children","1","3: you're on your way","53","53"
184,"Knows","Karra","Karra's children","1","3: you're on your way","53","53"
185,"Exchange","Rask","Karra","1","3: you're on your way","53","54"
186,"Knows","Essun","Jija","1","3: you're on your way","54","54"
187,"Knows","Karra","Tirimo's guards","1","3: you're on your way","54","54"
188,"Knows","Rask","Jija","1","3: you're on your way","54","54"
189,"Knows","Essun","Uche","1","3: you're on your way","54","54"
190,"Knows","Essun","Jija","1","3: you're on your way","54","54"
191,"Knows","Essun","Nassun","1","3: you're on your way","54","54"
192,"Knows","Jija","Nassun","1","3: you're on your way","54","54"
193,"Knows","Rask","Tirimo's guards","1","3: you're on your way","55","55"
194,"Exchange","Karra","Tirimo's guards","1","3: you're on your way","55","56"
195,"Exchange","Essun","Karra","1","3: you're on your way","56","56"
196,"Exchange","Rask","Karra","1","3: you're on your way","56","56"
197,"Knows","Essun","Uche","1","3: you're on your way","57","60"
198,"Knows","Essun","Jija","1","3: you're on your way","57","59"
199,"Knows","Jija","Uche","1","3: you're on your way","57","59"
200,"Knows","Essun","Tirimo's citizens","1","3: you're on your way","57","59"
201,"Knows","Essun","Rask","1","3: you're on your way","58","60"
202,"Knows","Essun","Karra","1","3: you're on your way","58","60"
203,"Exchange","Karra","Tirimo's guards","1","3: you're on your way","58","58"
204,"Knows","Essun","Father (in Tirimo)","1","3: you're on your way","59","59"
205,"Knows","Essun","Little boy (in Tirimo)","1","3: you're on your way","59","59"
206,"Knows","Father (in Tirimo)","Little boy (in Tirimo)","1","3: you're on your way","59","59"
207,"Exchange","Syenite","Feldspar","1","4: Syenite, cut and polished","61","65"
208,"Knows","Syenite","Alabaster","1","4: Syenite, cut and polished","62","64"
209,"Knows","Feldspar","Alabaster","1","4: Syenite, cut and polished","62","64"
210,"Exchange","Feldspar","Allia's quartent governor","1","4: Syenite, cut and polished","62","62"
211,"Knows of","Syenite","Allia's quartent governor","1","4: Syenite, cut and polished","62","62"
212,"Knows","Syenite","""fellow juniors"" (in the Fulcrum)","1","4: Syenite, cut and polished","65","65"
213,"Knows","Syenite","""handful of grits"" (in the Fulcrum)","1","4: Syenite, cut and polished","65","65"
214,"Knows","Syenite","Guardians (at the Fulcrum)","1","4: Syenite, cut and polished","65","66"
215,"Exchange","""young junior"" (singing in the Fulcrum)","""audience"" (on the young junior)","1","4: Syenite, cut and polished","65","66"
216,"Knows","Guardians (at the Fulcrum)","""young junior"" (singing in the Fulcrum)","1","4: Syenite, cut and polished","65","66"
217,"Knows","Guardians (at the Fulcrum)","""audience"" (on the young junior)","1","4: Syenite, cut and polished","65","66"
218,"Knows","Syenite","""young junior"" (singing in the Fulcrum)","1","4: Syenite, cut and polished","65","66"
219,"Knows","Syenite","""audience"" (on the young junior)","1","4: Syenite, cut and polished","65","66"
220,"Knows","Syenite","Syenite's roommates","1","4: Syenite, cut and polished","66","66"
221,"Knows","Syenite","Feldspar","1","4: Syenite, cut and polished","66","66"
222,"Exchange","Syenite","Alabaster","1","4: Syenite, cut and polished","67","75"
223,"Exchange","Alabaster","The Fulcrum","1","4: Syenite, cut and polished","69","69"
224,"Knows","Alabaster","""first few women"" (Alabaster was with)","1","4: Syenite, cut and polished","69","69"
225,"Knows","Syenite","Feldspar","1","4: Syenite, cut and polished","69","70"
226,"Knows","Alabaster","Feldspar","1","4: Syenite, cut and polished","69","69"
227,"Knows","Feldspar","Feldspar's children","1","4: Syenite, cut and polished","71","71"
228,"Knows","Syenite","Feldspar's children","1","4: Syenite, cut and polished","71","71"
229,"Knows","Alabaster","Guardians (at the Fulcrum)","1","4: Syenite, cut and polished","72","72"
230,"Knows","Syenite","Guardians (at the Fulcrum)","1","4: Syenite, cut and polished","73","73"
231,"Knows","Syenite","The Fulcrum","1","4: Syenite, cut and polished","73","73"
232,"Knows of","Alabaster","Damaya's mother","1","4: Syenite, cut and polished","74","74"
233,"Knows of","Alabaster","Damaya's father","1","4: Syenite, cut and polished","74","74"
234,"Knows","Damaya's mother","Damaya's father","1","4: Syenite, cut and polished","74","74"
235,"Exchange","Syenite","Feldspar","1","4: Syenite, cut and polished","74","74"
236,"Knows","Feldspar","Feldspar's children","1","4: Syenite, cut and polished","64","64"
237,"Knows","Essun","Jija","1","5: you're not alone","79","80"
238,"Knows","Essun","Uche","1","5: you're not alone","79","80"
239,"Knows","Jija","Uche","1","5: you're not alone","79","80"
240,"Knows","Essun","""people"" (at the roadhouse)","1","5: you're not alone","79","80"
241,"Knows","Essun","""old man"" (at the roadhouse)","1","5: you're not alone","80","80"
242,"Knows","Essun","""two women"" (at the roadhouse)","1","5: you're not alone","80","80"
243,"Knows","Essun","""man"" (at the roadhouse)","1","5: you're not alone","80","80"
244,"Knows","Essun","Hoa","1","5: you're not alone","80","80"
245,"Exchange","Essun","Hoa","1","5: you're not alone","81","82"
246,"Knows","Essun","Nassun","1","5: you're not alone","81","81"
247,"Knows","Hoa","""people"" (at the roadhouse)","1","5: you're not alone","82","82"
248,"Knows","Damaya","Schaffa","1","6: Damaya, grinding to a halt","84","84"
249,"Knows","Damaya","Damaya's father","1","6: Damaya, grinding to a halt","84","85"
250,"Knows","Damaya","Chaga","1","6: Damaya, grinding to a halt","84","87"
251,"Knows","Damaya's father","Chaga","1","6: Damaya, grinding to a halt","84","86"
252,"Knows","Damaya","Brevard's citizens","1","6: Damaya, grinding to a halt","85","86"
253,"Exchange","Damaya","Schaffa","1","6: Damaya, grinding to a halt","85","104"
254,"Knows","Damaya","Damaya's mother","1","6: Damaya, grinding to a halt","85","85"
255,"Knows","Damaya's father","Damaya's mother","1","6: Damaya, grinding to a halt","85","85"
256,"Exchange","Damaya","Damaya's father","1","6: Damaya, grinding to a halt","86","86"
257,"Knows","Damaya","Muh Dear","1","6: Damaya, grinding to a halt","87","87"
258,"Knows of","Schaffa","Shemshena","1","6: Damaya, grinding to a halt","88","88"
259,"Knows of","Damaya","Shemshena","1","6: Damaya, grinding to a halt","88","88"
260,"Knows of","Schaffa","Misalem","1","6: Damaya, grinding to a halt","88","95"
261,"Knows of","Schaffa","The Emperor (in the Season of Teeth)","1","6: Damaya, grinding to a halt","88","92"
262,"Knows","Misalem","The Emperor (in the Season of Teeth)","1","6: Damaya, grinding to a halt","88","92"
263,"Knows of","Schaffa","Yumenescenes","1","6: Damaya, grinding to a halt","89","92"
264,"Exchange","Misalem","Yumenescenes","1","6: Damaya, grinding to a halt","89","90"
265,"Knows","Yumenescenes","The Emperor (in the Season of Teeth)","1","6: Damaya, grinding to a halt","89","90"
266,"Knows of","Schaffa","Shemshena","1","6: Damaya, grinding to a halt","90","93"
267,"Knows","The Emperor (in the Season of Teeth)","Shemshena","1","6: Damaya, grinding to a halt","90","92"
268,"Knows of","Damaya","Shemshena","1","6: Damaya, grinding to a halt","90","92"
269,"Knows of","Damaya","The Emperor (in the Season of Teeth)","1","6: Damaya, grinding to a halt","90","90"
270,"Knows","Shemshena","Yumenescenes","1","6: Damaya, grinding to a halt","90","90"
271,"Knows","Misalem","Shemshena","1","6: Damaya, grinding to a halt","91","92"
272,"Knows of","Damaya","Yumenescenes","1","6: Damaya, grinding to a halt","91","91"
274,"Knows of","Damaya","Misalem","1","6: Damaya, grinding to a halt","92","92"
275,"Knows","Schaffa","Shemshena","1","6: Damaya, grinding to a halt","95","95"
276,"Knows","Damaya","Damaya's mother","1","6: Damaya, grinding to a halt","95","95"
277,"Knows","Damaya","Zab","1","6: Damaya, grinding to a halt","96","96"
278,"Exchange","Damaya","Chaga","1","6: Damaya, grinding to a halt","104","104"
279,"Knows","Schaffa","Chaga","1","6: Damaya, grinding to a halt","104","104"
280,"Exchange","Essun","Hoa","1","7: you plus one is two","105","105"
281,"Knows","Essun","Uche","1","7: you plus one is two","106","106"
282,"Knows","Essun","Jija","1","7: you plus one is two","106","106"
283,"Knows","Uche","Jija","1","7: you plus one is two","106","106"
284,"Knows","Essun","Hoa","1","7: you plus one is two","106","107"
285,"Exchange","Essun","Hoa","1","7: you plus one is two","108","110"
286,"Knows","Essun","""people"" (on the road)","1","7: you plus one is two","108","108"
287,"Exchange","""woman"" (on the road)","Essun","1","7: you plus one is two","108","108"
288,"Knows","Essun","Jija","1","7: you plus one is two","109","109"
289,"Exchange","Lorists","Essun","1","7: you plus one is two","110","111"
290,"Knows","Essun","Hoa","1","7: you plus one is two","111","111"
291,"Exchange","Essun","Hoa","1","7: you plus one is two","112","115"
292,"Knows","Essun","Uche","1","7: you plus one is two","112","112"
293,"Knows","Essun","Nassun","1","7: you plus one is two","113","115"
294,"Knows","Hoa","Nassun","1","7: you plus one is two","113","115"
295,"Knows","Essun","Jija","1","7: you plus one is two","114","114"
296,"Exchange","Essun","Rask","1","7: you plus one is two","114","114"
297,"Knows","Rask","Jija","1","7: you plus one is two","114","114"
298,"Knows","Jija","Nassun","1","7: you plus one is two","114","114"
299,"Exchange","Syenite","Alabaster","1","8: Syenite on the highroad","116","116"
300,"Knows","Syenite","Alabaster","1","8: Syenite on the highroad","117","117"
301,"Exchange","Syenite","Alabaster","1","8: Syenite on the highroad","118","126"
302,"Knows","Syenite","""merchant caravanners""","1","8: Syenite on the highroad","118","118"
303,"Knows","Syenite","""mailpost-riders""","1","8: Syenite on the highroad","118","118"
304,"Knows","Syenite","""quartent patrol""","1","8: Syenite on the highroad","118","118"
305,"Knows","Alabaster","Node maintainer","1","8: Syenite on the highroad","119","119"
306,"Knows","Syenite","Node maintainer","1","8: Syenite on the highroad","119","119"
308,"Knows","Syenite","The Fulcrum","1","8: Syenite on the highroad","119","119"
309,"Knows","The Fulcrum","Node maintainer","1","8: Syenite on the highroad","119","119"
310,"Knows","Alabaster","The Fulcrum","1","8: Syenite on the highroad","123","123"
311,"Knows of","Alabaster","""archeomests""","1","8: Syenite on the highroad","125","125"
312,"Knows","Syenite","Alabaster","1","8: Syenite on the highroad","127","128"
313,"Knows","Syenite","The Fulcrum","1","8: Syenite on the highroad","128","129"
314,"Exchange","Syenite","Alabaster","1","8: Syenite on the highroad","129","129"
315,"Knows","Syenite","Alabaster","1","8: Syenite on the highroad","130","130"
316,"Exchange","Syenite","Alabaster","1","8: Syenite on the highroad","131","137"
317,"Knows","Syenite","Node maintainer","1","8: Syenite on the highroad","133","133"
318,"Knows","Alabaster","Node maintainer","1","8: Syenite on the highroad","133","133"
319,"Knows","Syenite","""casual travellers""","1","8: Syenite on the highroad","134","134"
320,"Knows","Syenite","""militia units""","1","8: Syenite on the highroad","134","134"
321,"Knows","Alabaster","""casual travellers""","1","8: Syenite on the highroad","134","134"
322,"Knows","Alabaster","""militia units""","1","8: Syenite on the highroad","134","134"
323,"Knows","Syenite","Node maintainer","1","8: Syenite on the highroad","136","136"
324,"Knows","Alabaster","Node maintainer","1","8: Syenite on the highroad","136","136"
325,"Knows","Syenite","Alabaster","1","8: Syenite on the highroad","138","138"
326,"Exchange","Syenite","Alabaster","1","8: Syenite on the highroad","139","149"
327,"Knows","Syenite","Node maintainer","1","8: Syenite on the highroad","139","141"
328,"Knows","Alabaster","Node maintainer","1","8: Syenite on the highroad","139","142"
329,"Knows","Alabaster","The Fulcrum","1","8: Syenite on the highroad","140","140"
330,"Knows","Alabaster","The Fulcrum","1","8: Syenite on the highroad","146","146"
331,"Knows","Syenite","Node maintainer","1","8: Syenite on the highroad","148","148"
332,"Knows","Syenite","Alabaster","1","9: Syenite among the enemy","152","153"
333,"Exchange","Syenite","Allia's citizens","1","9: Syenite among the enemy","152","152"
334,"Exchange","Alabaster","Allia's citizens","1","9: Syenite among the enemy","152","152"
335,"Knows","Syenite","""young man"" (in Allia)","1","9: Syenite among the enemy","152","153"
336,"Knows","Alabaster","""young man"" (in Allia)","1","9: Syenite among the enemy","152","153"
337,"Exchange","Syenite","Proprietor (in Allia)","1","9: Syenite among the enemy","153","153"
338,"Exchange","Alabaster","Proprietor (in Allia)","1","9: Syenite among the enemy","153","153"
339,"Exchange","Syenite","Drover (in Allia)","1","9: Syenite among the enemy","153","153"
340,"Knows","Alabaster","Drover (in Allia)","1","9: Syenite among the enemy","153","153"
341,"Knows","Syenite","Gate crew (in Allia)","1","9: Syenite among the enemy","154","154"
342,"Knows","Alabaster","Gate crew (in Allia)","1","9: Syenite among the enemy","154","154"
343,"Knows","Syenite","Stablehand (in Allia)","1","9: Syenite among the enemy","155","155"
344,"Knows","Alabaster","Stablehand (in Allia)","1","9: Syenite among the enemy","155","155"
345,"Knows","Syenite","""servant"" (in Allia)","1","9: Syenite among the enemy","155","155"
346,"Knows","Alabaster","""servant"" (in Allia)","1","9: Syenite among the enemy","155","155"
347,"Exchange","Syenite","Asael Leadership Allia","1","9: Syenite among the enemy","155","159"
348,"Exchange","Alabaster","Asael Leadership Allia","1","9: Syenite among the enemy","155","159"
349,"Exchange","Syenite","Alabaster","1","9: Syenite among the enemy","156","163"
350,"Knows of","Alabaster","Allia's quartent governor","1","9: Syenite among the enemy","156","157"
351,"Knows","Asael Leadership Allia","Allia's quartent governor","1","9: Syenite among the enemy","157","158"
352,"Knows","Alabaster","The Fulcrum","1","9: Syenite among the enemy","157","157"
353,"Knows of","Asael Leadership Allia","The Fulcrum","1","9: Syenite among the enemy","157","157"
354,"Knows","Syenite","Proprietor (in Allia)","1","9: Syenite among the enemy","158","158"
355,"Knows","Alabaster","The Fulcrum","1","9: Syenite among the enemy","161","161"
356,"Knows","Syenite","Alabaster","1","9: Syenite among the enemy","164","165"
357,"Knows","Syenite","""people"" (loading a ship)","1","9: Syenite among the enemy","164","164"
358,"Exchange","Syenite","Alabaster","1","9: Syenite among the enemy","166","169"
359,"Knows","Syenite","Node maintainer","1","9: Syenite among the enemy","169","169"
360,"Knows","Alabaster","Node maintainer","1","9: Syenite among the enemy","169","169"
361,"Knows","Syenite","""cooks"" (in the Fulcrum)","1","9: Syenite among the enemy","169","169"
362,"Exchange","Syenite","""head cook"" (in the Fulcrum)","1","9: Syenite among the enemy","169","169"
363,"Knows","""head cook"" (in the Fulcrum)","""cooks"" (in the Fulcrum)","1","9: Syenite among the enemy","169","169"
364,"Knows","""head cook"" (in the Fulcrum)","The Fulcrum","1","9: Syenite among the enemy","169","169"
365,"Exchange","Syenite","""child"" (in the Season's End)","1","9: Syenite among the enemy","170","170"
366,"Knows","Syenite","Alabaster","1","9: Syenite among the enemy","170","170"
367,"Knows","Essun","Nassun","1","10: you walk beside the beast","172","172"
368,"Knows","Essun","Jija","1","10: you walk beside the beast","172","172"
369,"Knows","Essun","Uche","1","10: you walk beside the beast","172","172"
370,"Knows","Essun","Hoa","1","10: you walk beside the beast","173","173"
371,"Knows","Essun","Refugees","1","10: you walk beside the beast","173","173"
372,"Knows","Hoa","Refugees","1","10: you walk beside the beast","173","175"
373,"Exchange","Essun","Hoa","1","10: you walk beside the beast","174","177"
374,"Knows","Essun","Nassun","1","10: you walk beside the beast","176","176"
375,"Knows","Essun","Jija","1","10: you walk beside the beast","176","176"
376,"Knows","Jija","Nassun","1","10: you walk beside the beast","176","176"
377,"Knows","Essun","Hoa","1","10: you walk beside the beast","178","178"
378,"Knows","Essun","Tonkee","1","10: you walk beside the beast","178","178"
379,"Knows","Hoa","Tonkee","1","10: you walk beside the beast","178","178"
380,"Exchange","Essun","Hoa","1","10: you walk beside the beast","179","186"
381,"Exchange","Essun","Tonkee","1","10: you walk beside the beast","179","186"
382,"Exchange","Tonkee","Hoa","1","10: you walk beside the beast","179","186"
383,"Knows","Essun","Hoa","1","10: you walk beside the beast","187","187"
384,"Knows","Essun","Uche","1","10: you walk beside the beast","187","187"
385,"Knows","Essun","Tonkee","1","10: you walk beside the beast","188","190"
386,"Exchange","Essun","Hoa","1","10: you walk beside the beast","188","189"
387,"Knows","Tonkee","Hoa","1","10: you walk beside the beast","188","190"
388,"Knows","Essun","Nassun","1","10: you walk beside the beast","190","190"
389,"Knows","Essun","Uche","1","10: you walk beside the beast","190","190"
390,"Knows","Nassun","Uche","1","10: you walk beside the beast","190","190"
