source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
20,75,Frank Mahon,Men (Frank didn't like),Directed,1,17,Exchange,Bobby Mahon
1,46,Bobby Mahon,Bobby's Grandad,Directed,1,17,Exchange,Bobby Mahon
20,72,Frank Mahon,Ciss Brien,Directed,1,17,Exchange,Bobby Mahon
20,76,Frank Mahon,"""common whores""",Directed,1,17,Exchange,Bobby Mahon
75,20,Men (Frank didn't like),Frank Mahon,Directed,1,17,Exchange,Bobby Mahon
73,20,Paulie Jackman,Frank Mahon,Directed,1,17,Exchange,Bobby Mahon
20,46,Frank Mahon,Bobby's Grandad,Directed,1,17,Exchange,Bobby Mahon
20,73,Frank Mahon,Paulie Jackman,Directed,1,17,Exchange,Bobby Mahon
46,1,Bobby's Grandad,Bobby Mahon,Directed,1,18,Exchange,Bobby Mahon
46,20,Bobby's Grandad,Frank Mahon,Directed,1,18,Exchange,Bobby Mahon
1,46,Bobby Mahon,Bobby's Grandad,Directed,1,18,Exchange,Bobby Mahon
20,46,Frank Mahon,Bobby's Grandad,Directed,1,18,Exchange,Bobby Mahon
21,77,Triona Cahill/Mahon,Triona's friend,Directed,1,19,Exchange,Bobby Mahon
21,1,Triona Cahill/Mahon,Bobby Mahon,Directed,1,19,Exchange,Bobby Mahon
22,21,Pokey Burke,Triona Cahill/Mahon,Directed,1,19,Exchange,Bobby Mahon
21,22,Triona Cahill/Mahon,Pokey Burke,Directed,1,19,Exchange,Bobby Mahon
1,21,Bobby Mahon,Triona Cahill/Mahon,Directed,1,19,Exchange,Bobby Mahon
77,21,Triona's friend,Triona Cahill/Mahon,Directed,1,19,Exchange,Bobby Mahon
1,22,Bobby Mahon,Pokey Burke,Directed,1,19,Exchange,Bobby Mahon
22,1,Pokey Burke,Bobby Mahon,Directed,1,19,Exchange,Bobby Mahon
1,79,Bobby Mahon,Actress (playing the wife),Directed,1,20,Exchange,Bobby Mahon
79,1,Actress (playing the wife),Bobby Mahon,Directed,1,20,Exchange,Bobby Mahon
79,78,Actress (playing the wife),Actor (playing the husband),Directed,1,20,Exchange,Bobby Mahon
1,78,Bobby Mahon,Actor (playing the husband),Directed,1,20,Exchange,Bobby Mahon
368,78,Audience,Actor (playing the husband),Directed,1,20,Exchange,Bobby Mahon
79,21,Actress (playing the wife),Triona Cahill/Mahon,Directed,1,20,Exchange,Bobby Mahon
1,21,Bobby Mahon,Triona Cahill/Mahon,Directed,1,20,Exchange,Bobby Mahon
78,368,Actor (playing the husband),Audience,Directed,1,20,Exchange,Bobby Mahon
21,1,Triona Cahill/Mahon,Bobby Mahon,Directed,1,20,Exchange,Bobby Mahon
78,21,Actor (playing the husband),Triona Cahill/Mahon,Directed,1,20,Exchange,Bobby Mahon
78,1,Actor (playing the husband),Bobby Mahon,Directed,1,20,Exchange,Bobby Mahon
78,79,Actor (playing the husband),Actress (playing the wife),Directed,1,20,Exchange,Bobby Mahon
2,1,Josie Burke,Bobby Mahon,Directed,1,21,Exchange,Josie Burke
48,49,Eileen Burke,Eamonn Burke,Directed,1,21,Exchange,Josie Burke
1,2,Bobby Mahon,Josie Burke,Directed,1,21,Exchange,Josie Burke
49,48,Eamonn Burke,Eileen Burke,Directed,1,21,Exchange,Josie Burke
48,2,Eileen Burke,Josie Burke,Directed,1,21,Exchange,Josie Burke
2,48,Josie Burke,Eileen Burke,Directed,1,21,Exchange,Josie Burke
2,48,Josie Burke,Eileen Burke,Directed,1,22,Exchange,Josie Burke
1,2,Bobby Mahon,Josie Burke,Directed,1,22,Exchange,Josie Burke
2,1,Josie Burke,Bobby Mahon,Directed,1,22,Exchange,Josie Burke
48,2,Eileen Burke,Josie Burke,Directed,1,22,Exchange,Josie Burke
2,18,Josie Burke,Mags Burke,Directed,1,23,Exchange,Josie Burke
2,48,Josie Burke,Eileen Burke,Directed,1,23,Exchange,Josie Burke
18,2,Mags Burke,Josie Burke,Directed,1,23,Exchange,Josie Burke
48,2,Eileen Burke,Josie Burke,Directed,1,23,Exchange,Josie Burke
2,84,Josie Burke,Josie Burke Sr.,Directed,1,24,Exchange,Josie Burke
2,3,Josie Burke,Lily,Directed,1,24,Exchange,Josie Burke
84,2,Josie Burke Sr.,Josie Burke,Directed,1,24,Exchange,Josie Burke
48,2,Eileen Burke,Josie Burke,Directed,1,24,Exchange,Josie Burke
3,2,Lily,Josie Burke,Directed,1,24,Exchange,Josie Burke
2,48,Josie Burke,Eileen Burke,Directed,1,24,Exchange,Josie Burke
2,49,Josie Burke,Eamonn Burke,Directed,1,25,Exchange,Josie Burke
2,67,Josie Burke,God,Directed,1,25,Exchange,Josie Burke
49,2,Eamonn Burke,Josie Burke,Directed,1,25,Exchange,Josie Burke
49,2,Eamonn Burke,Josie Burke,Directed,1,26,Exchange,Josie Burke
2,49,Josie Burke,Eamonn Burke,Directed,1,26,Exchange,Josie Burke
22,2,Pokey Burke,Josie Burke,Directed,1,26,Exchange,Josie Burke
2,22,Josie Burke,Pokey Burke,Directed,1,26,Exchange,Josie Burke
92,55,Armed Response Guards,the Cunliffes' son,Directed,1,26,Exchange,Josie Burke
55,92,the Cunliffes' son,Armed Response Guards,Directed,1,26,Exchange,Josie Burke
95,3,Bernie McDermott,Lily,Directed,1,27,Exchange,Lily
3,94,Lily,midwife,Directed,1,27,Exchange,Lily
94,3,midwife,Lily,Directed,1,27,Exchange,Lily
3,95,Lily,Bernie McDermott,Directed,1,27,Exchange,Lily
19,3,Jim Gildea,Lily,Directed,1,27,Exchange,Lily
3,19,Lily,Jim Gildea,Directed,1,27,Exchange,Lily
98,3,"fella ""with a toughie English accent""",Lily,Directed,1,28,Exchange,Lily
99,3,"""young fella""",Lily,Directed,1,28,Exchange,Lily
3,19,Lily,Jim Gildea,Directed,1,28,Exchange,Lily
19,3,Jim Gildea,Lily,Directed,1,28,Exchange,Lily
96,3,Men (who come see Lily),Lily,Directed,1,28,Exchange,Lily
3,97,Lily,"""old farmers""",Directed,1,28,Exchange,Lily
3,98,Lily,"fella ""with a toughie English accent""",Directed,1,28,Exchange,Lily
3,99,Lily,"""young fella""",Directed,1,28,Exchange,Lily
3,96,Lily,Men (who come see Lily),Directed,1,28,Exchange,Lily
97,3,"""old farmers""",Lily,Directed,1,28,Exchange,Lily
96,3,Men (who come see Lily),Lily,Directed,1,29,Exchange,Lily
3,99,Lily,"""young fella""",Directed,1,29,Exchange,Lily
2,3,Josie Burke,Lily,Directed,1,29,Exchange,Lily
3,96,Lily,Men (who come see Lily),Directed,1,29,Exchange,Lily
3,2,Lily,Josie Burke,Directed,1,29,Exchange,Lily
99,3,"""young fella""",Lily,Directed,1,29,Exchange,Lily
100,3,John-John,Lily,Directed,1,30,Exchange,Lily
3,100,Lily,John-John,Directed,1,30,Exchange,Lily
2,3,Josie Burke,Lily,Directed,1,30,Exchange,Lily
3,2,Lily,Josie Burke,Directed,1,30,Exchange,Lily
3,100,Lily,John-John,Directed,1,31,Exchange,Lily
3,1,Lily,Bobby Mahon,Directed,1,31,Exchange,Lily
100,3,John-John,Lily,Directed,1,31,Exchange,Lily
1,3,Bobby Mahon,Lily,Directed,1,31,Exchange,Lily
3,37,Lily,George McSweeney,Directed,1,32,Exchange,Lily
21,1,Triona Cahill/Mahon,Bobby Mahon,Directed,1,32,Exchange,Lily
1,21,Bobby Mahon,Triona Cahill/Mahon,Directed,1,32,Exchange,Lily
37,3,George McSweeney,Lily,Directed,1,32,Exchange,Lily
100,101,John-John,Lily's children,Directed,1,32,Exchange,Lily
95,100,Bernie McDermott,John-John,Directed,1,32,Exchange,Lily
3,1,Lily,Bobby Mahon,Directed,1,32,Exchange,Lily
101,100,Lily's children,John-John,Directed,1,32,Exchange,Lily
1,3,Bobby Mahon,Lily,Directed,1,32,Exchange,Lily
100,95,John-John,Bernie McDermott,Directed,1,32,Exchange,Lily
3,95,Lily,Bernie McDermott,Directed,1,32,Exchange,Lily
95,3,Bernie McDermott,Lily,Directed,1,32,Exchange,Lily
108,37,George McSweeney's girlfriend's mother,George McSweeney,Directed,1,33,Exchange,Lily
107,37,George McSweeney's girlfriend,George McSweeney,Directed,1,33,Exchange,Lily
3,95,Lily,Bernie McDermott,Directed,1,33,Exchange,Lily
37,108,George McSweeney,George McSweeney's girlfriend's mother,Directed,1,33,Exchange,Lily
37,107,George McSweeney,George McSweeney's girlfriend,Directed,1,33,Exchange,Lily
95,3,Bernie McDermott,Lily,Directed,1,33,Exchange,Lily
111,4,Child (of the man Vasya worked with),Vasya Afanasiev,Directed,1,35,Exchange,Vasya Afanasiev
110,4,Wife (of the man Vasya worked with),Vasya Afanasiev,Directed,1,35,Exchange,Vasya Afanasiev
111,109,Child (of the man Vasya worked with),Man (Vasya worked with),Directed,1,35,Exchange,Vasya Afanasiev
109,111,Man (Vasya worked with),Child (of the man Vasya worked with),Directed,1,35,Exchange,Vasya Afanasiev
4,113,Vasya Afanasiev,Vasya's grandmother,Directed,1,35,Exchange,Vasya Afanasiev
110,109,Wife (of the man Vasya worked with),Man (Vasya worked with),Directed,1,35,Exchange,Vasya Afanasiev
109,110,Man (Vasya worked with),Wife (of the man Vasya worked with),Directed,1,35,Exchange,Vasya Afanasiev
109,4,Man (Vasya worked with),Vasya Afanasiev,Directed,1,35,Exchange,Vasya Afanasiev
4,110,Vasya Afanasiev,Wife (of the man Vasya worked with),Directed,1,35,Exchange,Vasya Afanasiev
4,1,Vasya Afanasiev,Bobby Mahon,Directed,1,35,Exchange,Vasya Afanasiev
4,111,Vasya Afanasiev,Child (of the man Vasya worked with),Directed,1,35,Exchange,Vasya Afanasiev
4,109,Vasya Afanasiev,Man (Vasya worked with),Directed,1,35,Exchange,Vasya Afanasiev
1,4,Bobby Mahon,Vasya Afanasiev,Directed,1,35,Exchange,Vasya Afanasiev
113,4,Vasya's grandmother,Vasya Afanasiev,Directed,1,35,Exchange,Vasya Afanasiev
115,4,Vasya's Father,Vasya Afanasiev,Directed,1,36,Exchange,Vasya Afanasiev
1,4,Bobby Mahon,Vasya Afanasiev,Directed,1,36,Exchange,Vasya Afanasiev
4,115,Vasya Afanasiev,Vasya's Father,Directed,1,36,Exchange,Vasya Afanasiev
120,119,"""foreigners"" (in Khakassia)",Polish men,Directed,1,36,Exchange,Vasya Afanasiev
114,4,Vasya's family,Vasya Afanasiev,Directed,1,36,Exchange,Vasya Afanasiev
4,12,Vasya Afanasiev,Seanie Shaper (Sean Shanahan),Directed,1,36,Exchange,Vasya Afanasiev
12,4,Seanie Shaper (Sean Shanahan),Vasya Afanasiev,Directed,1,36,Exchange,Vasya Afanasiev
114,115,Vasya's family,Vasya's Father,Directed,1,36,Exchange,Vasya Afanasiev
119,120,Polish men,"""foreigners"" (in Khakassia)",Directed,1,36,Exchange,Vasya Afanasiev
52,4,"""the boys"" (who worked for Pokey)",Vasya Afanasiev,Directed,1,36,Exchange,Vasya Afanasiev
115,114,Vasya's Father,Vasya's family,Directed,1,36,Exchange,Vasya Afanasiev
4,114,Vasya Afanasiev,Vasya's family,Directed,1,36,Exchange,Vasya Afanasiev
4,1,Vasya Afanasiev,Bobby Mahon,Directed,1,36,Exchange,Vasya Afanasiev
113,4,Vasya's grandmother,Vasya Afanasiev,Directed,1,36,Exchange,Vasya Afanasiev
4,52,Vasya Afanasiev,"""the boys"" (who worked for Pokey)",Directed,1,36,Exchange,Vasya Afanasiev
118,120,Russian men,"""foreigners"" (in Khakassia)",Directed,1,36,Exchange,Vasya Afanasiev
120,118,"""foreigners"" (in Khakassia)",Russian men,Directed,1,36,Exchange,Vasya Afanasiev
113,114,Vasya's grandmother,Vasya's family,Directed,1,36,Exchange,Vasya Afanasiev
4,113,Vasya Afanasiev,Vasya's grandmother,Directed,1,36,Exchange,Vasya Afanasiev
114,113,Vasya's family,Vasya's grandmother,Directed,1,36,Exchange,Vasya Afanasiev
12,4,Seanie Shaper (Sean Shanahan),Vasya Afanasiev,Directed,1,37,Exchange,Vasya Afanasiev
52,4,"""the boys"" (who worked for Pokey)",Vasya Afanasiev,Directed,1,37,Exchange,Vasya Afanasiev
4,121,Vasya Afanasiev,Viktor Afanasiev,Directed,1,37,Exchange,Vasya Afanasiev
4,124,Vasya Afanasiev,Vasya's boss,Directed,1,37,Exchange,Vasya Afanasiev
4,123,Vasya Afanasiev,Men (who worked with Vasya and her brother),Directed,1,37,Exchange,Vasya Afanasiev
4,12,Vasya Afanasiev,Seanie Shaper (Sean Shanahan),Directed,1,37,Exchange,Vasya Afanasiev
4,122,Vasya Afanasiev,"""men and women...who have no work""",Directed,1,37,Exchange,Vasya Afanasiev
4,52,Vasya Afanasiev,"""the boys"" (who worked for Pokey)",Directed,1,37,Exchange,Vasya Afanasiev
122,12,"""men and women...who have no work""",Seanie Shaper (Sean Shanahan),Directed,1,37,Exchange,Vasya Afanasiev
4,51,Vasya Afanasiev,"""little blonde girl""",Directed,1,37,Exchange,Vasya Afanasiev
12,122,Seanie Shaper (Sean Shanahan),"""men and women...who have no work""",Directed,1,37,Exchange,Vasya Afanasiev
124,4,Vasya's boss,Vasya Afanasiev,Directed,1,37,Exchange,Vasya Afanasiev
51,4,"""little blonde girl""",Vasya Afanasiev,Directed,1,37,Exchange,Vasya Afanasiev
123,4,Men (who worked with Vasya and her brother),Vasya Afanasiev,Directed,1,37,Exchange,Vasya Afanasiev
121,123,Viktor Afanasiev,Men (who worked with Vasya and her brother),Directed,1,37,Exchange,Vasya Afanasiev
121,124,Viktor Afanasiev,Vasya's boss,Directed,1,37,Exchange,Vasya Afanasiev
123,121,Men (who worked with Vasya and her brother),Viktor Afanasiev,Directed,1,37,Exchange,Vasya Afanasiev
122,4,"""men and women...who have no work""",Vasya Afanasiev,Directed,1,37,Exchange,Vasya Afanasiev
124,121,Vasya's boss,Viktor Afanasiev,Directed,1,37,Exchange,Vasya Afanasiev
121,4,Viktor Afanasiev,Vasya Afanasiev,Directed,1,37,Exchange,Vasya Afanasiev
126,125,Policeman (who talks to Vasya),local militiaman,Directed,1,38,Exchange,Vasya Afanasiev
4,125,Vasya Afanasiev,local militiaman,Directed,1,38,Exchange,Vasya Afanasiev
4,121,Vasya Afanasiev,Viktor Afanasiev,Directed,1,38,Exchange,Vasya Afanasiev
121,4,Viktor Afanasiev,Vasya Afanasiev,Directed,1,38,Exchange,Vasya Afanasiev
126,4,Policeman (who talks to Vasya),Vasya Afanasiev,Directed,1,38,Exchange,Vasya Afanasiev
125,4,local militiaman,Vasya Afanasiev,Directed,1,38,Exchange,Vasya Afanasiev
123,121,Men (who worked with Vasya and her brother),Viktor Afanasiev,Directed,1,38,Exchange,Vasya Afanasiev
4,126,Vasya Afanasiev,Policeman (who talks to Vasya),Directed,1,38,Exchange,Vasya Afanasiev
121,123,Viktor Afanasiev,Men (who worked with Vasya and her brother),Directed,1,38,Exchange,Vasya Afanasiev
125,126,local militiaman,Policeman (who talks to Vasya),Directed,1,38,Exchange,Vasya Afanasiev
4,127,Vasya Afanasiev,Men (who planned to travel to Western Europe),Directed,1,38,Exchange,Vasya Afanasiev
123,4,Men (who worked with Vasya and her brother),Vasya Afanasiev,Directed,1,38,Exchange,Vasya Afanasiev
124,121,Vasya's boss,Viktor Afanasiev,Directed,1,38,Exchange,Vasya Afanasiev
127,4,Men (who planned to travel to Western Europe),Vasya Afanasiev,Directed,1,38,Exchange,Vasya Afanasiev
121,124,Viktor Afanasiev,Vasya's boss,Directed,1,38,Exchange,Vasya Afanasiev
4,123,Vasya Afanasiev,Men (who worked with Vasya and her brother),Directed,1,38,Exchange,Vasya Afanasiev
4,1,Vasya Afanasiev,Bobby Mahon,Directed,1,39,Exchange,Vasya Afanasiev
1,4,Bobby Mahon,Vasya Afanasiev,Directed,1,39,Exchange,Vasya Afanasiev
129,128,Neighbour,Men (Vasya lives with),Directed,1,40,Exchange,Vasya Afanasiev
129,4,Neighbour,Vasya Afanasiev,Directed,1,40,Exchange,Vasya Afanasiev
128,4,Men (Vasya lives with),Vasya Afanasiev,Directed,1,40,Exchange,Vasya Afanasiev
4,129,Vasya Afanasiev,Neighbour,Directed,1,40,Exchange,Vasya Afanasiev
128,129,Men (Vasya lives with),Neighbour,Directed,1,40,Exchange,Vasya Afanasiev
4,128,Vasya Afanasiev,Men (Vasya lives with),Directed,1,40,Exchange,Vasya Afanasiev
131,4,Man (inside The Miner's Rest),Vasya Afanasiev,Directed,1,41,Exchange,Vasya Afanasiev
132,4,Others (inside The Miner's Rest),Vasya Afanasiev,Directed,1,41,Exchange,Vasya Afanasiev
4,131,Vasya Afanasiev,Man (inside The Miner's Rest),Directed,1,41,Exchange,Vasya Afanasiev
132,131,Others (inside The Miner's Rest),Man (inside The Miner's Rest),Directed,1,41,Exchange,Vasya Afanasiev
4,22,Vasya Afanasiev,Pokey Burke,Directed,1,41,Exchange,Vasya Afanasiev
4,132,Vasya Afanasiev,Others (inside The Miner's Rest),Directed,1,41,Exchange,Vasya Afanasiev
131,132,Man (inside The Miner's Rest),Others (inside The Miner's Rest),Directed,1,41,Exchange,Vasya Afanasiev
22,4,Pokey Burke,Vasya Afanasiev,Directed,1,41,Exchange,Vasya Afanasiev
133,39,Auctioneer,Tom (Réaltín's father),Directed,1,42,Exchange,Réaltín
39,133,Tom (Réaltín's father),Auctioneer,Directed,1,42,Exchange,Réaltín
5,133,Réaltín,Auctioneer,Directed,1,42,Exchange,Réaltín
133,5,Auctioneer,Réaltín,Directed,1,42,Exchange,Réaltín
39,5,Tom (Réaltín's father),Réaltín,Directed,1,43,Exchange,Réaltín
5,39,Réaltín,Tom (Réaltín's father),Directed,1,43,Exchange,Réaltín
38,39,Dylan (Réaltín's son),Tom (Réaltín's father),Directed,1,43,Exchange,Réaltín
38,5,Dylan (Réaltín's son),Réaltín,Directed,1,43,Exchange,Réaltín
5,38,Réaltín,Dylan (Réaltín's son),Directed,1,43,Exchange,Réaltín
39,135,Tom (Réaltín's father),camera crew,Directed,1,44,Exchange,Réaltín
12,5,Seanie Shaper (Sean Shanahan),Réaltín,Directed,1,44,Exchange,Réaltín
39,5,Tom (Réaltín's father),Réaltín,Directed,1,44,Exchange,Réaltín
12,136,Seanie Shaper (Sean Shanahan),Seanie's friends,Directed,1,44,Exchange,Réaltín
12,39,Seanie Shaper (Sean Shanahan),Tom (Réaltín's father),Directed,1,44,Exchange,Réaltín
40,5,Bridget,Réaltín,Directed,1,44,Exchange,Réaltín
12,38,Seanie Shaper (Sean Shanahan),Dylan (Réaltín's son),Directed,1,44,Exchange,Réaltín
136,12,Seanie's friends,Seanie Shaper (Sean Shanahan),Directed,1,44,Exchange,Réaltín
5,39,Réaltín,Tom (Réaltín's father),Directed,1,44,Exchange,Réaltín
5,40,Réaltín,Bridget,Directed,1,44,Exchange,Réaltín
39,2,Tom (Réaltín's father),Josie Burke,Directed,1,44,Exchange,Réaltín
5,12,Réaltín,Seanie Shaper (Sean Shanahan),Directed,1,44,Exchange,Réaltín
135,39,camera crew,Tom (Réaltín's father),Directed,1,44,Exchange,Réaltín
39,12,Tom (Réaltín's father),Seanie Shaper (Sean Shanahan),Directed,1,44,Exchange,Réaltín
38,12,Dylan (Réaltín's son),Seanie Shaper (Sean Shanahan),Directed,1,44,Exchange,Réaltín
140,37,"""the cute arses""",George McSweeney,Directed,1,45,Exchange,Réaltín
137,12,"""floozies""",Seanie Shaper (Sean Shanahan),Directed,1,45,Exchange,Réaltín
37,5,George McSweeney,Réaltín,Directed,1,45,Exchange,Réaltín
11,5,Hillary,Réaltín,Directed,1,45,Exchange,Réaltín
140,5,"""the cute arses""",Réaltín,Directed,1,45,Exchange,Réaltín
12,137,Seanie Shaper (Sean Shanahan),"""floozies""",Directed,1,45,Exchange,Réaltín
5,39,Réaltín,Tom (Réaltín's father),Directed,1,45,Exchange,Réaltín
5,37,Réaltín,George McSweeney,Directed,1,45,Exchange,Réaltín
37,140,George McSweeney,"""the cute arses""",Directed,1,45,Exchange,Réaltín
5,11,Réaltín,Hillary,Directed,1,45,Exchange,Réaltín
39,5,Tom (Réaltín's father),Réaltín,Directed,1,45,Exchange,Réaltín
5,140,Réaltín,"""the cute arses""",Directed,1,45,Exchange,Réaltín
37,144,George McSweeney,"""scumbags""",Directed,1,46,Exchange,Réaltín
144,37,"""scumbags""",George McSweeney,Directed,1,46,Exchange,Réaltín
37,5,George McSweeney,Réaltín,Directed,1,46,Exchange,Réaltín
5,144,Réaltín,"""scumbags""",Directed,1,46,Exchange,Réaltín
141,5,Man (who calls George's firm),Réaltín,Directed,1,46,Exchange,Réaltín
144,5,"""scumbags""",Réaltín,Directed,1,46,Exchange,Réaltín
142,141,Builders,Man (who calls George's firm),Directed,1,46,Exchange,Réaltín
5,141,Réaltín,Man (who calls George's firm),Directed,1,46,Exchange,Réaltín
141,142,Man (who calls George's firm),Builders,Directed,1,46,Exchange,Réaltín
5,37,Réaltín,George McSweeney,Directed,1,46,Exchange,Réaltín
37,5,George McSweeney,Réaltín,Directed,1,47,Exchange,Réaltín
1,5,Bobby Mahon,Réaltín,Directed,1,47,Exchange,Réaltín
5,1,Réaltín,Bobby Mahon,Directed,1,47,Exchange,Réaltín
5,37,Réaltín,George McSweeney,Directed,1,47,Exchange,Réaltín
5,1,Réaltín,Bobby Mahon,Directed,1,48,Exchange,Réaltín
1,5,Bobby Mahon,Réaltín,Directed,1,48,Exchange,Réaltín
39,5,Tom (Réaltín's father),Réaltín,Directed,1,48,Exchange,Réaltín
