source,target,type,weight,startPage,category
1228,1132,directed,1,76,Exchange
1229,1230,directed,1,76,Exchange
1230,1229,directed,1,76,Exchange
1132,1229,directed,1,76,Exchange
1132,1135,directed,1,77,Exchange
1135,1132,directed,1,77,Exchange
1234,1157,directed,1,78,Exchange
1157,1234,directed,1,78,Exchange
1132,1234,directed,1,78,Exchange
1234,1157,directed,1,79,Exchange
1157,1234,directed,1,79,Exchange
1132,1234,directed,1,79,Exchange
1235,1132,directed,1,79,Exchange
1132,1235,directed,1,79,Exchange
1132,1135,directed,1,79,Exchange
1135,1132,directed,1,79,Exchange
1132,1155,directed,1,80,Exchange
1155,1132,directed,1,80,Exchange
1132,1237,directed,1,80,Exchange
1237,1132,directed,1,80,Exchange
1132,1237,directed,1,81,Exchange
1237,1132,directed,1,81,Exchange
1132,1143,directed,1,81,Exchange
1143,1132,directed,1,81,Exchange
1132,1148,directed,1,82,Exchange
1148,1132,directed,1,82,Exchange
1132,1238,directed,1,82,Exchange
1238,1132,directed,1,82,Exchange
1132,1155,directed,1,83,Exchange
1155,1132,directed,1,83,Exchange
1132,1148,directed,1,83,Exchange
1148,1132,directed,1,83,Exchange
1132,1238,directed,1,83,Exchange
1238,1132,directed,1,83,Exchange
1132,1149,directed,1,83,Exchange
1149,1132,directed,1,83,Exchange
1132,1241,directed,1,84,Exchange
1241,1132,directed,1,84,Exchange
1243,1244,directed,1,84,Exchange
1244,1243,directed,1,84,Exchange
1132,1243,directed,1,84,Exchange
1244,1243,directed,1,85,Exchange
1243,1244,directed,1,85,Exchange
1132,1244,directed,1,85,Exchange
1132,1245,directed,1,85,Exchange
1245,1132,directed,1,85,Exchange
1132,1246,directed,1,86,Exchange
1246,1132,directed,1,86,Exchange
1132,1151,directed,1,86,Exchange
1151,1132,directed,1,86,Exchange
1243,1132,directed,1,86,Exchange
1132,1243,directed,1,86,Exchange
1132,1243,directed,1,87,Exchange
1243,1132,directed,1,87,Exchange
1132,1159,directed,1,87,Exchange
1159,1132,directed,1,87,Exchange
1159,1243,directed,1,87,Exchange
1243,1159,directed,1,87,Exchange
1132,1159,directed,1,88,Exchange
1159,1132,directed,1,88,Exchange
1159,1243,directed,1,88,Exchange
1243,1159,directed,1,88,Exchange
1132,1243,directed,1,88,Exchange
1243,1132,directed,1,88,Exchange
1132,1159,directed,1,89,Exchange
1159,1132,directed,1,89,Exchange
1243,1251,directed,1,89,Exchange
1251,1243,directed,1,89,Exchange
1132,1243,directed,1,89,Exchange
1132,1251,directed,1,89,Exchange
1251,1132,directed,1,89,Exchange
1135,1132,directed,1,89,Exchange
1132,1135,directed,1,89,Exchange
1159,1132,directed,1,90,Exchange
1132,1159,directed,1,90,Exchange
1132,1151,directed,1,90,Exchange
1151,1132,directed,1,90,Exchange
1132,1151,directed,1,91,Exchange
1151,1132,directed,1,91,Exchange
1132,1159,directed,1,91,Exchange
1159,1132,directed,1,91,Exchange
1132,1255,directed,1,91,Exchange
1255,1132,directed,1,91,Exchange
1135,1132,directed,1,92,Exchange
1132,1135,directed,1,92,Exchange
1294,1297,directed,1,116,Exchange
1297,1294,directed,1,116,Exchange
1132,1294,directed,1,116,Exchange
1135,1132,directed,1,120,Exchange
1135,1305,directed,1,120,Exchange
1132,1135,directed,1,120,Exchange
1132,1305,directed,1,120,Exchange
1720,1305,directed,1,120,Exchange
1132,1720,directed,1,120,Exchange
1135,1305,directed,1,121,Exchange
1132,1135,directed,1,121,Exchange
1132,1305,directed,1,121,Exchange
1135,1132,directed,1,121,Exchange
1132,1298,directed,1,121,Exchange
1298,1132,directed,1,121,Exchange
1132,1163,directed,1,122,Exchange
1163,1132,directed,1,122,Exchange
1308,1309,directed,1,122,Exchange
1309,1308,directed,1,122,Exchange
1132,1308,directed,1,122,Exchange
1132,1310,directed,1,123,Exchange
1310,1132,directed,1,123,Exchange
1132,1721,directed,1,123,Exchange
1310,1132,directed,1,124,Exchange
1132,1135,directed,1,124,Exchange
1135,1132,directed,1,124,Exchange
1311,1132,directed,1,124,Exchange
1132,1151,directed,1,126,Exchange
1151,1132,directed,1,126,Exchange
1132,1151,directed,1,128,Exchange
1151,1132,directed,1,128,Exchange
1319,1151,directed,1,128,Exchange
1132,1319,directed,1,128,Exchange
1151,1320,directed,1,128,Exchange
1132,1320,directed,1,128,Exchange
1151,1132,directed,1,129,Exchange
1132,1322,directed,1,130,Exchange
1322,1132,directed,1,130,Exchange
1143,1132,directed,1,132,Exchange
1132,1135,directed,1,132,Exchange
1135,1132,directed,1,132,Exchange
1132,1135,directed,1,133,Exchange
1135,1132,directed,1,133,Exchange
1132,1135,directed,1,134,Exchange
1135,1132,directed,1,134,Exchange
1132,1135,directed,1,160,Exchange
1135,1132,directed,1,160,Exchange
1132,1135,directed,1,161,Exchange
1135,1132,directed,1,161,Exchange
1132,1369,directed,1,161,Exchange
1369,1132,directed,1,161,Exchange
1135,1369,directed,1,161,Exchange
1369,1135,directed,1,161,Exchange
1132,1341,directed,1,162,Exchange
1132,1151,directed,1,162,Exchange
1151,1132,directed,1,162,Exchange
1132,1372,directed,1,162,Exchange
1372,1132,directed,1,162,Exchange
1151,1132,directed,1,163,Exchange
1132,1737,directed,1,163,Exchange
1132,1373,directed,1,163,Exchange
1377,1132,directed,1,166,Exchange
1381,1132,directed,1,167,Exchange
1155,1132,directed,1,168,Exchange
1132,1135,directed,1,208,Exchange
1135,1132,directed,1,208,Exchange
1132,1135,directed,1,209,Exchange
1135,1132,directed,1,209,Exchange
1132,1420,directed,1,210,Exchange
1420,1132,directed,1,210,Exchange
1132,1420,directed,1,211,Exchange
1420,1132,directed,1,211,Exchange
1139,1132,directed,1,212,Exchange
1132,1151,directed,1,230,Exchange
1151,1132,directed,1,230,Exchange
1132,1424,directed,1,234,Exchange
1424,1132,directed,1,234,Exchange
1426,1427,directed,1,238,Exchange
1427,1426,directed,1,238,Exchange
1132,1426,directed,1,238,Exchange
1132,1138,directed,1,242,Exchange
1132,1138,directed,1,244,Exchange
1132,1138,directed,1,246,Exchange
1132,1138,directed,1,248,Exchange
1132,1432,directed,1,248,Exchange
1432,1132,directed,1,248,Exchange
1132,1432,directed,1,249,Exchange
1432,1132,directed,1,249,Exchange
1132,1138,directed,1,250,Exchange
1132,1151,directed,1,252,Exchange
1151,1132,directed,1,252,Exchange
1763,1132,directed,1,160,Exchange
1132,1764,directed,1,162,Exchange
1151,1160,directed,1,13,Exchange
1160,1151,directed,1,13,Exchange
1138,1139,directed,1,36,Exchange
1139,1138,directed,1,36,Exchange
1183,1139,directed,1,37,Exchange
1139,1183,directed,1,37,Exchange
1138,1183,directed,1,37,Exchange
1138,1182,directed,1,38,Exchange
1182,1138,directed,1,38,Exchange
1182,1177,directed,1,38,Exchange
1138,1177,directed,1,38,Exchange
1177,1184,directed,1,39,Exchange
1184,1177,directed,1,39,Exchange
1138,1177,directed,1,39,Exchange
1138,1177,directed,1,41,Exchange
1177,1138,directed,1,41,Exchange
1138,1192,directed,1,42,Exchange
1192,1138,directed,1,42,Exchange
1138,1177,directed,1,43,Exchange
1177,1138,directed,1,43,Exchange
1138,1177,directed,1,45,Exchange
1177,1138,directed,1,45,Exchange
1192,1138,directed,1,45,Exchange
1138,1192,directed,1,45,Exchange
1138,1177,directed,1,46,Exchange
1177,1138,directed,1,46,Exchange
1138,1195,directed,1,46,Exchange
1195,1138,directed,1,46,Exchange
1177,1195,directed,1,46,Exchange
1195,1177,directed,1,46,Exchange
1138,1195,directed,1,47,Exchange
1195,1138,directed,1,47,Exchange
1177,1195,directed,1,47,Exchange
1195,1177,directed,1,47,Exchange
1138,1177,directed,1,47,Exchange
1177,1138,directed,1,47,Exchange
1196,1138,directed,1,47,Exchange
1138,1196,directed,1,47,Exchange
1196,1139,directed,1,47,Exchange
1139,1196,directed,1,47,Exchange
1196,1177,directed,1,47,Exchange
1177,1196,directed,1,47,Exchange
1138,1177,directed,1,48,Exchange
1177,1138,directed,1,48,Exchange
1138,1196,directed,1,48,Exchange
1196,1138,directed,1,48,Exchange
1196,1177,directed,1,48,Exchange
1138,1197,directed,1,48,Exchange
1197,1138,directed,1,48,Exchange
1138,1139,directed,1,49,Exchange
1139,1138,directed,1,49,Exchange
1138,1197,directed,1,49,Exchange
1197,1138,directed,1,49,Exchange
1177,1197,directed,1,49,Exchange
1197,1177,directed,1,49,Exchange
1138,1177,directed,1,49,Exchange
1177,1138,directed,1,49,Exchange
1199,1138,directed,1,49,Exchange
1138,1199,directed,1,49,Exchange
1138,1139,directed,1,50,Exchange
1139,1138,directed,1,50,Exchange
1138,1177,directed,1,50,Exchange
1177,1138,directed,1,50,Exchange
1177,1138,directed,1,51,Exchange
1138,1177,directed,1,51,Exchange
1177,1139,directed,1,51,Exchange
1139,1177,directed,1,51,Exchange
1138,1139,directed,1,52,Exchange
1139,1138,directed,1,52,Exchange
1139,1138,directed,1,53,Exchange
1138,1139,directed,1,53,Exchange
1138,1204,directed,1,53,Exchange
1204,1138,directed,1,53,Exchange
1203,1138,directed,1,54,Exchange
1138,1203,directed,1,54,Exchange
1177,1138,directed,1,54,Exchange
1138,1177,directed,1,54,Exchange
1138,1190,directed,1,54,Exchange
1190,1138,directed,1,54,Exchange
1177,1138,directed,1,55,Exchange
1138,1177,directed,1,55,Exchange
1177,1139,directed,1,55,Exchange
1139,1177,directed,1,55,Exchange
1157,1177,directed,1,55,Exchange
1177,1157,directed,1,55,Exchange
1138,1157,directed,1,55,Exchange
1138,1177,directed,1,57,Exchange
1177,1138,directed,1,57,Exchange
1157,1177,directed,1,58,Exchange
1177,1157,directed,1,58,Exchange
1138,1157,directed,1,58,Exchange
1157,1177,directed,1,59,Exchange
1177,1157,directed,1,59,Exchange
1138,1157,directed,1,59,Exchange
1138,1139,directed,1,59,Exchange
1139,1138,directed,1,59,Exchange
1138,1139,directed,1,60,Exchange
1139,1138,directed,1,60,Exchange
1177,1138,directed,1,60,Exchange
1138,1177,directed,1,60,Exchange
1177,1157,directed,1,61,Exchange
1138,1177,directed,1,61,Exchange
1138,1157,directed,1,61,Exchange
1138,1177,directed,1,93,Exchange
1177,1138,directed,1,93,Exchange
1138,1182,directed,1,94,Exchange
1182,1138,directed,1,94,Exchange
1182,1256,directed,1,94,Exchange
1256,1182,directed,1,94,Exchange
1257,1256,directed,1,94,Exchange
1256,1257,directed,1,94,Exchange
1138,1257,directed,1,94,Exchange
1138,1259,directed,1,94,Exchange
1259,1138,directed,1,94,Exchange
1138,1260,directed,1,94,Exchange
1260,1138,directed,1,94,Exchange
1138,1260,directed,1,95,Exchange
1260,1138,directed,1,95,Exchange
1138,1177,directed,1,95,Exchange
1177,1138,directed,1,95,Exchange
1138,1177,directed,1,96,Exchange
1177,1138,directed,1,96,Exchange
1138,1177,directed,1,97,Exchange
1177,1138,directed,1,97,Exchange
1139,1138,directed,1,97,Exchange
1138,1139,directed,1,97,Exchange
1262,1139,directed,1,97,Exchange
1139,1262,directed,1,97,Exchange
1138,1262,directed,1,97,Exchange
1262,1138,directed,1,97,Exchange
1262,1138,directed,1,98,Exchange
1138,1262,directed,1,98,Exchange
1138,1267,directed,1,98,Exchange
1267,1138,directed,1,98,Exchange
1138,1182,directed,1,98,Exchange
1138,1139,directed,1,98,Exchange
1139,1138,directed,1,98,Exchange
1262,1174,directed,1,98,Exchange
1138,1174,directed,1,98,Exchange
1190,1138,directed,1,98,Exchange
1138,1190,directed,1,98,Exchange
1190,1269,directed,1,99,Exchange
1269,1190,directed,1,99,Exchange
1138,1190,directed,1,99,Exchange
1269,1271,directed,1,99,Exchange
1271,1269,directed,1,99,Exchange
1138,1269,directed,1,99,Exchange
1190,1205,directed,1,99,Exchange
1205,1190,directed,1,99,Exchange
1138,1190,directed,1,100,Exchange
1190,1138,directed,1,100,Exchange
1157,1177,directed,1,100,Exchange
1177,1157,directed,1,100,Exchange
1138,1157,directed,1,100,Exchange
1138,1177,directed,1,100,Exchange
1177,1138,directed,1,100,Exchange
1138,1273,directed,1,100,Exchange
1273,1138,directed,1,100,Exchange
1138,1190,directed,1,101,Exchange
1190,1138,directed,1,101,Exchange
1138,1157,directed,1,102,Exchange
1157,1138,directed,1,102,Exchange
1138,1277,directed,1,102,Exchange
1277,1138,directed,1,102,Exchange
1157,1177,directed,1,102,Exchange
1177,1157,directed,1,102,Exchange
1138,1157,directed,1,103,Exchange
1157,1138,directed,1,103,Exchange
1138,1177,directed,1,105,Exchange
1177,1138,directed,1,105,Exchange
1284,1138,directed,1,105,Exchange
1138,1284,directed,1,105,Exchange
1138,1177,directed,1,106,Exchange
1177,1138,directed,1,106,Exchange
1177,1182,directed,1,108,Exchange
1182,1177,directed,1,108,Exchange
1138,1177,directed,1,108,Exchange
1177,1138,directed,1,108,Exchange
1138,1177,directed,1,109,Exchange
1177,1138,directed,1,109,Exchange
1138,1139,directed,1,136,Exchange
1139,1138,directed,1,136,Exchange
1139,1339,directed,1,136,Exchange
1339,1139,directed,1,136,Exchange
1190,1138,directed,1,136,Exchange
1138,1190,directed,1,136,Exchange
1138,1190,directed,1,137,Exchange
1190,1138,directed,1,137,Exchange
1190,1340,directed,1,137,Exchange
1340,1190,directed,1,137,Exchange
1138,1341,directed,1,137,Exchange
1341,1138,directed,1,137,Exchange
1138,1341,directed,1,138,Exchange
1341,1138,directed,1,138,Exchange
1138,1190,directed,1,138,Exchange
1190,1138,directed,1,138,Exchange
1138,1343,directed,1,138,Exchange
1343,1138,directed,1,138,Exchange
1138,1190,directed,1,139,Exchange
1190,1138,directed,1,139,Exchange
1138,1190,directed,1,140,Exchange
1190,1138,directed,1,140,Exchange
1138,1190,directed,1,141,Exchange
1190,1138,directed,1,141,Exchange
1276,1275,directed,1,141,Exchange
1138,1276,directed,1,141,Exchange
1138,1275,directed,1,141,Exchange
1138,1190,directed,1,142,Exchange
1190,1138,directed,1,142,Exchange
1138,1275,directed,1,142,Exchange
1275,1276,directed,1,142,Exchange
1138,1276,directed,1,142,Exchange
1177,1157,directed,1,143,Exchange
1138,1177,directed,1,143,Exchange
1138,1157,directed,1,143,Exchange
1138,1139,directed,1,145,Exchange
1139,1138,directed,1,145,Exchange
1192,1138,directed,1,145,Exchange
1138,1348,directed,1,145,Exchange
1348,1138,directed,1,145,Exchange
1138,1386,directed,1,146,Exchange
1386,1138,directed,1,146,Exchange
1138,1177,directed,1,146,Exchange
1177,1138,directed,1,146,Exchange
1138,1276,directed,1,147,Exchange
1276,1138,directed,1,147,Exchange
1138,1190,directed,1,147,Exchange
1190,1138,directed,1,147,Exchange
1138,1351,directed,1,147,Exchange
1351,1138,directed,1,147,Exchange
1138,1351,directed,1,148,Exchange
1351,1138,directed,1,148,Exchange
1138,1192,directed,1,148,Exchange
1192,1138,directed,1,148,Exchange
1138,1190,directed,1,149,Exchange
1384,1138,directed,1,170,Exchange
1139,1384,directed,1,170,Exchange
1384,1139,directed,1,170,Exchange
1138,1139,directed,1,170,Exchange
1138,1384,directed,1,170,Exchange
1138,1177,directed,1,171,Exchange
1177,1138,directed,1,171,Exchange
1138,1348,directed,1,172,Exchange
1348,1138,directed,1,172,Exchange
1138,1348,directed,1,173,Exchange
1348,1138,directed,1,173,Exchange
1138,1386,directed,1,173,Exchange
1386,1138,directed,1,173,Exchange
1138,1386,directed,1,174,Exchange
1386,1138,directed,1,174,Exchange
1138,1386,directed,1,175,Exchange
1386,1138,directed,1,175,Exchange
1138,1192,directed,1,175,Exchange
1192,1138,directed,1,175,Exchange
1138,1341,directed,1,175,Exchange
1341,1138,directed,1,175,Exchange
1138,1392,directed,1,176,Exchange
1392,1138,directed,1,176,Exchange
1182,1138,directed,1,177,Exchange
1138,1192,directed,1,177,Exchange
1192,1138,directed,1,177,Exchange
1138,1192,directed,1,178,Exchange
1192,1138,directed,1,178,Exchange
1138,1192,directed,1,179,Exchange
1192,1138,directed,1,179,Exchange
1138,1177,directed,1,179,Exchange
1177,1138,directed,1,179,Exchange
1138,1177,directed,1,180,Exchange
1177,1138,directed,1,180,Exchange
1177,1157,directed,1,180,Exchange
1138,1157,directed,1,180,Exchange
1177,1157,directed,1,181,Exchange
1138,1177,directed,1,181,Exchange
1138,1157,directed,1,181,Exchange
1138,1139,directed,1,181,Exchange
1139,1138,directed,1,181,Exchange
1138,1192,directed,1,182,Exchange
1192,1138,directed,1,182,Exchange
1206,1177,directed,1,192,Exchange
1138,1206,directed,1,192,Exchange
1138,1177,directed,1,192,Exchange
1138,1141,directed,1,193,Exchange
1141,1138,directed,1,193,Exchange
1141,1165,directed,1,193,Exchange
1138,1165,directed,1,193,Exchange
1139,1138,directed,1,194,Exchange
1177,1139,directed,1,194,Exchange
1138,1177,directed,1,194,Exchange
1138,1139,directed,1,194,Exchange
1138,1177,directed,1,195,Exchange
1177,1138,directed,1,195,Exchange
1157,1177,directed,1,196,Exchange
1138,1157,directed,1,196,Exchange
1138,1177,directed,1,196,Exchange
1138,1139,directed,1,197,Exchange
1138,1139,directed,1,198,Exchange
1139,1138,directed,1,198,Exchange
1190,1138,directed,1,199,Exchange
1138,1177,directed,1,199,Exchange
1138,1198,directed,1,199,Exchange
1198,1138,directed,1,199,Exchange
1138,1198,directed,1,201,Exchange
1198,1138,directed,1,201,Exchange
1138,1198,directed,1,202,Exchange
1198,1138,directed,1,202,Exchange
1138,1177,directed,1,202,Exchange
1139,1138,directed,1,219,Exchange
1139,1138,directed,1,221,Exchange
1138,1132,directed,1,241,Exchange
1138,1132,directed,1,243,Exchange
1138,1132,directed,1,245,Exchange
1138,1132,directed,1,247,Exchange
1132,1138,directed,1,247,Exchange
1157,1177,directed,1,247,Exchange
1138,1157,directed,1,247,Exchange
1138,1177,directed,1,247,Exchange
1138,1132,directed,1,251,Exchange
1132,1138,directed,1,251,Exchange
1157,1177,directed,1,139,Exchange
1138,1157,directed,1,139,Exchange
1138,1177,directed,1,139,Exchange
1190,1274,directed,1,100,Exchange
1274,1190,directed,1,100,Exchange
1140,1209,directed,1,65,Exchange
1209,1140,directed,1,65,Exchange
1209,1140,directed,1,66,Exchange
1140,1209,directed,1,66,Exchange
1140,1209,directed,1,69,Exchange
1209,1140,directed,1,69,Exchange
1209,1698,directed,1,69,Exchange
1698,1209,directed,1,69,Exchange
1698,1140,directed,1,69,Exchange
1140,1216,directed,1,69,Exchange
1216,1140,directed,1,69,Exchange
1209,1699,directed,1,69,Exchange
1699,1209,directed,1,69,Exchange
1209,1216,directed,1,69,Exchange
1216,1209,directed,1,69,Exchange
1140,1217,directed,1,70,Exchange
1217,1140,directed,1,70,Exchange
1218,1140,directed,1,70,Exchange
1140,1218,directed,1,70,Exchange
1700,1182,directed,1,74,Exchange
1182,1700,directed,1,74,Exchange
1140,1700,directed,1,74,Exchange
1140,1209,directed,1,110,Exchange
1209,1140,directed,1,110,Exchange
1132,1140,directed,1,110,Exchange
1140,1132,directed,1,110,Exchange
1132,1140,directed,1,112,Exchange
1140,1132,directed,1,112,Exchange
1706,1706,directed,1,112,Exchange
1140,1706,directed,1,112,Exchange
1132,1140,directed,1,113,Exchange
1140,1132,directed,1,113,Exchange
1140,1707,directed,1,113,Exchange
1707,1140,directed,1,113,Exchange
1140,1708,directed,1,113,Exchange
1708,1140,directed,1,113,Exchange
1140,1132,directed,1,114,Exchange
1132,1140,directed,1,114,Exchange
1140,1709,directed,1,114,Exchange
1709,1140,directed,1,114,Exchange
1213,1140,directed,1,155,Exchange
1140,1361,directed,1,155,Exchange
1361,1140,directed,1,155,Exchange
1140,1361,directed,1,156,Exchange
1361,1140,directed,1,156,Exchange
1140,1209,directed,1,157,Exchange
1209,1140,directed,1,157,Exchange
1140,1209,directed,1,188,Exchange
1209,1140,directed,1,188,Exchange
1209,1132,directed,1,189,Exchange
1132,1209,directed,1,189,Exchange
1140,1209,directed,1,189,Exchange
1132,1209,directed,1,190,Exchange
1209,1132,directed,1,190,Exchange
1140,1132,directed,1,190,Exchange
1352,1139,directed,1,150,Exchange
1139,1352,directed,1,150,Exchange
1354,1139,directed,1,150,Exchange
1138,1139,directed,1,150,Exchange
1139,1414,directed,1,203,Exchange
1139,1415,directed,1,203,Exchange
1415,1139,directed,1,203,Exchange
1139,1414,directed,1,204,Exchange
1414,1139,directed,1,204,Exchange
1183,1139,directed,1,204,Exchange
1139,1177,directed,1,204,Exchange
1177,1139,directed,1,204,Exchange
1139,1177,directed,1,205,Exchange
1177,1139,directed,1,205,Exchange
1139,1183,directed,1,205,Exchange
1183,1139,directed,1,205,Exchange
1139,1138,directed,1,206,Exchange
1139,1177,directed,1,206,Exchange
1139,1742,directed,1,206,Exchange
1139,1277,directed,1,206,Exchange
1139,1419,directed,1,206,Exchange
1139,1414,directed,1,206,Exchange
1414,1139,directed,1,206,Exchange
1139,1190,directed,1,207,Exchange
1190,1139,directed,1,207,Exchange
1177,1139,directed,1,207,Exchange
1139,1177,directed,1,213,Exchange
1177,1139,directed,1,213,Exchange
1139,1177,directed,1,214,Exchange
1139,1177,directed,1,215,Exchange
1177,1139,directed,1,215,Exchange
1139,1183,directed,1,215,Exchange
1183,1139,directed,1,215,Exchange
1139,1183,directed,1,216,Exchange
1183,1139,directed,1,216,Exchange
1177,1139,directed,1,216,Exchange
1139,1159,directed,1,216,Exchange
1159,1139,directed,1,216,Exchange
1139,1159,directed,1,217,Exchange
1159,1139,directed,1,217,Exchange
1139,1177,directed,1,218,Exchange
1177,1139,directed,1,218,Exchange
1414,1177,directed,1,218,Exchange
1139,1414,directed,1,218,Exchange
1177,1182,directed,1,39,Exchange
1209,1140,directed,1,187,Exchange
1140,1209,directed,1,187,Exchange
1140,1212,directed,1,68,Exchange
1157,1177,directed,1,56,Exchange
1177,1157,directed,1,56,Exchange
1132,1298,directed,1,119,Relationship
1132,1132,directed,1,120,Relationship
1132,1151,directed,1,120,Relationship
1132,1299,directed,1,120,Relationship
1132,1135,directed,1,3,Relationship
1135,1132,directed,1,3,Relationship
1132,1142,directed,1,4,Relationship
1132,1143,directed,1,4,Relationship
1143,1132,directed,1,4,Relationship
1132,1143,directed,1,5,Relationship
1143,1132,directed,1,5,Relationship
1143,1144,directed,1,5,Relationship
1144,1143,directed,1,5,Relationship
1132,1144,directed,1,5,Relationship
1144,1132,directed,1,5,Relationship
1144,1161,directed,1,5,Relationship
1161,1144,directed,1,5,Relationship
1132,1161,directed,1,5,Relationship
1161,1132,directed,1,5,Relationship
1135,1146,directed,1,6,Relationship
1146,1135,directed,1,6,Relationship
1132,1146,directed,1,6,Relationship
1132,1147,directed,1,7,Relationship
1132,1148,directed,1,7,Relationship
1132,1149,directed,1,7,Relationship
1132,1150,directed,1,8,Relationship
1153,1132,directed,1,8,Relationship
1132,1153,directed,1,8,Relationship
1152,1153,directed,1,8,Relationship
1153,1152,directed,1,8,Relationship
1132,1690,directed,1,8,Relationship
1690,1132,directed,1,8,Relationship
1132,1691,directed,1,7,Relationship
1132,1691,directed,1,8,Relationship
1151,1691,directed,1,8,Relationship
1691,1151,directed,1,8,Relationship
1152,1690,directed,1,8,Relationship
1690,1152,directed,1,8,Relationship
1153,1690,directed,1,8,Relationship
1690,1153,directed,1,8,Relationship
1132,1154,directed,1,10,Relationship
1132,1155,directed,1,10,Relationship
1155,1132,directed,1,10,Relationship
1132,1152,directed,1,10,Relationship
1152,1132,directed,1,10,Relationship
1155,1152,directed,1,10,Relationship
1152,1155,directed,1,10,Relationship
1151,1156,directed,1,11,Relationship
1156,1151,directed,1,11,Relationship
1132,1156,directed,1,11,Relationship
1132,1151,directed,1,12,Relationship
1151,1132,directed,1,12,Relationship
1132,1691,directed,1,12,Relationship
1691,1151,directed,1,12,Relationship
1690,1132,directed,1,12,Relationship
1132,1690,directed,1,12,Relationship
1157,1151,directed,1,12,Relationship
1151,1157,directed,1,12,Relationship
1132,1157,directed,1,12,Relationship
1151,1158,directed,1,13,Relationship
1158,1151,directed,1,13,Relationship
1151,1157,directed,1,13,Relationship
1157,1151,directed,1,13,Relationship
1158,1134,directed,1,13,Relationship
1132,1158,directed,1,13,Relationship
1132,1134,directed,1,13,Relationship
1158,1157,directed,1,13,Relationship
1157,1158,directed,1,13,Relationship
1134,1151,directed,1,13,Relationship
1151,1134,directed,1,13,Relationship
1132,1157,directed,1,13,Relationship
1132,1164,directed,1,14,Relationship
1164,1132,directed,1,14,Relationship
1132,1152,directed,1,14,Relationship
1152,1132,directed,1,14,Relationship
1132,1138,directed,1,17,Relationship
1138,1132,directed,1,17,Relationship
1132,1135,directed,1,17,Relationship
1135,1132,directed,1,17,Relationship
1132,1152,directed,1,17,Relationship
1152,1132,directed,1,17,Relationship
1132,1165,directed,1,17,Relationship
1165,1132,directed,1,17,Relationship
1165,1132,directed,1,18,Relationship
1132,1165,directed,1,18,Relationship
1135,1132,directed,1,18,Relationship
1132,1135,directed,1,18,Relationship
1132,1153,directed,1,19,Relationship
1153,1132,directed,1,19,Relationship
1135,1132,directed,1,20,Relationship
1132,1135,directed,1,20,Relationship
1135,1132,directed,1,21,Relationship
1132,1135,directed,1,21,Relationship
1132,1692,directed,1,22,Relationship
1132,1693,directed,1,22,Relationship
