source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
27,29,Neve Harp,Octave Harp,Directed,1,306,Knows
29,271,Octave Harp,Dealer in London,Directed,1,306,Exchange
29,27,Octave Harp,Neve Harp,Directed,1,306,Knows
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
490,495,Doctor Cordelia Lochren,Electa Hoag,Directed,1,307,Exchange
,,,,,,,
490,27,Doctor Cordelia Lochren,Neve Harp,Directed,1,307,Knows of
,,,,,,,
,,,,,,,
490,496,Doctor Cordelia Lochren,The Lochren Family,Directed,1,307,Knows
,,,,,,,
,,,,,,,
490,152,Doctor Cordelia Lochren,Tobek Hess,Directed,1,307,Knows of
490,272,Doctor Cordelia Lochren,Undertaker (for the Lochren Family),Directed,1,307,Knows
490,8,Doctor Cordelia Lochren,Warren Wolde,Directed,1,307,Exchange
495,490,Electa Hoag,Doctor Cordelia Lochren,Directed,1,307,Exchange
,,,,,,,
,,,,,,,
495,8,Electa Hoag,Warren Wolde,Directed,1,307,Exchange
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
496,490,The Lochren Family,Doctor Cordelia Lochren,Directed,1,307,Knows
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
272,490,Undertaker (for the Lochren Family),Doctor Cordelia Lochren,Directed,1,307,Knows
272,496,Undertaker (for the Lochren Family),The Lochren Family,Directed,1,307,Knows
,,,,,,,
8,490,Warren Wolde,Doctor Cordelia Lochren,Directed,1,307,Exchange
8,495,Warren Wolde,Electa Hoag,Directed,1,307,Exchange
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
490,496,Doctor Cordelia Lochren,The Lochren Family,Directed,1,308,Knows
,,,,,,,
,,,,,,,
490,152,Doctor Cordelia Lochren,Tobek Hess,Directed,1,308,Knows of
,,,,,,,
,,,,,,,
496,490,The Lochren Family,Doctor Cordelia Lochren,Directed,1,308,Knows
496,152,The Lochren Family,Tobek Hess,Directed,1,308,Knows
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
152,496,Tobek Hess,The Lochren Family,Directed,1,308,Knows
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
490,8,Doctor Cordelia Lochren,Warren Wolde,Directed,1,309,Exchange
,,,,,,,
,,,,,,,
,,,,,,,
8,490,Warren Wolde,Doctor Cordelia Lochren,Directed,1,309,Exchange
,,,,,,,
,,,,,,,
490,27,Doctor Cordelia Lochren,Neve Harp,Directed,1,310,Knows
,,,,,,,
490,8,Doctor Cordelia Lochren,Warren Wolde,Directed,1,310,Exchange
490,273,Doctor Cordelia Lochren,Warren Wolde's Lawyer,Directed,1,310,Exchange
27,490,Neve Harp,Doctor Cordelia Lochren,Directed,1,310,Knows
,,,,,,,
,,,,,,,
,,,,,,,
8,490,Warren Wolde,Doctor Cordelia Lochren,Directed,1,310,Exchange
273,490,Warren Wolde's Lawyer,Doctor Cordelia Lochren,Directed,1,310,Exchange
