source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
10,3,Sylvie Beaudoin,Laura Mitkowski,Directed,1,60,Exchange,[NULL]
7,10,Clara Jane Donohue,Sylvie Beaudoin,Directed,1,60,Exchange,[NULL]
5,3,Hina Hassani,Laura Mitkowski,Directed,1,61,Exchange,[NULL]
3,5,Laura Mitkowski,Hina Hassani,Directed,1,61,Exchange,[NULL]
3,5,Laura Mitkowski,Hina Hassani,Directed,1,62,Exchange,[NULL]
5,3,Hina Hassani,Laura Mitkowski,Directed,1,62,Exchange,[NULL]
29,83,Edna Espiritu,Principal Sankiewicz,Directed,1,63,Exchange,Bing/Bernard Espiritu
83,29,Principal Sankiewicz,Edna Espiritu,Directed,1,63,Exchange,Bing/Bernard Espiritu
28,86,Bing/Bernard Espiritu,Aiden Redden,Directed,1,63,Exchange,Bing/Bernard Espiritu
86,28,Aiden Redden,Bing/Bernard Espiritu,Directed,1,63,Exchange,Bing/Bernard Espiritu
10,88,Sylvie Beaudoin,the children on the bus,Directed,1,64,Exchange,Bing/Bernard Espiritu
28,29,Bing/Bernard Espiritu,Edna Espiritu,Directed,1,64,Exchange,Bing/Bernard Espiritu
10,28,Sylvie Beaudoin,Bing/Bernard Espiritu,Directed,1,64,Exchange,Bing/Bernard Espiritu
28,10,Bing/Bernard Espiritu,Sylvie Beaudoin,Directed,1,64,Exchange,Bing/Bernard Espiritu
29,28,Edna Espiritu,Bing/Bernard Espiritu,Directed,1,64,Exchange,Bing/Bernard Espiritu
88,10,the children on the bus,Sylvie Beaudoin,Directed,1,64,Exchange,Bing/Bernard Espiritu
90,11,"""one of the Vietnamese ladies at the counter"" (67)",Marie Beaudoin,Directed,1,67,Exchange,Sylvie Beaudoin
11,10,Marie Beaudoin,Sylvie Beaudoin,Directed,1,67,Exchange,Sylvie Beaudoin
10,11,Sylvie Beaudoin,Marie Beaudoin,Directed,1,67,Exchange,Sylvie Beaudoin
11,90,Marie Beaudoin,"""one of the Vietnamese ladies at the counter"" (67)",Directed,1,67,Exchange,Sylvie Beaudoin
29,11,Edna Espiritu,Marie Beaudoin,Directed,1,68,Exchange,Sylvie Beaudoin
11,29,Marie Beaudoin,Edna Espiritu,Directed,1,68,Exchange,Sylvie Beaudoin
29,28,Edna Espiritu,Bing/Bernard Espiritu,Directed,1,68,Exchange,Sylvie Beaudoin
28,10,Bing/Bernard Espiritu,Sylvie Beaudoin,Directed,1,68,Exchange,Sylvie Beaudoin
28,29,Bing/Bernard Espiritu,Edna Espiritu,Directed,1,68,Exchange,Sylvie Beaudoin
10,28,Sylvie Beaudoin,Bing/Bernard Espiritu,Directed,1,68,Exchange,Sylvie Beaudoin
28,92,Bing/Bernard Espiritu,Ivana,Directed,1,69,Exchange,Sylvie Beaudoin
10,92,Sylvie Beaudoin,Ivana,Directed,1,69,Exchange,Sylvie Beaudoin
92,10,Ivana,Sylvie Beaudoin,Directed,1,69,Exchange,Sylvie Beaudoin
92,28,Ivana,Bing/Bernard Espiritu,Directed,1,69,Exchange,Sylvie Beaudoin
11,10,Marie Beaudoin,Sylvie Beaudoin,Directed,1,70,Exchange,Sylvie Beaudoin
10,11,Sylvie Beaudoin,Marie Beaudoin,Directed,1,70,Exchange,Sylvie Beaudoin
12,11,Johnny Beaudoin,Marie Beaudoin,Directed,1,71,Exchange,Sylvie Beaudoin
11,12,Marie Beaudoin,Johnny Beaudoin,Directed,1,71,Exchange,Sylvie Beaudoin
11,10,Marie Beaudoin,Sylvie Beaudoin,Directed,1,71,Exchange,Sylvie Beaudoin
10,11,Sylvie Beaudoin,Marie Beaudoin,Directed,1,71,Exchange,Sylvie Beaudoin
10,11,Sylvie Beaudoin,Marie Beaudoin,Directed,1,72,Exchange,Sylvie Beaudoin
11,10,Marie Beaudoin,Sylvie Beaudoin,Directed,1,72,Exchange,Sylvie Beaudoin
12,96,Johnny Beaudoin,Victor,Directed,1,73,Exchange,Sylvie Beaudoin
96,11,Victor,Marie Beaudoin,Directed,1,73,Exchange,Sylvie Beaudoin
96,12,Victor,Johnny Beaudoin,Directed,1,73,Exchange,Sylvie Beaudoin
11,96,Marie Beaudoin,Victor,Directed,1,73,Exchange,Sylvie Beaudoin
94,97,"""Mitchell next door"" (72)",Richard,Directed,1,73,Exchange,Sylvie Beaudoin
97,94,Richard,"""Mitchell next door"" (72)",Directed,1,73,Exchange,Sylvie Beaudoin
104,96,"""a cop"" (74)",Victor,Directed,1,74,Exchange,Sylvie Beaudoin
96,10,Victor,Sylvie Beaudoin,Directed,1,74,Exchange,Sylvie Beaudoin
103,102,Eunice (Cindy's dog),"""Cindy, the puppy mill lady"" (74)",Directed,1,74,Exchange,Sylvie Beaudoin
96,102,Victor,"""Cindy, the puppy mill lady"" (74)",Directed,1,74,Exchange,Sylvie Beaudoin
96,104,Victor,"""a cop"" (74)",Directed,1,74,Exchange,Sylvie Beaudoin
102,103,"""Cindy, the puppy mill lady"" (74)",Eunice (Cindy's dog),Directed,1,74,Exchange,Sylvie Beaudoin
102,96,"""Cindy, the puppy mill lady"" (74)",Victor,Directed,1,74,Exchange,Sylvie Beaudoin
10,96,Sylvie Beaudoin,Victor,Directed,1,74,Exchange,Sylvie Beaudoin
10,25,Sylvie Beaudoin,Slutty Christy,Directed,1,75,Exchange,Sylvie Beaudoin
25,10,Slutty Christy,Sylvie Beaudoin,Directed,1,75,Exchange,Sylvie Beaudoin
10,25,Sylvie Beaudoin,Slutty Christy,Directed,1,76,Exchange,Sylvie Beaudoin
25,10,Slutty Christy,Sylvie Beaudoin,Directed,1,76,Exchange,Sylvie Beaudoin
25,10,Slutty Christy,Sylvie Beaudoin,Directed,1,77,Exchange,Sylvie Beaudoin
10,25,Sylvie Beaudoin,Slutty Christy,Directed,1,77,Exchange,Sylvie Beaudoin
115,116,the cashier (dollar store),the manager (dollar store),Directed,1,79,Exchange,Sylvie Beaudoin
112,113,"""white lady wearing a muumuu"" (78)","""some man wearing a UFC bandana"" (79)",Directed,1,79,Exchange,Sylvie Beaudoin
113,112,"""some man wearing a UFC bandana"" (79)","""white lady wearing a muumuu"" (78)",Directed,1,79,Exchange,Sylvie Beaudoin
117,115,"""a man with a basket of party favours"" (79)",the cashier (dollar store),Directed,1,79,Exchange,Sylvie Beaudoin
116,115,the manager (dollar store),the cashier (dollar store),Directed,1,79,Exchange,Sylvie Beaudoin
115,117,the cashier (dollar store),"""a man with a basket of party favours"" (79)",Directed,1,79,Exchange,Sylvie Beaudoin
24,120,Mr. George,"""the lady in front of us"" (80)",Directed,1,80,Exchange,Sylvie Beaudoin
116,24,the manager (dollar store),Mr. George,Directed,1,80,Exchange,Sylvie Beaudoin
116,119,the manager (dollar store),"""the rest of the line"" (80)",Directed,1,80,Exchange,Sylvie Beaudoin
24,116,Mr. George,the manager (dollar store),Directed,1,80,Exchange,Sylvie Beaudoin
115,119,the cashier (dollar store),"""the rest of the line"" (80)",Directed,1,80,Exchange,Sylvie Beaudoin
115,117,the cashier (dollar store),"""a man with a basket of party favours"" (79)",Directed,1,80,Exchange,Sylvie Beaudoin
116,10,the manager (dollar store),Sylvie Beaudoin,Directed,1,80,Exchange,Sylvie Beaudoin
117,115,"""a man with a basket of party favours"" (79)",the cashier (dollar store),Directed,1,80,Exchange,Sylvie Beaudoin
10,116,Sylvie Beaudoin,the manager (dollar store),Directed,1,80,Exchange,Sylvie Beaudoin
120,24,"""the lady in front of us"" (80)",Mr. George,Directed,1,80,Exchange,Sylvie Beaudoin
120,10,"""the lady in front of us"" (80)",Sylvie Beaudoin,Directed,1,80,Exchange,Sylvie Beaudoin
119,120,"""the rest of the line"" (80)","""the lady in front of us"" (80)",Directed,1,80,Exchange,Sylvie Beaudoin
10,120,Sylvie Beaudoin,"""the lady in front of us"" (80)",Directed,1,80,Exchange,Sylvie Beaudoin
119,115,"""the rest of the line"" (80)",the cashier (dollar store),Directed,1,80,Exchange,Sylvie Beaudoin
119,116,"""the rest of the line"" (80)",the manager (dollar store),Directed,1,80,Exchange,Sylvie Beaudoin
