
"id","Type of Relationship <br />(choose)","Character 1 <br />(choose)","Character 2 <br />(choose)","Is Reciprocal? <br />(choose)","Narrative Container <br />(choose)","Start Page","End Page"
"341","Knows","Calvin Johnson","Calvin Johnson's Mom","1","Calvin Johnson (II) (1)","88","89"
"347","Knows","Calvin Johnson","Octavio Gomez","1","Calvin Johnson (II) (1)","90","92"
"348","Knows","Calvin Johnson","Calvin Johnson's Mom","1","Calvin Johnson (II) (1)","91","91"
"351","Exchange","Calvin Johnson","Octavio Gomez","1","Calvin Johnson (II) (1)","93","97"
"354","Knows","Calvin Johnson","Big Oakland Powwow","0","Calvin Johnson (II) (1)","95","96"
"360","Knows of","Calvin Johnson","Sloth (The Goonies)","0","Calvin Johnson (II) (1)","96","96"
"436","Exchange","Calvin Johnson","Tony Loneman","1","Calvin Johnson (II) (1)","96","96"
"855","Knows of","Calvin Johnson","Big Oakland Powwow","0","Calvin Johnson (II) (2)","144","146"
"859","Exchange","Calvin Johnson","Edwin Black","1","Calvin Johnson (II) (2)","144","146"
"860","Exchange","Calvin Johnson","Blue","1","Calvin Johnson (II) (2)","144","146"
"863","Knows","Calvin Johnson","Maggie","1","Calvin Johnson (II) (2)","145","145"
"864","Knows of","Calvin Johnson","Oakland Raiders","0","Calvin Johnson (II) (2)","145","145"
"866","Knows","Calvin Johnson","Powwow Committee","1","Calvin Johnson (II) (2)","144","146"
"869","Exchange","Calvin Johnson","Thomas Frank","1","Calvin Johnson (II) (2)","145","145"
"877","Knows of","Calvin Johnson","Harvey","0","Calvin Johnson (II) (2)","146","146"
"881","Knows","Calvin Johnson","Dene Oxendene","1","Calvin Johnson (II) (2)","146","146"
"885","Knows","Calvin Johnson","Blue","1","Dene Oxendene (II)","147","147"
"886","Knows","Calvin Johnson","Calvin Johnson's Dad","1","Dene Oxendene (II)","148","148"
"887","Knows","Calvin Johnson","Calvin Johnson's Mom","1","Dene Oxendene (II)","148","148"
"890","Knows","Calvin Johnson","Natives","1","Dene Oxendene (II)","148","149"
"893","Knows","Calvin Johnson","Participants in Dene's Film","0","Dene Oxendene (II)","149","149"
"894","Knows","Calvin Johnson","Maggie","1","Dene Oxendene (II)","149","149"
"996","Knows of","Calvin Johnson","Ancestors","0","Dene Oxendene (II)","149","150"
"1329","Exchange","Calvin Johnson","Carlos","1","Calvin Johnson (IV) (1)","248","250"
"1330","Exchange","Calvin Johnson","Octavio Gomez","1","Calvin Johnson (IV) (1)","248","250"
"1331","Exchange","Calvin Johnson","Charles","1","Calvin Johnson (IV) (1)","248","250"
"1335","Knows","Calvin Johnson","Waitress at Denny's","1","Calvin Johnson (IV) (1)","249","249"
"1342","Knows","Calvin Johnson","People at the Powwow","1","Calvin Johnson (IV) (1)","249","249"
"1343","Knows","Calvin Johnson","Edwin Black","1","Calvin Johnson (IV) (1)","249","249"
"1344","Knows","Calvin Johnson","Blue","1","Calvin Johnson (IV) (1)","249","249"
"1348","Knows of","Calvin Johnson","Big Oakland Powwow","0","Edwin Black (IV) (1)","248","250"
"1350","Knows of","Calvin Johnson","Big Oakland Powwow","0","Calvin Johnson (IV) (1)","248","250"
"1360","Knows","Calvin Johnson","Police Officers","0","Calvin Johnson (IV) (1)","249","249"
"1364","Knows","Calvin Johnson","Powwow Committee","1","Calvin Johnson (IV) (1)","250","250"
"1407","Knows","Calvin Johnson","Big Oakland Powwow","0","Octavio Gomez (IV) (1)","256","256"
"1470","Exchange","Calvin Johnson","Tony Loneman","1","Dene Oxendene (IV) (2)","270","270"
"1471","Exchange","Calvin Johnson","Octavio Gomez","1","Dene Oxendene (IV) (2)","270","270"
"1473","Knows","Calvin Johnson","Big Oakland Powwow","0","Dene Oxendene (IV) (2)","270","270"
"1485","Exchange","Calvin Johnson","Blue","1","Calvin Johnson (IV) (2)","272","273"
"1486","Exchange","Calvin Johnson","Edwin Black","1","Calvin Johnson (IV) (2)","272","273"
"1488","Exchange","Calvin Johnson","Tony Loneman","1","Calvin Johnson (IV) (2)","272","273"
"1489","Exchange","Calvin Johnson","Octavio Gomez","1","Calvin Johnson (IV) (2)","272","273"
"1491","Exchange","Calvin Johnson","Carlos","1","Calvin Johnson (IV) (2)","272","273"
"1492","Exchange","Calvin Johnson","Charles","1","Calvin Johnson (IV) (2)","272","273"
"1496","Exchange","Calvin Johnson","Tony Loneman","1","Calvin Johnson (IV) (2)","272","273"
"1505","Exchange","Calvin Johnson","Daniel Gonzales","1","Calvin Johnson (IV) (2)","273","273"
"1506","Exchange","Calvin Johnson","Orvil Red Feather","0","Calvin Johnson (IV) (2)","273","273"
"1507","Exchange","Calvin Johnson","Orvil Red Feather","1","Calvin Johnson (IV) (2)","273","273"
"1508","Knows","Calvin Johnson","Big Oakland Powwow","0","Calvin Johnson (IV) (2)","272","273"
"1521","Exchange","Calvin Johnson","Carlos","1","Thomas Frank (IV) (2)","274","274"
"1522","Exchange","Calvin Johnson","Charles","1","Thomas Frank (IV) (2)","274","274"
"1523","Exchange","Calvin Johnson","Octavio Gomez","1","Thomas Frank (IV) (2)","274","274"
"1530","Knows","Calvin Johnson","Big Oakland Powwow","0","Thomas Frank (IV) (2)","274","274"
"1554","Knows","Calvin Johnson","Big Oakland Powwow","0","Opal Viola Victoria Bear Shield (IV) (2)","278","278"
"1604","Knows","Calvin Johnson","Big Oakland Powwow","0","Jacquie Red Feather (IV) (2)","279","280"
"1656","Exchange","Calvin Johnson","Charles","1","Tony Loneman (IV) (2)","286","287"
"1657","Exchange","Calvin Johnson","Carlos","1","Tony Loneman (IV) (2)","286","287"
"1658","Exchange","Calvin Johnson","Octavio Gomez","1","Tony Loneman (IV) (2)","286","287"
"1668","Knows","Calvin Johnson","Big Oakland Powwow","0","Tony Loneman (IV) (2)","286","287"
"263","Exchange","Jacquie Red Feather","Victoria (Vicky)","1","Opal Viola Victoria Bear Shield (I)","47","47"
"361","Exchange","Jacquie Red Feather","Florencia","1","Jacquie Red Feather (II) (1)","98","99"
"363","Knows","Jacquie Red Feather","Opal Viola Victoria Bear Shield","1","Jacquie Red Feather (II) (1)","99","100"
"364","Knows","Jacquie Red Feather","Opal Viola Victoria Bear Shield's Father","1","Apparent Death","99","99"
"365","Knows","Jacquie Red Feather","Jacquie Red Feather's Father","1","Jacquie Red Feather (II) (1)","99","99"
"369","Exchange","Jacquie Red Feather","Opal Viola Victoria Bear Shield","1","Jacquie Red Feather (II) (1)","100","101"
"370","Knows of","Jacquie Red Feather","Orvil Red Feather","0","Jacquie Red Feather (II) (1)","100","101"
"371","Knows of","Jacquie Red Feather","Lony Red Feather","0","Jacquie Red Feather (II) (1)","100","100"
"372","Knows","Jacquie Red Feather","Victoria (Vicky)","1","Jacquie Red Feather (II) (1)","99","101"
"374","Knows of","Jacquie Red Feather","Loother Red Feather","0","Jacquie Red Feather (II) (1)","100","100"
"386","Exchange","Jacquie Red Feather","Group of teenagers","1","Opal Viola Victoria Bear Shield (I)","50","50"
"410","Knows of","Jacquie Red Feather","""two hundred or so people""","1","Jacquie Red Feather (II) (1)","103","105"
"413","Knows of","Jacquie Red Feather","A few youth","0","Jacquie Red Feather (II) (1)","103","104"
"418","Knows of","Jacquie Red Feather","Harold","0","Jacquie Red Feather (II) (1)","104","104"
"421","Knows of","Jacquie Red Feather","""Sea of white faces""","0","Jacquie Red Feather (II) (1)","103","103"
"423","Knows","Jacquie Red Feather","Doctors","1","Jacquie Red Feather (II) (1)","105","105"
"424","Knows","Jacquie Red Feather","The coroner","1","Jacquie Red Feather (II) (1)","105","105"
"427","Knows of","Jacquie Red Feather","Orvil Red Feather","0","Jacquie Red Feather (II) (1)","106","107"
"428","Knows of","Jacquie Red Feather","Lony Red Feather","0","Jacquie Red Feather (II) (1)","106","107"
"429","Knows of","Jacquie Red Feather","Loother Red Feather","0","Jacquie Red Feather (II) (1)","106","107"
"438","Exchange","Jacquie Red Feather","Opal Viola Victoria Bear Shield","1","Jacquie Red Feather (II) (1)","106","107"
"452","Exchange","Jacquie Red Feather","Harvey","1","Opal Viola Victoria Bear Shield (I)","52","52"
"473","Exchange","Jacquie Red Feather","Harvey","1","Opal Viola Victoria Bear Shield (I)","55","55"
"475","Exchange","Jacquie Red Feather","Opal Viola Victoria Bear Shield","1","Opal Viola Victoria Bear Shield (I)","56","56"
"476","Exchange","Jacquie Red Feather","Harvey","1","Opal Viola Victoria Bear Shield (I)","56","56"
"479","Knows","Jacquie Red Feather","Victoria (Vicky)","1","Opal Viola Victoria Bear Shield (I)","56","56"
"491","Knows of","Jacquie Red Feather","Doctors","0","Opal Viola Victoria Bear Shield (I)","59","59"
"496","Knows of","Jacquie Red Feather","Trickster Spider (Veho)","0","Jacquie Red Feather (II) (1)","106","106"
"512","Knows","Jacquie Red Feather","Jamie Red Feather","1","Jacquie Red Feather (II) (1)","105","107"
"513","Knows","Jacquie Red Feather","Victoria (Vicky)","1","Jacquie Red Feather (II) (1)","107","107"
"516","Exchange","Jacquie Red Feather","Harvey","1","Apparent Death","108","115"
"517","Exchange","Jacquie Red Feather","Opal Viola Victoria Bear Shield","1","Jacquie Red Feather (II) (1)","108","109"
"518","Exchange","Jacquie Red Feather","""two [wearing] baseball caps""","1","Jacquie Red Feather (II) (1)","108","113"
"520","Knows","Jacquie Red Feather","Alcatraz","0","Jacquie Red Feather (II) (1)","108","110"
"527","Knows of","Jacquie Red Feather","Orvil Red Feather","0","Jacquie Red Feather (II) (1)","109","109"
"528","Knows of","Jacquie Red Feather","Lony Red Feather","0","Jacquie Red Feather (II) (1)","109","109"
"529","Knows of","Jacquie Red Feather","Loother Red Feather","0","Jacquie Red Feather (II) (1)","109","109"
"531","Knows","Jacquie Red Feather","Victoria (Vicky)","1","Opal Viola Victoria Bear Shield (I)","59","59"
"532","Knows","Jacquie Red Feather","Harvey","1","Opal Viola Victoria Bear Shield (I)","60","60"
"534","Knows","Jacquie Red Feather","Adriana","1","Opal Viola Victoria Bear Shield (I)","60","60"
"535","Knows","Jacquie Red Feather","Adriana's brother","1","Opal Viola Victoria Bear Shield (I)","60","60"
"540","Knows of","Jacquie Red Feather","Abortion resource","0","Opal Viola Victoria Bear Shield (I)","60","60"
"543","Knows","Jacquie Red Feather","Ronald","1","Opal Viola Victoria Bear Shield (I)","60","60"
"546","Knows","Jacquie Red Feather","Victoria (Vicky)","0","Opal Viola Victoria Bear Shield (I)","60","60"
"571","Knows","Jacquie Red Feather","Victoria (Vicky)","1","Jacquie Red Feather (II) (1)","110","110"
"574","Knows","Jacquie Red Feather","Ronald","1","Jacquie Red Feather (II) (1)","110","110"
"578","Knows of","Jacquie Red Feather","Blue","0","Jacquie Red Feather (II) (1)","110","110"
"581","Knows","Jacquie Red Feather","Jamie Red Feather","1","Jacquie Red Feather (II) (1)","110","110"
"584","Knows of","Jacquie Red Feather","Lony Red Feather","0","Jacquie Red Feather (II) (1)","110","110"
"585","Knows of","Jacquie Red Feather","Loother Red Feather","0","Jacquie Red Feather (II) (1)","110","110"
"586","Knows of","Jacquie Red Feather","Orvil Red Feather","0","Jacquie Red Feather (II) (1)","110","110"
"594","Exchange","Jacquie Red Feather","Harvey","1","Jacquie Red Feather (II) (1)","108","115"
"595","Exchange","Jacquie Red Feather","Old guy","1","Jacquie Red Feather (II) (1)","108","113"
"600","Knows of","Jacquie Red Feather","Families","0","Jacquie Red Feather (II) (1)","111","111"
"608","Knows of","Jacquie Red Feather","Old guy's brother","0","Jacquie Red Feather (II) (1)","111","111"
"609","Knows","Jacquie Red Feather","Alcatraz","0","Jacquie Red Feather (II) (1)","111","112"
"611","Knows","Jacquie Red Feather","Rocky","1","Jacquie Red Feather (II) (1)","111","112"
"618","Knows","Jacquie Red Feather","Rocky's Dad","1","Jacquie Red Feather (II) (1)","112","112"
"628","Knows of","Jacquie Red Feather","Big Oakland Powwow","0","Jacquie Red Feather (II) (1)","113","114"
"629","Knows of","Jacquie Red Feather","Alcatraz","0","Jacquie Red Feather (II) (1)","113","113"
"632","Knows of","Jacquie Red Feather","Edwin Black","0","Jacquie Red Feather (II) (1)","113","113"
"636","Knows of","Jacquie Red Feather","Blue","0","Jacquie Red Feather (II) (1)","113","114"
"640","Knows of","Jacquie Red Feather","Lony Red Feather","0","Jacquie Red Feather (II) (1)","114","114"
"641","Knows of","Jacquie Red Feather","Loother Red Feather","0","Jacquie Red Feather (II) (1)","114","114"
"642","Knows of","Jacquie Red Feather","Orvil Red Feather","0","Jacquie Red Feather (II) (1)","114","114"
"643","Knows of","Jacquie Red Feather","Lony Red Feather","0","Jacquie Red Feather (II) (1)","117","117"
"644","Knows of","Jacquie Red Feather","Loother Red Feather","0","Jacquie Red Feather (II) (1)","117","117"
"645","Knows of","Jacquie Red Feather","Orvil Red Feather","0","Jacquie Red Feather (II) (1)","117","117"
"649","Exchange","Jacquie Red Feather","Opal Viola Victoria Bear Shield","1","Jacquie Red Feather (II) (1)","117","117"
"657","Knows","Jacquie Red Feather","Jamie Red Feather","1","Orvil Red Feather (II)","120","120"
"711","Knows","Jacquie Red Feather","Ronald","1","Opal Viola Victoria Bear Shield (III)","165","165"
"713","Exchange","Jacquie Red Feather","Ronald","1","Opal Viola Victoria Bear Shield (III)","166","167"
"716","Knows of","Jacquie Red Feather","Victoria (Vicky)","0","Opal Viola Victoria Bear Shield (III)","166","166"
"721","Knows of","Jacquie Red Feather","Victoria (Vicky)","0","Opal Viola Victoria Bear Shield (III)","167","167"
"997","Exchange","Jacquie Red Feather","Harvey","1","Jacquie Red Feather (II) (2)","151","155"
"999","Knows of","Jacquie Red Feather","Twin brothers","0","Jacquie Red Feather (II) (2)","151","153"
"1002","Knows of","Jacquie Red Feather","Girlfriend of one of the twins","0","Dene Oxendene (II)","152","152"
"1005","Knows of","Jacquie Red Feather","Tall Whites","0","Jacquie Red Feather (II) (2)","153","154"
"1008","Knows","Jacquie Red Feather","Ronald","1","Jacquie Red Feather (II) (2)","154","154"
"1010","Knows of","Jacquie Red Feather","Orvil Red Feather","0","Jacquie Red Feather (II) (2)","154","154"
"1013","Knows of","Jacquie Red Feather","Trickster Spider (Veho)","0","Jacquie Red Feather (II) (2)","154","154"
"1016","Knows","Jacquie Red Feather","Victoria (Vicky)","1","Jacquie Red Feather (II) (2)","154","155"
"1319","Knows of","Jacquie Red Feather","Blue","1","Opal Viola Victoria Bear Shield (III)","166","166"
"1321","Knows","Jacquie Red Feather","Storey (Baseball Bat)","1","Opal Viola Victoria Bear Shield (III)","166","167"
"1379","Exchange","Jacquie Red Feather","Harvey","1","Jacquie Red Feather (IV) (1)","253","255"
"1380","Knows of","Jacquie Red Feather","Big Oakland Powwow","0","Jacquie Red Feather (IV) (1)","253","253"
"1382","Knows of","Jacquie Red Feather","Blue","0","Jacquie Red Feather (IV) (1)","253","253"
"1384","Knows of","Jacquie Red Feather","Sports Announcers","0","Jacquie Red Feather (IV) (1)","254","254"
"1386","Knows of","Jacquie Red Feather","Powwow Dancers","0","Jacquie Red Feather (IV) (1)","254","254"
"1388","Knows of","Jacquie Red Feather","People at the Powwow","0","Jacquie Red Feather (IV) (1)","254","254"
"1389","Knows of","Jacquie Red Feather","Blue","0","Jacquie Red Feather (IV) (1)","255","255"
"1391","Knows","Jacquie Red Feather","Big Oakland Powwow","0","Jacquie Red Feather (IV) (1)","254","255"
"1393","Knows of","Jacquie Red Feather","Orvil Red Feather","0","Jacquie Red Feather (IV) (1)","255","255"
"1424","Knows","Jacquie Red Feather","Big Oakland Powwow","0","Edwin Black (IV) (2)","259","260"
"1462","Knows","Jacquie Red Feather","Big Oakland Powwow","0","Blue (IV) (2)","267","268"
"1567","Exchange","Jacquie Red Feather","Harvey","1","Jacquie Red Feather (IV) (2)","279","280"
"1568","Knows","Jacquie Red Feather","Orvil Red Feather","1","Jacquie Red Feather (IV) (2)","279","279"
"1569","Knows of","Jacquie Red Feather","Alcatraz","0","Jacquie Red Feather (IV) (2)","279","279"
"1571","Knows","Jacquie Red Feather","Victoria (Vicky)","1","Jacquie Red Feather (IV) (2)","279","279"
"1573","Knows","Jacquie Red Feather","Opal Viola Victoria Bear Shield","1","Jacquie Red Feather (IV) (2)","279","279"
"1577","Knows of","Jacquie Red Feather","""five or six Indians""","0","Jacquie Red Feather (IV) (2)","279","279"
"1579","Exchange","Jacquie Red Feather","Calvin Johnson","1","Jacquie Red Feather (IV) (2)","280","280"
"1580","Exchange","Jacquie Red Feather","Tony Loneman","1","Jacquie Red Feather (IV) (2)","280","280"
"1581","Exchange","Jacquie Red Feather","Carlos","1","Jacquie Red Feather (IV) (2)","280","280"
"1582","Exchange","Jacquie Red Feather","Charles","1","Jacquie Red Feather (IV) (2)","280","280"
"1583","Exchange","Jacquie Red Feather","Octavio Gomez","1","Jacquie Red Feather (IV) (2)","280","280"
"1584","Exchange","Jacquie Red Feather","Orvil Red Feather","1","Jacquie Red Feather (IV) (2)","280","280"
"1585","Exchange","Jacquie Red Feather","Loother Red Feather","1","Jacquie Red Feather (IV) (2)","280","280"
"1586","Exchange","Jacquie Red Feather","Lony Red Feather","1","Jacquie Red Feather (IV) (2)","280","280"
"1587","Exchange","Jacquie Red Feather","Opal Viola Victoria Bear Shield","1","Jacquie Red Feather (IV) (2)","280","280"
"1598","Knows","Jacquie Red Feather","Big Oakland Powwow","0","Jacquie Red Feather (IV) (2)","279","280"
"1618","Exchange","Jacquie Red Feather","Two nurses","1","Blue (IV) (3)","282","282"
"1619","Exchange","Jacquie Red Feather","Harvey","1","Blue (IV) (3)","282","283"
"1620","Exchange","Jacquie Red Feather","Orvil Red Feather","1","Blue (IV) (3)","282","282"
"1621","Exchange","Jacquie Red Feather","Edwin Black","1","Blue (IV) (3)","282","282"
"1629","Exchange","Jacquie Red Feather","Lony Red Feather","1","Blue (IV) (3)","283","283"
"1630","Exchange","Jacquie Red Feather","Loother Red Feather","1","Blue (IV) (3)","283","283"
"1645","Exchange","Jacquie Red Feather","Loother Red Feather","1","Opal Viola Victoria Bear Shield (IV) (3)","284","284"
"1646","Exchange","Jacquie Red Feather","Lony Red Feather","1","Opal Viola Victoria Bear Shield (IV) (3)","284","284"
"1697","Exchange","Jacquie Red Feather","""old Indian guy in a baseball cap""","1","Jacquie Red Feather (II) (1)","102","102"
"1698","Exchange","Jacquie Red Feather","Victoria (Vicky)","1","Jacquie Red Feather (II) (1)","112","112"
"506","Knows","Orvil Red Feather","Lony Red Feather","1","Jacquie Red Feather (II) (1)","107","107"
"507","Knows","Orvil Red Feather","Loother Red Feather","1","Jacquie Red Feather (II) (1)","107","107"
"650","Exchange","Orvil Red Feather","Opal Viola Victoria Bear Shield","1","Orvil Red Feather (II)","118","120"
"654","Knows of","Orvil Red Feather","Jacquie Red Feather","0","Orvil Red Feather (II)","120","120"
"658","Knows","Orvil Red Feather","Jamie Red Feather","1","Orvil Red Feather (II)","120","120"
"664","Knows of","Orvil Red Feather","Kids in school","0","Orvil Red Feather (II)","120","120"
"668","Knows","Orvil Red Feather","Opal Viola Victoria Bear Shield","1","Orvil Red Feather (II)","121","121"
"669","Exchange","Orvil Red Feather","Powwow Dancer on TV","0","Orvil Red Feather (II)","121","121"
"670","Knows","Orvil Red Feather","Lony Red Feather","1","Orvil Red Feather (II)","122","124"
"671","Knows","Orvil Red Feather","Loother Red Feather","1","Orvil Red Feather (II)","122","124"
"673","Exchange","Orvil Red Feather","Dene Oxendene","1","Orvil Red Feather (II)","122","124"
"705","Exchange","Orvil Red Feather","Lony Red Feather","1","Opal Viola Victoria Bear Shield (III)","164","165"
"707","Exchange","Orvil Red Feather","Loother Red Feather","1","Opal Viola Victoria Bear Shield (III)","164","165"
"771","Exchange","Orvil Red Feather","Lony Red Feather","1","Orvil Red Feather (II)","120","120"
"772","Exchange","Orvil Red Feather","Loother Red Feather","1","Orvil Red Feather (II)","120","120"
"777","Knows","Orvil Red Feather","Lony Red Feather","1","Orvil Red Feather (II)","118","119"
"778","Knows","Orvil Red Feather","Loother Red Feather","1","Orvil Red Feather (II)","118","119"
"780","Knows","Orvil Red Feather","Jamie Red Feather","1","Orvil Red Feather (II)","122","124"
"783","Exchange","Orvil Red Feather","Police Officers","1","Orvil Red Feather (II)","124","124"
"789","Exchange","Orvil Red Feather","CPS worker","1","Orvil Red Feather (II)","124","124"
"797","Knows","Orvil Red Feather","Opal Viola Victoria Bear Shield","1","Orvil Red Feather (II)","123","124"
"801","Exchange","Orvil Red Feather","Lony Red Feather","1","Orvil Red Feather (II)","126","133"
"802","Exchange","Orvil Red Feather","Loother Red Feather","1","Orvil Red Feather (II)","125","133"
"804","Exchange","Orvil Red Feather","Trickster Spider (Veho)","1","Orvil Red Feather (II)","125","125"
"807","Knows","Orvil Red Feather","Opal Viola Victoria Bear Shield","1","Orvil Red Feather (II)","126","126"
"809","Exchange","Orvil Red Feather","Powwow singers","0","Orvil Red Feather (II)","126","126"
"813","Knows of","Orvil Red Feather","Chance the Rapper","0","Orvil Red Feather (II)","126","126"
"814","Knows of","Orvil Red Feather","Eminem","0","Orvil Red Feather (II)","126","126"
"815","Knows of","Orvil Red Feather","Earl Sweatshirt","0","Orvil Red Feather (II)","126","126"
"819","Knows of","Orvil Red Feather","Beethoven","0","Orvil Red Feather (II)","127","127"
"826","Knows","Orvil Red Feather","Trickster Spider (Veho)","1","Orvil Red Feather (II)","127","129"
"828","Exchange","Orvil Red Feather","Opal Viola Victoria Bear Shield","0","Orvil Red Feather (II)","128","128"
"829","Knows of","Orvil Red Feather","Big Oakland Powwow","0","Orvil Red Feather (II)","128","130"
"834","Knows","Orvil Red Feather","Opal Viola Victoria Bear Shield","1","Orvil Red Feather (II)","129","129"
"835","Knows of","Orvil Red Feather","Oakland Athletics","0","Orvil Red Feather (II)","130","130"
"836","Knows of","Orvil Red Feather","Oakland Raiders","0","Orvil Red Feather (II)","130","130"
"837","Knows","Orvil Red Feather","Opal Viola Victoria Bear Shield","1","Orvil Red Feather (II)","131","133"
"840","Knows of","Orvil Red Feather","People at the Powwow","1","Orvil Red Feather (II)","131","132"
"843","Knows of","Orvil Red Feather","Oakland Athletics","0","Orvil Red Feather (II)","132","132"
"845","Exchange","Orvil Red Feather","Security Guard","1","Orvil Red Feather (II)","133","133"
"847","Knows of","Orvil Red Feather","Kids on field trips","0","Orvil Red Feather (II)","133","133"
"850","Knows of","Orvil Red Feather","Rich people","0","Orvil Red Feather (II)","133","133"
"1011","Knows","Orvil Red Feather","Trickster Spider (Veho)","1","Jacquie Red Feather (II) (2)","154","154"
"1017","Exchange","Orvil Red Feather","Lony Red Feather","1","Orvil Red Feather (IV) (1)","229","231"
"1018","Exchange","Orvil Red Feather","Loother Red Feather","1","Orvil Red Feather (IV) (1)","229","231"
"1020","Knows","Orvil Red Feather","Big Oakland Powwow","0","Orvil Red Feather (IV) (1)","229","233"
"1023","Knows of","Orvil Red Feather","Oakland Athletics","0","Orvil Red Feather (IV) (1)","229","229"
"1026","Knows of","Orvil Red Feather","Oakland Raiders","0","Orvil Red Feather (IV) (1)","229","229"
"1029","Knows","Orvil Red Feather","Opal Viola Victoria Bear Shield","1","Orvil Red Feather (IV) (1)","230","230"
"1033","Exchange","Orvil Red Feather","Men in the locker room","1","Orvil Red Feather (IV) (1)","231","232"
"1034","Exchange","Orvil Red Feather","""huge Indian guy""","1","Orvil Red Feather (IV) (1)","231","232"
"1036","Knows of","Orvil Red Feather","Powwow Dancer on TV","0","Orvil Red Feather (IV) (1)","232","232"
"1038","Exchange","Orvil Red Feather","Powwow Dancers","1","Orvil Red Feather (IV) (1)","231","233"
"1039","Knows","Orvil Red Feather","Lony Red Feather","1","Orvil Red Feather (IV) (1)","233","233"
"1040","Knows","Orvil Red Feather","Loother Red Feather","1","Orvil Red Feather (IV) (1)","233","233"
"1192","Knows of","Orvil Red Feather","Oakland Athletics","0","Opal Viola Victoria Bear Shield (IV) (1)","241","241"
"1195","Knows","Orvil Red Feather","Big Oakland Powwow","0","Opal Viola Victoria Bear Shield (IV) (1)","241","241"
"1200","Exchange","Orvil Red Feather","The Crowd","1","Opal Viola Victoria Bear Shield (IV) (1)","241","241"
"1312","Knows","Orvil Red Feather","Lony Red Feather","1","Opal Viola Victoria Bear Shield (III)","159","160"
"1313","Knows","Orvil Red Feather","Loother Red Feather","1","Opal Viola Victoria Bear Shield (III)","159","160"
"1316","Exchange","Orvil Red Feather","Trickster Spider (Veho)","1","Opal Viola Victoria Bear Shield (III)","162","162"
"1395","Knows","Orvil Red Feather","Big Oakland Powwow","0","Jacquie Red Feather (IV) (1)","255","255"
"1441","Knows","Orvil Red Feather","Big Oakland Powwow","0","Loother and Lony (IV)","263","264"
"1476","Knows","Orvil Red Feather","Big Oakland Powwow","0","Orvil Red Feather (IV) (2)","271","271"
"1477","Knows","Orvil Red Feather","Lony Red Feather","1","Orvil Red Feather (IV) (2)","271","271"
"1478","Knows","Orvil Red Feather","Loother Red Feather","1","Orvil Red Feather (IV) (2)","271","271"
"1480","Knows","Orvil Red Feather","Opal Viola Victoria Bear Shield","1","Orvil Red Feather (IV) (2)","271","271"
"1516","Knows","Orvil Red Feather","Big Oakland Powwow","0","Calvin Johnson (IV) (2)","273","273"
"1559","Knows","Orvil Red Feather","Big Oakland Powwow","0","Opal Viola Victoria Bear Shield (IV) (2)","278","278"
"1591","Exchange","Orvil Red Feather","Loother Red Feather","1","Jacquie Red Feather (IV) (2)","280","280"
"1592","Exchange","Orvil Red Feather","Lony Red Feather","1","Jacquie Red Feather (IV) (2)","280","280"
"1593","Exchange","Orvil Red Feather","Opal Viola Victoria Bear Shield","1","Jacquie Red Feather (IV) (2)","280","280"
"1603","Knows","Orvil Red Feather","Big Oakland Powwow","0","Jacquie Red Feather (IV) (2)","279","280"
"245","Knows","Opal Viola Victoria Bear Shield","Jacquie Red Feather","1","Opal Viola Victoria Bear Shield (I)","45","45"
"257","Knows of","Opal Viola Victoria Bear Shield","Opal Viola Victoria Bear Shield's Father","0","Opal Viola Victoria Bear Shield (I)","46","46"
"258","Knows of","Opal Viola Victoria Bear Shield","Jacquie Red Feather's Father","0","Opal Viola Victoria Bear Shield (I)","46","46"
"259","Exchange","Opal Viola Victoria Bear Shield","Victoria (Vicky)","1","Opal Viola Victoria Bear Shield (I)","46","46"
"260","Knows of","Opal Viola Victoria Bear Shield","Opal the Medicine Woman","0","Opal Viola Victoria Bear Shield (I)","46","46"
"261","Knows","Opal Viola Victoria Bear Shield","Two Shoes","1","Opal Viola Victoria Bear Shield (I)","46","47"
"262","Exchange","Opal Viola Victoria Bear Shield","Victoria (Vicky)","1","Opal Viola Victoria Bear Shield (I)","47","47"
"264","Exchange","Opal Viola Victoria Bear Shield","Victoria (Vicky)","1","Opal Viola Victoria Bear Shield (I)","48","48"
"266","Knows of","Opal Viola Victoria Bear Shield","Alcatraz","0","Opal Viola Victoria Bear Shield (I)","48","48"
"267","Exchange","Opal Viola Victoria Bear Shield","Jacquie Red Feather","1","Opal Viola Victoria Bear Shield (I)","49","49"
"329","Knows of","Opal Viola Victoria Bear Shield","The white men","0","Opal Viola Victoria Bear Shield (I)","46","46"
"368","Knows","Opal Viola Victoria Bear Shield","Opal Viola Victoria Bear Shield's Father","1","Jacquie Red Feather (II) (1)","99","99"
"373","Knows","Opal Viola Victoria Bear Shield","Victoria (Vicky)","1","Jacquie Red Feather (II) (1)","99","100"
"375","Exchange","Opal Viola Victoria Bear Shield","Kids in school","1","Opal Viola Victoria Bear Shield (I)","46","46"
"376","Knows","Opal Viola Victoria Bear Shield","Men in military uniforms","1","Opal Viola Victoria Bear Shield (I)","49","49"
"379","Knows of","Opal Viola Victoria Bear Shield","Younger men","1","Opal Viola Victoria Bear Shield (I)","49","49"
"381","Knows of","Opal Viola Victoria Bear Shield","""two big old Indian women""","1","Opal Viola Victoria Bear Shield (I)","49","49"
