
"id","Type of Relationship <br />(choose)","Character 1 <br />(choose)","Character 2 <br />(choose)","Is Reciprocal? <br />(choose)","Narrative Container <br />(choose)","Start Page","End Page"
"837","Knows","Alison Blake","Alison's friends","1","12 Great Rock and Roll Pauses By Alison Blake","246","246"
"842","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","247","247"
"844","Exchange","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","248","248"
"845","Knows","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","248","248"
"850","Knows of","Alison Blake","""girl with the sick heart""","0","12 Great Rock and Roll Pauses By Alison Blake","248","248"
"851","Knows of","Alison Blake","""parents"" (of the girl with the sick heart)","0","12 Great Rock and Roll Pauses By Alison Blake","248","248"
"854","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","249","250"
"855","Knows of","Alison Blake","Steve Miller","0","12 Great Rock and Roll Pauses By Alison Blake","249","249"
"856","Knows of","Alison Blake","Steve Miller Band","0","12 Great Rock and Roll Pauses By Alison Blake","249","249"
"860","Exchange","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","253","257"
"861","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","255","255"
"863","Knows of","Alison Blake","The Conduits (band)","0","12 Great Rock and Roll Pauses By Alison Blake","257","257"
"864","Knows of","Alison Blake","Jules Jones","0","12 Great Rock and Roll Pauses By Alison Blake","257","257"
"866","Knows of","Alison Blake","Bosco","0","12 Great Rock and Roll Pauses By Alison Blake","257","258"
"868","Knows","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","258","258"
"870","Exchange","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","259","259"
"871","Exchange","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","260","260"
"872","Exchange","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","260","261"
"874","Knows","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","262","262"
"875","Exchange","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","263","263"
"877","Knows of","Alison Blake","The Frames (band)","0","12 Great Rock and Roll Pauses By Alison Blake","263","263"
"880","Knows","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","264","264"
"881","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","264","264"
"884","Knows of","Alison Blake","The Langs (family)","0","12 Great Rock and Roll Pauses By Alison Blake","265","265"
"886","Knows","Alison Blake","Drew Blake's mother","1","12 Great Rock and Roll Pauses By Alison Blake","265","265"
"888","Knows","Alison Blake","Suzette (Alison's friend)","1","12 Great Rock and Roll Pauses By Alison Blake","265","265"
"891","Knows","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","265","265"
"893","Knows of","Alison Blake","Ada (Sasha's friend)","0","12 Great Rock and Roll Pauses By Alison Blake","265","265"
"894","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","266","267"
"895","Knows","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","266","267"
"897","Exchange","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","269","269"
"899","Knows","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","269","269"
"903","Knows of","Alison Blake","""girl with the sick heart""","0","12 Great Rock and Roll Pauses By Alison Blake","269","269"
"904","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","270","270"
"905","Exchange","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","271","271"
"906","Exchange","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","271","272"
"908","Knows of","Alison Blake","Robert Freeman Jr.","0","12 Great Rock and Roll Pauses By Alison Blake","272","273"
"910","Exchange","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","273","273"
"911","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","273","273"
"917","Exchange","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","276","276"
"918","Knows of","Alison Blake","The Doobie Brothers","0","12 Great Rock and Roll Pauses By Alison Blake","276","276"
"920","Knows of","Alison Blake","Garbage (band)","0","12 Great Rock and Roll Pauses By Alison Blake","276","276"
"931","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","280","280"
"933","Exchange","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","280","281"
"935","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","282","282"
"936","Knows","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","282","282"
"937","Knows","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","282","282"
"943","Knows","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","283","283"
"944","Knows","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","284","284"
"945","Knows","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","284","284"
"947","Knows","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","286","286"
"948","Knows of","Alison Blake","Semisonic (band)","0","12 Great Rock and Roll Pauses By Alison Blake","287","287"
"949","Exchange","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","288","290"
"950","Knows","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","288","288"
"952","Knows","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","290","290"
"955","Knows of","Alison Blake","Robert Freeman Jr.","0","12 Great Rock and Roll Pauses By Alison Blake","290","290"
"958","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","291","291"
"959","Exchange","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","292","293"
"961","Knows of","Alison Blake","""girl with the sick heart""","0","12 Great Rock and Roll Pauses By Alison Blake","292","292"
"962","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","294","294"
"963","Exchange","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","295","296"
"964","Knows of","Alison Blake","The Frames (band)","0","12 Great Rock and Roll Pauses By Alison Blake","295","295"
"966","Knows","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","295","295"
"969","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","297","297"
"970","Knows","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","297","299"
"971","Knows","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","297","297"
"972","Exchange","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","298","298"
"973","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","299","300"
"974","Knows","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","299","299"
"983","Knows of","Alison Blake","The Doobie Brothers","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"984","Knows of","Alison Blake","The Four Tops (band)","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"985","Knows of","Alison Blake","Garbage (band)","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"986","Knows of","Alison Blake","George Michael","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"987","Knows of","Alison Blake","David Bowie","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"988","Knows of","Alison Blake","Led Zeppelin","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"989","Knows of","Alison Blake","NOFX (band)","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"990","Knows of","Alison Blake","The Zombies (band)","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"991","Knows of","Alison Blake","Semisonic (band)","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"992","Knows of","Alison Blake","The Police (band)","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"993","Knows of","Alison Blake","Jimi Hendrix","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"994","Knows of","Alison Blake","The Frames (band)","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"995","Knows of","Alison Blake","An Horse (band)","0","12 Great Rock and Roll Pauses By Alison Blake","305","305"
"1124","Knows","Alison Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","304","304"
"1125","Knows","Alison Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","304","304"
"1126","Knows","Alison Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","304","304"
"602","Knows","Ted Hollander","Sasha","1","11 Good-bye, My Love","208","209"
"603","Knows","Ted Hollander","Hammer (Sasha’s stepfather)","1","11 Good-bye, My Love","208","209"
"604","Knows","Ted Hollander","Beth (Sasha's mother)","1","11 Good-bye, My Love","208","209"
"606","Knows of","Ted Hollander","Orpheus","0","11 Good-bye, My Love","209","209"
"607","Knows of","Ted Hollander","Eurydice","0","11 Good-bye, My Love","209","209"
"610","Knows of","Ted Hollander","Neapolitans","0","11 Good-bye, My Love","209","209"
"611","Exchange","Ted Hollander","Susan Hollander","1","11 Good-bye, My Love","209","212"
"613","Exchange","Ted Hollander","Alfred ""Alf"" Hollander","1","11 Good-bye, My Love","211","212"
"615","Exchange","Ted Hollander","Miles Hollander","1","11 Good-bye, My Love","211","212"
"616","Exchange","Ted Hollander","Ames Hollander","1","11 Good-bye, My Love","211","212"
"617","Knows","Ted Hollander","Elsa","1","11 Good-bye, My Love","212","212"
"618","Knows","Ted Hollander","Sasha","1","11 Good-bye, My Love","213","215"
"619","Knows","Ted Hollander","Andy Grady (Sasha's father)","1","11 Good-bye, My Love","213","213"
"621","Knows","Ted Hollander","Beth (Sasha's mother)","1","11 Good-bye, My Love","213","213"
"626","Knows","Ted Hollander","Alfred ""Alf"" Hollander","1","11 Good-bye, My Love","214","214"
"627","Knows","Ted Hollander","Miles Hollander","1","11 Good-bye, My Love","214","214"
"628","Knows","Ted Hollander","Ames Hollander","1","11 Good-bye, My Love","214","214"
"634","Knows of","Ted Hollander","Hadrian","0","11 Good-bye, My Love","214","214"
"635","Knows","Ted Hollander","Orpheus","0","11 Good-bye, My Love","214","215"
"636","Knows","Ted Hollander","Eurydice","0","11 Good-bye, My Love","214","215"
"637","Knows","Ted Hollander","""shepherd""","0","11 Good-bye, My Love","214","214"
"638","Knows","Ted Hollander","Pluto","0","11 Good-bye, My Love","214","214"
"643","Knows","Ted Hollander","Susan Hollander","1","11 Good-bye, My Love","215","215"
"644","Knows of","Ted Hollander","""crone"" (in Naples)","0","11 Good-bye, My Love","215","215"
"645","Knows","Ted Hollander","""kid in a green T-shirt"" (in Naples)","1","11 Good-bye, My Love","215","215"
"646","Knows of","Ted Hollander","""old woman"" (in Naples)","0","11 Good-bye, My Love","215","215"
"647","Exchange","Ted Hollander","Sasha","1","11 Good-bye, My Love","216","226"
"648","Knows of","Ted Hollander","Lucian Freud","0","11 Good-bye, My Love","216","216"
"649","Knows","Ted Hollander","Beth (Sasha's mother)","1","11 Good-bye, My Love","217","220"
"654","Knows","Ted Hollander","Miles Hollander","1","11 Good-bye, My Love","217","217"
"655","Knows","Ted Hollander","Ames Hollander","1","11 Good-bye, My Love","217","217"
"656","Knows","Ted Hollander","Alfred ""Alf"" Hollander","1","11 Good-bye, My Love","217","217"
"660","Knows","Ted Hollander","Andy Grady (Sasha's father)","1","11 Good-bye, My Love","218","219"
"662","Knows of","Ted Hollander","Mark Avery","0","11 Good-bye, My Love","219","219"
"668","Knows","Ted Hollander","""driver"" (in Naples)","1","11 Good-bye, My Love","221","221"
"669","Knows of","Ted Hollander","David Hockney","0","11 Good-bye, My Love","221","221"
"670","Knows of","Ted Hollander","Richard Diebenkorn","0","11 Good-bye, My Love","221","221"
"671","Knows of","Ted Hollander","John Moore","0","11 Good-bye, My Love","221","221"
"672","Knows","Ted Hollander","""college students"" (in Naples)","0","11 Good-bye, My Love","221","221"
"674","Knows","Ted Hollander","""college students"" (in Naples)","0","11 Good-bye, My Love","222","223"
"675","Knows of","Ted Hollander","Paul Cézanne","0","11 Good-bye, My Love","222","222"
"677","Knows","Ted Hollander","Susan Hollander","1","11 Good-bye, My Love","222","223"
"681","Knows of","Ted Hollander","Wade","0","11 Good-bye, My Love","223","223"
"682","Knows of","Ted Hollander","The Pinheads (band)","0","11 Good-bye, My Love","223","223"
"683","Knows","Ted Hollander","""doorman"" (in Naples)","1","11 Good-bye, My Love","224","224"
"686","Knows of","Ted Hollander","Orpheus","0","11 Good-bye, My Love","225","225"
"687","Knows of","Ted Hollander","Eurydice","0","11 Good-bye, My Love","225","225"
"689","Exchange","Ted Hollander","""officer"" (in Naples)","1","11 Good-bye, My Love","227","227"
"690","Exchange","Ted Hollander","""officer"" (in Naples)","1","11 Good-bye, My Love","227","227"
"696","Knows of","Ted Hollander","Orpheus","0","11 Good-bye, My Love","227","227"
"697","Knows of","Ted Hollander","Eurydice","0","11 Good-bye, My Love","227","227"
"699","Exchange","Ted Hollander","""bandy-legged old woman""","1","11 Good-bye, My Love","228","230"
"700","Knows of","Ted Hollander","Titian","0","11 Good-bye, My Love","229","229"
"701","Knows of","Ted Hollander","Giorgine","0","11 Good-bye, My Love","229","229"
"702","Knows of","Ted Hollander","First boy (in Sasha's palazzo)","0","11 Good-bye, My Love","229","229"
"703","Knows of","Ted Hollander","Second boy (in Sasha's palazzo)","0","11 Good-bye, My Love","229","229"
"704","Knows of","Ted Hollander","Third boy (in Sasha's palazzo)","0","11 Good-bye, My Love","229","229"
"706","Exchange","Ted Hollander","Sasha","1","11 Good-bye, My Love","229","233"
"708","Knows","Ted Hollander","First tenant (in Sasha's palazzo)","1","11 Good-bye, My Love","230","231"
"709","Knows","Ted Hollander","Second tenant (in Sasha's palazzo)","1","11 Good-bye, My Love","230","231"
"710","Exchange","Ted Hollander","Susan Hollander","1","11 Good-bye, My Love","231","231"
"711","Knows","Ted Hollander","Susan Hollander","1","11 Good-bye, My Love","232","232"
"712","Knows of","Ted Hollander","JMW Turner","0","11 Good-bye, My Love","233","233"
"713","Knows of","Ted Hollander","Georgia O'Keeffe","0","11 Good-bye, My Love","233","233"
"714","Knows of","Ted Hollander","Paul Klee","0","11 Good-bye, My Love","233","233"
"1117","Knows","Ted Hollander","Ted Hollander's grandchildren","1","11 Good-bye, My Love","233","233"
"1118","Knows","Ted Hollander","Susan Hollander","1","11 Good-bye, My Love","233","233"
"1119","Knows","Ted Hollander","Alison Blake","1","11 Good-bye, My Love","233","233"
"1120","Knows","Ted Hollander","Lincoln Blake","1","11 Good-bye, My Love","233","233"
"1123","Knows of","Ted Hollander","""various Caesars""","0","11 Good-bye, My Love","214","214"
"408","Knows","Tom Cruise","Nicole Kidman","1","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","172","172"
"410","Knows","Tom Cruise","""children"" (Tom Cruise and Nicole Kidman's)","1","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","172","172"
"411","Knows","Nicole Kidman","""children"" (Tom Cruise and Nicole Kidman's)","1","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","172","172"
"414","Knows of","Sharon Stone","Homer","0","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","172","172"
"417","Exchange","Atticus Levi","Jules Jones","1","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","172","172"
"423","Exchange","Atticus Levi","Jules Jones","1","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","175","175"
"418","Exchange","Janet Green","Jules Jones","1","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","173","173"
"426","Knows","Janet Green","""male memoirist""","1","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","175","175"
"437","Exchange","Janet Green","Jules Jones","1","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","182","182"
"431","Exchange","Beatrice Green","Jules Jones","1","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","179","179"
"433","Knows","Beatrice Green","Janet Green","1","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","179","179"
"1115","Exchange","Jake","Kitty Jackson","0","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","183","183"
"449","Knows","Vanity Fair reporter","Jules Jones' chiropractor","1","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","185","185"
"451","Knows","Vanity Fair reporter","Jules Jones' building's superintendent","1","9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!","185","185"
"477","Knows of","Bix","Lizzie's father","0","10 Out of Body","189","189"
"478","Knows of","Bix","Lizzie's father","0","10 Out of Body","189","189"
"485","Exchange","Bix","Robert Freeman Jr.","1","10 Out of Body","191","191"
"486","Knows","Bix","Lizzie","1","10 Out of Body","191","191"
"526","Knows","Bix","Lizzie","1","10 Out of Body","196","196"
"543","Knows","Bix","Lizzie","1","10 Out of Body","197","197"
"584","Exchange","Bix","""a custodian"" (pg. 201)","1","10 Out of Body","201","201"
"589","Exchange","Bix","Drew Blake","1","10 Out of Body","203","204"
"579","Knows","Robert Freeman Jr.'s father","Robert Freeman Jr.'s mother","1","10 Out of Body","200","200"
"533","Knows","Hammer (Sasha’s stepfather)","Drew Blake","1","10 Out of Body","197","197"
"609","Knows","Hammer (Sasha’s stepfather)","Beth (Sasha's mother)","1","11 Good-bye, My Love","209","209"
"1116","Exchange","Robert Freeman Jr.'s mother","Robert Freeman Jr.","1","10 Out of Body","198","198"
"624","Knows","Beth (Sasha's mother)","Hammer (Sasha’s stepfather)","1","11 Good-bye, My Love","213","213"
"650","Knows","Beth (Sasha's mother)","Sasha","1","11 Good-bye, My Love","217","217"
"661","Knows","Beth (Sasha's mother)","Andy Grady (Sasha's father)","1","11 Good-bye, My Love","218","219"
"691","Exchange","Beth (Sasha's mother)","Ted Hollander","0","11 Good-bye, My Love","227","227"
"717","Knows","Beth (Sasha's mother)","Drew Blake","1","11 Good-bye, My Love","233","233"
"620","Knows","Andy Grady (Sasha's father)","Sasha","1","11 Good-bye, My Love","213","213"
"622","Knows","Andy Grady (Sasha's father)","Beth (Sasha's mother)","1","11 Good-bye, My Love","213","213"
"612","Knows","Susan Hollander","Alfred ""Alf"" Hollander","1","11 Good-bye, My Love","211","211"
"692","Exchange","Susan Hollander","Ted Hollander","0","11 Good-bye, My Love","227","227"
"614","Knows","Alfred ""Alf"" Hollander","Miles Hollander","1","11 Good-bye, My Love","211","211"
"629","Knows","Alfred ""Alf"" Hollander","Miles Hollander","1","11 Good-bye, My Love","214","214"
"630","Knows","Alfred ""Alf"" Hollander","Ames Hollander","1","11 Good-bye, My Love","214","214"
"632","Knows","Alfred ""Alf"" Hollander","Ames Hollander","1","11 Good-bye, My Love","212","212"
"693","Exchange","Alfred ""Alf"" Hollander","""hotel clerk"" (in Naples)","1","11 Good-bye, My Love","227","227"
"694","Exchange","Alfred ""Alf"" Hollander","Ted Hollander","1","11 Good-bye, My Love","227","227"
"631","Knows","Miles Hollander","Ames Hollander","1","11 Good-bye, My Love","214","214"
"633","Knows","Miles Hollander","Ames Hollander","1","11 Good-bye, My Love","212","212"
"657","Knows","Miles Hollander","Ames Hollander","1","11 Good-bye, My Love","217","217"
"658","Knows","Miles Hollander","Alfred ""Alf"" Hollander","1","11 Good-bye, My Love","217","217"
"659","Knows","Ames Hollander","Alfred ""Alf"" Hollander","1","11 Good-bye, My Love","217","217"
"680","Knows","Wade","The Pinheads (band)","1","11 Good-bye, My Love","223","223"
"608","Knows","Orpheus","Eurydice","1","11 Good-bye, My Love","209","209"
"639","Knows","Orpheus","Eurydice","1","11 Good-bye, My Love","214","215"
"641","Knows","Orpheus","Pluto","1","11 Good-bye, My Love","214","214"
"688","Knows","Orpheus","Eurydice","1","11 Good-bye, My Love","225","225"
"698","Knows","Orpheus","Eurydice","1","11 Good-bye, My Love","227","227"
"640","Knows","Eurydice","""shepherd""","1","11 Good-bye, My Love","214","214"
"642","Knows","Eurydice","Pluto","1","11 Good-bye, My Love","214","214"
"800","Knows","Lincoln Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","236","236"
"822","Knows","Lincoln Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","243","243"
"824","Knows of","Lincoln Blake","The Four Tops (band)","0","12 Great Rock and Roll Pauses By Alison Blake","244","244"
"825","Knows of","Lincoln Blake","Jimi Hendrix","0","12 Great Rock and Roll Pauses By Alison Blake","244","244"
"826","Knows of","Lincoln Blake","David Bowie","0","12 Great Rock and Roll Pauses By Alison Blake","244","244"
"843","Knows","Lincoln Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","247","248"
"852","Exchange","Lincoln Blake","Alison Blake","1","12 Great Rock and Roll Pauses By Alison Blake","249","250"
"853","Exchange","Lincoln Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","249","250"
"858","Knows of","Lincoln Blake","Steve Miller","0","12 Great Rock and Roll Pauses By Alison Blake","249","249"
"859","Knows of","Lincoln Blake","Steve Miller Band","0","12 Great Rock and Roll Pauses By Alison Blake","249","249"
"873","Exchange","Lincoln Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","260","260"
"876","Knows of","Lincoln Blake","The Frames (band)","0","12 Great Rock and Roll Pauses By Alison Blake","263","263"
"898","Knows","Lincoln Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","269","269"
"915","Exchange","Lincoln Blake","Alison Blake","1","12 Great Rock and Roll Pauses By Alison Blake","274","274"
"916","Knows","Lincoln Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","274","274"
"919","Knows of","Lincoln Blake","The Doobie Brothers","0","12 Great Rock and Roll Pauses By Alison Blake","276","276"
"921","Knows of","Lincoln Blake","Garbage (band)","0","12 Great Rock and Roll Pauses By Alison Blake","276","276"
"928","Exchange","Lincoln Blake","Alison Blake","1","12 Great Rock and Roll Pauses By Alison Blake","278","278"
"929","Knows of","Lincoln Blake","The Police (band)","0","12 Great Rock and Roll Pauses By Alison Blake","278","278"
"930","Knows of","Lincoln Blake","An Horse (band)","0","12 Great Rock and Roll Pauses By Alison Blake","278","278"
"932","Exchange","Lincoln Blake","Alison Blake","1","12 Great Rock and Roll Pauses By Alison Blake","280","280"
"980","Exchange","Lincoln Blake","Alison Blake","1","12 Great Rock and Roll Pauses By Alison Blake","301","301"
"981","Exchange","Lincoln Blake","Drew Blake","1","12 Great Rock and Roll Pauses By Alison Blake","303","303"
"982","Exchange","Lincoln Blake","Alison Blake","1","12 Great Rock and Roll Pauses By Alison Blake","303","303"
"455","Knows","Drew Blake","Sasha","1","10 Out of Body","186","188"
"470","Exchange","Drew Blake","Sasha","1","10 Out of Body","189","189"
"480","Knows","Drew Blake","Sasha","1","10 Out of Body","190","191"
"481","Knows","Drew Blake","Lizzie","1","10 Out of Body","190","190"
"483","Knows","Drew Blake","Drew Blake's brothers","1","10 Out of Body","190","190"
"552","Exchange","Drew Blake","The Conduits (band)","1","10 Out of Body","198","198"
"554","Knows","Drew Blake","Bosco","0","10 Out of Body","198","199"
"576","Knows","Drew Blake","Sasha","1","10 Out of Body","200","200"
"581","Exchange","Drew Blake","Bix","1","10 Out of Body","201","201"
"588","Knows","Drew Blake","""a girl"" (Rob shares a strong joint with)","0","10 Out of Body","202","202"
"597","Knows","Drew Blake","Sasha","1","10 Out of Body","204","205"
"830","Knows","Drew Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","245","245"
"832","Knows","Drew Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","245","245"
"846","Knows","Drew Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","248","248"
"847","Knows","Drew Blake","""girl with the sick heart""","1","12 Great Rock and Roll Pauses By Alison Blake","248","248"
"848","Knows","Drew Blake","""parents"" (of the girl with the sick heart)","1","12 Great Rock and Roll Pauses By Alison Blake","248","248"
"887","Knows","Drew Blake","Drew Blake's mother","1","12 Great Rock and Roll Pauses By Alison Blake","265","265"
"896","Knows","Drew Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","266","267"
"907","Knows","Drew Blake","Robert Freeman Jr.","1","12 Great Rock and Roll Pauses By Alison Blake","272","273"
"913","Exchange","Drew Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","274","275"
"914","Exchange","Drew Blake","Alison Blake","1","12 Great Rock and Roll Pauses By Alison Blake","274","275"
"922","Exchange","Drew Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","277","277"
"923","Exchange","Drew Blake","Alison Blake","1","12 Great Rock and Roll Pauses By Alison Blake","277","279"
"925","Knows","Drew Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","277","277"
"927","Exchange","Drew Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","278","280"
"938","Knows","Drew Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","282","282"
"939","Knows","Drew Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","282","282"
"941","Exchange","Drew Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","283","283"
"942","Exchange","Drew Blake","Alison Blake","1","12 Great Rock and Roll Pauses By Alison Blake","283","285"
"951","Knows","Drew Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","288","288"
"953","Knows","Drew Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","290","290"
"954","Knows of","Drew Blake","God","0","12 Great Rock and Roll Pauses By Alison Blake","290","290"
"956","Knows","Drew Blake","Robert Freeman Jr.","1","12 Great Rock and Roll Pauses By Alison Blake","290","290"
"960","Knows","Drew Blake","""girl with the sick heart""","1","12 Great Rock and Roll Pauses By Alison Blake","292","292"
"965","Knows","Drew Blake","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","295","295"
"967","Knows of","Drew Blake","The Frames (band)","0","12 Great Rock and Roll Pauses By Alison Blake","295","295"
"977","Knows","Drew Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","299","299"
"978","Exchange","Drew Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","301","301"
"979","Exchange","Drew Blake","Alison Blake","1","12 Great Rock and Roll Pauses By Alison Blake","301","301"
"1121","Knows","Drew Blake","Alison Blake","1","11 Good-bye, My Love","233","233"
"1122","Knows","Drew Blake","Lincoln Blake","1","11 Good-bye, My Love","233","233"
"1129","Knows","Drew Blake","Lincoln Blake","1","12 Great Rock and Roll Pauses By Alison Blake","304","304"
"807","Exchange","Christine (Jason's Mom)","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","239","239"
"811","Exchange","Gabby (Mark's Mom)","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","239","239"
"814","Exchange","Dan","Sasha","1","12 Great Rock and Roll Pauses By Alison Blake","239","239"
"857","Knows","Steve Miller","Steve Miller Band","1","12 Great Rock and Roll Pauses By Alison Blake","249","249"
