source,target,type,weight,startPage,category
67,244,Directed,1,44,Knows
67,245,Directed,1,44,Knows
67,246,Directed,1,44,Exchange
67,85,Directed,1,45,Exchange
67,251,Directed,1,32,Exchange
67,251,Directed,1,33,Exchange
67,135,Directed,1,39,Knows of
67,253,Directed,1,40,Knows
67,247,Directed,1,45,Exchange
67,248,Directed,1,45,Exchange
67,249,Directed,1,45,Exchange
67,80,Directed,1,24,Knows
67,82,Directed,1,26,Knows
67,77,Directed,1,26,Knows
67,77,Directed,1,27,Knows
67,89,Directed,1,26,Knows
67,89,Directed,1,27,Knows
67,79,Directed,1,27,Knows
67,250,Directed,1,27,Knows
67,85,Directed,1,42,Knows
67,257,Directed,1,44,Exchange
67,258,Directed,1,44,Exchange
67,259,Directed,1,44,Exchange
67,84,Directed,1,45,Knows
67,246,Directed,1,48,Knows
67,313,Directed,1,48,Exchange
67,87,Directed,1,48,Exchange
67,85,Directed,1,48,Exchange
67,84,Directed,1,48,Exchange
67,71,Directed,1,310,Exchange
67,71,Directed,1,311,Exchange
67,71,Directed,1,312,Exchange
67,71,Directed,1,313,Exchange
67,71,Directed,1,314,Exchange
67,71,Directed,1,315,Exchange
67,331,Directed,1,310,Knows
67,330,Directed,1,310,Knows
67,329,Directed,1,310,Knows
67,329,Directed,1,311,Knows
67,328,Directed,1,310,Knows
67,328,Directed,1,311,Knows
67,332,Directed,1,312,Exchange
67,333,Directed,1,312,Knows
67,84,Directed,1,312,Knows
67,84,Directed,1,313,Knows
67,174,Directed,1,313,Knows
67,84,Directed,1,315,Knows
67,346,Directed,1,317,Knows
67,346,Directed,1,318,Knows
67,82,Directed,1,318,Knows
67,347,Directed,1,318,Knows
67,81,Directed,1,318,Knows
67,66,Directed,1,325,Knows
67,84,Directed,1,326,Knows
67,359,Directed,1,326,Knows of
67,84,Directed,1,332,Exchange
67,84,Directed,1,333,Exchange
67,82,Directed,1,333,Knows
67,84,Directed,1,334,Knows
67,84,Directed,1,335,Knows
67,84,Directed,1,336,Knows
67,346,Directed,1,335,Knows
67,84,Directed,1,51,Knows
67,84,Directed,1,52,Knows
67,84,Directed,1,53,Knows
67,244,Directed,1,51,Knows
67,244,Directed,1,52,Knows
67,244,Directed,1,53,Knows
67,244,Directed,1,54,Knows
67,85,Directed,1,51,Knows
67,85,Directed,1,52,Knows
67,85,Directed,1,53,Knows
67,85,Directed,1,54,Knows
67,85,Directed,1,55,Knows
67,86,Directed,1,51,Knows
67,86,Directed,1,52,Knows
67,86,Directed,1,53,Knows
67,313,Directed,1,51,Knows
67,246,Directed,1,51,Knows
67,246,Directed,1,52,Knows
67,246,Directed,1,53,Knows
67,246,Directed,1,54,Knows
67,84,Directed,1,55,Knows
67,130,Directed,1,57,Knows
67,85,Directed,1,57,Knows
67,84,Directed,1,57,Knows
67,66,Directed,1,337,Knows
67,66,Directed,1,338,Knows
67,66,Directed,1,339,Knows
67,421,Directed,1,340,Knows
67,130,Directed,1,84,Knows
67,174,Directed,1,92,Knows
67,449,Directed,1,99,Knows of
67,450,Directed,1,99,Knows of
67,85,Directed,1,101,Knows
67,85,Directed,1,102,Knows
67,82,Directed,1,102,Knows
67,81,Directed,1,102,Knows
67,82,Directed,1,104,Knows
67,81,Directed,1,104,Knows
67,456,Directed,1,111,Knows
67,81,Directed,1,112,Knows
67,458,Directed,1,112,Knows
67,459,Directed,1,112,Knows
67,460,Directed,1,112,Knows
67,461,Directed,1,112,Exchange
67,462,Directed,1,112,Knows
67,82,Directed,1,113,Exchange
67,459,Directed,1,113,Knows
67,463,Directed,1,113,Exchange
67,174,Directed,1,113,Knows
67,166,Directed,1,113,Knows
67,457,Directed,1,114,Knows
