source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
8,196,Warren Wolde,Mrs. L,Directed,1,227,Knows
8,198,Warren Wolde,Nurse (who was going off duty),Directed,1,227,Knows
,,,,,,,
3,196,Evelina Harp,Mrs. L,Directed,1,228,Exchange
3,194,Evelina Harp,Other Aides (at the state mental hospital),Directed,1,228,Knows of
3,199,Evelina Harp,Patients (at the state mental hospital),Directed,1,228,Exchange
3,49,Evelina Harp,The Lochren Murder,Directed,1,228,Knows of
3,8,Evelina Harp,Warren Wolde,Directed,1,228,Exchange
,,,,,,,
,,,,,,,
196,3,Mrs. L,Evelina Harp,Directed,1,228,Exchange
196,199,Mrs. L,Patients (at the state mental hospital),Directed,1,228,Knows
196,8,Mrs. L,Warren Wolde,Directed,1,228,Knows
199,3,Patients (at the state mental hospital),Evelina Harp,Directed,1,228,Exchange
199,196,Patients (at the state mental hospital),Mrs. L,Directed,1,228,Knows
199,8,Patients (at the state mental hospital),Warren Wolde,Directed,1,228,Exchange
,,,,,,,
8,3,Warren Wolde,Evelina Harp,Directed,1,228,Exchange
,,,,,,,
8,196,Warren Wolde,Mrs. L,Directed,1,228,Knows
8,194,Warren Wolde,Other Aides (at the state mental hospital),Directed,1,228,Exchange
8,199,Warren Wolde,Patients (at the state mental hospital),Directed,1,228,Exchange
,,,,,,,
3,201,Evelina Harp,Dwight Eisenhower,Directed,1,229,Knows of
3,202,Evelina Harp,Lucille,Directed,1,229,Exchange
3,203,Evelina Harp,Lucille's Children,Directed,1,229,Knows of
3,200,Evelina Harp,Nurses (at the state mental hospital),Directed,1,229,Exchange
3,199,Evelina Harp,Patients (at the state mental hospital),Directed,1,229,Knows
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
3,196,Evelina Harp,Mrs. L,Directed,1,230,Exchange
3,204,Evelina Harp,Nonette,Directed,1,230,Exchange
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
196,3,Mrs. L,Evelina Harp,Directed,1,230,Exchange
196,204,Mrs. L,Nonette,Directed,1,230,Exchange
204,3,Nonette,Evelina Harp,Directed,1,230,Exchange
204,196,Nonette,Mrs. L,Directed,1,230,Exchange
,,,,,,,
,,,,,,,
3,196,Evelina Harp,Mrs. L,Directed,1,231,Knows
3,204,Evelina Harp,Nonette,Directed,1,231,Exchange
3,205,Evelina Harp,Nonette's Roommates,Directed,1,231,Knows of
3,194,Evelina Harp,Other Aides (at the state mental hospital),Directed,1,231,Knows
196,3,Mrs. L,Evelina Harp,Directed,1,231,Knows
204,3,Nonette,Evelina Harp,Directed,1,231,Exchange
204,194,Nonette,Other Aides (at the state mental hospital),Directed,1,231,Knows
194,3,Other Aides (at the state mental hospital),Evelina Harp,Directed,1,231,Knows
194,204,Other Aides (at the state mental hospital),Nonette,Directed,1,231,Knows
3,204,Evelina Harp,Nonette,Directed,1,232,Exchange
3,206,Evelina Harp,Nonette's Cousin,Directed,1,232,Knows of
3,208,Evelina Harp,Nonette's Father,Directed,1,232,Knows of
3,207,Evelina Harp,Nonette's Mother,Directed,1,232,Knows of
204,3,Nonette,Evelina Harp,Directed,1,232,Exchange
204,206,Nonette,Nonette's Cousin,Directed,1,232,Exchange
204,208,Nonette,Nonette's Father,Directed,1,232,Knows
204,207,Nonette,Nonette's Mother,Directed,1,232,Knows
206,204,Nonette's Cousin,Nonette,Directed,1,232,Exchange
208,204,Nonette's Father,Nonette,Directed,1,232,Knows
207,204,Nonette's Mother,Nonette,Directed,1,232,Knows
3,196,Evelina Harp,Mrs. L,Directed,1,233,Knows
3,204,Evelina Harp,Nonette,Directed,1,233,Exchange
3,194,Evelina Harp,Other Aides (at the state mental hospital),Directed,1,233,Knows of
3,209,Evelina Harp,Policeman (who brings Warren back),Directed,1,233,Knows of
3,8,Evelina Harp,Warren Wolde,Directed,1,233,Exchange
196,3,Mrs. L,Evelina Harp,Directed,1,233,Knows
196,209,Mrs. L,Policeman (who brings Warren back),Directed,1,233,Exchange
204,3,Nonette,Evelina Harp,Directed,1,233,Exchange
194,8,Other Aides (at the state mental hospital),Warren Wolde,Directed,1,233,Knows
209,196,Policeman (who brings Warren back),Mrs. L,Directed,1,233,Exchange
209,8,Policeman (who brings Warren back),Warren Wolde,Directed,1,233,Knows
8,3,Warren Wolde,Evelina Harp,Directed,1,233,Exchange
8,194,Warren Wolde,Other Aides (at the state mental hospital),Directed,1,233,Knows
8,209,Warren Wolde,Policeman (who brings Warren back),Directed,1,233,Knows
210,3,Doctors (at the state mental hospital),Evelina Harp,Directed,1,234,Knows
210,204,Doctors (at the state mental hospital),Nonette,Directed,1,234,Exchange
3,211,Evelina Harp,Charlie Chaplin,Directed,1,234,Knows of
3,210,Evelina Harp,Doctors (at the state mental hospital),Directed,1,234,Knows
3,204,Evelina Harp,Nonette,Directed,1,234,Exchange
3,206,Evelina Harp,Nonette's Cousin,Directed,1,234,Knows of
3,200,Evelina Harp,Nurses (at the state mental hospital),Directed,1,234,Knows
3,194,Evelina Harp,Other Aides (at the state mental hospital),Directed,1,234,Knows
3,199,Evelina Harp,Patients (at the state mental hospital),Directed,1,234,Knows
3,8,Evelina Harp,Warren Wolde,Directed,1,234,Knows
204,210,Nonette,Doctors (at the state mental hospital),Directed,1,234,Exchange
204,3,Nonette,Evelina Harp,Directed,1,234,Exchange
204,206,Nonette,Nonette's Cousin,Directed,1,234,Knows
204,200,Nonette,Nurses (at the state mental hospital),Directed,1,234,Exchange
