source,target,type,weight,startPage,category
912,908,directed,1,72,Exchange
1010,908,directed,1,72,Exchange
908,1010,directed,1,73,Exchange
1010,908,directed,1,73,Exchange
1010,913,directed,1,73,Exchange
908,913,directed,1,73,Exchange
913,908,directed,1,74,Exchange
913,912,directed,1,74,Exchange
908,913,directed,1,74,Exchange
908,912,directed,1,74,Exchange
916,908,directed,1,75,Exchange
908,916,directed,1,75,Exchange
916,913,directed,1,75,Exchange
913,916,directed,1,75,Exchange
908,913,directed,1,75,Exchange
913,908,directed,1,75,Exchange
908,913,directed,1,76,Exchange
913,908,directed,1,76,Exchange
920,921,directed,1,78,Exchange
908,920,directed,1,78,Exchange
908,921,directed,1,78,Exchange
908,916,directed,1,78,Exchange
916,908,directed,1,78,Exchange
913,916,directed,1,78,Exchange
916,913,directed,1,78,Exchange
908,913,directed,1,78,Exchange
916,908,directed,1,79,Exchange
908,916,directed,1,79,Exchange
916,913,directed,1,79,Exchange
913,916,directed,1,79,Exchange
908,913,directed,1,79,Exchange
913,908,directed,1,79,Exchange
908,913,directed,1,80,Exchange
913,908,directed,1,80,Exchange
1118,1118,directed,1,188,Exchange
908,1118,directed,1,188,Exchange
1118,1118,directed,1,189,Exchange
908,1118,directed,1,189,Exchange
1118,1118,directed,1,190,Exchange
908,1118,directed,1,190,Exchange
908,913,directed,1,191,Exchange
913,908,directed,1,191,Exchange
908,913,directed,1,192,Exchange
913,908,directed,1,192,Exchange
911,1112,directed,1,177,Relationship
1112,911,directed,1,177,Relationship
911,912,directed,1,177,Relationship
912,911,directed,1,177,Relationship
911,1112,directed,1,178,Relationship
1112,911,directed,1,178,Relationship
911,1096,directed,1,178,Relationship
1096,911,directed,1,178,Relationship
911,1096,directed,1,179,Relationship
1096,911,directed,1,179,Relationship
1108,911,directed,1,179,Relationship
911,1108,directed,1,179,Relationship
911,1112,directed,1,179,Relationship
1112,911,directed,1,179,Relationship
911,1096,directed,1,181,Relationship
1096,911,directed,1,181,Relationship
911,1116,directed,1,181,Relationship
1116,911,directed,1,181,Relationship
911,1117,directed,1,181,Relationship
1117,911,directed,1,181,Relationship
1116,1117,directed,1,181,Relationship
1117,1116,directed,1,181,Relationship
911,1112,directed,1,181,Relationship
1112,911,directed,1,181,Relationship
911,912,directed,1,181,Relationship
912,911,directed,1,181,Relationship
911,912,directed,1,182,Relationship
912,911,directed,1,182,Relationship
911,1112,directed,1,182,Relationship
1112,911,directed,1,182,Relationship
911,1108,directed,1,182,Relationship
1108,911,directed,1,182,Relationship
909,946,directed,1,112,Relationship
946,909,directed,1,112,Relationship
947,909,directed,1,112,Relationship
909,947,directed,1,112,Relationship
909,948,directed,1,112,Relationship
948,909,directed,1,112,Relationship
909,910,directed,1,115,Relationship
910,909,directed,1,115,Relationship
909,910,directed,1,117,Relationship
910,909,directed,1,117,Relationship
909,952,directed,1,117,Relationship
952,909,directed,1,117,Relationship
909,953,directed,1,117,Relationship
953,909,directed,1,117,Relationship
910,909,directed,1,119,Relationship
909,910,directed,1,119,Relationship
1002,1003,directed,1,119,Relationship
1003,1002,directed,1,119,Relationship
909,1002,directed,1,119,Relationship
1002,909,directed,1,119,Relationship
1003,909,directed,1,119,Relationship
909,1003,directed,1,119,Relationship
1004,999,directed,1,120,Relationship
999,1004,directed,1,120,Relationship
909,1004,directed,1,120,Relationship
910,909,directed,1,120,Relationship
999,1006,directed,1,120,Relationship
909,1006,directed,1,120,Relationship
909,1005,directed,1,120,Relationship
1005,909,directed,1,120,Relationship
909,1005,directed,1,121,Relationship
1005,909,directed,1,121,Relationship
909,910,directed,1,121,Relationship
910,909,directed,1,121,Relationship
999,910,directed,1,121,Relationship
999,1004,directed,1,121,Relationship
1004,999,directed,1,121,Relationship
909,910,directed,1,123,Relationship
910,909,directed,1,123,Relationship
909,1007,directed,1,123,Relationship
909,1008,directed,1,123,Relationship
909,955,directed,1,123,Relationship
955,909,directed,1,123,Relationship
909,910,directed,1,124,Relationship
910,909,directed,1,124,Relationship
909,955,directed,1,124,Relationship
955,909,directed,1,124,Relationship
955,912,directed,1,124,Relationship
912,955,directed,1,124,Relationship
1020,909,directed,1,124,Relationship
1021,909,directed,1,124,Relationship
1021,1022,directed,1,124,Relationship
1022,1021,directed,1,124,Relationship
909,1021,directed,1,124,Relationship
909,1023,directed,1,124,Relationship
1022,909,directed,1,125,Relationship
909,1023,directed,1,125,Relationship
909,912,directed,1,125,Relationship
912,909,directed,1,125,Relationship
909,955,directed,1,125,Relationship
955,909,directed,1,125,Relationship
912,909,directed,1,126,Relationship
909,912,directed,1,126,Relationship
909,910,directed,1,129,Relationship
910,909,directed,1,129,Relationship
909,951,directed,1,131,Relationship
951,909,directed,1,131,Relationship
2089,2087,directed,1,164,Relationship
909,2089,directed,1,164,Relationship
909,2087,directed,1,164,Relationship
999,1001,directed,1,119,Relationship
1001,999,directed,1,119,Relationship
909,1001,directed,1,119,Relationship
999,1000,directed,1,119,Relationship
1000,999,directed,1,119,Relationship
909,1000,directed,1,119,Relationship
925,926,directed,1,3,Relationship
926,925,directed,1,3,Relationship
925,923,directed,1,3,Relationship
923,925,directed,1,3,Relationship
925,924,directed,1,3,Relationship
924,925,directed,1,3,Relationship
926,923,directed,1,3,Relationship
923,926,directed,1,3,Relationship
926,924,directed,1,3,Relationship
924,926,directed,1,3,Relationship
923,924,directed,1,3,Relationship
924,923,directed,1,3,Relationship
927,924,directed,1,3,Relationship
924,927,directed,1,3,Relationship
925,926,directed,1,4,Relationship
926,925,directed,1,4,Relationship
