source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
,,,,,,,
,,,,,,,
,,,,,,,
8.0,490.0,Warren Wolde,Doctor Cordelia Lochren,Directed,1.0,309.0,Exchange
,,,,,,,
,,,,,,,
490.0,27.0,Doctor Cordelia Lochren,Neve Harp,Directed,1.0,310.0,Knows
,,,,,,,
490.0,8.0,Doctor Cordelia Lochren,Warren Wolde,Directed,1.0,310.0,Exchange
490.0,273.0,Doctor Cordelia Lochren,Warren Wolde's Lawyer,Directed,1.0,310.0,Exchange
27.0,490.0,Neve Harp,Doctor Cordelia Lochren,Directed,1.0,310.0,Knows
,,,,,,,
,,,,,,,
,,,,,,,
8.0,490.0,Warren Wolde,Doctor Cordelia Lochren,Directed,1.0,310.0,Exchange
273.0,490.0,Warren Wolde's Lawyer,Doctor Cordelia Lochren,Directed,1.0,310.0,Exchange
490.0,27.0,Doctor Cordelia Lochren,Neve Harp,Directed,1.0,311.0,Knows
490.0,496.0,Doctor Cordelia Lochren,The Lochren Family,Directed,1.0,311.0,Knows
,,,,,,,
490.0,8.0,Doctor Cordelia Lochren,Warren Wolde,Directed,1.0,311.0,Exchange
27.0,490.0,Neve Harp,Doctor Cordelia Lochren,Directed,1.0,311.0,Knows
496.0,490.0,The Lochren Family,Doctor Cordelia Lochren,Directed,1.0,311.0,Knows
496.0,8.0,The Lochren Family,Warren Wolde,Directed,1.0,311.0,Exchange
,,,,,,,
8.0,490.0,Warren Wolde,Doctor Cordelia Lochren,Directed,1.0,311.0,Exchange
8.0,496.0,Warren Wolde,The Lochren Family,Directed,1.0,311.0,Exchange
