source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
24,25,"Agathe (""Happy"")",Priest (who Agathe left the convent for),Directed,1,9,Knows
404,24,Clemence Harp,"Agathe (""Happy"")",Directed,1,9,Knows
404,406,Clemence Harp,Edward Harp,Directed,1,9,Knows
404,408,Clemence Harp,Geraldine Milk,Directed,1,9,Knows
410,400,Corwin Peace,Evelina Harp,Directed,1,9,Knows
406,404,Edward Harp,Clemence Harp,Directed,1,9,Knows
406,400,Edward Harp,Evelina Harp,Directed,1,9,Knows
406,26,Edward Harp,John Wildstrand,Directed,1,9,Knows
406,27,Edward Harp,Neve Harp,Directed,1,9,Knows
406,29,Edward Harp,Octave Harp,Directed,1,9,Knows
400,21,Evelina Harp,"""Haskell Indian Princess""",Directed,1,9,Knows of
400,23,Evelina Harp,"""[S]mall town stripper""",Directed,1,9,Knows of
400,22,Evelina Harp,"""[Y]oung man on a passenger train""",Directed,1,9,Knows of
400,24,Evelina Harp,"Agathe (""Happy"")",Directed,1,9,Knows of
400,404,Evelina Harp,Clemence Harp,Directed,1,9,Knows of
400,410,Evelina Harp,Corwin Peace,Directed,1,9,Knows
400,406,Evelina Harp,Edward Harp,Directed,1,9,Knows
400,408,Evelina Harp,Geraldine Milk,Directed,1,9,Knows
400,26,Evelina Harp,John Wildstrand,Directed,1,9,Knows of
400,407,Evelina Harp,Joseph Harp,Directed,1,9,Knows
400,28,Evelina Harp,Maggie Peace,Directed,1,9,Knows of
400,27,Evelina Harp,Neve Harp,Directed,1,9,Knows
400,29,Evelina Harp,Octave Harp,Directed,1,9,Knows of
400,25,Evelina Harp,Priest (who Agathe left the convent for),Directed,1,9,Knows of
400,405,Evelina Harp,Seraph Milk (Mooshum),Directed,1,9,Exchange
400,409,Evelina Harp,Uncle Whitey,Directed,1,9,Knows
400,30,Evelina Harp,Woman (Octave drowned himself over),Directed,1,9,Knows of
408,22,Geraldine Milk,"""[Y]oung man on a passenger train""",Directed,1,9,Exchange
408,404,Geraldine Milk,Clemence Harp,Directed,1,9,Knows
408,400,Geraldine Milk,Evelina Harp,Directed,1,9,Knows
26,406,John Wildstrand,Edward Harp,Directed,1,9,Knows
26,28,John Wildstrand,Maggie Peace,Directed,1,9,Exchange
