source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
24,22,Katya/Ekaterina,Oksana,Directed,1,35,Exchange,[NULL]
23,24,Max/Maxim,Katya/Ekaterina,Directed,1,36,Exchange,[NULL]
24,23,Katya/Ekaterina,Max/Maxim,Directed,1,36,Exchange,[NULL]
22,24,Oksana,Katya/Ekaterina,Directed,1,36,Exchange,[NULL]
24,22,Katya/Ekaterina,Oksana,Directed,1,36,Exchange,[NULL]
23,73,Max/Maxim,pregnant colleague,Directed,1,37,Exchange,[NULL]
23,75,Max/Maxim,the Nalychevo group,Directed,1,37,Exchange,[NULL]
23,22,Max/Maxim,Oksana,Directed,1,37,Exchange,[NULL]
24,22,Katya/Ekaterina,Oksana,Directed,1,37,Exchange,[NULL]
23,72,Max/Maxim,boring colleague/supervisor (36/37),Directed,1,37,Exchange,[NULL]
73,23,pregnant colleague,Max/Maxim,Directed,1,37,Exchange,[NULL]
22,24,Oksana,Katya/Ekaterina,Directed,1,37,Exchange,[NULL]
22,23,Oksana,Max/Maxim,Directed,1,37,Exchange,[NULL]
72,23,boring colleague/supervisor (36/37),Max/Maxim,Directed,1,37,Exchange,[NULL]
75,23,the Nalychevo group,Max/Maxim,Directed,1,37,Exchange,[NULL]
75,23,the Nalychevo group,Max/Maxim,Directed,1,38,Exchange,[NULL]
22,72,Oksana,boring colleague/supervisor (36/37),Directed,1,38,Exchange,[NULL]
23,72,Max/Maxim,boring colleague/supervisor (36/37),Directed,1,38,Exchange,[NULL]
72,22,boring colleague/supervisor (36/37),Oksana,Directed,1,38,Exchange,[NULL]
23,75,Max/Maxim,the Nalychevo group,Directed,1,38,Exchange,[NULL]
72,23,boring colleague/supervisor (36/37),Max/Maxim,Directed,1,38,Exchange,[NULL]
24,23,Katya/Ekaterina,Max/Maxim,Directed,1,39,Exchange,[NULL]
23,24,Max/Maxim,Katya/Ekaterina,Directed,1,39,Exchange,[NULL]
23,24,Max/Maxim,Katya/Ekaterina,Directed,1,40,Exchange,[NULL]
24,23,Katya/Ekaterina,Max/Maxim,Directed,1,40,Exchange,[NULL]
24,23,Katya/Ekaterina,Max/Maxim,Directed,1,41,Exchange,[NULL]
23,24,Max/Maxim,Katya/Ekaterina,Directed,1,41,Exchange,[NULL]
24,23,Katya/Ekaterina,Max/Maxim,Directed,1,42,Exchange,[NULL]
23,24,Max/Maxim,Katya/Ekaterina,Directed,1,42,Exchange,[NULL]
24,23,Katya/Ekaterina,Max/Maxim,Directed,1,43,Exchange,[NULL]
23,24,Max/Maxim,Katya/Ekaterina,Directed,1,43,Exchange,[NULL]
23,96,Max/Maxim,a bear,Directed,1,44,Exchange,[NULL]
24,96,Katya/Ekaterina,a bear,Directed,1,44,Exchange,[NULL]
96,23,a bear,Max/Maxim,Directed,1,44,Exchange,[NULL]
23,24,Max/Maxim,Katya/Ekaterina,Directed,1,44,Exchange,[NULL]
24,23,Katya/Ekaterina,Max/Maxim,Directed,1,44,Exchange,[NULL]
96,24,a bear,Katya/Ekaterina,Directed,1,44,Exchange,[NULL]
23,96,Max/Maxim,a bear,Directed,1,45,Exchange,[NULL]
23,24,Max/Maxim,Katya/Ekaterina,Directed,1,45,Exchange,[NULL]
24,23,Katya/Ekaterina,Max/Maxim,Directed,1,45,Exchange,[NULL]
96,23,a bear,Max/Maxim,Directed,1,45,Exchange,[NULL]
96,24,a bear,Katya/Ekaterina,Directed,1,45,Exchange,[NULL]
24,96,Katya/Ekaterina,a bear,Directed,1,45,Exchange,[NULL]
90,30,Dr. Popkov,Valentina Nikolaevna,Directed,1,47,Exchange,[NULL]
30,90,Valentina Nikolaevna,Dr. Popkov,Directed,1,47,Exchange,[NULL]
90,30,Dr. Popkov,Valentina Nikolaevna,Directed,1,48,Exchange,[NULL]
100,30,"Valentina's ""colleague"" (48)",Valentina Nikolaevna,Directed,1,48,Exchange,[NULL]
30,100,Valentina Nikolaevna,"Valentina's ""colleague"" (48)",Directed,1,48,Exchange,[NULL]
30,90,Valentina Nikolaevna,Dr. Popkov,Directed,1,48,Exchange,[NULL]
100,30,"Valentina's ""colleague"" (48)",Valentina Nikolaevna,Directed,1,49,Exchange,[NULL]
30,100,Valentina Nikolaevna,"Valentina's ""colleague"" (48)",Directed,1,49,Exchange,[NULL]
30,121,Valentina Nikolaevna,"""the admitting  nurse""",Directed,1,50,Exchange,[NULL]
121,30,"""the admitting  nurse""",Valentina Nikolaevna,Directed,1,50,Exchange,[NULL]
17,30,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Valentina Nikolaevna,Directed,1,52,Exchange,[NULL]
30,17,Valentina Nikolaevna,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Directed,1,52,Exchange,[NULL]
30,17,Valentina Nikolaevna,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Directed,1,53,Exchange,[NULL]
17,30,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Valentina Nikolaevna,Directed,1,53,Exchange,[NULL]
17,30,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Valentina Nikolaevna,Directed,1,54,Exchange,[NULL]
30,17,Valentina Nikolaevna,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Directed,1,54,Exchange,[NULL]
