source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
9,8,Atticus Finch,Jem Finch,Directed,1,20,Exchange,Scout Finch
8,5,Jem Finch,Scout Finch,Directed,1,20,Exchange,Scout Finch
5,8,Scout Finch,Jem Finch,Directed,1,20,Exchange,Scout Finch
8,9,Jem Finch,Atticus Finch,Directed,1,20,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,21,Exchange,Scout Finch
55,54,Miss Maudie Atkinson,Miss Caroline Fisher,Directed,1,21,Exchange,Scout Finch
8,54,Jem Finch,Miss Caroline Fisher,Directed,1,21,Exchange,Scout Finch
55,5,Miss Maudie Atkinson,Scout Finch,Directed,1,21,Exchange,Scout Finch
5,55,Scout Finch,Miss Maudie Atkinson,Directed,1,21,Exchange,Scout Finch
8,55,Jem Finch,Miss Maudie Atkinson,Directed,1,21,Exchange,Scout Finch
5,8,Scout Finch,Jem Finch,Directed,1,21,Exchange,Scout Finch
54,55,Miss Caroline Fisher,Miss Maudie Atkinson,Directed,1,21,Exchange,Scout Finch
54,8,Miss Caroline Fisher,Jem Finch,Directed,1,21,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,21,Exchange,Scout Finch
55,8,Miss Maudie Atkinson,Jem Finch,Directed,1,21,Exchange,Scout Finch
8,5,Jem Finch,Scout Finch,Directed,1,21,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,21,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,21,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,22,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,22,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,22,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,22,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,23,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,23,Exchange,Scout Finch
5,8,Scout Finch,Jem Finch,Directed,1,23,Exchange,Scout Finch
8,5,Jem Finch,Scout Finch,Directed,1,23,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,23,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,23,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,24,Exchange,Scout Finch
5,8,Scout Finch,Jem Finch,Directed,1,24,Exchange,Scout Finch
8,5,Jem Finch,Scout Finch,Directed,1,24,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,24,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,24,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,24,Exchange,Scout Finch
5,6,Scout Finch,Dill Harris,Directed,1,24,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,25,Exchange,Scout Finch
57,5,Walter Cunningham Jr.,Scout Finch,Directed,1,25,Exchange,Scout Finch
57,62,Walter Cunningham Jr.,The first grade,Directed,1,25,Exchange,Scout Finch
54,57,Miss Caroline Fisher,Walter Cunningham Jr.,Directed,1,25,Exchange,Scout Finch
5,57,Scout Finch,Walter Cunningham Jr.,Directed,1,25,Exchange,Scout Finch
62,57,The first grade,Walter Cunningham Jr.,Directed,1,25,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,25,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,25,Exchange,Scout Finch
57,54,Walter Cunningham Jr.,Miss Caroline Fisher,Directed,1,25,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,25,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,26,Exchange,Scout Finch
9,59,Atticus Finch,Walter Cunningham Sr.,Directed,1,26,Exchange,Scout Finch
62,57,The first grade,Walter Cunningham Jr.,Directed,1,26,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,26,Exchange,Scout Finch
5,57,Scout Finch,Walter Cunningham Jr.,Directed,1,26,Exchange,Scout Finch
59,9,Walter Cunningham Sr.,Atticus Finch,Directed,1,26,Exchange,Scout Finch
57,62,Walter Cunningham Jr.,The first grade,Directed,1,26,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,26,Exchange,Scout Finch
57,5,Walter Cunningham Jr.,Scout Finch,Directed,1,26,Exchange,Scout Finch
54,57,Miss Caroline Fisher,Walter Cunningham Jr.,Directed,1,26,Exchange,Scout Finch
57,54,Walter Cunningham Jr.,Miss Caroline Fisher,Directed,1,26,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,26,Exchange,Scout Finch
8,5,Jem Finch,Scout Finch,Directed,1,27,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,27,Exchange,Scout Finch
59,9,Walter Cunningham Sr.,Atticus Finch,Directed,1,27,Exchange,Scout Finch
5,8,Scout Finch,Jem Finch,Directed,1,27,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,27,Exchange,Scout Finch
9,5,Atticus Finch,Scout Finch,Directed,1,27,Exchange,Scout Finch
9,59,Atticus Finch,Walter Cunningham Sr.,Directed,1,27,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,27,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,27,Exchange,Scout Finch
5,9,Scout Finch,Atticus Finch,Directed,1,27,Exchange,Scout Finch
9,59,Atticus Finch,Walter Cunningham Sr.,Directed,1,28,Exchange,Scout Finch
5,61,Scout Finch,Miss Blount,Directed,1,28,Exchange,Scout Finch
57,5,Walter Cunningham Jr.,Scout Finch,Directed,1,28,Exchange,Scout Finch
5,9,Scout Finch,Atticus Finch,Directed,1,28,Exchange,Scout Finch
61,5,Miss Blount,Scout Finch,Directed,1,28,Exchange,Scout Finch
54,57,Miss Caroline Fisher,Walter Cunningham Jr.,Directed,1,28,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,28,Exchange,Scout Finch
54,61,Miss Caroline Fisher,Miss Blount,Directed,1,28,Exchange,Scout Finch
62,61,The first grade,Miss Blount,Directed,1,28,Exchange,Scout Finch
61,62,Miss Blount,The first grade,Directed,1,28,Exchange,Scout Finch
9,5,Atticus Finch,Scout Finch,Directed,1,28,Exchange,Scout Finch
59,9,Walter Cunningham Sr.,Atticus Finch,Directed,1,28,Exchange,Scout Finch
5,62,Scout Finch,The first grade,Directed,1,28,Exchange,Scout Finch
