source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
70,123,Arcangel/El Gran Mojado,Gabriel Garcia Márquez,Directed,1,48,Exchange,[NULL]
70,118,Arcangel/El Gran Mojado,Archbishop Romero,Directed,1,48,Exchange,[NULL]
70,113,Arcangel/El Gran Mojado,Fujimori,Directed,1,48,Exchange,[NULL]
70,120,Arcangel/El Gran Mojado,Fidel Castro,Directed,1,48,Exchange,[NULL]
107,70,Allende,Arcangel/El Gran Mojado,Directed,1,48,Exchange,[NULL]
70,130,Arcangel/El Gran Mojado,"""young man""",Directed,1,50,Exchange,[NULL]
130,70,"""young man""",Arcangel/El Gran Mojado,Directed,1,50,Exchange,[NULL]
139,70,"""children and passerby""",Arcangel/El Gran Mojado,Directed,1,51,Exchange,[NULL]
70,139,Arcangel/El Gran Mojado,"""children and passerby""",Directed,1,51,Exchange,[NULL]
269,270,Driver of red Porsche,Passenger in red Porsche,Directed,1,55,Exchange,[NULL]
270,269,Passenger in red Porsche,Driver of red Porsche,Directed,1,55,Exchange,[NULL]
69,72,Gabriel Balboa,Emi,Directed,1,58,Exchange,[NULL]
72,69,Emi,Gabriel Balboa,Directed,1,58,Exchange,[NULL]
464,72,Luey the Cameraman,Emi,Directed,1,59,Exchange,[NULL]
72,464,Emi,Luey the Cameraman,Directed,1,59,Exchange,[NULL]
69,72,Gabriel Balboa,Emi,Directed,1,59,Exchange,[NULL]
72,69,Emi,Gabriel Balboa,Directed,1,59,Exchange,[NULL]
466,72,Kerry the Technician,Emi,Directed,1,59,Exchange,[NULL]
72,466,Emi,Kerry the Technician,Directed,1,59,Exchange,[NULL]
72,466,Emi,Kerry the Technician,Directed,1,60,Exchange,[NULL]
466,72,Kerry the Technician,Emi,Directed,1,60,Exchange,[NULL]
464,72,Luey the Cameraman,Emi,Directed,1,60,Exchange,[NULL]
72,69,Emi,Gabriel Balboa,Directed,1,60,Exchange,[NULL]
72,464,Emi,Luey the Cameraman,Directed,1,60,Exchange,[NULL]
69,72,Gabriel Balboa,Emi,Directed,1,60,Exchange,[NULL]
83,72,Gabriel Balboa's mother,Emi,Directed,1,61,Exchange,[NULL]
72,69,Emi,Gabriel Balboa,Directed,1,61,Exchange,[NULL]
72,83,Emi,Gabriel Balboa's mother,Directed,1,61,Exchange,[NULL]
69,72,Gabriel Balboa,Emi,Directed,1,61,Exchange,[NULL]
72,69,Emi,Gabriel Balboa,Directed,1,62,Exchange,[NULL]
69,72,Gabriel Balboa,Emi,Directed,1,62,Exchange,[NULL]
66,149,Rafaela Cortés,Rodriguez,Directed,1,63,Exchange,[NULL]
149,66,Rodriguez,Rafaela Cortés,Directed,1,63,Exchange,[NULL]
