source,target,Char 1 Name,Char 2 Name,startPage,type,weight
17,19,Joseph Harp,Geraldine Milk,8,Undirected,1
9,15,Severine Milk,Seraph Milk (Mooshum),8,Undirected,1
3,29,Evelina Harp,Octave Harp,8,Undirected,1
9,18,Severine Milk,Edward Harp,8,Undirected,1
27,29,Neve Harp,Octave Harp,8,Undirected,1
13,18,Severine Milk's Parishioners,Edward Harp,8,Undirected,1
9,27,Severine Milk,Neve Harp,8,Undirected,1
13,15,Severine Milk's Parishioners,Seraph Milk (Mooshum),8,Undirected,1
15,18,Seraph Milk (Mooshum),Edward Harp,8,Undirected,1
16,17,Clemence Harp,Joseph Harp,8,Undirected,1
15,21,Seraph Milk (Mooshum),"""Haskell Indian Princess""",9,Undirected,1
16,20,Clemence Harp,Uncle Whitey,9,Undirected,1
15,30,Seraph Milk (Mooshum),Woman (Octave drowned himself over),9,Undirected,1
26,30,John Wildstrand,Woman (Octave drowned himself over),9,Undirected,1
16,29,Clemence Harp,Octave Harp,9,Undirected,1
18,26,Edward Harp,John Wildstrand,9,Undirected,1
20,29,Uncle Whitey,Octave Harp,9,Undirected,1
22,26,"""[Y]oung man on a passenger train""",John Wildstrand,9,Undirected,1
23,25,"""[S]mall town stripper""",Priest (who Agathe left the convent for),9,Undirected,1
3,22,Evelina Harp,"""[Y]oung man on a passenger train""",9,Undirected,1
17,21,Joseph Harp,"""Haskell Indian Princess""",9,Undirected,1
3,31,Evelina Harp,Corwin Peace,9,Undirected,1
17,30,Joseph Harp,Woman (Octave drowned himself over),9,Undirected,1
28,30,Maggie Peace,Woman (Octave drowned himself over),9,Undirected,1
24,26,"Agathe (""Happy"")",John Wildstrand,9,Undirected,1
15,23,Seraph Milk (Mooshum),"""[S]mall town stripper""",9,Undirected,1
16,22,Clemence Harp,"""[Y]oung man on a passenger train""",9,Undirected,1
18,19,Edward Harp,Geraldine Milk,9,Undirected,1
16,31,Clemence Harp,Corwin Peace,9,Undirected,1
18,28,Edward Harp,Maggie Peace,9,Undirected,1
20,22,Uncle Whitey,"""[Y]oung man on a passenger train""",9,Undirected,1
3,15,Evelina Harp,Seraph Milk (Mooshum),9,Undirected,1
20,31,Uncle Whitey,Corwin Peace,9,Undirected,1
22,28,"""[Y]oung man on a passenger train""",Maggie Peace,9,Undirected,1
23,27,"""[S]mall town stripper""",Neve Harp,9,Undirected,1
3,24,Evelina Harp,"Agathe (""Happy"")",9,Undirected,1
17,23,Joseph Harp,"""[S]mall town stripper""",9,Undirected,1
15,16,Seraph Milk (Mooshum),Clemence Harp,9,Undirected,1
24,28,"Agathe (""Happy"")",Maggie Peace,9,Undirected,1
15,25,Seraph Milk (Mooshum),Priest (who Agathe left the convent for),9,Undirected,1
25,27,Priest (who Agathe left the convent for),Neve Harp,9,Undirected,1
16,24,Clemence Harp,"Agathe (""Happy"")",9,Undirected,1
18,21,Edward Harp,"""Haskell Indian Princess""",9,Undirected,1
18,30,Edward Harp,Woman (Octave drowned himself over),9,Undirected,1
20,24,Uncle Whitey,"Agathe (""Happy"")",9,Undirected,1
3,17,Evelina Harp,Joseph Harp,9,Undirected,1
22,30,"""[Y]oung man on a passenger train""",Woman (Octave drowned himself over),9,Undirected,1
23,29,"""[S]mall town stripper""",Octave Harp,9,Undirected,1
3,26,Evelina Harp,John Wildstrand,9,Undirected,1
27,29,Neve Harp,Octave Harp,9,Undirected,1
15,18,Seraph Milk (Mooshum),Edward Harp,9,Undirected,1
16,17,Clemence Harp,Joseph Harp,9,Undirected,1
24,30,"Agathe (""Happy"")",Woman (Octave drowned himself over),9,Undirected,1
25,29,Priest (who Agathe left the convent for),Octave Harp,9,Undirected,1
16,26,Clemence Harp,John Wildstrand,9,Undirected,1
18,23,Edward Harp,"""[S]mall town stripper""",9,Undirected,1
20,26,Uncle Whitey,John Wildstrand,9,Undirected,1
22,23,"""[Y]oung man on a passenger train""","""[S]mall town stripper""",9,Undirected,1
21,25,"""Haskell Indian Princess""",Priest (who Agathe left the convent for),9,Undirected,1
3,19,Evelina Harp,Geraldine Milk,9,Undirected,1
23,31,"""[S]mall town stripper""",Corwin Peace,9,Undirected,1
3,28,Evelina Harp,Maggie Peace,9,Undirected,1
27,31,Neve Harp,Corwin Peace,9,Undirected,1
19,27,Geraldine Milk,Neve Harp,9,Undirected,1
16,19,Clemence Harp,Geraldine Milk,9,Undirected,1
25,31,Priest (who Agathe left the convent for),Corwin Peace,9,Undirected,1
16,28,Clemence Harp,Maggie Peace,9,Undirected,1
29,31,Octave Harp,Corwin Peace,9,Undirected,1
20,28,Uncle Whitey,Maggie Peace,9,Undirected,1
22,25,"""[Y]oung man on a passenger train""",Priest (who Agathe left the convent for),9,Undirected,1
21,27,"""Haskell Indian Princess""",Neve Harp,9,Undirected,1
23,24,"""[S]mall town stripper""","Agathe (""Happy"")",9,Undirected,1
3,21,Evelina Harp,"""Haskell Indian Princess""",9,Undirected,1
3,30,Evelina Harp,Woman (Octave drowned himself over),9,Undirected,1
19,20,Geraldine Milk,Uncle Whitey,9,Undirected,1
19,29,Geraldine Milk,Octave Harp,9,Undirected,1
24,25,"Agathe (""Happy"")",Priest (who Agathe left the convent for),9,Undirected,1
16,21,Clemence Harp,"""Haskell Indian Princess""",9,Undirected,1
16,30,Clemence Harp,Woman (Octave drowned himself over),9,Undirected,1
20,21,Uncle Whitey,"""Haskell Indian Princess""",9,Undirected,1
20,30,Uncle Whitey,Woman (Octave drowned himself over),9,Undirected,1
22,27,"""[Y]oung man on a passenger train""",Neve Harp,9,Undirected,1
21,29,"""Haskell Indian Princess""",Octave Harp,9,Undirected,1
23,26,"""[S]mall town stripper""",John Wildstrand,9,Undirected,1
3,23,Evelina Harp,"""[S]mall town stripper""",9,Undirected,1
17,25,Joseph Harp,Priest (who Agathe left the convent for),9,Undirected,1
19,22,Geraldine Milk,"""[Y]oung man on a passenger train""",9,Undirected,1
19,31,Geraldine Milk,Corwin Peace,9,Undirected,1
30,31,Woman (Octave drowned himself over),Corwin Peace,9,Undirected,1
25,26,Priest (who Agathe left the convent for),John Wildstrand,9,Undirected,1
16,23,Clemence Harp,"""[S]mall town stripper""",9,Undirected,1
15,27,Seraph Milk (Mooshum),Neve Harp,9,Undirected,1
26,27,John Wildstrand,Neve Harp,9,Undirected,1
20,23,Uncle Whitey,"""[S]mall town stripper""",9,Undirected,1
21,22,"""Haskell Indian Princess""","""[Y]oung man on a passenger train""",9,Undirected,1
3,16,Evelina Harp,Clemence Harp,9,Undirected,1
21,31,"""Haskell Indian Princess""",Corwin Peace,9,Undirected,1
23,28,"""[S]mall town stripper""",Maggie Peace,9,Undirected,1
3,25,Evelina Harp,Priest (who Agathe left the convent for),9,Undirected,1
17,18,Joseph Harp,Edward Harp,9,Undirected,1
27,28,Neve Harp,Maggie Peace,9,Undirected,1
17,27,Joseph Harp,Neve Harp,9,Undirected,1
19,24,Geraldine Milk,"Agathe (""Happy"")",9,Undirected,1
25,28,Priest (who Agathe left the convent for),Maggie Peace,9,Undirected,1
15,20,Seraph Milk (Mooshum),Uncle Whitey,9,Undirected,1
15,29,Seraph Milk (Mooshum),Octave Harp,9,Undirected,1
26,29,John Wildstrand,Octave Harp,9,Undirected,1
20,25,Uncle Whitey,Priest (who Agathe left the convent for),9,Undirected,1
18,25,Edward Harp,Priest (who Agathe left the convent for),9,Undirected,1
21,24,"""Haskell Indian Princess""","Agathe (""Happy"")",9,Undirected,1
3,18,Evelina Harp,Edward Harp,9,Undirected,1
23,30,"""[S]mall town stripper""",Woman (Octave drowned himself over),9,Undirected,1
17,20,Joseph Harp,Uncle Whitey,9,Undirected,1
27,30,Neve Harp,Woman (Octave drowned himself over),9,Undirected,1
17,29,Joseph Harp,Octave Harp,9,Undirected,1
19,26,Geraldine Milk,John Wildstrand,9,Undirected,1
28,29,Maggie Peace,Octave Harp,9,Undirected,1
15,22,Seraph Milk (Mooshum),"""[Y]oung man on a passenger train""",9,Undirected,1
15,31,Seraph Milk (Mooshum),Corwin Peace,9,Undirected,1
26,31,John Wildstrand,Corwin Peace,9,Undirected,1
29,30,Octave Harp,Woman (Octave drowned himself over),9,Undirected,1
18,27,Edward Harp,Neve Harp,9,Undirected,1
21,26,"""Haskell Indian Princess""",John Wildstrand,9,Undirected,1
17,22,Joseph Harp,"""[Y]oung man on a passenger train""",9,Undirected,1
17,31,Joseph Harp,Corwin Peace,9,Undirected,1
19,28,Geraldine Milk,Maggie Peace,9,Undirected,1
28,31,Maggie Peace,Corwin Peace,9,Undirected,1
24,27,"Agathe (""Happy"")",Neve Harp,9,Undirected,1
15,24,Seraph Milk (Mooshum),"Agathe (""Happy"")",9,Undirected,1
18,20,Edward Harp,Uncle Whitey,9,Undirected,1
18,29,Edward Harp,Octave Harp,9,Undirected,1
21,28,"""Haskell Indian Princess""",Maggie Peace,9,Undirected,1
22,29,"""[Y]oung man on a passenger train""",Octave Harp,9,Undirected,1
17,24,Joseph Harp,"Agathe (""Happy"")",9,Undirected,1
19,21,Geraldine Milk,"""Haskell Indian Princess""",9,Undirected,1
19,30,Geraldine Milk,Woman (Octave drowned himself over),9,Undirected,1
15,17,Seraph Milk (Mooshum),Joseph Harp,9,Undirected,1
24,29,"Agathe (""Happy"")",Octave Harp,9,Undirected,1
15,26,Seraph Milk (Mooshum),John Wildstrand,9,Undirected,1
16,25,Clemence Harp,Priest (who Agathe left the convent for),9,Undirected,1
18,22,Edward Harp,"""[Y]oung man on a passenger train""",9,Undirected,1
18,31,Edward Harp,Corwin Peace,9,Undirected,1
21,30,"""Haskell Indian Princess""",Woman (Octave drowned himself over),9,Undirected,1
22,31,"""[Y]oung man on a passenger train""",Corwin Peace,9,Undirected,1
3,27,Evelina Harp,Neve Harp,9,Undirected,1
17,26,Joseph Harp,John Wildstrand,9,Undirected,1
19,23,Geraldine Milk,"""[S]mall town stripper""",9,Undirected,1
15,19,Seraph Milk (Mooshum),Geraldine Milk,9,Undirected,1
16,18,Clemence Harp,Edward Harp,9,Undirected,1
24,31,"Agathe (""Happy"")",Corwin Peace,9,Undirected,1
15,28,Seraph Milk (Mooshum),Maggie Peace,9,Undirected,1
25,30,Priest (who Agathe left the convent for),Woman (Octave drowned himself over),9,Undirected,1
16,27,Clemence Harp,Neve Harp,9,Undirected,1
18,24,Edward Harp,"Agathe (""Happy"")",9,Undirected,1
21,23,"""Haskell Indian Princess""","""[S]mall town stripper""",9,Undirected,1
26,28,John Wildstrand,Maggie Peace,9,Undirected,1
20,27,Uncle Whitey,Neve Harp,9,Undirected,1
22,24,"""[Y]oung man on a passenger train""","Agathe (""Happy"")",9,Undirected,1
3,20,Evelina Harp,Uncle Whitey,9,Undirected,1
17,19,Joseph Harp,Geraldine Milk,9,Undirected,1
3,29,Evelina Harp,Octave Harp,9,Undirected,1
17,28,Joseph Harp,Maggie Peace,9,Undirected,1
19,25,Geraldine Milk,Priest (who Agathe left the convent for),9,Undirected,1
32,31,Other Children (in school with Evelina),Corwin Peace,10,Undirected,1
3,16,Evelina Harp,Clemence Harp,10,Undirected,1
18,31,Edward Harp,Corwin Peace,10,Undirected,1
