source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
64,10,Rubeus Hagrid,Albus Dumbledore,Directed,1,17,Exchange,[NULL]
10,64,Albus Dumbledore,Rubeus Hagrid,Directed,1,17,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,18,Exchange,[NULL]
10,1,Albus Dumbledore,Harry Potter,Directed,1,18,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,18,Exchange,[NULL]
5,1,Petunia Dursley,Harry Potter,Directed,1,18,Exchange,[NULL]
1,10,Harry Potter,Albus Dumbledore,Directed,1,18,Exchange,[NULL]
5,1,Petunia Dursley,Harry Potter,Directed,1,19,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,19,Exchange,[NULL]
5,4,Petunia Dursley,Dudley Dursley,Directed,1,19,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,19,Exchange,[NULL]
1,5,Harry Potter,Petunia Dursley,Directed,1,19,Exchange,[NULL]
4,5,Dudley Dursley,Petunia Dursley,Directed,1,19,Exchange,[NULL]
5,1,Petunia Dursley,Harry Potter,Directed,1,20,Exchange,[NULL]
1,5,Harry Potter,Petunia Dursley,Directed,1,20,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,20,Exchange,[NULL]
6,1,Vernon Dursley,Harry Potter,Directed,1,20,Exchange,[NULL]
4,5,Dudley Dursley,Petunia Dursley,Directed,1,21,Exchange,[NULL]
6,5,Vernon Dursley,Petunia Dursley,Directed,1,21,Exchange,[NULL]
65,5,Mrs. Figg,Petunia Dursley,Directed,1,21,Exchange,[NULL]
5,4,Petunia Dursley,Dudley Dursley,Directed,1,21,Exchange,[NULL]
5,6,Petunia Dursley,Vernon Dursley,Directed,1,21,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,21,Exchange,[NULL]
5,65,Petunia Dursley,Mrs. Figg,Directed,1,21,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,21,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,22,Exchange,[NULL]
6,5,Vernon Dursley,Petunia Dursley,Directed,1,22,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,22,Exchange,[NULL]
5,1,Petunia Dursley,Harry Potter,Directed,1,22,Exchange,[NULL]
4,5,Dudley Dursley,Petunia Dursley,Directed,1,22,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,22,Exchange,[NULL]
1,5,Harry Potter,Petunia Dursley,Directed,1,22,Exchange,[NULL]
6,1,Vernon Dursley,Harry Potter,Directed,1,22,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,22,Exchange,[NULL]
5,4,Petunia Dursley,Dudley Dursley,Directed,1,22,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,22,Exchange,[NULL]
5,6,Petunia Dursley,Vernon Dursley,Directed,1,22,Exchange,[NULL]
67,5,Harry's Headmistress,Petunia Dursley,Directed,1,23,Exchange,[NULL]
5,67,Petunia Dursley,Harry's Headmistress,Directed,1,23,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,23,Exchange,[NULL]
1,71,Harry Potter,Dennis,Directed,1,23,Exchange,[NULL]
5,1,Petunia Dursley,Harry Potter,Directed,1,23,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,23,Exchange,[NULL]
1,5,Harry Potter,Petunia Dursley,Directed,1,23,Exchange,[NULL]
1,72,Harry Potter,Malcolm,Directed,1,23,Exchange,[NULL]
6,1,Vernon Dursley,Harry Potter,Directed,1,23,Exchange,[NULL]
72,1,Malcolm,Harry Potter,Directed,1,23,Exchange,[NULL]
67,6,Harry's Headmistress,Vernon Dursley,Directed,1,23,Exchange,[NULL]
73,1,Gordon,Harry Potter,Directed,1,23,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,23,Exchange,[NULL]
71,1,Dennis,Harry Potter,Directed,1,23,Exchange,[NULL]
1,73,Harry Potter,Gordon,Directed,1,23,Exchange,[NULL]
6,67,Vernon Dursley,Harry's Headmistress,Directed,1,23,Exchange,[NULL]
1,5,Harry Potter,Petunia Dursley,Directed,1,24,Exchange,[NULL]
1,66,Harry Potter,Piers Polkiss,Directed,1,24,Exchange,[NULL]
6,1,Vernon Dursley,Harry Potter,Directed,1,24,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,24,Exchange,[NULL]
6,66,Vernon Dursley,Piers Polkiss,Directed,1,24,Exchange,[NULL]
6,5,Vernon Dursley,Petunia Dursley,Directed,1,24,Exchange,[NULL]
1,92,Harry Potter,Ice Cream Lady,Directed,1,24,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,24,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,24,Exchange,[NULL]
6,92,Vernon Dursley,Ice Cream Lady,Directed,1,24,Exchange,[NULL]
4,66,Dudley Dursley,Piers Polkiss,Directed,1,24,Exchange,[NULL]
66,1,Piers Polkiss,Harry Potter,Directed,1,24,Exchange,[NULL]
66,6,Piers Polkiss,Vernon Dursley,Directed,1,24,Exchange,[NULL]
66,4,Piers Polkiss,Dudley Dursley,Directed,1,24,Exchange,[NULL]
5,6,Petunia Dursley,Vernon Dursley,Directed,1,24,Exchange,[NULL]
5,92,Petunia Dursley,Ice Cream Lady,Directed,1,24,Exchange,[NULL]
5,1,Petunia Dursley,Harry Potter,Directed,1,24,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,24,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,24,Exchange,[NULL]
92,5,Ice Cream Lady,Petunia Dursley,Directed,1,24,Exchange,[NULL]
92,6,Ice Cream Lady,Vernon Dursley,Directed,1,24,Exchange,[NULL]
92,1,Ice Cream Lady,Harry Potter,Directed,1,24,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,25,Exchange,[NULL]
93,6,Boa Constrictor,Vernon Dursley,Directed,1,25,Exchange,[NULL]
1,93,Harry Potter,Boa Constrictor,Directed,1,25,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,25,Exchange,[NULL]
4,93,Dudley Dursley,Boa Constrictor,Directed,1,25,Exchange,[NULL]
6,93,Vernon Dursley,Boa Constrictor,Directed,1,25,Exchange,[NULL]
93,1,Boa Constrictor,Harry Potter,Directed,1,25,Exchange,[NULL]
93,4,Boa Constrictor,Dudley Dursley,Directed,1,25,Exchange,[NULL]
6,5,Vernon Dursley,Petunia Dursley,Directed,1,26,Exchange,[NULL]
95,5,Zoo Director,Petunia Dursley,Directed,1,26,Exchange,[NULL]
1,66,Harry Potter,Piers Polkiss,Directed,1,26,Exchange,[NULL]
1,93,Harry Potter,Boa Constrictor,Directed,1,26,Exchange,[NULL]
66,4,Piers Polkiss,Dudley Dursley,Directed,1,26,Exchange,[NULL]
5,66,Petunia Dursley,Piers Polkiss,Directed,1,26,Exchange,[NULL]
5,95,Petunia Dursley,Zoo Director,Directed,1,26,Exchange,[NULL]
66,1,Piers Polkiss,Harry Potter,Directed,1,26,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,26,Exchange,[NULL]
94,1,Reptile House Keeper,Harry Potter,Directed,1,26,Exchange,[NULL]
5,6,Petunia Dursley,Vernon Dursley,Directed,1,26,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,26,Exchange,[NULL]
93,1,Boa Constrictor,Harry Potter,Directed,1,26,Exchange,[NULL]
66,6,Piers Polkiss,Vernon Dursley,Directed,1,26,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,26,Exchange,[NULL]
5,4,Petunia Dursley,Dudley Dursley,Directed,1,26,Exchange,[NULL]
66,5,Piers Polkiss,Petunia Dursley,Directed,1,26,Exchange,[NULL]
6,66,Vernon Dursley,Piers Polkiss,Directed,1,26,Exchange,[NULL]
4,5,Dudley Dursley,Petunia Dursley,Directed,1,26,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,26,Exchange,[NULL]
4,66,Dudley Dursley,Piers Polkiss,Directed,1,26,Exchange,[NULL]
1,94,Harry Potter,Reptile House Keeper,Directed,1,26,Exchange,[NULL]
1,70,Harry Potter,Bald man in a purple coat,Directed,1,27,Exchange,[NULL]
58,1,Dedalus Diggle,Harry Potter,Directed,1,27,Exchange,[NULL]
69,1,Woman dressed in all green,Harry Potter,Directed,1,27,Exchange,[NULL]
1,58,Harry Potter,Dedalus Diggle,Directed,1,27,Exchange,[NULL]
70,1,Bald man in a purple coat,Harry Potter,Directed,1,27,Exchange,[NULL]
1,5,Harry Potter,Petunia Dursley,Directed,1,27,Exchange,[NULL]
5,1,Petunia Dursley,Harry Potter,Directed,1,27,Exchange,[NULL]
1,69,Harry Potter,Woman dressed in all green,Directed,1,27,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,28,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,28,Exchange,[NULL]
4,65,Dudley Dursley,Mrs. Figg,Directed,1,28,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,29,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,29,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,29,Exchange,[NULL]
5,4,Petunia Dursley,Dudley Dursley,Directed,1,29,Exchange,[NULL]
4,5,Dudley Dursley,Petunia Dursley,Directed,1,29,Exchange,[NULL]
5,1,Petunia Dursley,Harry Potter,Directed,1,29,Exchange,[NULL]
6,1,Vernon Dursley,Harry Potter,Directed,1,29,Exchange,[NULL]
1,5,Harry Potter,Petunia Dursley,Directed,1,29,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,29,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,29,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,30,Exchange,[NULL]
6,1,Vernon Dursley,Harry Potter,Directed,1,30,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,30,Exchange,[NULL]
6,85,Vernon Dursley,Aunt Marge,Directed,1,30,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,30,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,30,Exchange,[NULL]
5,6,Petunia Dursley,Vernon Dursley,Directed,1,30,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,30,Exchange,[NULL]
6,5,Vernon Dursley,Petunia Dursley,Directed,1,30,Exchange,[NULL]
19,1,Minerva McGonagall,Harry Potter,Directed,1,30,Exchange,[NULL]
19,6,Minerva McGonagall,Vernon Dursley,Directed,1,30,Exchange,[NULL]
85,6,Aunt Marge,Vernon Dursley,Directed,1,30,Exchange,[NULL]
1,19,Harry Potter,Minerva McGonagall,Directed,1,30,Exchange,[NULL]
6,19,Vernon Dursley,Minerva McGonagall,Directed,1,30,Exchange,[NULL]
19,5,Minerva McGonagall,Petunia Dursley,Directed,1,31,Exchange,[NULL]
6,5,Vernon Dursley,Petunia Dursley,Directed,1,31,Exchange,[NULL]
5,19,Petunia Dursley,Minerva McGonagall,Directed,1,31,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,31,Exchange,[NULL]
6,19,Vernon Dursley,Minerva McGonagall,Directed,1,31,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,31,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,31,Exchange,[NULL]
19,6,Minerva McGonagall,Vernon Dursley,Directed,1,31,Exchange,[NULL]
5,6,Petunia Dursley,Vernon Dursley,Directed,1,31,Exchange,[NULL]
6,1,Vernon Dursley,Harry Potter,Directed,1,31,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,31,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,31,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,32,Exchange,[NULL]
6,1,Vernon Dursley,Harry Potter,Directed,1,32,Exchange,[NULL]
4,5,Dudley Dursley,Petunia Dursley,Directed,1,32,Exchange,[NULL]
5,4,Petunia Dursley,Dudley Dursley,Directed,1,32,Exchange,[NULL]
6,1,Vernon Dursley,Harry Potter,Directed,1,33,Exchange,[NULL]
4,5,Dudley Dursley,Petunia Dursley,Directed,1,33,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,33,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,33,Exchange,[NULL]
19,1,Minerva McGonagall,Harry Potter,Directed,1,33,Exchange,[NULL]
