source,target,startPage,Character 1,Character 2,type,weight,category
904,907,33,,,,,
904,906,33,,,,,
904,1710,33,,,,,
905,2523,33,,,,,
899,905,33,,,,,
899,906,33,,,,,
899,907,33,,,,,
899,1710,33,,,,,
899,1711,33,,,,,
899,1712,33,,,,,
899,1713,33,,,,,
899,1719,33,,,,,
899,2523,33,,,,,
903,904,33,,,,,
903,905,33,,,,,
903,906,33,,,,,
899,903,33,,,,,
899,904,33,,,,,
897,1745,34,,,,,
897,905,34,,,,,
903,904,34,,,,,
903,1711,34,,,,,
903,1713,34,,,,,
903,1745,34,,,,,
903,905,34,,,,,
903,906,34,,,,,
903,907,34,,,,,
904,1711,34,,,,,
904,1713,34,,,,,
904,1745,34,,,,,
904,905,34,,,,,
904,906,34,,,,,
904,907,34,,,,,
1711,1713,34,,,,,
897,906,34,,,,,
897,907,34,,,,,
1711,906,34,,,,,
1711,907,34,,,,,
1713,1745,34,,,,,
1713,905,34,,,,,
1713,906,34,,,,,
1713,907,34,,,,,
1745,905,34,,,,,
1745,906,34,,,,,
1745,907,34,,,,,
905,906,34,,,,,
905,907,34,,,,,
906,907,34,,,,,
896,905,34,,,,,
897,1713,34,,,,,
897,1711,34,,,,,
897,904,34,,,,,
2522,907,34,,,,,
896,1745,34,,,,,
896,1713,34,,,,,
896,1711,34,,,,,
2522,905,34,,,,,
897,903,34,,,,,
2522,906,34,,,,,
2522,903,34,,,,,
2522,897,34,,,,,
896,907,34,,,,,
896,906,34,,,,,
2522,1745,34,,,,,
2522,1713,34,,,,,
2522,1711,34,,,,,
1711,1745,34,,,,,
1711,905,34,,,,,
896,903,34,,,,,
896,897,34,,,,,
896,2522,34,,,,,
896,904,34,,,,,
2522,904,34,,,,,
899,904,35,,,,,
899,903,35,,,,,
904,1710,35,,,,,
904,1711,35,,,,,
904,1713,35,,,,,
904,1712,35,,,,,
1710,1711,35,,,,,
1713,1712,35,,,,,
1711,1712,35,,,,,
1711,1713,35,,,,,
1710,1713,35,,,,,
1710,1712,35,,,,,
903,1712,35,,,,,
903,1713,35,,,,,
903,1711,35,,,,,
903,1710,35,,,,,
903,904,35,,,,,
899,1712,35,,,,,
899,1713,35,,,,,
899,1711,35,,,,,
899,1710,35,,,,,
903,1756,36,,,,,
1712,1756,36,,,,,
1712,1718,36,,,,,
1713,1747,36,,,,,
1713,1756,36,,,,,
1713,1718,36,,,,,
1713,1712,36,,,,,
903,1747,36,,,,,
1712,1747,36,,,,,
904,903,36,,,,,
904,1713,36,,,,,
904,1712,36,,,,,
904,1718,36,,,,,
904,1756,36,,,,,
904,1747,36,,,,,
1711,897,36,,,,,
1711,899,36,,,,,
896,904,36,,,,,
1711,1747,36,,,,,
1711,1756,36,,,,,
897,899,36,,,,,
897,1718,36,,,,,
897,1747,36,,,,,
899,903,36,,,,,
899,1713,36,,,,,
897,903,36,,,,,
897,1713,36,,,,,
1711,1718,36,,,,,
1711,903,36,,,,,
1711,1713,36,,,,,
1711,1712,36,,,,,
896,1711,36,,,,,
899,1712,36,,,,,
899,1718,36,,,,,
899,1756,36,,,,,
899,1747,36,,,,,
903,1713,36,,,,,
903,1712,36,,,,,
903,1718,36,,,,,
904,897,36,,,,,
904,899,36,,,,,
1718,1747,36,,,,,
1756,1747,36,,,,,
897,1712,36,,,,,
897,1756,36,,,,,
1718,1756,36,,,,,
896,899,36,,,,,
896,897,36,,,,,
896,1747,36,,,,,
896,1756,36,,,,,
896,1718,36,,,,,
896,1712,36,,,,,
896,1713,36,,,,,
896,903,36,,,,,
904,1711,36,,,,,
903,904,37,,,,,
899,1713,37,,,,,
904,1711,37,,,,,
903,1710,37,,,,,
903,1713,37,,,,,
903,1712,37,,,,,
903,1711,37,,,,,
1711,1710,37,,,,,
1712,1710,37,,,,,
899,903,37,,,,,
899,1711,37,,,,,
899,904,37,,,,,
1712,1713,37,,,,,
904,1710,37,,,,,
1711,1712,37,,,,,
904,1713,37,,,,,
899,1710,37,,,,,
904,1712,37,,,,,
1713,1710,37,,,,,
899,1712,37,,,,,
1711,1713,37,,,,,
1712,1747,38,,,,,
1713,1747,38,,,,,
903,1713,38,,,,,
903,1747,38,,,,,
899,1747,38,,,,,
899,1712,38,,,,,
899,1713,38,,,,,
1712,1713,38,,,,,
899,903,38,,,,,
903,1712,38,,,,,
1713,1710,39,,,,,
1712,1710,39,,,,,
1712,903,39,,,,,
1711,1713,39,,,,,
903,1710,39,,,,,
903,1713,39,,,,,
903,1711,39,,,,,
899,1713,39,,,,,
899,1711,39,,,,,
899,1710,39,,,,,
899,1712,39,,,,,
1712,1713,39,,,,,
1712,1711,39,,,,,
1711,1710,39,,,,,
899,903,39,,,,,
904,1712,40,,,,,
1711,1713,40,,,,,
904,2525,40,,,,,
904,2524,40,,,,,
904,1711,40,,,,,
904,1745,40,,,,,
904,1713,40,,,,,
903,904,40,,,,,
899,1712,40,,,,,
903,2525,40,,,,,
903,1712,40,,,,,
2524,1712,40,,,,,
2524,2525,40,,,,,
1745,1712,40,,,,,
1745,2525,40,,,,,
1745,2524,40,,,,,
1713,1712,40,,,,,
2525,1712,40,,,,,
899,1711,40,,,,,
899,903,40,,,,,
903,1745,40,,,,,
903,1713,40,,,,,
903,1711,40,,,,,
899,1713,40,,,,,
899,904,40,,,,,
899,2524,40,,,,,
899,1745,40,,,,,
1711,1712,40,,,,,
1711,1745,40,,,,,
1711,2525,40,,,,,
1711,2524,40,,,,,
1713,2524,40,,,,,
1713,1745,40,,,,,
1713,2525,40,,,,,
903,2524,40,,,,,
899,2525,40,,,,,
905,2526,41,,,,,
907,2524,41,,,,,
907,1745,41,,,,,
907,1713,41,,,,,
907,2526,41,,,,,
1713,2526,41,,,,,
1713,2524,41,,,,,
1713,1745,41,,,,,
1745,2524,41,,,,,
903,905,41,,,,,
903,1713,41,,,,,
903,907,41,,,,,
897,905,41,,,,,
903,1745,41,,,,,
904,1745,41,,,,,
897,904,41,,,,,
903,2524,41,,,,,
904,2526,41,,,,,
905,907,41,,,,,
905,2524,41,,,,,
904,2524,41,,,,,
905,1745,41,,,,,
905,1713,41,,,,,
897,2526,41,,,,,
899,907,41,,,,,
899,1713,41,,,,,
2524,2526,41,,,,,
1745,2526,41,,,,,
904,1713,41,,,,,
904,907,41,,,,,
904,905,41,,,,,
903,2526,41,,,,,
897,2524,41,,,,,
897,1745,41,,,,,
897,1713,41,,,,,
897,907,41,,,,,
899,905,41,,,,,
899,904,41,,,,,
899,903,41,,,,,
899,1745,41,,,,,
899,2526,41,,,,,
903,904,41,,,,,
897,899,41,,,,,
897,903,41,,,,,
899,2524,41,,,,,
907,899,42,,,,,
907,1713,42,,,,,
906,907,42,,,,,
897,907,42,,,,,
897,905,42,,,,,
905,1713,42,,,,,
905,907,42,,,,,
905,1712,42,,,,,
906,899,42,,,,,
906,1713,42,,,,,
905,899,42,,,,,
905,906,42,,,,,
904,899,42,,,,,
904,1712,42,,,,,
904,1713,42,,,,,
903,1712,42,,,,,
904,905,42,,,,,
904,906,42,,,,,
904,907,42,,,,,
1713,1712,42,,,,,
899,1712,42,,,,,
897,1713,42,,,,,
897,899,42,,,,,
903,904,42,,,,,
897,1712,42,,,,,
897,903,42,,,,,
903,906,42,,,,,
903,905,42,,,,,
897,904,42,,,,,
907,1712,42,,,,,
906,1712,42,,,,,
1713,899,42,,,,,
897,906,42,,,,,
903,899,42,,,,,
903,907,42,,,,,
903,1713,42,,,,,
897,901,43,,,,,
897,1712,43,,,,,
897,903,43,,,,,
897,2527,43,,,,,
897,1715,43,,,,,
899,901,43,,,,,
897,1713,43,,,,,
899,1715,43,,,,,
899,2527,43,,,,,
899,1713,43,,,,,
899,1712,43,,,,,
897,899,43,,,,,
899,903,43,,,,,
903,2527,43,,,,,
903,1715,43,,,,,
901,1713,43,,,,,
1712,2527,43,,,,,
1712,1713,43,,,,,
903,1713,43,,,,,
903,1712,43,,,,,
1715,2527,43,,,,,
2527,1713,43,,,,,
1715,1713,43,,,,,
1712,1715,43,,,,,
901,1715,43,,,,,
901,2527,43,,,,,
901,1712,43,,,,,
901,903,43,,,,,
897,899,44,,,,,
899,1712,44,,,,,
902,903,44,,,,,
897,902,44,,,,,
904,1715,44,,,,,
904,1757,44,,,,,
904,1756,44,,,,,
897,1757,44,,,,,
897,2528,44,,,,,
897,1713,44,,,,,
897,1756,44,,,,,
899,902,44,,,,,
899,903,44,,,,,
899,904,44,,,,,
899,1715,44,,,,,
902,904,44,,,,,
897,904,44,,,,,
897,1715,44,,,,,
897,903,44,,,,,
1756,1712,44,,,,,
1757,2528,44,,,,,
1756,2528,44,,,,,
1756,1713,44,,,,,
2528,1712,44,,,,,
1713,1712,44,,,,,
904,1713,44,,,,,
904,2528,44,,,,,
1715,1712,44,,,,,
1715,1713,44,,,,,
1715,2528,44,,,,,
1715,1757,44,,,,,
1715,1756,44,,,,,
904,1712,44,,,,,
1756,1757,44,,,,,
899,1713,44,,,,,
1757,1713,44,,,,,
1757,1712,44,,,,,
2528,1713,44,,,,,
902,1715,44,,,,,
902,1756,44,,,,,
902,1757,44,,,,,
902,2528,44,,,,,
902,1713,44,,,,,
902,1712,44,,,,,
903,904,44,,,,,
903,1715,44,,,,,
903,1756,44,,,,,
903,1757,44,,,,,
903,2528,44,,,,,
903,1713,44,,,,,
903,1712,44,,,,,
897,1712,44,,,,,
899,2528,44,,,,,
899,1757,44,,,,,
899,1756,44,,,,,
904,1748,45,,,,,
904,1719,45,,,,,
904,1713,45,,,,,
904,1712,45,,,,,
904,903,45,,,,,
907,1711,45,,,,,
907,1748,45,,,,,
907,1719,45,,,,,
907,1713,45,,,,,
905,1719,45,,,,,
905,1748,45,,,,,
905,1711,45,,,,,
905,1713,45,,,,,
1719,1748,45,,,,,
1719,1711,45,,,,,
1748,1711,45,,,,,
1712,1719,45,,,,,
903,1712,45,,,,,
903,1713,45,,,,,
1713,1711,45,,,,,
1713,1748,45,,,,,
1713,1719,45,,,,,
1712,1711,45,,,,,
1712,1748,45,,,,,
904,1711,45,,,,,
903,1719,45,,,,,
903,1711,45,,,,,
903,1748,45,,,,,
899,905,45,,,,,
897,1711,45,,,,,
897,1748,45,,,,,
897,1719,45,,,,,
905,1712,45,,,,,
905,903,45,,,,,
905,904,45,,,,,
897,904,45,,,,,
907,1712,45,,,,,
897,903,45,,,,,
897,1712,45,,,,,
897,1713,45,,,,,
907,903,45,,,,,
907,904,45,,,,,
899,907,45,,,,,
899,904,45,,,,,
899,903,45,,,,,
897,899,45,,,,,
897,905,45,,,,,
897,907,45,,,,,
899,1712,45,,,,,
1712,1713,45,,,,,
899,1719,45,,,,,
905,907,45,,,,,
899,1711,45,,,,,
899,1748,45,,,,,
899,1713,45,,,,,
1711,903,46,,,,,
1711,1713,46,,,,,
1711,1712,46,,,,,
899,1713,46,,,,,
899,1747,46,,,,,
899,904,46,,,,,
903,904,46,,,,,
1712,1713,46,,,,,
903,1747,46,,,,,
1712,1747,46,,,,,
1713,904,46,,,,,
1713,1747,46,,,,,
899,1710,46,,,,,
899,1712,46,,,,,
899,903,46,,,,,
899,1711,46,,,,,
1710,1711,46,,,,,
1710,903,46,,,,,
1710,1712,46,,,,,
1712,904,46,,,,,
903,1713,46,,,,,
904,1747,46,,,,,
1711,1747,46,,,,,
903,1712,46,,,,,
1711,904,46,,,,,
1710,1747,46,,,,,
1710,904,46,,,,,
1710,1713,46,,,,,
1713,1747,47,,,,,
1713,2529,47,,,,,
899,1712,47,,,,,
899,1713,47,,,,,
1712,1713,47,,,,,
1712,1747,47,,,,,
903,2529,47,,,,,
1747,2529,47,,,,,
899,1747,47,,,,,
899,903,47,,,,,
1712,2529,47,,,,,
903,1713,47,,,,,
903,1712,47,,,,,
903,1747,47,,,,,
899,2529,47,,,,,
897,899,48,,,,,
1712,903,48,,,,,
899,903,48,,,,,
899,1712,48,,,,,
897,903,48,,,,,
897,1712,48,,,,,
903,1713,49,,,,,
1712,1713,49,,,,,
903,1712,49,,,,,
899,1712,49,,,,,
899,1713,49,,,,,
899,903,49,,,,,
1712,1711,50,,,,,
1712,1713,50,,,,,
1713,1711,50,,,,,
903,1711,50,,,,,
903,1713,50,,,,,
903,1712,50,,,,,
899,1712,50,,,,,
899,1713,50,,,,,
899,1711,50,,,,,
899,903,50,,,,,
903,2518,51,,,,,
1712,904,51,,,,,
1712,905,51,,,,,
1712,907,51,,,,,
1712,1711,51,,,,,
1712,2530,51,,,,,
904,907,51,,,,,
904,905,51,,,,,
904,1718,51,,,,,
904,1717,51,,,,,
904,1711,51,,,,,
904,2530,51,,,,,
904,2518,51,,,,,
1711,1718,51,,,,,
2530,1717,51,,,,,
1711,1717,51,,,,,
907,2518,51,,,,,
1711,2530,51,,,,,
907,1718,51,,,,,
1711,2518,51,,,,,
1718,2518,51,,,,,
1713,1712,51,,,,,
905,907,51,,,,,
1712,1717,51,,,,,
905,1711,51,,,,,
903,1712,51,,,,,
1713,1718,51,,,,,
1713,2518,51,,,,,
905,1718,51,,,,,
905,1717,51,,,,,
905,2530,51,,,,,
905,2518,51,,,,,
1713,904,51,,,,,
1713,905,51,,,,,
1713,907,51,,,,,
1713,1711,51,,,,,
1713,2530,51,,,,,
1713,1717,51,,,,,
907,1711,51,,,,,
907,2530,51,,,,,
907,1717,51,,,,,
903,904,51,,,,,
903,905,51,,,,,
903,907,51,,,,,
903,1711,51,,,,,
903,2530,51,,,,,
903,1717,51,,,,,
903,1718,51,,,,,
2530,1718,51,,,,,
2530,2518,51,,,,,
1717,1718,51,,,,,
1717,2518,51,,,,,
897,2530,51,,,,,
897,1717,51,,,,,
897,1718,51,,,,,
897,2518,51,,,,,
1713,903,51,,,,,
1712,1718,51,,,,,
1712,2518,51,,,,,
897,1711,51,,,,,
897,904,51,,,,,
897,1712,51,,,,,
897,903,51,,,,,
897,1713,51,,,,,
897,907,51,,,,,
897,905,51,,,,,
903,904,52,,,,,
904,1711,52,,,,,
904,1712,52,,,,,
903,1711,52,,,,,
903,1712,52,,,,,
1712,1711,52,,,,,
899,1713,53,,,,,
899,1711,53,,,,,
903,1710,53,,,,,
903,1713,53,,,,,
903,1712,53,,,,,
904,1711,53,,,,,
904,1710,53,,,,,
903,1711,53,,,,,
1710,1713,53,,,,,
1710,1712,53,,,,,
1711,1712,53,,,,,
1712,1713,53,,,,,
1710,1711,53,,,,,
1711,1713,53,,,,,
904,1713,53,,,,,
904,1712,53,,,,,
899,1712,53,,,,,
899,904,53,,,,,
899,903,53,,,,,
899,1710,53,,,,,
903,904,53,,,,,
904,1713,54,,,,,
899,904,54,,,,,
904,2531,54,,,,,
1713,2531,54,,,,,
1711,1712,54,,,,,
1711,1713,54,,,,,
2531,1712,54,,,,,
1711,2531,54,,,,,
1713,1712,54,,,,,
899,1711,54,,,,,
904,1712,54,,,,,
899,2531,54,,,,,
899,1713,54,,,,,
904,1711,54,,,,,
899,1712,54,,,,,
903,1713,55,,,,,
1713,1712,55,,,,,
903,1712,55,,,,,
1712,1713,56,,,,,
903,1712,56,,,,,
903,1713,56,,,,,
1712,1711,57,,,,,
1712,1713,57,,,,,
1712,1710,57,,,,,
1710,1713,57,,,,,
903,1710,57,,,,,
903,1713,57,,,,,
903,1711,57,,,,,
903,1712,57,,,,,
1710,1711,57,,,,,
1713,1711,57,,,,,
903,1713,58,,,,,
904,1713,58,,,,,
897,899,58,,,,,
903,904,58,,,,,
897,903,58,,,,,
897,904,58,,,,,
897,1713,58,,,,,
899,903,58,,,,,
899,904,58,,,,,
899,1713,58,,,,,
1713,1718,59,,,,,
1712,2518,59,,,,,
1712,1748,59,,,,,
1712,1718,59,,,,,
1712,1713,59,,,,,
907,2518,59,,,,,
904,905,59,,,,,
904,897,59,,,,,
903,2518,59,,,,,
903,1748,59,,,,,
903,1718,59,,,,,
903,1713,59,,,,,
903,1712,59,,,,,
906,1713,59,,,,,
906,1712,59,,,,,
906,907,59,,,,,
905,906,59,,,,,
897,2518,59,,,,,
1718,1748,59,,,,,
897,907,59,,,,,
897,1712,59,,,,,
897,1713,59,,,,,
897,1718,59,,,,,
897,1748,59,,,,,
1713,2518,59,,,,,
1713,1748,59,,,,,
906,2518,59,,,,,
906,1748,59,,,,,
906,1718,59,,,,,
907,1712,59,,,,,
907,1718,59,,,,,
907,1748,59,,,,,
1748,2518,59,,,,,
1718,2518,59,,,,,
907,1713,59,,,,,
896,1718,59,,,,,
896,2518,59,,,,,
896,1748,59,,,,,
903,897,59,,,,,
903,904,59,,,,,
896,1713,59,,,,,
903,906,59,,,,,
904,1718,59,,,,,
904,1748,59,,,,,
904,907,59,,,,,
904,906,59,,,,,
904,1712,59,,,,,
904,1713,59,,,,,
904,2518,59,,,,,
897,905,59,,,,,
897,906,59,,,,,
896,903,59,,,,,
896,904,59,,,,,
896,897,59,,,,,
896,905,59,,,,,
896,906,59,,,,,
896,907,59,,,,,
896,1712,59,,,,,
905,907,59,,,,,
905,1712,59,,,,,
905,1713,59,,,,,
905,1718,59,,,,,
905,1748,59,,,,,
905,2518,59,,,,,
903,905,59,,,,,
903,907,59,,,,,
903,904,60,,,,,
1715,2532,60,,,,,
897,1751,60,,,,,
897,899,60,,,,,
897,1715,60,,,,,
897,2532,60,,,,,
897,907,60,,,,,
907,1751,60,,,,,
906,2532,60,,,,,
906,1715,60,,,,,
904,1751,60,,,,,
904,2532,60,,,,,
905,907,60,,,,,
905,1751,60,,,,,
904,899,60,,,,,
904,1715,60,,,,,
905,906,60,,,,,
907,1715,60,,,,,
907,899,60,,,,,
1751,899,60,,,,,
1751,2532,60,,,,,
899,1715,60,,,,,
907,2532,60,,,,,
1751,1715,60,,,,,
896,903,60,,,,,
896,904,60,,,,,
896,897,60,,,,,
904,907,60,,,,,
904,906,60,,,,,
904,905,60,,,,,
897,904,60,,,,,
903,905,60,,,,,
899,2532,60,,,,,
896,1715,60,,,,,
896,907,60,,,,,
896,1751,60,,,,,
897,903,60,,,,,
896,2532,60,,,,,
896,899,60,,,,,
903,906,60,,,,,
903,907,60,,,,,
903,1751,60,,,,,
903,1715,60,,,,,
897,906,60,,,,,
903,899,60,,,,,
903,2532,60,,,,,
896,905,60,,,,,
897,905,60,,,,,
906,899,60,,,,,
906,1751,60,,,,,
905,1715,60,,,,,
905,899,60,,,,,
906,907,60,,,,,
905,2532,60,,,,,
896,906,60,,,,,
896,906,61,,,,,
897,1751,61,,,,,
896,905,61,,,,,
896,897,61,,,,,
896,903,61,,,,,
896,904,61,,,,,
903,904,61,,,,,
905,1751,61,,,,,
905,1752,61,,,,,
905,2533,61,,,,,
896,1752,61,,,,,
896,2533,61,,,,,
896,2534,61,,,,,
897,903,61,,,,,
897,904,61,,,,,
897,905,61,,,,,
897,906,61,,,,,
907,1752,61,,,,,
907,2533,61,,,,,
907,2534,61,,,,,
1751,1752,61,,,,,
1751,2533,61,,,,,
1751,2534,61,,,,,
903,905,61,,,,,
903,906,61,,,,,
903,907,61,,,,,
905,906,61,,,,,
904,2533,61,,,,,
904,2534,61,,,,,
904,1751,61,,,,,
904,1752,61,,,,,
905,907,61,,,,,
897,907,61,,,,,
897,2533,61,,,,,
897,1752,61,,,,,
897,2534,61,,,,,
896,1751,61,,,,,
896,907,61,,,,,
904,907,61,,,,,
1752,2533,61,,,,,
1752,2534,61,,,,,
904,905,61,,,,,
903,2534,61,,,,,
903,2533,61,,,,,
903,1752,61,,,,,
903,1751,61,,,,,
2533,2534,61,,,,,
904,906,61,,,,,
906,1751,61,,,,,
906,2533,61,,,,,
906,2534,61,,,,,
907,1751,61,,,,,
906,1752,61,,,,,
906,907,61,,,,,
905,2534,61,,,,,
896,905,62,,,,,
896,904,62,,,,,
896,903,62,,,,,
896,897,62,,,,,
906,1751,62,,,,,
906,907,62,,,,,
905,1752,62,,,,,
904,905,62,,,,,
904,906,62,,,,,
903,1752,62,,,,,
903,907,62,,,,,
903,1751,62,,,,,
903,905,62,,,,,
903,906,62,,,,,
907,1752,62,,,,,
1751,1752,62,,,,,
905,906,62,,,,,
904,1752,62,,,,,
904,907,62,,,,,
904,1751,62,,,,,
906,1752,62,,,,,
907,1751,62,,,,,
905,1751,62,,,,,
905,907,62,,,,,
896,906,62,,,,,
897,907,62,,,,,
897,906,62,,,,,
896,1751,62,,,,,
896,907,62,,,,,
897,1751,62,,,,,
897,1752,62,,,,,
903,904,62,,,,,
897,904,62,,,,,
897,903,62,,,,,
896,1752,62,,,,,
897,905,62,,,,,
903,907,63,,,,,
1751,897,63,,,,,
1751,905,63,,,,,
1751,904,63,,,,,
896,1751,63,,,,,
903,904,63,,,,,
897,904,63,,,,,
1751,906,63,,,,,
905,906,63,,,,,
1751,907,63,,,,,
896,907,63,,,,,
903,897,63,,,,,
903,1751,63,,,,,
896,904,63,,,,,
896,905,63,,,,,
896,906,63,,,,,
906,907,63,,,,,
905,907,63,,,,,
896,903,63,,,,,
896,897,63,,,,,
897,905,63,,,,,
904,905,63,,,,,
897,907,63,,,,,
897,906,63,,,,,
903,906,63,,,,,
903,905,63,,,,,
904,907,63,,,,,
904,906,63,,,,,
903,905,64,,,,,
903,904,64,,,,,
904,906,64,,,,,
905,907,64,,,,,
897,904,64,,,,,
897,903,64,,,,,
897,906,64,,,,,
897,907,64,,,,,
904,905,64,,,,,
903,907,64,,,,,
903,906,64,,,,,
1751,903,64,,,,,
1751,905,64,,,,,
1751,906,64,,,,,
1751,907,64,,,,,
1751,904,64,,,,,
905,906,64,,,,,
904,907,64,,,,,
897,905,64,,,,,
906,907,64,,,,,
897,1751,64,,,,,
1751,1752,65,,,,,
896,1752,65,,,,,
896,1751,65,,,,,
896,1751,66,,,,,
896,897,66,,,,,
896,1752,66,,,,,
896,2535,66,,,,,
896,1753,66,,,,,
897,1752,66,,,,,
1751,897,66,,,,,
1751,1753,66,,,,,
1751,2535,66,,,,,
1753,2535,66,,,,,
1752,2535,66,,,,,
1752,1753,66,,,,,
1751,1752,66,,,,,
897,2535,66,,,,,
897,1753,66,,,,,
896,1748,67,,,,,
1718,1754,67,,,,,
1717,2536,67,,,,,
1718,1748,67,,,,,
903,1717,67,,,,,
903,904,67,,,,,
896,1754,67,,,,,
903,1718,67,,,,,
905,1717,67,,,,,
896,1718,67,,,,,
905,1718,67,,,,,
905,1748,67,,,,,
897,2536,67,,,,,
905,904,67,,,,,
897,1754,67,,,,,
1717,1754,67,,,,,
905,2536,67,,,,,
904,1717,67,,,,,
896,2536,67,,,,,
903,1751,67,,,,,
903,897,67,,,,,
903,905,67,,,,,
905,1754,67,,,,,
897,1748,67,,,,,
897,1718,67,,,,,
897,1717,67,,,,,
1751,1748,67,,,,,
1751,1718,67,,,,,
1751,1717,67,,,,,
1748,2536,67,,,,,
1748,1754,67,,,,,
1718,2536,67,,,,,
1717,1718,67,,,,,
1754,2536,67,,,,,
1717,1748,67,,,,,
904,1754,67,,,,,
897,905,67,,,,,
897,904,67,,,,,
1751,1754,67,,,,,
1751,2536,67,,,,,
904,1748,67,,,,,
904,1718,67,,,,,
904,2536,67,,,,,
1751,897,67,,,,,
903,1754,67,,,,,
903,1748,67,,,,,
1751,905,67,,,,,
1751,904,67,,,,,
896,903,67,,,,,
896,905,67,,,,,
903,2536,67,,,,,
896,1751,67,,,,,
896,904,67,,,,,
896,1717,67,,,,,
896,897,67,,,,,
896,1751,68,,,,,
1751,897,68,,,,,
896,907,68,,,,,
896,897,68,,,,,
897,904,68,,,,,
1751,904,68,,,,,
1751,905,68,,,,,
1751,907,68,,,,,
1751,906,68,,,,,
903,905,68,,,,,
903,904,68,,,,,
903,907,68,,,,,
896,904,68,,,,,
896,905,68,,,,,
896,906,68,,,,,
896,903,68,,,,,
1751,903,68,,,,,
906,907,68,,,,,
897,903,68,,,,,
905,907,68,,,,,
905,906,68,,,,,
903,906,68,,,,,
904,905,68,,,,,
904,906,68,,,,,
904,907,68,,,,,
897,906,68,,,,,
897,907,68,,,,,
897,905,68,,,,,
896,904,69,,,,,
905,1752,69,,,,,
896,905,69,,,,,
896,903,69,,,,,
906,897,69,,,,,
896,906,69,,,,,
906,2533,69,,,,,
906,1752,69,,,,,
904,1751,69,,,,,
896,907,69,,,,,
896,1751,69,,,,,
903,905,69,,,,,
903,906,69,,,,,
905,1751,69,,,,,
907,1751,69,,,,,
905,897,69,,,,,
897,1752,69,,,,,
896,1752,69,,,,,
896,897,69,,,,,
903,904,69,,,,,
896,2533,69,,,,,
897,2533,69,,,,,
1751,1752,69,,,,,
1751,2533,69,,,,,
905,906,69,,,,,
904,2533,69,,,,,
904,1752,69,,,,,
1751,897,69,,,,,
907,2533,69,,,,,
907,1752,69,,,,,
907,897,69,,,,,
905,907,69,,,,,
1752,2533,69,,,,,
906,1751,69,,,,,
906,907,69,,,,,
905,2533,69,,,,,
904,906,69,,,,,
903,907,69,,,,,
904,907,69,,,,,
904,897,69,,,,,
904,905,69,,,,,
903,1751,69,,,,,
903,897,69,,,,,
903,2533,69,,,,,
903,1752,69,,,,,
903,1751,70,,,,,
906,897,70,,,,,
903,897,70,,,,,
907,1751,70,,,,,
906,1751,70,,,,,
896,897,70,,,,,
903,905,70,,,,,
903,904,70,,,,,
907,897,70,,,,,
1751,897,70,,,,,
904,905,70,,,,,
904,906,70,,,,,
903,907,70,,,,,
906,907,70,,,,,
904,907,70,,,,,
903,906,70,,,,,
896,905,70,,,,,
905,897,70,,,,,
905,907,70,,,,,
905,1751,70,,,,,
904,1751,70,,,,,
904,897,70,,,,,
896,907,70,,,,,
905,906,70,,,,,
896,1751,70,,,,,
896,906,70,,,,,
896,904,70,,,,,
896,903,70,,,,,
1750,907,71,,,,,
1750,1754,71,,,,,
1750,2518,71,,,,,
1751,905,71,,,,,
1754,2518,71,,,,,
1754,907,71,,,,,
2518,907,71,,,,,
904,905,71,,,,,
904,1754,71,,,,,
904,2518,71,,,,,
904,907,71,,,,,
1712,903,71,,,,,
1712,1750,71,,,,,
1712,1751,71,,,,,
903,907,71,,,,,
1750,1751,71,,,,,
1750,905,71,,,,,
903,1750,71,,,,,
1712,907,71,,,,,
1712,2518,71,,,,,
903,1751,71,,,,,
905,907,71,,,,,
904,903,71,,,,,
905,1754,71,,,,,
1751,907,71,,,,,
1751,2518,71,,,,,
1751,1754,71,,,,,
899,1750,71,,,,,
899,1754,71,,,,,
899,2518,71,,,,,
899,905,71,,,,,
899,1751,71,,,,,
1712,905,71,,,,,
1712,1754,71,,,,,
899,907,71,,,,,
904,1712,71,,,,,
903,2518,71,,,,,
903,1754,71,,,,,
903,905,71,,,,,
904,1751,71,,,,,
904,1750,71,,,,,
905,2518,71,,,,,
899,1712,71,,,,,
899,903,71,,,,,
899,904,71,,,,,
1754,1751,72,,,,,
1754,2537,72,,,,,
1750,1745,72,,,,,
1754,904,72,,,,,
1750,907,72,,,,,
903,1754,72,,,,,
903,1750,72,,,,,
899,1754,72,,,,,
1717,905,72,,,,,
899,2537,72,,,,,
899,904,72,,,,,
899,1751,72,,,,,
899,905,72,,,,,
1717,2537,72,,,,,
1717,904,72,,,,,
1717,1751,72,,,,,
1751,907,72,,,,,
1751,1745,72,,,,,
905,907,72,,,,,
1754,905,72,,,,,
1754,907,72,,,,,
1754,1745,72,,,,,
1712,907,72,,,,,
1712,1745,72,,,,,
903,1717,72,,,,,
1717,907,72,,,,,
1717,1745,72,,,,,
1750,1754,72,,,,,
904,905,72,,,,,
904,907,72,,,,,
904,1745,72,,,,,
1751,905,72,,,,,
2537,907,72,,,,,
2537,905,72,,,,,
2537,1751,72,,,,,
2537,904,72,,,,,
903,2537,72,,,,,
1712,1751,72,,,,,
1712,904,72,,,,,
2537,1745,72,,,,,
1717,1754,72,,,,,
904,1751,72,,,,,
903,904,72,,,,,
903,1751,72,,,,,
903,905,72,,,,,
903,907,72,,,,,
903,1745,72,,,,,
