id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
1048,"Knows","Hilton","God","1","VII (FC)","188","192"
1049,"Knows of","Hilton","the Reds","0","VII (FC)","187","189"
1050,"Knows of","Hilton","the Reds","0","VII (FC)","191","191"
1051,"Knows","Hilton","Jesus Christ","1","VII (FC)","189","189"
1052,"Knows of","Hilton","""white folks"" (poor white townspeople)","0","VII (FC)","190","190"
1053,"Knows of","Hilton","""white folks"" (poor white townspeople)","0","VII (FC)","192","192"
1054,"Knows","Hilton","Jones","1","VII (FC)","190","190"
1055,"Knows of","Hilton","Hadley","0","VII (FC)","190","190"
1056,"Exchange","Smith","Deacon Board","1","VII (FC)","188","193"
1057,"Exchange","Smith","Taylor","1","VII (FC)","188","193"
1058,"Knows of","Smith","Mayor Bolton","0","VII (FC)","187","192"
1059,"Knows","Smith","Williams","1","VII (FC)","187","187"
1060,"Exchange","Smith","Williams","1","VII (FC)","188","190"
1061,"Knows","Smith","Williams","1","VII (FC)","191","191"
1062,"Exchange","Smith","Williams","1","VII (FC)","192","192"
1063,"Knows","Smith","Williams","1","VII (FC)","193","193"
1064,"Knows of","Smith","Chief Bruden","0","VII (FC)","187","192"
1065,"Knows","Smith","Mr. Lowe","1","VII (FC)","187","192"
1066,"Knows of","Smith","Industrial Squad","0","VII (FC)","187","188"
1067,"Knows","Bonds","""white folks"" (white townspeople)","1","VII (FC)","192","192"
1068,"Knows","Jones","""white folks"" (white townspeople)","1","VII (FC)","192","192"
1069,"Knows","Hilton","""white folks"" (white townspeople)","1","VII (FC)","192","192"
1070,"Knows","Smith","""white folks"" (white townspeople)","1","VII (FC)","192","192"
1071,"Knows","Smith","Taylor's congregation","1","VII (FC)","188","192"
1072,"Knows","Smith","the police","0","VII (FC)","188","189"
1073,"Knows","Smith","the police","0","VII (FC)","192","192"
1074,"Knows","Smith","God","1","VII (FC)","188","192"
1075,"Knows of","Smith","the Reds","0","VII (FC)","187","188"
1076,"Knows","Smith","the Reds","0","VII (FC)","189","189"
1077,"Knows","Smith","the Reds","0","VII (FC)","191","191"
1078,"Knows","Smith","Jesus Christ","1","VII (FC)","189","189"
1079,"Knows of","Smith","""white folks"" (poor white townspeople)","0","VII (FC)","190","190"
1080,"Knows of","Smith","""white folks"" (poor white townspeople)","0","VII (FC)","192","192"
1081,"Knows","Smith","Hadley","0","VII (FC)","190","190"
1082,"Knows","Williams","Deacon Board","1","VII (FC)","187","191"
1083,"Exchange","Williams","Deacon Board","1","VII (FC)","192","192"
1084,"Knows","Williams","Deacon Board","1","VII (FC)","193","193"
1085,"Exchange","Williams","Taylor","1","VII (FC)","187","190"
1086,"Knows","Williams","Taylor","1","VII (FC)","191","193"
1087,"Knows of","Williams","Mayor Bolton","0","VII (FC)","187","192"
1088,"Knows of","Williams","Chief Bruden","0","VII (FC)","187","192"
1089,"Knows of","Williams","Mr. Lowe","0","VII (FC)","187","192"
1090,"Knows of","Williams","Industrial Squad","0","VII (FC)","187","188"
1091,"Knows","Williams","""white folks"" (white townspeople)","1","VII (FC)","191","192"
1092,"Knows","Williams","Taylor's congregation","1","VII (FC)","188","192"
1093,"Knows of","Williams","the police","0","VII (FC)","188","189"
1094,"Knows of","Williams","the police","0","VII (FC)","192","192"
1095,"Knows","Williams","God","1","VII (FC)","188","192"
1096,"Knows of","Williams","the Reds","0","VII (FC)","187","189"
1097,"Knows of","Williams","the Reds","0","VII (FC)","191","191"
1098,"Knows","Williams","Jesus Christ","1","VII (FC)","189","189"
1099,"Knows of","Williams","""white folks"" (poor white townspeople)","0","VII (FC)","190","190"
1100,"Knows of","Williams","""white folks"" (poor white townspeople)","0","VII (FC)","192","192"
1101,"Knows of","Williams","Hadley","0","VII (FC)","190","190"
1102,"Knows","Taylor","Mayor Bolton","1","VII (FC)","187","192"
1103,"Knows","Taylor","Chief Bruden","1","VII (FC)","187","192"
1104,"Knows","Taylor","Mr. Lowe","1","VII (FC)","187","192"
1105,"Knows","Taylor","Industrial Squad","1","VII (FC)","187","188"
1106,"Knows","Taylor","""white folks"" (white townspeople)","1","VII (FC)","191","192"
1107,"Knows","Taylor","Taylor's congregation","1","VII (FC)","188","193"
1108,"Knows","Taylor","the police","1","VII (FC)","188","189"
1109,"Knows","Taylor","the police","1","VII (FC)","192","192"
1110,"Knows","Taylor","the Reds","1","VII (FC)","187","189"
1111,"Knows","Taylor","the Reds","1","VII (FC)","191","191"
1112,"Knows","Taylor","Jesus Christ","1","VII (FC)","189","189"
1113,"Knows of","Taylor","""white folks"" (poor white townspeople)","1","VII (FC)","190","190"
1114,"Knows of","Taylor","""white folks"" (poor white townspeople)","1","VII (FC)","192","192"
1115,"Knows","Taylor","Hadley","1","VII (FC)","190","190"
1116,"Knows","Deacon Board","Mayor Bolton","1","VII (FC)","187","192"
1117,"Knows","Deacon Board","Chief Bruden","1","VII (FC)","187","192"
1118,"Knows","Deacon Board","Mr. Lowe","1","VII (FC)","187","192"
1119,"Knows","Deacon Board","Industrial Squad","1","VII (FC)","187","188"
1120,"Knows","Deacon Board","Taylor's congregation","1","VII (FC)","188","192"
1121,"Knows","Deacon Board","the police","1","VII (FC)","188","189"
1122,"Knows","Deacon Board","the police","1","VII (FC)","192","192"
1123,"Knows","Deacon Board","God","1","VII (FC)","188","192"
1124,"Knows","Deacon Board","the Reds","1","VII (FC)","187","189"
1125,"Knows","Deacon Board","the Reds","1","VII (FC)","191","191"
1126,"Knows","Deacon Board","Jesus Christ","1","VII (FC)","189","189"
1127,"Knows of","Deacon Board","""white folks"" (poor white townspeople)","0","VII (FC)","190","190"
1128,"Knows of","Deacon Board","""white folks"" (poor white townspeople)","0","VII (FC)","192","192"
1129,"Knows","Deacon Board","Hadley","1","VII (FC)","190","190"
1130,"Knows","Jones","Jimmy","1","VII (FC)","193","193"
1131,"Knows","Hilton","Jimmy","1","VII (FC)","193","193"
1132,"Knows","Smith","Jimmy","1","VII (FC)","193","193"
1133,"Knows","Williams","Jimmy","1","VII (FC)","193","193"
1134,"Knows","Bonds","Jimmy","1","VII (FC)","193","193"
1135,"Knows","Deacon Board","Jimmy","1","VII (FC)","193","193"
1136,"Exchange","Taylor","Jimmy","1","VII (FC)","193","193"
1137,"Knows","Taylor","May","1","VII (FC)","193","193"
1138,"Knows","Taylor","Jimmy's boys","1","VII (FC)","193","193"
1139,"Knows","Jimmy","May","1","VII (FC)","193","193"
1140,"Knows","Jimmy","Jimmy's boys","1","VII (FC)","193","193"
1141,"Knows","Jimmy","Taylor's congregation","1","VII (FC)","193","193"
1142,"Knows of","Taylor","kidnappers","1","VII (FC)","193","193"
1143,"Exchange","Taylor","kidnappers","1","VII (FC)","194","195"
1144,"Exchange","Taylor","God","1","VII (FC)","194","194"
1145,"Knows","kidnappers","God","1","VII (FC)","194","195"
1146,"Knows","Taylor","God","1","VII (FC)","195","195"
1147,"Knows","Taylor","""white folks"" (abstract)","1","VII (FC)","195","195"
1148,"Knows","kidnappers","""white folks"" (abstract)","1","VII (FC)","195","195"
1149,"Knows","Taylor","""black folks"" (abstract)","1","VII (FC)","195","195"
1150,"Knows","kidnappers","""black folks"" (abstract)","1","VII (FC)","195","195"
1151,"Knows","Taylor","May","1","VIII (FC)","195","195"
1152,"Knows","Taylor","Jimmy","1","VIII (FC)","195","195"
1153,"Knows","Taylor","kidnappers","1","VIII (FC)","195","195"
1154,"Exchange","Taylor","kidnappers","1","VIII (FC)","196","201"
1155,"Exchange","Taylor","Bob (kidnapper)","1","VIII (FC)","196","201"
1156,"Exchange","Taylor","Ellis (kidnapper)","1","VIII (FC)","196","201"
1157,"Knows","Taylor","""white folks"" (white townspeople)","1","VIII (FC)","196","196"
1158,"Exchange","Bob (kidnapper)","God","1","VIII (FC)","197","199"
1159,"Knows","Taylor","God","1","VIII (FC)","197","198"
1160,"Knows","kidnappers","God","1","VIII (FC)","197","199"
1161,"Exchange","kidnappers","God","1","VIII (FC)","200","201"
1162,"Exchange","Taylor","God","1","VIII (FC)","200","200"
1163,"Knows","Taylor","God","1","VIII (FC)","201","201"
1164,"Knows","Ellis (kidnapper)","God","1","VIII (FC)","197","201"
1165,"Knows","Bob (kidnapper)","God","1","VIII (FC)","200","201"
1166,"Knows","Taylor","the Reds","1","VIII (FC)","197","197"
1167,"Knows","kidnappers","the Reds","1","VIII (FC)","197","197"
1168,"Knows","Bob (kidnapper)","the Reds","1","VIII (FC)","197","197"
1169,"Knows","Ellis (kidnapper)","the Reds","1","VIII (FC)","197","197"
1170,"Exchange","kidnappers","Bob (kidnapper)","1","VIII (FC)","196","201"
1171,"Exchange","kidnappers","Ellis (kidnapper)","1","VIII (FC)","196","201"
1172,"Exchange","Bob (kidnapper)","Ellis (kidnapper)","1","VIII (FC)","196","201"
1173,"Knows","Taylor","""black folks"" (abstract)","1","VIII (FC)","197","197"
1174,"Knows","kidnappers","""black folks"" (abstract)","1","VIII (FC)","197","197"
1175,"Knows","Ellis (kidnapper)","""black folks"" (abstract)","1","VIII (FC)","197","197"
1176,"Knows","Bob (kidnapper)","""black folks"" (abstract)","1","VIII (FC)","197","197"
1177,"Knows","Taylor","""white folks"" (abstract)","1","VIII (FC)","197","197"
1178,"Knows","kidnappers","""white folks"" (abstract)","1","VIII (FC)","197","197"
1179,"Knows","Bob (kidnapper)","""white folks"" (abstract)","1","VIII (FC)","197","197"
1180,"Knows","Ellis (kidnapper)","""white folks"" (abstract)","1","VIII (FC)","197","197"
1181,"Exchange","Taylor","God","1","IX (FC)","202","204"
1182,"Knows","Taylor","kidnappers","1","IX (FC)","202","202"
1183,"Knows","Taylor","Bob (kidnapper)","1","IX (FC)","202","202"
1184,"Knows","Taylor","Ellis (kidnapper)","1","IX (FC)","202","202"
1185,"Knows","Taylor","Houston","1","IX (FC)","203","203"
1186,"Knows of","Taylor","""the dead""","0","IX (FC)","203","203"
1187,"Knows of","Taylor","""white man"" (Houston's neighbourhood)","1","IX (FC)","204","204"
1188,"Knows of","Taylor","""white boy"" (Houston's neighbourhood)","1","IX (FC)","204","204"
1189,"Knows of","Taylor","""white woman"" (Houston's neighbourhood)","1","IX (FC)","204","204"
1190,"Knows","Taylor","Samson","0","IX (FC)","204","204"
1191,"Knows of","Taylor","policeman (Houston's neighbourhood)","1","IX (FC)","204","204"
1192,"Exchange","Taylor","policeman (Houston's neighbourhood)","1","IX (FC)","205","205"
1193,"Knows","Taylor","""black folks"" (townspeople FC)","1","IX (FC)","205","205"
1194,"Exchange","Taylor","Jimmy","1","X (FC)","206","211"
1195,"Knows","Jimmy","May","1","X (FC)","206","207"
1196,"Knows","Taylor","May","1","X (FC)","206","207"
1197,"Knows","Taylor","kidnappers","1","X (FC)","206","207"
1198,"Knows of","Jimmy","kidnappers","0","X (FC)","206","207"
1199,"Knows","Taylor","""white folks"" (white townspeople)","1","X (FC)","207","211"
1200,"Knows","Jimmy","""white folks"" (white townspeople)","1","X (FC)","207","211"
1201,"Knows of","Taylor","""a doctah""","0","X (FC)","207","207"
1202,"Knows","Jimmy","""a doctah""","1","X (FC)","207","207"
1203,"Knows","Jimmy","Pete (Jimmy's friend)","1","X (FC)","207","207"
1204,"Knows","Jimmy","Bob (Jimmy's friend)","1","X (FC)","207","207"
1205,"Knows","Jimmy","Joe (Jimmy's friend)","1","X (FC)","207","207"
1206,"Knows","Jimmy","Sam (Jimmy's friend)","1","X (FC)","207","207"
1207,"Knows","Taylor","Pete (Jimmy's friend)","1","X (FC)","207","207"
1208,"Knows","Taylor","Bob (Jimmy's friend)","1","X (FC)","207","207"
1209,"Knows","Taylor","Joe (Jimmy's friend)","1","X (FC)","207","207"
1210,"Knows","Taylor","Sam (Jimmy's friend)","1","X (FC)","207","207"
1211,"Knows","Taylor","Hadley","1","X (FC)","208","208"
1212,"Knows","Taylor","Green (Hadley's comrade)","1","X (FC)","208","208"
1213,"Knows","Jimmy","Hadley","1","X (FC)","208","208"
1214,"Knows","Jimmy","Green (Hadley's comrade)","1","X (FC)","208","208"
1215,"Knows","Taylor","Smith","1","X (FC)","208","208"
1216,"Knows","Taylor","Deacon Board","1","X (FC)","208","208"
1217,"Knows","Jimmy","Smith","1","X (FC)","208","208"
1218,"Knows","Jimmy","Deacon Board","1","X (FC)","208","208"
1219,"Knows","Taylor","God","1","X (FC)","208","208"
1220,"Knows","Jimmy","God","1","X (FC)","208","208"
1221,"Knows","Taylor","God","1","X (FC)","210","210"
1222,"Knows","Jimmy","God","1","X (FC)","210","210"
1223,"Knows","Taylor","""black folks"" (townspeople FC)","1","X (FC)","210","211"
1224,"Knows","Jimmy","""black folks"" (townspeople FC)","1","X (FC)","210","211"
1225,"Knows","Taylor","the Reds","1","X (FC)","210","210"
1226,"Knows","Jimmy","the Reds","1","X (FC)","210","210"
1227,"Exchange","Taylor","May","1","XI (FC)","211","212"
1228,"Exchange","Jimmy","May","1","XI (FC)","211","212"
1229,"Exchange","Taylor","Jimmy","1","XI (FC)","211","212"
1230,"Knows","Taylor","God","1","XI (FC)","211","211"
1231,"Knows","Jimmy","God","1","XI (FC)","211","211"
1232,"Knows","May","God","1","XI (FC)","211","211"
1233,"Knows","Taylor","kidnappers","1","XI (FC)","212","212"
1234,"Knows","Taylor","""white folks"" (white townspeople)","1","XI (FC)","212","212"
1235,"Knows","Jimmy","""white folks"" (white townspeople)","1","XI (FC)","212","212"
1236,"Knows","May","""white folks"" (white townspeople)","1","XI (FC)","212","212"
1237,"Exchange","Taylor","May","1","XII (FC)","212","214"
1238,"Exchange","Taylor","Jimmy","1","XII (FC)","212","214"
1239,"Exchange","Jimmy","May","1","XII (FC)","212","214"
1240,"Exchange","Taylor","Bonds","1","XII (FC)","213","214"
1241,"Knows","May","Bonds","1","XII (FC)","213","214"
1242,"Knows","Jimmy","Bonds","1","XII (FC)","213","214"
1243,"Knows","Taylor","""white folks"" (abstract)","1","XII (FC)","213","213"
1244,"Knows","Jimmy","""white folks"" (abstract)","1","XII (FC)","213","213"
1245,"Knows","May","""white folks"" (abstract)","1","XII (FC)","213","213"
1246,"Knows","Taylor","""white folks"" (white townspeople)","1","XII (FC)","213","214"
1247,"Knows","Jimmy","""white folks"" (white townspeople)","1","XII (FC)","213","214"
1248,"Knows","May","""white folks"" (white townspeople)","1","XII (FC)","213","214"
1249,"Knows","Bonds","""white folks"" (white townspeople)","1","XII (FC)","213","214"
1250,"Knows of","Taylor","Deacon Bonds’s children","0","XII (FC)","213","213"
1251,"Knows of","Jimmy","Deacon Bonds’s children","0","XII (FC)","213","213"
1252,"Knows of","May","Deacon Bonds’s children","0","XII (FC)","213","213"
1253,"Knows","Bonds","Deacon Bonds’s children","1","XII (FC)","213","213"
1254,"Knows of","Taylor","Deacon Bonds’s wife","0","XII (FC)","213","213"
1255,"Knows of","Jimmy","Deacon Bonds’s wife","0","XII (FC)","213","213"
1256,"Knows of","May","Deacon Bonds’s wife","0","XII (FC)","213","213"
1257,"Knows","Bonds","Deacon Bonds’s wife","1","XII (FC)","213","213"
1258,"Exchange","Bonds","God","1","XII (FC)","213","213"
1259,"Knows","Taylor","God","1","XII (FC)","213","213"
1260,"Knows","May","God","1","XII (FC)","213","213"
1261,"Knows","Jimmy","God","1","XII (FC)","213","213"
1262,"Knows","Taylor","Taylor's congregation","1","XII (FC)","213","214"
1263,"Knows","Jimmy","Taylor's congregation","1","XII (FC)","214","214"
1264,"Knows","May","Taylor's congregation","1","XII (FC)","214","214"
1265,"Knows","Bonds","Taylor's congregation","1","XII (FC)","214","214"
1266,"Knows","Taylor","Hadley","1","XII (FC)","214","214"
1267,"Knows","Taylor","Green (Hadley's comrade)","1","XII (FC)","214","214"
1268,"Knows","Bonds","Hadley","1","XII (FC)","214","214"
1269,"Knows","Bonds","Green (Hadley's comrade)","1","XII (FC)","214","214"
1270,"Knows","Jimmy","Hadley","1","XII (FC)","214","214"
1271,"Knows","Jimmy","Green (Hadley's comrade)","1","XII (FC)","214","214"
1272,"Knows","May","Hadley","1","XII (FC)","214","214"
1273,"Knows","May","Green (Hadley's comrade)","1","XII (FC)","214","214"
1274,"Knows","Bonds","""black man"" (killed by police)","1","XII (FC)","214","214"
1275,"Knows","Taylor","""black man"" (killed by police)","1","XII (FC)","214","214"
1276,"Knows","Jimmy","""black man"" (killed by police)","1","XII (FC)","214","214"
1277,"Knows","May","""black man"" (killed by police)","1","XII (FC)","214","214"
1278,"Exchange","Taylor","Taylor's congregation","1","XIII (FC)","214","220"
1279,"Knows","Taylor","Smith","1","XIII (FC)","219","219"
1280,"Exchange","Taylor","Smith","1","XIII (FC)","214","216"
1282,"Knows","Taylor","God","1","XIII (FC)","214","215"
1283,"Knows","Taylor","God","1","XIII (FC)","217","218"
1284,"Exchange","Taylor","Jimmy","1","XIII (FC)","215","216"
1285,"Knows","Taylor","Jimmy","1","XIII (FC)","217","220"
1286,"Exchange","Taylor","May","1","XIII (FC)","215","215"
1287,"Knows","Taylor","May","1","XIII (FC)","216","220"
1288,"Knows","Sue","Johnny-Boy","1","I (BMS)","221","230"
1289,"Knows","Sue","Sug","1","I (BMS)","222","225"
1290,"Knows","Sue","Sug","1","I (BMS)","229","229"
1291,"Knows","Sue","""white and black Communists"" (223)","1","I (BMS)","221","223"
1292,"Knows","Sue","""white and black Communists"" (223)","1","I (BMS)","225","230"
1293,"Knows","Sue","Jesus Christ","1","I (BMS)","222","222"
1294,"Knows","Sue","Jesus Christ","1","I (BMS)","224","225"
1295,"Knows","Sue","Sheriff Bradley","1","I (BMS)","223","223"
1296,"Knows","Sue","Sheriff Bradley","1","I (BMS)","227","228"
1297,"Knows","Sue","God","1","I (BMS)","223","224"
1298,"Exchange","Sue","God","1","I (BMS)","225","228"
1301,"Knows","Sue","""white folks"" (abstract)","1","I (BMS)","223","224"
1302,"Knows","Sue","""white folks"" (abstract)","1","I (BMS)","229","229"
1303,"Knows","Sue","Bob (Johnny-Boy's friend)","1","I (BMS)","223","223"
1304,"Knows","Sue","Sue's mother","1","I (BMS)","224","225"
1305,"Knows","Sue","Sue’s husband","1","I (BMS)","225","225"
1306,"Knows","Sue","""black men"" (abstract)","1","I (BMS)","225","225"
1307,"Exchange","Sue","Reva","1","I (BMS)","226","230"
1308,"Exchange","Reva","God","1","I (BMS)","226","226"
1309,"Exchange","Reva","God","1","I (BMS)","228","228"
1310,"Knows","Reva","Johnny-Boy","1","I (BMS)","226","230"
1311,"Knows","Reva","Sheriff Bradley","1","I (BMS)","227","228"
1312,"Knows","Reva","Lem (Reva's father)","1","I (BMS)","227","228"
1313,"Knows","Sue","Lem (Reva's father)","1","I (BMS)","227","228"
1314,"Knows","Reva","God","1","I (BMS)","227","227"
1315,"Knows","Reva","""white and black Communists"" (223)","1","I (BMS)","227","228"
1316,"Knows","Reva","""white and black Communists"" (223)","1","I (BMS)","230","230"
1317,"Knows of","Reva","sheriff's men","0","I (BMS)","227","227"
1318,"Knows of","Sue","sheriff's men","0","I (BMS)","227","227"
1319,"Knows","Reva","Judas","0","I (BMS)","228","228"
1320,"Knows","Sue","Judas","0","I (BMS)","228","228"
1321,"Knows","Reva","Sug","1","I (BMS)","229","229"
1322,"Knows","Sue","""black folks"" (abstract)","1","I (BMS)","229","229"
1323,"Knows","Reva","Reva's brother","1","I (BMS)","229","229"
1324,"Knows","Reva","Reva's mother","1","I (BMS)","229","229"
1325,"Knows of","Sue","Reva's brother","0","I (BMS)","229","229"
1326,"Knows of","Sue","Reva's mother","0","I (BMS)","229","229"
1327,"Knows","Sue","Johnny-Boy","1","II  (BMS)","230","230"
1328,"Knows","Sue","Johnny-Boy","1","II  (BMS)","236","236"
1329,"Exchange","Sue","Johnny-Boy","1","II  (BMS)","231","235"
1330,"Exchange","Sue","God","1","II  (BMS)","231","231"
1331,"Exchange","Sue","God","1","II  (BMS)","235","236"
1332,"Knows","Sue","Reva","1","II  (BMS)","231","232"
1333,"Knows","Sue","Sue’s husband","1","II  (BMS)","231","231"
1334,"Knows","Sue","Sug","1","II  (BMS)","231","231"
1335,"Knows","Sue","Sug","1","II  (BMS)","234","235"
1336,"Knows","Sue","Lem (Reva's father)","1","II  (BMS)","231","232"
1337,"Knows","Sue","Sheriff Bradley","1","II  (BMS)","231","232"
1338,"Knows","Sue","""white folks"" (abstract)","1","II  (BMS)","231","231"
1339,"Knows","Sue","""white and black Communists"" (223)","1","II  (BMS)","233","235"
1340,"Knows","Sue","""white folks"" (abstract)","1","II  (BMS)","233","234"
1341,"Knows","Sue","""black men"" (abstract)","1","II  (BMS)","233","233"
1342,"Knows","Sue","""black men"" (abstract)","1","II  (BMS)","235","235"
1343,"Knows","Sue","""the rich bosses""","1","Big Boy Leaves Home","233","233"
1344,"Knows","Sue","""black folks"" (townspeople BMS)","1","II  (BMS)","233","234"
1345,"Knows","Sue","God","1","II  (BMS)","234","234"
1346,"Knows","Sue","Booker","1","II  (BMS)","234","234"
1347,"Knows","Sue","Blattberg","1","II  (BMS)","234","234"
1348,"Knows","Sue","Jesus Christ","1","II  (BMS)","234","234"
1349,"Knows","Sue","Judas","0","II  (BMS)","234","234"
1350,"Exchange","Johnny-Boy","God","1","II  (BMS)","231","231"
1351,"Knows","Johnny-Boy","Reva","1","II  (BMS)","232","232"
1352,"Knows","Johnny-Boy","Lem (Reva's father)","1","II  (BMS)","232","232"
1353,"Knows","Johnny-Boy","Sheriff Bradley","1","II  (BMS)","232","232"
1354,"Knows","Johnny-Boy","""white and black Communists"" (223)","1","II  (BMS)","232","235"
1355,"Knows","Johnny-Boy","""white folks"" (abstract)","1","II  (BMS)","233","234"
1356,"Knows","Johnny-Boy","""black folks"" (townspeople BMS)","1","II  (BMS)","233","234"
1357,"Knows","Johnny-Boy","Booker","1","II  (BMS)","234","234"
1358,"Knows","Johnny-Boy","Blattberg","1","II  (BMS)","234","234"
1359,"Knows","Johnny-Boy","Jesus Christ","1","II  (BMS)","234","234"
1360,"Knows","Johnny-Boy","Judas","0","II  (BMS)","234","234"
1361,"Knows","Johnny-Boy","Sug","1","II  (BMS)","235","235"
1362,"Exchange","Johnny-Boy","God","1","II  (BMS)","235","235"
1363,"Exchange","Sue","sheriff's men","0","III (BMS)","236","236"
1364,"Exchange","Sue","sheriff's men","1","III (BMS)","237","241"
1365,"Knows","Sue","Johnny-Boy","1","III (BMS)","236","236"
1366,"Knows","Sue","Johnny-Boy","1","III (BMS)","238","241"
1367,"Exchange","Sue","Sheriff Bradley","1","III (BMS)","237","241"
1368,"Exchange","Sue","white man throwing greens","1","III (BMS)","237","237"
1369,"Exchange","Sue","white man coming forward","1","III (BMS)","238","238"
1370,"Knows","Sue","""white men"" (abstract)","1","III (BMS)","238","239"
1371,"Knows","Sue","God","1","III (BMS)","239","239"
1372,"Knows","Sue","God","1","III (BMS)","241","241"
1373,"Knows","Sheriff Bradley","white man throwing greens","1","III (BMS)","237","237"
1374,"Knows","Sheriff Bradley","white man coming forward","1","III (BMS)","238","238"
1375,"Knows","Sheriff Bradley","Johnny-Boy","1","III (BMS)","238","241"
1376,"Knows","Sheriff Bradley","""white men"" (abstract)","1","III (BMS)","238","239"
1377,"Exchange","Sheriff Bradley","sheriff's men","1","III (BMS)","236","241"
1378,"Knows","Sheriff Bradley","God","1","III (BMS)","239","239"
1379,"Knows","Sheriff Bradley","God","1","III (BMS)","241","241"
1380,"Knows","Sheriff Bradley","Jesus Christ","1","III (BMS)","241","241"
1381,"Knows","sheriff's men","white man throwing greens","1","III (BMS)","237","237"
1382,"Knows","sheriff's men","white man coming forward","1","III (BMS)","238","238"
1383,"Knows","sheriff's men","""white men"" (abstract)","1","III (BMS)","238","239"
1384,"Knows","sheriff's men","God","1","III (BMS)","239","239"
1385,"Knows","sheriff's men","God","1","III (BMS)","241","241"
1386,"Knows","Sue","Jesus Christ","1","III (BMS)","241","241"
1387,"Knows","sheriff's men","Jesus Christ","1","III (BMS)","241","241"
1388,"Knows","sheriff's men","Johnny-Boy","1","III (BMS)","238","241"
1389,"Knows","white man coming forward","white man throwing greens","1","III (BMS)","237","237"
1390,"Knows","white man coming forward","Jesus Christ","1","III (BMS)","241","241"
1391,"Knows","white man coming forward","God","1","III (BMS)","241","241"
1392,"Knows","white man coming forward","God","1","III (BMS)","239","239"
1393,"Knows","white man coming forward","""white men"" (abstract)","1","III (BMS)","238","239"
1394,"Knows","white man coming forward","Johnny-Boy","0","III (BMS)","238","241"
1395,"Knows","white man throwing greens","Jesus Christ","1","III (BMS)","241","241"
1396,"Knows","white man throwing greens","God","1","III (BMS)","241","241"
1397,"Knows","white man throwing greens","God","1","III (BMS)","239","239"
1398,"Knows","white man throwing greens","Johnny-Boy","0","III (BMS)","238","241"
1399,"Knows","white man throwing greens","""white men"" (abstract)","1","III (BMS)","238","239"
1400,"Knows","Booker","Sue","0","IV (BMS)","241","241"
1401,"Exchange","Sue","Booker","1","IV (BMS)","242","247"
1402,"Knows","Sue","""white folks"" (abstract)","1","IV (BMS)","242","242"
1403,"Knows","Sue","sheriff's men","1","IV (BMS)","242","244"
1404,"Knows","Sue","sheriff's men","1","IV (BMS)","246","247"
1405,"Knows","Sue","God","1","IV (BMS)","243","243"
1406,"Exchange","Sue","God","1","IV (BMS)","245","246"
1407,"Knows","Sue","Johnny-Boy","1","IV (BMS)","244","246"
1408,"Exchange","Sue","Jesus Christ","1","IV (BMS)","244","245"
1409,"Knows","Sue","""white and black Communists"" (223)","1","IV (BMS)","244","247"
1410,"Knows","Sue","Lem (Reva's father)","1","IV (BMS)","244","244"
1411,"Knows","Sue","""white folks"" (abstract)","1","IV (BMS)","245","245"
1412,"Knows","Sue","Lem (Reva's father)","1","IV (BMS)","246","246"
1413,"Knows","Sue","Johnson","1","IV (BMS)","246","246"
1414,"Knows","Sue","Green (Johnny-Boy's comrade)","1","IV (BMS)","246","246"
1415,"Knows","Sue","Murphy","1","IV (BMS)","246","246"
1416,"Knows","Sue","Reva","1","IV (BMS)","245","246"
1417,"Knows","Booker","sheriff's men","1","IV (BMS)","242","244"
1418,"Knows","Booker","sheriff's men","1","IV (BMS)","247","247"
1419,"Knows","Booker","God","1","IV (BMS)","243","243"
1420,"Knows","Booker","God","1","IV (BMS)","246","246"
1421,"Knows","Booker","Johnny-Boy","1","IV (BMS)","244","246"
1422,"Knows","Booker","""white and black Communists"" (223)","1","IV (BMS)","244","247"
1423,"Knows of","Johnson","[NULL]","0","IV (BMS)","246","246"
1424,"Knows of","Booker","Green (Johnny-Boy's comrade)","0","IV (BMS)","246","246"
1425,"Knows of","Booker","Murphy","0","IV (BMS)","246","246"
1426,"Knows of","Booker","Lem (Reva's father)","0","IV (BMS)","246","246"
1427,"Knows","Sue","Sheriff Bradley","1","IV (BMS)","246","246"
1428,"Knows","Booker","Reva","1","IV (BMS)","246","246"
1429,"Knows","Booker","Sheriff Bradley","1","IV (BMS)","246","246"
1430,"Knows","Sue","Sug","1","V (BMS)","247","247"
1431,"Knows","Sue","Johnny-Boy","1","V (BMS)","247","253"
1432,"Exchange","Sue","God","1","V (BMS)","247","247"
1433,"Knows","Sue","God","1","V (BMS)","248","248"
1434,"Exchange","Sue","God","1","V (BMS)","249","249"
1435,"Knows","Sue","God","1","V (BMS)","250","250"
1436,"Exchange","Sue","God","1","V (BMS)","253","253"
1437,"Knows","Sue","""white and black Communists"" (223)","1","V (BMS)","247","247"
1438,"Knows","Sue","""white and black Communists"" (223)","1","V (BMS)","249","252"
1439,"Knows","Sue","Booker","1","V (BMS)","247","251"
1440,"Knows","Sue","Booker","1","V (BMS)","253","253"
1441,"Knows","Sue","Sug","1","V (BMS)","251","252"
1442,"Knows","Sue","Judas","0","V (BMS)","247","247"
1443,"Knows","Sue","""black folks"" (townspeople BMS)","1","V (BMS)","247","247"
1444,"Exchange","Sue","Red Squad","1","V (BMS)","247","251"
