source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
71,74,Alex,Lassimo Hotel Concierge,Directed,1,10,Exchange
71,346,Alex,Lulu Peale,Directed,1,317,Exchange
71,346,Alex,Lulu Peale,Directed,1,318,Exchange
71,346,Alex,Lulu Peale,Directed,1,319,Exchange
71,346,Alex,Lulu Peale,Directed,1,320,Exchange
71,346,Alex,Lulu Peale,Directed,1,321,Exchange
71,346,Alex,Lulu Peale,Directed,1,322,Exchange
71,346,Alex,Lulu Peale,Directed,1,324,Exchange
71,346,Alex,Lulu Peale,Directed,1,326,Exchange
71,346,Alex,Lulu Peale,Directed,1,327,Exchange
71,346,Alex,Lulu Peale,Directed,1,331,Exchange
71,346,Alex,Lulu Peale,Directed,1,334,Exchange
71,330,Alex,Lupa Salazar,Directed,1,312,Exchange
71,371,Alex,Natasha (Zeus's Russian girlfriend),Directed,1,329,Exchange
71,331,Alex,Rebecca (Alex's wife),Directed,1,312,Exchange
71,331,Alex,Rebecca (Alex's wife),Directed,1,315,Exchange
71,331,Alex,Rebecca (Alex's wife),Directed,1,322,Exchange
71,331,Alex,Rebecca (Alex's wife),Directed,1,323,Exchange
71,331,Alex,Rebecca (Alex's wife),Directed,1,324,Exchange
71,331,Alex,Rebecca (Alex's wife),Directed,1,325,Exchange
71,331,Alex,Rebecca (Alex's wife),Directed,1,328,Exchange
71,331,Alex,Rebecca (Alex's wife),Directed,1,329,Exchange
71,331,Alex,Rebecca (Alex's wife),Directed,1,330,Exchange
71,331,Alex,Rebecca (Alex's wife),Directed,1,331,Exchange
71,331,Alex,Rebecca (Alex's wife),Directed,1,336,Exchange
71,331,Alex,Rebecca (Alex's wife),Directed,1,337,Exchange
71,66,Alex,Sasha,Directed,1,5,Exchange
71,66,Alex,Sasha,Directed,1,6,Exchange
71,66,Alex,Sasha,Directed,1,10,Exchange
71,66,Alex,Sasha,Directed,1,11,Exchange
71,66,Alex,Sasha,Directed,1,12,Exchange
71,66,Alex,Sasha,Directed,1,13,Exchange
71,66,Alex,Sasha,Directed,1,14,Exchange
71,66,Alex,Sasha,Directed,1,15,Exchange
71,66,Alex,Sasha,Directed,1,16,Exchange
71,66,Alex,Sasha,Directed,1,17,Exchange
71,66,Alex,Sasha,Directed,1,18,Exchange
71,84,Alex,Scotty Hausmann,Directed,1,335,Exchange
71,339,Alex,"Second ""conversational strand""",Directed,1,315,Exchange
71,370,Alex,Zeus (Alex's friend),Directed,1,328,Exchange
71,370,Alex,Zeus (Alex's friend),Directed,1,329,Exchange
180,299,"Alfred ""Alf"" Hollander","""hotel clerk"" (in Naples)",Directed,1,227,Exchange
180,141,"Alfred ""Alf"" Hollander",Ted Hollander,Directed,1,211,Exchange
180,141,"Alfred ""Alf"" Hollander",Ted Hollander,Directed,1,212,Exchange
180,141,"Alfred ""Alf"" Hollander",Ted Hollander,Directed,1,227,Exchange
85,259,Alice,"""a banjo""",Directed,1,44,Exchange
85,257,Alice,"""a sax""",Directed,1,44,Exchange
85,258,Alice,"""a tuba""",Directed,1,44,Exchange
85,67,Alice,Bennie Salazar,Directed,1,45,Exchange
85,67,Alice,Bennie Salazar,Directed,1,48,Exchange
85,247,Alice,Crime (band),Directed,1,45,Exchange
85,130,Alice,Lou Kline,Directed,1,51,Exchange
85,87,Alice,Rhea,Directed,1,46,Exchange
85,87,Alice,Rhea,Directed,1,47,Exchange
85,87,Alice,Rhea,Directed,1,48,Exchange
85,87,Alice,Rhea,Directed,1,58,Exchange
85,84,Alice,Scotty Hausmann,Directed,1,39,Exchange
85,248,Alice,The Avengers (band),Directed,1,45,Exchange
85,249,Alice,The Germs (band),Directed,1,45,Exchange
85,384,Alice,four guys with safety pin chains,Directed,1,52,Exchange
140,316,Alison Blake,"""kids"" (on Lincoln's team)",Directed,1,238,Exchange
140,214,Alison Blake,Christine (Jason's Mom),Directed,1,239,Exchange
140,216,Alison Blake,Dan,Directed,1,239,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,248,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,269,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,271,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,272,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,274,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,275,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,277,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,278,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,279,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,283,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,284,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,285,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,288,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,289,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,290,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,292,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,293,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,295,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,296,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,298,Exchange
140,213,Alison Blake,Drew Blake,Directed,1,301,Exchange
140,215,Alison Blake,Gabby (Mark's Mom),Directed,1,239,Exchange
140,211,Alison Blake,Lincoln Blake,Directed,1,243,Exchange
140,211,Alison Blake,Lincoln Blake,Directed,1,244,Exchange
140,211,Alison Blake,Lincoln Blake,Directed,1,249,Exchange
140,211,Alison Blake,Lincoln Blake,Directed,1,250,Exchange
140,211,Alison Blake,Lincoln Blake,Directed,1,260,Exchange
140,211,Alison Blake,Lincoln Blake,Directed,1,263,Exchange
