source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
137,114,Bennie's senior executive,Chandra (oldest Stop/Go sister),Directed,1,19,Knows,[NULL]
67,115,Bennie Salazar,Louisa (younger Stop/Go sister),Directed,1,19,Knows,[NULL]
137,115,Bennie's senior executive,Louisa (younger Stop/Go sister),Directed,1,19,Knows,[NULL]
137,77,Bennie's senior executive,Stop/Go sisters,Directed,1,19,Knows,[NULL]
137,67,Bennie's senior executive,Bennie Salazar,Directed,1,19,Exchange,[NULL]
99,67,Olivia (Louisa's daughter),Bennie Salazar,Directed,1,19,Knows of,[NULL]
115,67,Louisa (younger Stop/Go sister),Bennie Salazar,Directed,1,19,Knows,[NULL]
67,77,Bennie Salazar,Stop/Go sisters,Directed,1,19,Knows,[NULL]
114,78,Chandra (oldest Stop/Go sister),Collette,Directed,1,19,Knows,[NULL]
114,67,Chandra (oldest Stop/Go sister),Bennie Salazar,Directed,1,19,Knows,[NULL]
67,114,Bennie Salazar,Chandra (oldest Stop/Go sister),Directed,1,19,Knows,[NULL]
67,97,Bennie Salazar,Cyndi Lauper,Directed,1,19,Knows of,[NULL]
114,137,Chandra (oldest Stop/Go sister),Bennie's senior executive,Directed,1,19,Knows,[NULL]
67,98,Bennie Salazar,Chrissie Hynde,Directed,1,19,Knows of,[NULL]
77,137,Stop/Go sisters,Bennie's senior executive,Directed,1,19,Knows,[NULL]
77,78,Stop/Go sisters,Collette,Directed,1,19,Knows,[NULL]
78,67,Collette,Bennie Salazar,Directed,1,19,Exchange,[NULL]
77,67,Stop/Go sisters,Bennie Salazar,Directed,1,19,Knows,[NULL]
78,99,Collette,Olivia (Louisa's daughter),Directed,1,19,Knows of,[NULL]
67,78,Bennie Salazar,Collette,Directed,1,19,Exchange,[NULL]
78,114,Collette,Chandra (oldest Stop/Go sister),Directed,1,19,Knows,[NULL]
78,115,Collette,Louisa (younger Stop/Go sister),Directed,1,19,Knows,[NULL]
78,77,Collette,Stop/Go sisters,Directed,1,19,Knows,[NULL]
114,67,Chandra (oldest Stop/Go sister),Bennie Salazar,Directed,1,20,Knows,[NULL]
115,67,Louisa (younger Stop/Go sister),Bennie Salazar,Directed,1,20,Knows,[NULL]
79,67,Stop/Go's manager (their father),Bennie Salazar,Directed,1,20,Knows of,[NULL]
260,80,God,Mother Superior,Directed,1,20,Knows,[NULL]
101,67,Stop/Go Producer 2,Bennie Salazar,Directed,1,20,Knows of,[NULL]
67,103,Bennie Salazar,"""cloistered nuns""",Directed,1,20,Knows of,[NULL]
104,67,"""girls from the office""",Bennie Salazar,Directed,1,20,Knows,[NULL]
102,114,Stop/Go Producer 3,Chandra (oldest Stop/Go sister),Directed,1,20,Exchange,[NULL]
103,80,"""cloistered nuns""",Mother Superior,Directed,1,20,Knows,[NULL]
67,78,Bennie Salazar,Collette,Directed,1,20,Exchange,[NULL]
77,67,Stop/Go sisters,Bennie Salazar,Directed,1,20,Knows,[NULL]
102,67,Stop/Go Producer 3,Bennie Salazar,Directed,1,20,Knows of,[NULL]
101,115,Stop/Go Producer 2,Louisa (younger Stop/Go sister),Directed,1,20,Exchange,[NULL]
67,80,Bennie Salazar,Mother Superior,Directed,1,20,Exchange,[NULL]
