id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
875,"Knows","Harry Potter","Professor Quirell","1","Diagon Alley","66","66"
876,"Knows","Harry Potter","Mr. Ollivander","1","Diagon Alley","66","66"
877,"Knows","Rubeus Hagrid","Professor Quirell","1","Diagon Alley","66","66"
878,"Knows","Rubeus Hagrid","Mr. Ollivander","1","Diagon Alley","66","66"
879,"Knows","Harry Potter","Voldemort","1","Diagon Alley","66","66"
880,"Knows","Rubeus Hagrid","Voldemort","1","Diagon Alley","66","66"
881,"Knows","Harry Potter","Lily Potter","1","Diagon Alley","66","66"
882,"Knows","Harry Potter","James Potter","1","Diagon Alley","66","66"
883,"Knows","Lily Potter","James Potter","1","Diagon Alley","66","66"
884,"Knows","Rubeus Hagrid","Lily Potter","1","Diagon Alley","66","66"
885,"Knows","Rubeus Hagrid","James Potter","1","Diagon Alley","66","66"
886,"Knows","Voldemort","Lily Potter","1","Diagon Alley","66","66"
887,"Knows","Voldemort","James Potter","1","Diagon Alley","66","66"
888,"Knows","Harry Potter","Petunia Dursley","1","Diagon Alley","66","66"
889,"Knows","Harry Potter","Vernon Dursley","1","Diagon Alley","66","66"
890,"Knows","Petunia Dursley","Vernon Dursley","1","Diagon Alley","66","66"
891,"Knows","Rubeus Hagrid","Petunia Dursley","1","Diagon Alley","66","66"
892,"Knows","Rubeus Hagrid","Vernon Dursley","1","Diagon Alley","66","66"
893,"Knows","Harry Potter","Dudley Dursley","1","Diagon Alley","66","66"
894,"Knows","Rubeus Hagrid","Dudley Dursley","1","Diagon Alley","66","66"
895,"Exchange","Harry Potter","Vernon Dursley","1","The Journey from Platform Nine and Three-Quarters","67","69"
896,"Exchange","Harry Potter","Petunia Dursley","1","The Journey from Platform Nine and Three-Quarters","67","68"
897,"Exchange","Harry Potter","Dudley Dursley","1","The Journey from Platform Nine and Three-Quarters","67","67"
898,"Knows","Petunia Dursley","Dudley Dursley","1","The Journey from Platform Nine and Three-Quarters","67","68"
899,"Knows","Vernon Dursley","Dudley Dursley","1","The Journey from Platform Nine and Three-Quarters","67","68"
900,"Knows","Petunia Dursley","Vernon Dursley","1","The Journey from Platform Nine and Three-Quarters","67","68"
901,"Knows","Harry Potter","Hedwig","1","The Journey from Platform Nine and Three-Quarters","67","69"
902,"Knows","Harry Potter","Rubeus Hagrid","1","The Journey from Platform Nine and Three-Quarters","68","68"
903,"Knows","Vernon Dursley","People in the Wizarding World","0","The Journey from Platform Nine and Three-Quarters","68","68"
904,"Knows","Harry Potter","Dudley Dursley","1","The Journey from Platform Nine and Three-Quarters","68","68"
905,"Exchange","Vernon Dursley","Petunia Dursley","1","The Journey from Platform Nine and Three-Quarters","69","69"
906,"Exchange","Petunia Dursley","Dudley Dursley","1","The Journey from Platform Nine and Three-Quarters","69","69"
907,"Exchange","Vernon Dursley","Dudley Dursley","1","The Journey from Platform Nine and Three-Quarters","69","69"
908,"Exchange","Harry Potter","Train Station Guard","1","The Journey from Platform Nine and Three-Quarters","69","69"
909,"Knows","Harry Potter","Rubeus Hagrid","1","The Journey from Platform Nine and Three-Quarters","69","69"
910,"Knows","Molly Weasley","Muggles","0","The Journey from Platform Nine and Three-Quarters","69","69"
911,"Knows","Ronald Weasley","Muggles","0","The Journey from Platform Nine and Three-Quarters","69","69"
912,"Knows","Fred Weasley","Muggles","0","The Journey from Platform Nine and Three-Quarters","69","69"
913,"Knows","George Weasley","Muggles","0","The Journey from Platform Nine and Three-Quarters","69","69"
914,"Knows","Percy Weasley","Muggles","0","The Journey from Platform Nine and Three-Quarters","69","69"
915,"Exchange","Molly Weasley","Ronald Weasley","1","The Journey from Platform Nine and Three-Quarters","69","70"
916,"Exchange","Molly Weasley","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","69","70"
917,"Exchange","Molly Weasley","George Weasley","1","The Journey from Platform Nine and Three-Quarters","69","70"
918,"Exchange","Molly Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","69","70"
919,"Knows","Ronald Weasley","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","69","69"
920,"Knows","Ronald Weasley","George Weasley","1","The Journey from Platform Nine and Three-Quarters","69","69"
921,"Knows","Ronald Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","69","69"
922,"Knows","Fred Weasley","George Weasley","1","The Journey from Platform Nine and Three-Quarters","69","69"
923,"Knows","Fred Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","69","69"
924,"Knows","George Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","69","69"
925,"Knows","Harry Potter","Muggles","0","The Journey from Platform Nine and Three-Quarters","69","70"
926,"Knows of","Harry Potter","The Weasley's Owl","0","The Journey from Platform Nine and Three-Quarters","69","69"
927,"Knows","Molly Weasley","The Weasley's Owl","1","The Journey from Platform Nine and Three-Quarters","69","69"
928,"Knows","Fred Weasley","The Weasley's Owl","1","The Journey from Platform Nine and Three-Quarters","69","69"
929,"Knows","The Weasley's Owl","George Weasley","1","The Journey from Platform Nine and Three-Quarters","69","69"
930,"Knows","Percy Weasley","The Weasley's Owl","1","The Journey from Platform Nine and Three-Quarters","69","69"
931,"Knows of","Harry Potter","Ginny Weasley","0","The Journey from Platform Nine and Three-Quarters","69","70"
932,"Exchange","Molly Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","69","70"
933,"Knows","Ronald Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","69","69"
934,"Knows","Fred Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","69","69"
935,"Knows","George Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","69","69"
936,"Knows","Percy Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","69","69"
937,"Knows","Ginny Weasley","Muggles","0","The Journey from Platform Nine and Three-Quarters","69","69"
938,"Exchange","George Weasley","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","70","70"
939,"Knows of","Harry Potter","Percy Weasley","0","The Journey from Platform Nine and Three-Quarters","69","70"
940,"Knows of","Harry Potter","Fred Weasley","0","The Journey from Platform Nine and Three-Quarters","69","70"
941,"Knows of","Harry Potter","George Weasley","0","The Journey from Platform Nine and Three-Quarters","69","70"
942,"Exchange","Harry Potter","Molly Weasley","1","The Journey from Platform Nine and Three-Quarters","70","70"
943,"Knows of","Harry Potter","Ronald Weasley","0","The Journey from Platform Nine and Three-Quarters","69","69"
944,"Knows","Harry Potter","Ronald Weasley","1","The Journey from Platform Nine and Three-Quarters","70","70"
945,"Exchange","Hogwarts Students","Families of Hogwarts Students","1","The Journey from Platform Nine and Three-Quarters","71","71"
946,"Knows of","Harry Potter","Hogwarts Students","1","The Journey from Platform Nine and Three-Quarters","71","71"
947,"Knows of","Harry Potter","Families of Hogwarts Students","1","The Journey from Platform Nine and Three-Quarters","71","71"
948,"Knows of","Harry Potter","Neville Longbottom","0","The Journey from Platform Nine and Three-Quarters","71","71"
949,"Knows of","Harry Potter","Neville's Grandmother","0","The Journey from Platform Nine and Three-Quarters","71","71"
950,"Exchange","Neville Longbottom","Neville's Grandmother","1","The Journey from Platform Nine and Three-Quarters","71","71"
951,"Knows","Harry Potter","Lee Jordan","0","The Journey from Platform Nine and Three-Quarters","71","71"
952,"Exchange","Hogwarts Students","Lee Jordan","1","The Journey from Platform Nine and Three-Quarters","71","71"
953,"Knows","Harry Potter","Hedwig","1","The Journey from Platform Nine and Three-Quarters","71","71"
954,"Exchange","Harry Potter","George Weasley","1","The Journey from Platform Nine and Three-Quarters","71","72"
955,"Exchange","Harry Potter","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","71","72"
956,"Exchange","George Weasley","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","71","74"
957,"Exchange","Molly Weasley","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","72","73"
958,"Exchange","Molly Weasley","George Weasley","1","The Journey from Platform Nine and Three-Quarters","72","73"
959,"Knows","Harry Potter","Molly Weasley","1","The Journey from Platform Nine and Three-Quarters","72","75"
960,"Exchange","Molly Weasley","Ronald Weasley","1","The Journey from Platform Nine and Three-Quarters","72","73"
961,"Exchange","Fred Weasley","Ronald Weasley","1","The Journey from Platform Nine and Three-Quarters","72","74"
962,"Exchange","George Weasley","Ronald Weasley","1","The Journey from Platform Nine and Three-Quarters","72","74"
963,"Exchange","Molly Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","72","73"
964,"Exchange","Fred Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","72","72"
965,"Exchange","George Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","72","72"
966,"Knows","Ronald Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","72","72"
967,"Knows","Harry Potter","Percy Weasley","0","The Journey from Platform Nine and Three-Quarters","72","73"
968,"Knows","Harry Potter","Ronald Weasley","1","The Journey from Platform Nine and Three-Quarters","72","73"
969,"Knows","Harry Potter","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","73","73"
970,"Knows","Harry Potter","George Weasley","1","The Journey from Platform Nine and Three-Quarters","73","73"
971,"Knows","Fred Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","73","73"
972,"Knows","George Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","73","73"
973,"Exchange","Molly Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","73","73"
974,"Knows","Ginny Weasley","Harry Potter","1","The Journey from Platform Nine and Three-Quarters","73","74"
975,"Knows","Fred Weasley","Voldemort","0","The Journey from Platform Nine and Three-Quarters","73","73"
976,"Knows","Molly Weasley","Voldemort","0","The Journey from Platform Nine and Three-Quarters","73","73"
977,"Knows","George Weasley","Voldemort","0","The Journey from Platform Nine and Three-Quarters","73","73"
978,"Knows","Ronald Weasley","Voldemort","0","The Journey from Platform Nine and Three-Quarters","73","73"
979,"Knows","Ginny Weasley","Voldemort","0","The Journey from Platform Nine and Three-Quarters","73","73"
980,"Knows","Ronald Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","72","73"
981,"Knows","Fred Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","72","72"
982,"Knows","George Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","72","72"
983,"Knows","Percy Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","72","72"
984,"Exchange","Fred Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","73","73"
985,"Exchange","George Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","73","73"
986,"Exchange","Ronald Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","73","73"
987,"Knows","Molly Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","74","74"
988,"Exchange","Ronald Weasley","Harry Potter","1","The Journey from Platform Nine and Three-Quarters","74","82"
989,"Exchange","Fred Weasley","Harry Potter","1","The Journey from Platform Nine and Three-Quarters","74","74"
990,"Exchange","George Weasley","Harry Potter","1","The Journey from Platform Nine and Three-Quarters","74","74"
991,"Knows","Fred Weasley","Lee Jordan","1","The Journey from Platform Nine and Three-Quarters","74","74"
992,"Knows","George Weasley","Lee Jordan","1","The Journey from Platform Nine and Three-Quarters","74","74"
993,"Knows","Ronald Weasley","Lee Jordan","1","The Journey from Platform Nine and Three-Quarters","74","74"
994,"Knows","Harry Potter","Lee Jordan","0","The Journey from Platform Nine and Three-Quarters","74","74"
995,"Knows","Ronald Weasley","Voldemort","0","The Journey from Platform Nine and Three-Quarters","74","74"
996,"Knows","Harry Potter","Voldemort","1","The Journey from Platform Nine and Three-Quarters","74","74"
997,"Knows","Harry Potter","Percy Weasley","0","The Journey from Platform Nine and Three-Quarters","74","75"
998,"Knows","Ronald Weasley","Molly Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
999,"Knows","Molly Weasley","Molly Weasley's second cousin","1","The Journey from Platform Nine and Three-Quarters","75","75"
1000,"Knows","Ronald Weasley","Molly Weasley's second cousin","1","The Journey from Platform Nine and Three-Quarters","75","75"
1001,"Knows of","Harry Potter","Molly Weasley's second cousin","0","The Journey from Platform Nine and Three-Quarters","75","75"
1002,"Knows","Harry Potter","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1003,"Knows","Harry Potter","George Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1004,"Knows","Harry Potter","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1005,"Knows","Ronald Weasley","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1006,"Knows","Ronald Weasley","George Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1007,"Knows","Ronald Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1008,"Knows","Ronald Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1009,"Knows","Fred Weasley","George Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1010,"Knows","Fred Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1011,"Knows","Fred Weasley","Molly Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1012,"Knows","Fred Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1013,"Knows","George Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1014,"Knows","George Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1015,"Knows","George Weasley","Molly Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1016,"Knows","Ginny Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1017,"Knows","Ginny Weasley","Molly Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1018,"Knows","Molly Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1019,"Knows of","Ronald Weasley","Vernon Dursley","0","The Journey from Platform Nine and Three-Quarters","75","75"
1020,"Knows of","Ronald Weasley","Petunia Dursley","0","The Journey from Platform Nine and Three-Quarters","75","75"
1021,"Knows of","Ronald Weasley","Dudley Dursley","0","The Journey from Platform Nine and Three-Quarters","75","75"
1022,"Knows","Vernon Dursley","Petunia Dursley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1023,"Knows","Harry Potter","Vernon Dursley","1","The Journey from Platform Nine and Three-Quarters","75","76"
1024,"Knows","Harry Potter","Petunia Dursley","1","The Journey from Platform Nine and Three-Quarters","75","76"
1025,"Knows","Harry Potter","Dudley Dursley","1","The Journey from Platform Nine and Three-Quarters","75","76"
1026,"Knows","Vernon Dursley","Dudley Dursley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1027,"Knows","Petunia Dursley","Dudley Dursley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1028,"Knows of","Harry Potter","Bill Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1029,"Knows of","Harry Potter","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1030,"Knows","Ronald Weasley","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1031,"Knows","Ronald Weasley","Bill Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1032,"Knows","Bill Weasley","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1033,"Knows","Molly Weasley","Bill Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1034,"Knows","Molly Weasley","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1035,"Knows","Percy Weasley","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1036,"Knows","Percy Weasley","Bill Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1037,"Knows","Fred Weasley","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1038,"Knows","Fred Weasley","Bill Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1039,"Knows","George Weasley","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1040,"Knows","George Weasley","Bill Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1041,"Knows","Ginny Weasley","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1042,"Knows","Ginny Weasley","Bill Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1043,"Knows","Ronald Weasley","Scabbers (the rat)","1","The Journey from Platform Nine and Three-Quarters","75","75"
1044,"Knows","Harry Potter","Scabbers (the rat)","1","The Journey from Platform Nine and Three-Quarters","75","75"
1045,"Knows","Percy Weasley","Scabbers (the rat)","1","The Journey from Platform Nine and Three-Quarters","75","75"
1046,"Knows","Ronald Weasley","Arthur Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1047,"Knows of","Harry Potter","Arthur Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1048,"Knows","Arthur Weasley","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1049,"Knows","Arthur Weasley","Bill Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1050,"Knows","Arthur Weasley","Molly Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1051,"Knows","Arthur Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1052,"Knows","Arthur Weasley","Ginny Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1053,"Knows","Arthur Weasley","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1054,"Knows","Arthur Weasley","George Weasley","1","The Journey from Platform Nine and Three-Quarters","75","75"
1055,"Knows","Harry Potter","Rubeus Hagrid","1","The Journey from Platform Nine and Three-Quarters","75","75"
1056,"Knows of","Ronald Weasley","Rubeus Hagrid","1","The Journey from Platform Nine and Three-Quarters","75","75"
1057,"Knows","Ronald Weasley","Voldemort","0","The Journey from Platform Nine and Three-Quarters","75","75"
1058,"Knows","Harry Potter","Voldemort","1","The Journey from Platform Nine and Three-Quarters","75","75"
1059,"Knows","Ronald Weasley","Muggles","0","The Journey from Platform Nine and Three-Quarters","76","77"
1060,"Knows","Harry Potter","Muggles","0","The Journey from Platform Nine and Three-Quarters","76","77"
1061,"Exchange","Trolley Lady","Harry Potter","1","The Journey from Platform Nine and Three-Quarters","76","76"
1062,"Exchange","Trolley Lady","Ronald Weasley","1","The Journey from Platform Nine and Three-Quarters","76","76"
1063,"Knows","Ronald Weasley","Molly Weasley","1","The Journey from Platform Nine and Three-Quarters","76","76"
1064,"Knows","Harry Potter","Molly Weasley","1","The Journey from Platform Nine and Three-Quarters","76","76"
1065,"Knows","Ronald Weasley","Agrippa","0","The Journey from Platform Nine and Three-Quarters","77","77"
1066,"Knows","Ronald Weasley","Ptolemy","0","The Journey from Platform Nine and Three-Quarters","77","77"
1067,"Knows of","Harry Potter","Agrippa","0","The Journey from Platform Nine and Three-Quarters","77","77"
1068,"Knows of","Harry Potter","Ptolemy","0","The Journey from Platform Nine and Three-Quarters","77","77"
1069,"Knows","Harry Potter","Albus Dumbledore","1","The Journey from Platform Nine and Three-Quarters","77","77"
1070,"Knows","Ronald Weasley","Albus Dumbledore","1","The Journey from Platform Nine and Three-Quarters","77","77"
1071,"Knows","Albus Dumbledore","Gellert Grindelwald","1","The Journey from Platform Nine and Three-Quarters","77","77"
1072,"Knows of","Harry Potter","Gellert Grindelwald","0","The Journey from Platform Nine and Three-Quarters","77","77"
1073,"Knows","Albus Dumbledore","Nicolas Flamel","1","The Journey from Platform Nine and Three-Quarters","77","77"
1074,"Knows of","Harry Potter","Nicolas Flamel","0","The Journey from Platform Nine and Three-Quarters","77","77"
1075,"Knows","Ronald Weasley","Morgana","0","The Journey from Platform Nine and Three-Quarters","77","77"
1076,"Knows","Harry Potter","Morgana","0","The Journey from Platform Nine and Three-Quarters","77","77"
1077,"Knows","Harry Potter","Hengist of Woodcraft","0","The Journey from Platform Nine and Three-Quarters","78","78"
1078,"Knows","Harry Potter","Alberic Grunnion","0","The Journey from Platform Nine and Three-Quarters","78","78"
1079,"Knows","Harry Potter","Circe","0","The Journey from Platform Nine and Three-Quarters","78","78"
1080,"Knows","Harry Potter","Paracelsus","0","The Journey from Platform Nine and Three-Quarters","78","78"
1081,"Knows","Harry Potter","Merlin","0","The Journey from Platform Nine and Three-Quarters","78","78"
1082,"Knows","Harry Potter","Cliodna","0","The Journey from Platform Nine and Three-Quarters","78","78"
1083,"Knows","Ronald Weasley","George Weasley","1","The Journey from Platform Nine and Three-Quarters","78","78"
1084,"Knows","Harry Potter","George Weasley","1","The Journey from Platform Nine and Three-Quarters","78","78"
1085,"Exchange","Neville Longbottom","Harry Potter","1","The Journey from Platform Nine and Three-Quarters","78","78"
1086,"Exchange","Neville Longbottom","Ronald Weasley","1","The Journey from Platform Nine and Three-Quarters","78","78"
1087,"Knows","Neville Longbottom","Trevor (Neville's Toad)","1","The Journey from Platform Nine and Three-Quarters","71","71"
1088,"Knows","Neville's Grandmother","Trevor (Neville's Toad)","1","The Journey from Platform Nine and Three-Quarters","71","71"
1089,"Knows of","Harry Potter","Trevor (Neville's Toad)","0","The Journey from Platform Nine and Three-Quarters","71","71"
1090,"Knows","Neville Longbottom","Trevor (Neville's Toad)","1","The Journey from Platform Nine and Three-Quarters","78","79"
1091,"Knows of","Ronald Weasley","Trevor (Neville's Toad)","0","The Journey from Platform Nine and Three-Quarters","78","79"
1092,"Knows of","Harry Potter","Trevor (Neville's Toad)","0","The Journey from Platform Nine and Three-Quarters","78","79"
1093,"Knows","Ronald Weasley","Scabbers (the rat)","1","The Journey from Platform Nine and Three-Quarters","78","80"
1094,"Knows","Harry Potter","Scabbers (the rat)","1","The Journey from Platform Nine and Three-Quarters","78","80"
1095,"Knows","Hermione Granger","Neville Longbottom","1","The Journey from Platform Nine and Three-Quarters","79","80"
1096,"Exchange","Hermione Granger","Harry Potter","1","The Journey from Platform Nine and Three-Quarters","79","80"
1097,"Exchange","Hermione Granger","Ronald Weasley","1","The Journey from Platform Nine and Three-Quarters","79","80"
1098,"Knows of","Hermione Granger","Trevor (Neville's Toad)","0","The Journey from Platform Nine and Three-Quarters","79","80"
1099,"Knows","Hermione Granger","Scabbers (the rat)","1","The Journey from Platform Nine and Three-Quarters","79","79"
1100,"Knows","Hermione Granger","Hermione's family","1","The Journey from Platform Nine and Three-Quarters","79","79"
1101,"Knows of","Harry Potter","Hermione's family","0","The Journey from Platform Nine and Three-Quarters","79","79"
1102,"Knows of","Ronald Weasley","Hermione's family","0","The Journey from Platform Nine and Three-Quarters","79","79"
1103,"Knows","Hermione Granger","Albus Dumbledore","1","The Journey from Platform Nine and Three-Quarters","79","79"
1104,"Knows","Harry Potter","Albus Dumbledore","1","The Journey from Platform Nine and Three-Quarters","79","79"
1105,"Knows","Ronald Weasley","Albus Dumbledore","1","The Journey from Platform Nine and Three-Quarters","79","79"
1106,"Knows","Ronald Weasley","George Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1107,"Knows","Harry Potter","George Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1108,"Knows","Harry Potter","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1109,"Knows","Harry Potter","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1110,"Knows","Ronald Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1111,"Knows","Ronald Weasley","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1112,"Knows","Fred Weasley","George Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1113,"Knows","Fred Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1114,"Knows","George Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1115,"Knows","Ronald Weasley","Arthur Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1116,"Knows","Ronald Weasley","Molly Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1117,"Knows","Harry Potter","Molly Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1118,"Knows of","Harry Potter","Arthur Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1119,"Knows","Molly Weasley","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1120,"Knows","Molly Weasley","George Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1121,"Knows","Molly Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1122,"Knows","Arthur Weasley","Fred Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1123,"Knows","Arthur Weasley","George Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1124,"Knows","Arthur Weasley","Percy Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1125,"Knows","Harry Potter","Voldemort","1","The Journey from Platform Nine and Three-Quarters","80","80"
1126,"Knows","Ronald Weasley","Voldemort","0","The Journey from Platform Nine and Three-Quarters","80","80"
1127,"Knows","Ronald Weasley","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1128,"Knows","Ronald Weasley","Bill Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1129,"Knows of","Harry Potter","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1130,"Knows of","Harry Potter","Bill Weasley","1","The Journey from Platform Nine and Three-Quarters","80","81"
1131,"Knows","Harry Potter","Muggles","0","The Journey from Platform Nine and Three-Quarters","80","80"
1132,"Knows","Ronald Weasley","Muggles","0","The Journey from Platform Nine and Three-Quarters","80","80"
1133,"Knows","Arthur Weasley","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1134,"Knows","Molly Weasley","Charlie Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1135,"Knows","Arthur Weasley","Bill Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1136,"Knows","Molly Weasley","Bill Weasley","1","The Journey from Platform Nine and Three-Quarters","80","80"
1137,"Knows","People in the Wizarding World","Voldemort","1","The Journey from Platform Nine and Three-Quarters","80","80"
1138,"Knows","Harry Potter","Neville Longbottom","1","The Journey from Platform Nine and Three-Quarters","81","81"
1139,"Knows","Harry Potter","Hermione Granger","1","The Journey from Platform Nine and Three-Quarters","81","81"
1140,"Exchange","Draco Malfoy","Harry Potter","1","The Journey from Platform Nine and Three-Quarters","81","82"
1141,"Exchange","Draco Malfoy","Crabbe","1","The Journey from Platform Nine and Three-Quarters","81","82"
1142,"Exchange","Draco Malfoy","Goyle","1","The Journey from Platform Nine and Three-Quarters","81","82"
1143,"Exchange","Draco Malfoy","Ronald Weasley","1","The Journey from Platform Nine and Three-Quarters","81","82"
1144,"Knows","Crabbe","Goyle","1","The Journey from Platform Nine and Three-Quarters","81","82"
1145,"Knows","Harry Potter","Crabbe","1","The Journey from Platform Nine and Three-Quarters","81","82"
1146,"Knows","Harry Potter","Goyle","1","The Journey from Platform Nine and Three-Quarters","81","82"
1147,"Knows","Ronald Weasley","Crabbe","1","The Journey from Platform Nine and Three-Quarters","81","82"
1148,"Knows","Ronald Weasley","Goyle","1","The Journey from Platform Nine and Three-Quarters","81","81"
1149,"Knows","Harry Potter","Madame Malkin","1","The Journey from Platform Nine and Three-Quarters","81","81"
1150,"Knows","Draco Malfoy","Madame Malkin","1","The Journey from Platform Nine and Three-Quarters","81","81"
1151,"Exchange","Draco Malfoy","Lucius Malfoy","1","The Journey from Platform Nine and Three-Quarters","81","81"
1152,"Knows","Lucius Malfoy","Arthur Weasley","1","The Journey from Platform Nine and Three-Quarters","81","82"
