id_cont,Title,Level,Start Page_cont,End Page_cont,Narrator,Protagonist,Embed. Type,id_rel,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page_rel,End Page_rel,index
30,The Million Names,level 3 (sub-sub-section),9,11,Evelina Harp,[NULL],[NULL],77,Knows,Evelina Harp,Edward Harp,1,The Million Names,10,10,
30,The Million Names,level 3 (sub-sub-section),9,11,Evelina Harp,[NULL],[NULL],78,Knows,Clemence Harp,Edward Harp,1,The Million Names,10,10,
30,The Million Names,level 3 (sub-sub-section),9,11,Evelina Harp,[NULL],[NULL],79,Knows,Joseph Harp,Evelina Harp,1,The Million Names,11,11,
30,The Million Names,level 3 (sub-sub-section),9,11,Evelina Harp,[NULL],[NULL],80,Knows,Evelina Harp,Clemence Harp,1,The Million Names,11,11,
30,The Million Names,level 3 (sub-sub-section),9,11,Evelina Harp,[NULL],[NULL],81,Knows,Edward Harp,Evelina Harp,1,The Million Names,11,11,
30,The Million Names,level 3 (sub-sub-section),9,11,Evelina Harp,[NULL],[NULL],82,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,The Million Names,11,11,
30,The Million Names,level 3 (sub-sub-section),9,11,Evelina Harp,[NULL],[NULL],83,Knows,Edward Harp,Edward's Students,1,The Million Names,11,11,
30,The Million Names,level 3 (sub-sub-section),9,11,Evelina Harp,[NULL],[NULL],84,Knows of,Evelina Harp,Edward's Students,0,The Million Names,11,11,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,85,Knows,Evelina Harp,Junesse Malaterre,1,Apparition,11,11,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,86,Knows,Junesse Malaterre,Seraph Milk (Mooshum),1,Apparition,11,11,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,87,Exchange,Junesse Malaterre,Junesse's Aunt,1,Apparition,11,11,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,88,Knows,Evelina Harp,Junesse Malaterre,1,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,89,Knows of,Evelina Harp,French Voyageur,0,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,90,Knows of,Junesse Malaterre,French Voyageur,0,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,91,Knows,Junesse Malaterre,Seraph Milk (Mooshum),1,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,92,Exchange,Seraph Milk (Mooshum),Evelina Harp,1,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,93,Exchange,Seraph Milk (Mooshum),Joseph Harp,0,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,94,Knows,Evelina Harp,Joseph Harp,1,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,95,Knows,Evelina Harp,Edward Harp,1,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,96,Knows,Joseph Harp,Edward Harp,1,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,97,Knows,Junesse Malaterre,Junesse's Aunt,1,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,98,Knows,Seraph Milk (Mooshum),Severine Milk,1,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,99,Knows of,Evelina Harp,Junesse's Aunt,0,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,100,Knows of,Evelina Harp,Severine Milk,0,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,101,Knows,Junesse Malaterre,Junesse's Six Younger Cousins,1,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,102,Knows of,Evelina Harp,Junesse's Six Younger Cousins,0,Apparition,12,12,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,103,Knows,Junesse's Aunt,Junesse's Six Younger Cousins,1,Apparition,12,12,
