source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
132,133,Boss of Clothing Store,Clothing Store Boss' Son,Directed,1,7,Exchange,Richard Wright
118,131,Richard Wright,"""the folks at home"" (7)",Directed,1,7,Exchange,Richard Wright
135,132,Police officer outside clothing store,Boss of Clothing Store,Directed,1,7,Knows,Richard Wright
118,134,Richard Wright,Woman in the Clothing store,Directed,1,7,Knows,Richard Wright
118,133,Richard Wright,Clothing Store Boss' Son,Directed,1,7,Knows,Richard Wright
135,133,Police officer outside clothing store,Clothing Store Boss' Son,Directed,1,7,Knows,Richard Wright
118,135,Richard Wright,Police officer outside clothing store,Directed,1,7,Knows,Richard Wright
118,129,Richard Wright,Pease,Directed,1,7,Exchange,Richard Wright
118,132,Richard Wright,Boss of Clothing Store,Directed,1,7,Knows,Richard Wright
118,127,Richard Wright,Boss of the optical company,Directed,1,7,Knows,Richard Wright
133,118,Clothing Store Boss' Son,Richard Wright,Directed,1,7,Knows,Richard Wright
129,118,Pease,Richard Wright,Directed,1,7,Exchange,Richard Wright
133,135,Clothing Store Boss' Son,Police officer outside clothing store,Directed,1,7,Knows,Richard Wright
130,129,Morrie,Pease,Directed,1,7,Knows,Richard Wright
118,124,Richard Wright,Jim Crow,Directed,1,7,Knows of,Richard Wright
130,118,Morrie,Richard Wright,Directed,1,7,Exchange,Richard Wright
129,130,Pease,Morrie,Directed,1,7,Knows,Richard Wright
118,130,Richard Wright,Morrie,Directed,1,7,Exchange,Richard Wright
118,168,Richard Wright,White boys in Car (8),Directed,1,8,Exchange,Richard Wright
133,118,Clothing Store Boss' Son,Richard Wright,Directed,1,8,Exchange,Richard Wright
118,134,Richard Wright,Woman in the Clothing store,Directed,1,8,Knows,Richard Wright
208,134,Fellow Negro Porters,Woman in the Clothing store,Directed,1,8,Knows of,Richard Wright
208,118,Fellow Negro Porters,Richard Wright,Directed,1,8,Exchange,Richard Wright
208,135,Fellow Negro Porters,Police officer outside clothing store,Directed,1,8,Knows of,Richard Wright
133,134,Clothing Store Boss' Son,Woman in the Clothing store,Directed,1,8,Knows,Richard Wright
208,133,Fellow Negro Porters,Clothing Store Boss' Son,Directed,1,8,Knows of,Richard Wright
138,118,White boy with Whiskey (9),Richard Wright,Directed,1,8,Exchange,Richard Wright
209,132,"""one fellow"" (8)",Boss of Clothing Store,Directed,1,8,Knows of,Richard Wright
209,133,"""one fellow"" (8)",Clothing Store Boss' Son,Directed,1,8,Knows of,Richard Wright
209,118,"""one fellow"" (8)",Richard Wright,Directed,1,8,Exchange,Richard Wright
209,134,"""one fellow"" (8)",Woman in the Clothing store,Directed,1,8,Knows of,Richard Wright
118,212,Richard Wright,Reluctant boy (9),Directed,1,8,Exchange,Richard Wright
118,135,Richard Wright,Police officer outside clothing store,Directed,1,8,Knows of,Richard Wright
118,209,Richard Wright,"""one fellow"" (8)",Directed,1,8,Exchange,Richard Wright
211,118,Main boy (8),Richard Wright,Directed,1,8,Exchange,Richard Wright
168,118,White boys in Car (8),Richard Wright,Directed,1,8,Exchange,Richard Wright
208,132,Fellow Negro Porters,Boss of Clothing Store,Directed,1,8,Knows of,Richard Wright
209,135,"""one fellow"" (8)",Police officer outside clothing store,Directed,1,8,Knows of,Richard Wright
118,138,Richard Wright,White boy with Whiskey (9),Directed,1,8,Exchange,Richard Wright
134,133,Woman in the Clothing store,Clothing Store Boss' Son,Directed,1,8,Knows,Richard Wright
132,134,Boss of Clothing Store,Woman in the Clothing store,Directed,1,8,Knows,Richard Wright
118,211,Richard Wright,Main boy (8),Directed,1,8,Exchange,Richard Wright
118,124,Richard Wright,Jim Crow,Directed,1,8,Knows of,Richard Wright
118,132,Richard Wright,Boss of Clothing Store,Directed,1,8,Exchange,Richard Wright
134,132,Woman in the Clothing store,Boss of Clothing Store,Directed,1,8,Knows,Richard Wright
118,133,Richard Wright,Clothing Store Boss' Son,Directed,1,8,Exchange,Richard Wright
118,208,Richard Wright,Fellow Negro Porters,Directed,1,8,Exchange,Richard Wright
132,118,Boss of Clothing Store,Richard Wright,Directed,1,8,Exchange,Richard Wright
123,118,Richard Wright's Mother,Richard Wright,Directed,1,9,Knows,Richard Wright
211,118,Main boy (8),Richard Wright,Directed,1,9,Exchange,Richard Wright
118,138,Richard Wright,White boy with Whiskey (9),Directed,1,9,Exchange,Richard Wright
118,124,Richard Wright,Jim Crow,Directed,1,9,Knows of,Richard Wright
212,211,Reluctant boy (9),Main boy (8),Directed,1,9,Exchange,Richard Wright
138,118,White boy with Whiskey (9),Richard Wright,Directed,1,9,Exchange,Richard Wright
