source,target,type,weight,startPage,category,Character 1,Character 2
903,1750,Directed,1,140,Relationship,Elizabeth Bennet,Mr. Wickham
1756,897,Directed,1,140,Relationship,Mr. Gardiner,Mrs. Bennet
1712,1750,Directed,1,140,Relationship,Mr. Darcy,Mr. Wickham
1716,902,Directed,1,140,Relationship,Young Lucas,Lady Lucas
1717,1718,Directed,1,140,Relationship,Mrs. Philips,Mr. Philips
904,1757,Directed,1,140,Relationship,Jane Bennet,Mrs. Gardiner
902,22,Directed,1,140,Relationship,Lady Lucas,Lucas brothers
1715,902,Directed,1,140,Relationship,Charlotte Lucas,Lady Lucas
1715,22,Directed,1,140,Relationship,Charlotte Lucas,Lucas brothers
1750,1757,Directed,1,140,Exchange,Mr. Wickham,Mrs. Gardiner
899,903,Directed,1,140,Relationship,Mr. Bingley,Elizabeth Bennet
903,1757,Directed,1,140,Exchange,Elizabeth Bennet,Mrs. Gardiner
1757,904,Directed,1,140,Relationship,Mrs. Gardiner,Jane Bennet
904,1713,Directed,1,140,Relationship,Jane Bennet,Miss Bingley
904,903,Directed,1,140,Relationship,Jane Bennet,Elizabeth Bennet
897,1717,Directed,1,140,Relationship,Mrs. Bennet,Mrs. Philips
1750,1712,Directed,1,140,Relationship,Mr. Wickham,Mr. Darcy
902,1715,Directed,1,140,Relationship,Lady Lucas,Charlotte Lucas
897,1756,Directed,1,140,Relationship,Mrs. Bennet,Mr. Gardiner
1757,903,Directed,1,140,Exchange,Mrs. Gardiner,Elizabeth Bennet
897,28,Directed,1,140,Relationship,Mrs. Bennet,Officers (at Meryton)
1757,1750,Directed,1,140,Exchange,Mrs. Gardiner,Mr. Wickham
1718,1717,Directed,1,140,Relationship,Mr. Philips,Mrs. Philips
1757,1712,Directed,1,140,Relationship,Mrs. Gardiner,Mr. Darcy
902,1716,Directed,1,140,Relationship,Lady Lucas,Young Lucas
22,1716,Directed,1,140,Relationship,Lucas brothers,Young Lucas
22,19,Directed,1,140,Relationship,Lucas brothers,Sir William Lucas
1715,19,Directed,1,140,Relationship,Charlotte Lucas,Sir William Lucas
1715,1716,Directed,1,140,Relationship,Charlotte Lucas,Young Lucas
1716,22,Directed,1,140,Relationship,Young Lucas,Lucas brothers
22,1715,Directed,1,140,Relationship,Lucas brothers,Charlotte Lucas
22,902,Directed,1,140,Relationship,Lucas brothers,Lady Lucas
902,19,Directed,1,140,Relationship,Lady Lucas,Sir William Lucas
1716,19,Directed,1,140,Relationship,Young Lucas,Sir William Lucas
1717,897,Directed,1,140,Relationship,Mrs. Philips,Mrs. Bennet
1750,1712,Directed,1,141,Relationship,Mr. Wickham,Mr. Darcy
1712,1750,Directed,1,141,Relationship,Mr. Darcy,Mr. Wickham
1757,1712,Directed,1,141,Relationship,Mrs. Gardiner,Mr. Darcy
1757,1750,Directed,1,142,Relationship,Mrs. Gardiner,Mr. Wickham
1757,896,Directed,1,142,Relationship,Mrs. Gardiner,Mr. Bennet
1750,903,Directed,1,142,Relationship,Mr. Wickham,Elizabeth Bennet
903,896,Directed,1,142,Relationship,Elizabeth Bennet,Mr. Bennet
903,1712,Directed,1,142,Relationship,Elizabeth Bennet,Mr. Darcy
1757,1712,Directed,1,142,Relationship,Mrs. Gardiner,Mr. Darcy
1757,903,Directed,1,142,Exchange,Mrs. Gardiner,Elizabeth Bennet
896,903,Directed,1,142,Relationship,Mr. Bennet,Elizabeth Bennet
1750,1757,Directed,1,142,Relationship,Mr. Wickham,Mrs. Gardiner
903,1757,Directed,1,142,Exchange,Elizabeth Bennet,Mrs. Gardiner
896,1757,Directed,1,142,Relationship,Mr. Bennet,Mrs. Gardiner
903,1750,Directed,1,142,Relationship,Elizabeth Bennet,Mr. Wickham
1712,903,Directed,1,142,Relationship,Mr. Darcy,Elizabeth Bennet
1716,902,Directed,1,143,Relationship,Young Lucas,Lady Lucas
19,1716,Directed,1,143,Relationship,Sir William Lucas,Young Lucas
1716,22,Directed,1,143,Relationship,Young Lucas,Lucas brothers
1759,1751,Directed,1,143,Relationship,Maria Lucas,Mr. Collins
1750,1757,Directed,1,143,Relationship,Mr. Wickham,Mrs. Gardiner
897,1715,Directed,1,143,Exchange,Mrs. Bennet,Charlotte Lucas
903,896,Directed,1,143,Relationship,Elizabeth Bennet,Mr. Bennet
897,903,Directed,1,143,Relationship,Mrs. Bennet,Elizabeth Bennet
1759,1716,Directed,1,143,Relationship,Maria Lucas,Young Lucas
1759,19,Directed,1,143,Relationship,Maria Lucas,Sir William Lucas
897,1757,Directed,1,143,Relationship,Mrs. Bennet,Mrs. Gardiner
1757,903,Directed,1,143,Exchange,Mrs. Gardiner,Elizabeth Bennet
1715,903,Directed,1,143,Exchange,Charlotte Lucas,Elizabeth Bennet
1759,22,Directed,1,143,Relationship,Maria Lucas,Lucas brothers
1759,902,Directed,1,143,Relationship,Maria Lucas,Lady Lucas
897,1751,Directed,1,143,Exchange,Mrs. Bennet,Mr. Collins
1750,903,Directed,1,143,Relationship,Mr. Wickham,Elizabeth Bennet
22,1716,Directed,1,143,Relationship,Lucas brothers,Young Lucas
1757,904,Directed,1,143,Relationship,Mrs. Gardiner,Jane Bennet
903,1757,Directed,1,143,Exchange,Elizabeth Bennet,Mrs. Gardiner
1716,1715,Directed,1,143,Relationship,Young Lucas,Charlotte Lucas
1751,1759,Directed,1,143,Relationship,Mr. Collins,Maria Lucas
1751,897,Directed,1,143,Exchange,Mr. Collins,Mrs. Bennet
1751,1716,Directed,1,143,Relationship,Mr. Collins,Young Lucas
1751,19,Directed,1,143,Relationship,Mr. Collins,Sir William Lucas
903,1750,Directed,1,143,Relationship,Elizabeth Bennet,Mr. Wickham
903,897,Directed,1,143,Relationship,Elizabeth Bennet,Mrs. Bennet
1750,896,Directed,1,143,Relationship,Mr. Wickham,Mr. Bennet
1751,902,Directed,1,143,Relationship,Mr. Collins,Lady Lucas
1757,897,Directed,1,143,Relationship,Mrs. Gardiner,Mrs. Bennet
1751,22,Directed,1,143,Relationship,Mr. Collins,Lucas brothers
1757,1750,Directed,1,143,Relationship,Mrs. Gardiner,Mr. Wickham
904,896,Directed,1,143,Relationship,Jane Bennet,Mr. Bennet
1751,1715,Directed,1,143,Relationship,Mr. Collins,Charlotte Lucas
1715,1751,Directed,1,143,Relationship,Charlotte Lucas,Mr. Collins
1715,902,Directed,1,143,Relationship,Charlotte Lucas,Lady Lucas
902,1715,Directed,1,143,Relationship,Lady Lucas,Charlotte Lucas
19,1759,Directed,1,143,Relationship,Sir William Lucas,Maria Lucas
904,1757,Directed,1,143,Relationship,Jane Bennet,Mrs. Gardiner
896,904,Directed,1,143,Relationship,Mr. Bennet,Jane Bennet
896,903,Directed,1,143,Relationship,Mr. Bennet,Elizabeth Bennet
903,1715,Directed,1,143,Exchange,Elizabeth Bennet,Charlotte Lucas
19,1715,Directed,1,143,Relationship,Sir William Lucas,Charlotte Lucas
896,1750,Directed,1,143,Relationship,Mr. Bennet,Mr. Wickham
19,22,Directed,1,143,Relationship,Sir William Lucas,Lucas brothers
19,902,Directed,1,143,Relationship,Sir William Lucas,Lady Lucas
1715,22,Directed,1,143,Relationship,Charlotte Lucas,Lucas brothers
1715,1759,Directed,1,143,Relationship,Charlotte Lucas,Maria Lucas
22,1751,Directed,1,143,Relationship,Lucas brothers,Mr. Collins
22,1759,Directed,1,143,Relationship,Lucas brothers,Maria Lucas
902,22,Directed,1,143,Relationship,Lady Lucas,Lucas brothers
902,1759,Directed,1,143,Relationship,Lady Lucas,Maria Lucas
902,19,Directed,1,143,Relationship,Lady Lucas,Sir William Lucas
902,1751,Directed,1,143,Relationship,Lady Lucas,Mr. Collins
22,1715,Directed,1,143,Relationship,Lucas brothers,Charlotte Lucas
902,1716,Directed,1,143,Relationship,Lady Lucas,Young Lucas
22,902,Directed,1,143,Relationship,Lucas brothers,Lady Lucas
22,19,Directed,1,143,Relationship,Lucas brothers,Sir William Lucas
1759,1715,Directed,1,143,Relationship,Maria Lucas,Charlotte Lucas
1716,1759,Directed,1,143,Relationship,Young Lucas,Maria Lucas
1716,1751,Directed,1,143,Relationship,Young Lucas,Mr. Collins
1716,19,Directed,1,143,Relationship,Young Lucas,Sir William Lucas
1715,19,Directed,1,143,Relationship,Charlotte Lucas,Sir William Lucas
1715,897,Directed,1,143,Exchange,Charlotte Lucas,Mrs. Bennet
19,1751,Directed,1,143,Relationship,Sir William Lucas,Mr. Collins
1715,1716,Directed,1,143,Relationship,Charlotte Lucas,Young Lucas
1751,903,Directed,1,144,Relationship,Mr. Collins,Elizabeth Bennet
1715,1752,Directed,1,144,Relationship,Charlotte Lucas,Lady Catherine de Bourgh
1715,1759,Directed,1,144,Relationship,Charlotte Lucas,Maria Lucas
19,1715,Directed,1,144,Relationship,Sir William Lucas,Charlotte Lucas
1751,1715,Directed,1,144,Relationship,Mr. Collins,Charlotte Lucas
903,1713,Directed,1,144,Relationship,Elizabeth Bennet,Miss Bingley
899,903,Directed,1,144,Relationship,Mr. Bingley,Elizabeth Bennet
903,1715,Directed,1,144,Exchange,Elizabeth Bennet,Charlotte Lucas
903,1752,Directed,1,144,Relationship,Elizabeth Bennet,Lady Catherine de Bourgh
903,904,Directed,1,144,Exchange,Elizabeth Bennet,Jane Bennet
904,903,Directed,1,144,Exchange,Jane Bennet,Elizabeth Bennet
903,899,Directed,1,144,Relationship,Elizabeth Bennet,Mr. Bingley
1715,903,Directed,1,144,Exchange,Charlotte Lucas,Elizabeth Bennet
903,1751,Directed,1,144,Relationship,Elizabeth Bennet,Mr. Collins
1752,1715,Directed,1,144,Relationship,Lady Catherine de Bourgh,Charlotte Lucas
1715,1751,Directed,1,144,Relationship,Charlotte Lucas,Mr. Collins
1715,19,Directed,1,144,Relationship,Charlotte Lucas,Sir William Lucas
1713,903,Directed,1,144,Relationship,Miss Bingley,Elizabeth Bennet
1759,1715,Directed,1,144,Relationship,Maria Lucas,Charlotte Lucas
899,1713,Directed,1,145,Relationship,Mr. Bingley,Miss Bingley
904,899,Directed,1,145,Relationship,Jane Bennet,Mr. Bingley
904,1712,Directed,1,145,Relationship,Jane Bennet,Mr. Darcy
1711,1713,Directed,1,145,Relationship,Mrs. Hurst,Miss Bingley
904,1747,Directed,1,145,Relationship,Jane Bennet,Miss Darcy
899,903,Directed,1,145,Relationship,Mr. Bingley,Elizabeth Bennet
899,1712,Directed,1,145,Relationship,Mr. Bingley,Mr. Darcy
899,904,Directed,1,145,Relationship,Mr. Bingley,Jane Bennet
904,1757,Directed,1,145,Relationship,Jane Bennet,Mrs. Gardiner
1711,904,Directed,1,145,Relationship,Mrs. Hurst,Jane Bennet
904,1711,Directed,1,145,Relationship,Jane Bennet,Mrs. Hurst
1747,1713,Directed,1,145,Relationship,Miss Darcy,Miss Bingley
1713,903,Directed,1,145,Relationship,Miss Bingley,Elizabeth Bennet
1712,899,Directed,1,145,Relationship,Mr. Darcy,Mr. Bingley
1712,903,Directed,1,145,Relationship,Mr. Darcy,Elizabeth Bennet
1757,903,Directed,1,145,Relationship,Mrs. Gardiner,Elizabeth Bennet
903,1712,Directed,1,145,Relationship,Elizabeth Bennet,Mr. Darcy
903,1747,Directed,1,145,Relationship,Elizabeth Bennet,Miss Darcy
903,899,Directed,1,145,Relationship,Elizabeth Bennet,Mr. Bingley
903,1757,Directed,1,145,Relationship,Elizabeth Bennet,Mrs. Gardiner
1757,904,Directed,1,145,Relationship,Mrs. Gardiner,Jane Bennet
903,1711,Directed,1,145,Relationship,Elizabeth Bennet,Mrs. Hurst
1713,904,Directed,1,145,Exchange,Miss Bingley,Jane Bennet
1713,1711,Directed,1,145,Relationship,Miss Bingley,Mrs. Hurst
1713,899,Directed,1,145,Relationship,Miss Bingley,Mr. Bingley
903,1713,Directed,1,145,Relationship,Elizabeth Bennet,Miss Bingley
1713,1747,Directed,1,145,Relationship,Miss Bingley,Miss Darcy
1711,903,Directed,1,145,Relationship,Mrs. Hurst,Elizabeth Bennet
904,903,Directed,1,145,Exchange,Jane Bennet,Elizabeth Bennet
1712,904,Directed,1,145,Relationship,Mr. Darcy,Jane Bennet
904,1713,Directed,1,145,Exchange,Jane Bennet,Miss Bingley
903,904,Directed,1,145,Exchange,Elizabeth Bennet,Jane Bennet
904,1747,Directed,1,146,Relationship,Jane Bennet,Miss Darcy
904,1759,Directed,1,146,Relationship,Jane Bennet,Maria Lucas
904,903,Directed,1,146,Exchange,Jane Bennet,Elizabeth Bennet
903,1757,Directed,1,146,Relationship,Elizabeth Bennet,Mrs. Gardiner
1757,903,Directed,1,146,Relationship,Mrs. Gardiner,Elizabeth Bennet
903,1759,Directed,1,146,Relationship,Elizabeth Bennet,Maria Lucas
904,1715,Directed,1,146,Relationship,Jane Bennet,Charlotte Lucas
1757,904,Directed,1,146,Relationship,Mrs. Gardiner,Jane Bennet
1756,904,Directed,1,146,Relationship,Mr. Gardiner,Jane Bennet
1756,903,Directed,1,146,Relationship,Mr. Gardiner,Elizabeth Bennet
903,19,Directed,1,146,Relationship,Elizabeth Bennet,Sir William Lucas
903,1715,Directed,1,146,Relationship,Elizabeth Bennet,Charlotte Lucas
904,19,Directed,1,146,Relationship,Jane Bennet,Sir William Lucas
904,1756,Directed,1,146,Relationship,Jane Bennet,Mr. Gardiner
899,1747,Directed,1,146,Relationship,Mr. Bingley,Miss Darcy
899,903,Directed,1,146,Relationship,Mr. Bingley,Elizabeth Bennet
904,1751,Directed,1,146,Relationship,Jane Bennet,Mr. Collins
904,1757,Directed,1,146,Relationship,Jane Bennet,Mrs. Gardiner
899,904,Directed,1,146,Relationship,Mr. Bingley,Jane Bennet
1751,903,Directed,1,146,Relationship,Mr. Collins,Elizabeth Bennet
903,904,Directed,1,146,Exchange,Elizabeth Bennet,Jane Bennet
1751,904,Directed,1,146,Relationship,Mr. Collins,Jane Bennet
904,1713,Directed,1,146,Exchange,Jane Bennet,Miss Bingley
904,899,Directed,1,146,Relationship,Jane Bennet,Mr. Bingley
1715,904,Directed,1,146,Relationship,Charlotte Lucas,Jane Bennet
903,1751,Directed,1,146,Relationship,Elizabeth Bennet,Mr. Collins
903,899,Directed,1,146,Relationship,Elizabeth Bennet,Mr. Bingley
903,1756,Directed,1,146,Relationship,Elizabeth Bennet,Mr. Gardiner
1715,903,Directed,1,146,Relationship,Charlotte Lucas,Elizabeth Bennet
1759,903,Directed,1,146,Relationship,Maria Lucas,Elizabeth Bennet
1759,904,Directed,1,146,Relationship,Maria Lucas,Jane Bennet
903,1747,Directed,1,146,Relationship,Elizabeth Bennet,Miss Darcy
1747,899,Directed,1,146,Relationship,Miss Darcy,Mr. Bingley
1747,1713,Directed,1,146,Relationship,Miss Darcy,Miss Bingley
1713,903,Directed,1,146,Relationship,Miss Bingley,Elizabeth Bennet
19,903,Directed,1,146,Relationship,Sir William Lucas,Elizabeth Bennet
1713,904,Directed,1,146,Exchange,Miss Bingley,Jane Bennet
19,904,Directed,1,146,Relationship,Sir William Lucas,Jane Bennet
1713,1747,Directed,1,146,Relationship,Miss Bingley,Miss Darcy
903,1713,Directed,1,146,Relationship,Elizabeth Bennet,Miss Bingley
905,1750,Directed,1,147,Relationship,Lydia Bennet,Mr. Wickham
903,1747,Directed,1,147,Relationship,Elizabeth Bennet,Miss Darcy
903,1750,Directed,1,147,Exchange,Elizabeth Bennet,Mr. Wickham
903,1757,Directed,1,147,Exchange,Elizabeth Bennet,Mrs. Gardiner
1747,899,Directed,1,147,Relationship,Miss Darcy,Mr. Bingley
907,1757,Directed,1,147,Relationship,Kitty Bennet,Mrs. Gardiner
1750,905,Directed,1,147,Relationship,Mr. Wickham,Lydia Bennet
1750,1758,Directed,1,147,Relationship,Mr. Wickham,Miss King
903,1715,Directed,1,147,Relationship,Elizabeth Bennet,Charlotte Lucas
904,903,Directed,1,147,Relationship,Jane Bennet,Elizabeth Bennet
1757,907,Directed,1,147,Relationship,Mrs. Gardiner,Kitty Bennet
1747,1750,Directed,1,147,Relationship,Miss Darcy,Mr. Wickham
1757,1758,Directed,1,147,Relationship,Mrs. Gardiner,Miss King
1757,905,Directed,1,147,Relationship,Mrs. Gardiner,Lydia Bennet
907,1750,Directed,1,147,Relationship,Kitty Bennet,Mr. Wickham
1758,1750,Directed,1,147,Relationship,Miss King,Mr. Wickham
903,904,Directed,1,147,Relationship,Elizabeth Bennet,Jane Bennet
904,899,Directed,1,147,Relationship,Jane Bennet,Mr. Bingley
1750,903,Directed,1,147,Exchange,Mr. Wickham,Elizabeth Bennet
903,907,Directed,1,147,Relationship,Elizabeth Bennet,Kitty Bennet
903,905,Directed,1,147,Relationship,Elizabeth Bennet,Lydia Bennet
1750,1747,Directed,1,147,Relationship,Mr. Wickham,Miss Darcy
1750,899,Directed,1,147,Relationship,Mr. Wickham,Mr. Bingley
1750,907,Directed,1,147,Relationship,Mr. Wickham,Kitty Bennet
905,903,Directed,1,147,Relationship,Lydia Bennet,Elizabeth Bennet
907,903,Directed,1,147,Relationship,Kitty Bennet,Elizabeth Bennet
899,1747,Directed,1,147,Relationship,Mr. Bingley,Miss Darcy
899,1750,Directed,1,147,Relationship,Mr. Bingley,Mr. Wickham
899,903,Directed,1,147,Relationship,Mr. Bingley,Elizabeth Bennet
899,904,Directed,1,147,Relationship,Mr. Bingley,Jane Bennet
1750,1757,Directed,1,147,Relationship,Mr. Wickham,Mrs. Gardiner
903,899,Directed,1,147,Relationship,Elizabeth Bennet,Mr. Bingley
905,1757,Directed,1,147,Relationship,Lydia Bennet,Mrs. Gardiner
1715,903,Directed,1,147,Relationship,Charlotte Lucas,Elizabeth Bennet
903,1758,Directed,1,147,Relationship,Elizabeth Bennet,Miss King
1757,903,Directed,1,147,Exchange,Mrs. Gardiner,Elizabeth Bennet
1757,1750,Directed,1,147,Relationship,Mrs. Gardiner,Mr. Wickham
903,1757,Directed,1,148,Exchange,Elizabeth Bennet,Mrs. Gardiner
1757,903,Directed,1,148,Exchange,Mrs. Gardiner,Elizabeth Bennet
907,906,Directed,1,149,Relationship,Kitty Bennet,Mary Bennet
906,903,Directed,1,149,Relationship,Mary Bennet,Elizabeth Bennet
904,903,Directed,1,149,Relationship,Jane Bennet,Elizabeth Bennet
896,906,Directed,1,149,Relationship,Mr. Bennet,Mary Bennet
896,905,Directed,1,149,Relationship,Mr. Bennet,Lydia Bennet
896,907,Directed,1,149,Relationship,Mr. Bennet,Kitty Bennet
907,896,Directed,1,149,Relationship,Kitty Bennet,Mr. Bennet
897,903,Directed,1,149,Relationship,Mrs. Bennet,Elizabeth Bennet
907,905,Directed,1,149,Relationship,Kitty Bennet,Lydia Bennet
907,897,Directed,1,149,Relationship,Kitty Bennet,Mrs. Bennet
906,907,Directed,1,149,Relationship,Mary Bennet,Kitty Bennet
897,904,Directed,1,149,Relationship,Mrs. Bennet,Jane Bennet
903,1751,Directed,1,149,Relationship,Elizabeth Bennet,Mr. Collins
896,903,Directed,1,149,Exchange,Mr. Bennet,Elizabeth Bennet
903,906,Directed,1,149,Relationship,Elizabeth Bennet,Mary Bennet
905,896,Directed,1,149,Relationship,Lydia Bennet,Mr. Bennet
897,906,Directed,1,149,Relationship,Mrs. Bennet,Mary Bennet
903,1750,Directed,1,149,Exchange,Elizabeth Bennet,Mr. Wickham
897,896,Directed,1,149,Relationship,Mrs. Bennet,Mr. Bennet
903,897,Directed,1,149,Relationship,Elizabeth Bennet,Mrs. Bennet
905,906,Directed,1,149,Relationship,Lydia Bennet,Mary Bennet
906,904,Directed,1,149,Relationship,Mary Bennet,Jane Bennet
903,1759,Directed,1,149,Relationship,Elizabeth Bennet,Maria Lucas
905,907,Directed,1,149,Relationship,Lydia Bennet,Kitty Bennet
897,905,Directed,1,149,Relationship,Mrs. Bennet,Lydia Bennet
904,897,Directed,1,149,Relationship,Jane Bennet,Mrs. Bennet
903,907,Directed,1,149,Relationship,Elizabeth Bennet,Kitty Bennet
903,905,Directed,1,149,Relationship,Elizabeth Bennet,Lydia Bennet
906,896,Directed,1,149,Relationship,Mary Bennet,Mr. Bennet
906,905,Directed,1,149,Relationship,Mary Bennet,Lydia Bennet
906,897,Directed,1,149,Relationship,Mary Bennet,Mrs. Bennet
907,903,Directed,1,149,Relationship,Kitty Bennet,Elizabeth Bennet
19,1759,Directed,1,149,Relationship,Sir William Lucas,Maria Lucas
904,905,Directed,1,149,Relationship,Jane Bennet,Lydia Bennet
1750,903,Directed,1,149,Exchange,Mr. Wickham,Elizabeth Bennet
1759,19,Directed,1,149,Relationship,Maria Lucas,Sir William Lucas
903,19,Directed,1,149,Relationship,Elizabeth Bennet,Sir William Lucas
907,904,Directed,1,149,Relationship,Kitty Bennet,Jane Bennet
896,904,Directed,1,149,Relationship,Mr. Bennet,Jane Bennet
903,1715,Directed,1,149,Relationship,Elizabeth Bennet,Charlotte Lucas
896,897,Directed,1,149,Relationship,Mr. Bennet,Mrs. Bennet
897,907,Directed,1,149,Relationship,Mrs. Bennet,Kitty Bennet
19,903,Directed,1,149,Relationship,Sir William Lucas,Elizabeth Bennet
1759,903,Directed,1,149,Relationship,Maria Lucas,Elizabeth Bennet
1715,903,Directed,1,149,Relationship,Charlotte Lucas,Elizabeth Bennet
903,896,Directed,1,149,Exchange,Elizabeth Bennet,Mr. Bennet
905,904,Directed,1,149,Relationship,Lydia Bennet,Jane Bennet
904,907,Directed,1,149,Relationship,Jane Bennet,Kitty Bennet
1751,903,Directed,1,149,Relationship,Mr. Collins,Elizabeth Bennet
904,906,Directed,1,149,Relationship,Jane Bennet,Mary Bennet
905,903,Directed,1,149,Relationship,Lydia Bennet,Elizabeth Bennet
903,904,Directed,1,149,Relationship,Elizabeth Bennet,Jane Bennet
904,896,Directed,1,149,Relationship,Jane Bennet,Mr. Bennet
905,897,Directed,1,149,Relationship,Lydia Bennet,Mrs. Bennet
19,903,Directed,1,150,Exchange,Sir William Lucas,Elizabeth Bennet
1759,903,Directed,1,150,Exchange,Maria Lucas,Elizabeth Bennet
903,1750,Directed,1,150,Exchange,Elizabeth Bennet,Mr. Wickham
903,19,Directed,1,150,Exchange,Elizabeth Bennet,Sir William Lucas
32,1757,Directed,1,150,Relationship,Gardiner children,Mrs. Gardiner
32,1756,Directed,1,150,Relationship,Gardiner children,Mr. Gardiner
904,903,Directed,1,150,Exchange,Jane Bennet,Elizabeth Bennet
1752,1750,Directed,1,150,Relationship,Lady Catherine de Bourgh,Mr. Wickham
1750,1752,Directed,1,150,Relationship,Mr. Wickham,Lady Catherine de Bourgh
1756,19,Directed,1,150,Relationship,Mr. Gardiner,Sir William Lucas
904,1713,Directed,1,150,Relationship,Jane Bennet,Miss Bingley
904,1757,Directed,1,150,Exchange,Jane Bennet,Mrs. Gardiner
903,904,Directed,1,150,Exchange,Elizabeth Bennet,Jane Bennet
19,1756,Directed,1,150,Relationship,Sir William Lucas,Mr. Gardiner
903,32,Directed,1,150,Relationship,Elizabeth Bennet,Gardiner children
1756,32,Directed,1,150,Relationship,Mr. Gardiner,Gardiner children
904,32,Directed,1,150,Relationship,Jane Bennet,Gardiner children
1750,903,Directed,1,150,Exchange,Mr. Wickham,Elizabeth Bennet
1757,903,Directed,1,150,Exchange,Mrs. Gardiner,Elizabeth Bennet
903,1756,Directed,1,150,Relationship,Elizabeth Bennet,Mr. Gardiner
1757,1713,Directed,1,150,Relationship,Mrs. Gardiner,Miss Bingley
32,904,Directed,1,150,Relationship,Gardiner children,Jane Bennet
32,903,Directed,1,150,Relationship,Gardiner children,Elizabeth Bennet
1757,32,Directed,1,150,Relationship,Mrs. Gardiner,Gardiner children
1757,904,Directed,1,150,Exchange,Mrs. Gardiner,Jane Bennet
903,1752,Directed,1,150,Relationship,Elizabeth Bennet,Lady Catherine de Bourgh
903,1757,Directed,1,150,Exchange,Elizabeth Bennet,Mrs. Gardiner
1756,903,Directed,1,150,Relationship,Mr. Gardiner,Elizabeth Bennet
1713,903,Directed,1,150,Relationship,Miss Bingley,Elizabeth Bennet
1713,904,Directed,1,150,Relationship,Miss Bingley,Jane Bennet
1713,1757,Directed,1,150,Relationship,Miss Bingley,Mrs. Gardiner
1759,1756,Directed,1,150,Relationship,Maria Lucas,Mr. Gardiner
1756,1759,Directed,1,150,Relationship,Mr. Gardiner,Maria Lucas
903,1759,Directed,1,150,Exchange,Elizabeth Bennet,Maria Lucas
903,1713,Directed,1,150,Relationship,Elizabeth Bennet,Miss Bingley
903,1756,Directed,1,151,Exchange,Elizabeth Bennet,Mr. Gardiner
903,89,Directed,1,151,Relationship,Elizabeth Bennet,Miss King's Grandfather
1756,903,Directed,1,151,Exchange,Mr. Gardiner,Elizabeth Bennet
903,1751,Directed,1,151,Relationship,Elizabeth Bennet,Mr. Collins
903,1758,Directed,1,151,Relationship,Elizabeth Bennet,Miss King
1758,903,Directed,1,151,Relationship,Miss King,Elizabeth Bennet
1757,1758,Directed,1,151,Relationship,Mrs. Gardiner,Miss King
1758,89,Directed,1,151,Relationship,Miss King,Miss King's Grandfather
89,1758,Directed,1,151,Relationship,Miss King's Grandfather,Miss King
903,1757,Directed,1,151,Exchange,Elizabeth Bennet,Mrs. Gardiner
1750,903,Directed,1,151,Relationship,Mr. Wickham,Elizabeth Bennet
1751,903,Directed,1,151,Relationship,Mr. Collins,Elizabeth Bennet
1757,903,Directed,1,151,Exchange,Mrs. Gardiner,Elizabeth Bennet
1757,1750,Directed,1,151,Relationship,Mrs. Gardiner,Mr. Wickham
903,1750,Directed,1,151,Relationship,Elizabeth Bennet,Mr. Wickham
1750,1757,Directed,1,151,Relationship,Mr. Wickham,Mrs. Gardiner
903,1757,Directed,1,152,Exchange,Elizabeth Bennet,Mrs. Gardiner
1751,903,Directed,1,152,Relationship,Mr. Collins,Elizabeth Bennet
903,1751,Directed,1,152,Relationship,Elizabeth Bennet,Mr. Collins
1757,903,Directed,1,152,Exchange,Mrs. Gardiner,Elizabeth Bennet
1751,907,Directed,1,153,Relationship,Mr. Collins,Kitty Bennet
1751,904,Directed,1,153,Relationship,Mr. Collins,Jane Bennet
897,896,Directed,1,153,Relationship,Mrs. Bennet,Mr. Bennet
905,1751,Directed,1,153,Relationship,Lydia Bennet,Mr. Collins
1715,903,Directed,1,153,Exchange,Charlotte Lucas,Elizabeth Bennet
905,897,Directed,1,153,Relationship,Lydia Bennet,Mrs. Bennet
906,1751,Directed,1,153,Relationship,Mary Bennet,Mr. Collins
903,905,Directed,1,153,Relationship,Elizabeth Bennet,Lydia Bennet
904,905,Directed,1,153,Relationship,Jane Bennet,Lydia Bennet
1751,897,Directed,1,153,Relationship,Mr. Collins,Mrs. Bennet
1751,905,Directed,1,153,Relationship,Mr. Collins,Lydia Bennet
903,896,Directed,1,153,Relationship,Elizabeth Bennet,Mr. Bennet
896,903,Directed,1,153,Relationship,Mr. Bennet,Elizabeth Bennet
897,904,Directed,1,153,Relationship,Mrs. Bennet,Jane Bennet
903,906,Directed,1,153,Relationship,Elizabeth Bennet,Mary Bennet
903,33,Directed,1,153,Relationship,Elizabeth Bennet,Miss de Bourgh
906,907,Directed,1,153,Relationship,Mary Bennet,Kitty Bennet
906,904,Directed,1,153,Relationship,Mary Bennet,Jane Bennet
903,1751,Directed,1,153,Exchange,Elizabeth Bennet,Mr. Collins
897,907,Directed,1,153,Relationship,Mrs. Bennet,Kitty Bennet
905,906,Directed,1,153,Relationship,Lydia Bennet,Mary Bennet
905,896,Directed,1,153,Relationship,Lydia Bennet,Mr. Bennet
897,906,Directed,1,153,Relationship,Mrs. Bennet,Mary Bennet
897,905,Directed,1,153,Relationship,Mrs. Bennet,Lydia Bennet
903,897,Directed,1,153,Relationship,Elizabeth Bennet,Mrs. Bennet
903,1752,Directed,1,153,Relationship,Elizabeth Bennet,Lady Catherine de Bourgh
903,907,Directed,1,153,Relationship,Elizabeth Bennet,Kitty Bennet
